클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
0,10985,588,0,0,100,17371,62321,147626,152776,100784,80853,73022,77261,77010,77798,84739,103452,114592,144215,112024,73552,66200,56165,32563,37.640620757407405,126.91827496666666
1,17668,1145,0,0,230,31281,81343,186405,384502,249759,181109,171523,171872,184337,182400,195364,230794,274531,361390,218526,162248,151731,132928,66830,37.554672516857146,127.00978886571428
5,4298,0,0,0,3,8506,28809,75040,85331,50289,39335,38268,43545,44360,41485,48392,57541,61649,75465,56579,35450,32098,31714,16784,37.549852478630136,126.84327391369862
6,3611,4,0,0,14,4591,38320,98356,202217,123553,85281,76942,80195,89616,89443,93866,111453,158267,197692,105619,73359,63448,49110,20975,37.48650292229167,127.01878307708334
7,6944,0,1,0,29,13313,38871,106042,201633,109374,70583,69059,73937,75436,69443,76204,88175,123211,179316,98391,71717,67100,58333,31733,37.53856653323529,126.94656868235295
8,7374,143,0,0,39,10939,54264,105826,165711,126428,105901,94168,96824,96951,97648,109557,121073,142553,176530,127677,93591,79230,67124,32916,37.540276871509434,127.09157076037735
9,4813,0,0,0,63,10998,30798,83380,98319,59590,40486,36585,39034,36990,35915,40537,48311,57552,84820,64409,40622,36209,32181,18109,37.59379516368421,126.94136173508771
10,3440,85,0,0,33,9870,25063,64366,76889,42673,26241,24556,27350,26684,25679,29905,36928,43881,62383,46331,29232,23684,20340,12725,37.49099402638298,126.83816765531915
11,7970,239,0,0,54,14503,45844,125673,131606,73391,52606,48817,49291,51682,47076,54360,65008,81005,96771,78051,47867,42719,39377,23964,37.618257858250004,127.08888587250001
13,3741,0,0,0,3,8402,18094,43447,53655,33336,25960,25427,26580,27611,25974,27449,33892,36317,50814,36362,24722,22370,20860,9844,37.545206293142854,127.14775069142857
15,3898,85,0,0,22,5104,13410,36537,58923,32157,30614,24125,23411,30033,23590,29039,39593,40846,51771,32079,23212,25273,24302,15160,37.59496507482759,127.03444572931035
17,14351,670,0,0,111,21664,58212,148768,247461,142550,93897,90467,97079,99157,95264,105237,124402,182095,253323,158684,113543,111973,103150,60905,37.53180331842105,126.90143844035087
19,3594,2,0,0,21,4828,25739,56441,70784,46278,37339,35614,41385,46504,43573,48460,58906,74817,74886,47992,32664,35424,51149,12662,37.49748133567567,127.0662759027027
20,4047,1,0,0,38,7846,19535,48199,74633,49073,32563,30310,30614,31791,29662,32659,37339,43923,59205,41940,30252,27358,23557,13817,37.48661260913044,126.97160574492754
21,12346,0,0,0,135,27613,62693,139411,182676,125143,91819,91081,96323,96937,97173,106569,128215,148314,194712,151403,103422,93814,83665,53869,37.63763869479167,127.02500148541667
22,5702,2,0,0,34,14310,32101,69499,98696,61979,44119,40898,45146,45094,43271,50266,59412,69491,89926,72829,45824,40864,34986,19095,37.581115417826084,127.08651137173912
23,14493,581,0,0,112,13780,59869,147685,274952,242512,144149,126435,131718,143902,148430,157731,189599,260088,360391,225487,154157,154843,133964,73736,37.50451202065217,127.02470427608695
25,10604,99,0,0,65,22204,64271,157195,263444,131645,86897,78742,85392,87303,82858,93363,114987,150806,226661,133541,86521,77963,67619,38350,37.567475747391306,127.05770306304348
26,18238,951,0,0,111,21807,84620,185568,490572,319708,181820,167526,186873,211690,219975,246159,280523,374200,564005,325354,234454,199697,147567,69809,37.54302093014493,127.04969984782609
27,5755,39,0,0,53,17414,64369,107874,130105,107124,105803,110783,116819,127693,124367,127758,131743,157823,167922,115945,83643,74617,61852,30055,37.56186748842105,126.80779377017544
29,16669,0,0,0,2330,61584,132332,394851,815904,458193,206283,173670,185036,195243,192919,216021,279351,500645,699224,355972,218793,188721,140150,74499,37.48156954803279,126.88153083606558
30,188053,9018,4,0,17665,325490,1012033,2381736,3850056,2733710,2031652,1953247,2117018,2200440,2056706,2355043,2650156,3236958,3921105,2520716,1795239,1673334,1346764,727368,37.5476151796,126.974896176
32,9072,1,0,0,17,21292,47193,110851,138611,86472,59149,56241,60301,61581,57534,65728,78429,90619,120137,92862,59146,54160,48068,28685,37.59112262423077,126.90973762884616
35,7106,9,0,0,7,12119,50120,96180,161069,100786,83507,84444,90602,87405,85702,97870,119879,131313,148475,97248,77514,87665,82130,32882,37.51344702022727,127.12093440227272
41,9025,229,0,0,168,11719,28424,47663,93754,73840,59273,61362,68015,78246,78065,91232,110999,123363,142900,98657,75557,75040,66627,35442,37.53271991566667,127.00123545833334
44,3715,0,0,0,10,6475,16361,37940,70830,57438,42284,45725,52295,55089,53071,58357,63647,72223,89705,63633,44641,40829,34363,19736,37.556954193174604,126.9028902968254
46,1955,0,0,0,13,6123,14411,39226,45360,27055,19051,19772,20902,19364,17894,21023,25780,26038,31179,26097,15724,14166,12913,6742,37.61344567472727,126.91255202363637
48,11093,419,0,0,26,6736,32675,70954,148499,124027,109535,109039,123493,148795,146914,158449,168547,193395,212832,136829,106721,125097,115945,50910,37.580735432790696,127.0001542372093
49,2682,37,2,0,17,4983,23211,91059,188694,70342,43301,44528,42749,46324,46864,50010,63191,98963,141492,48619,37256,35344,26482,12863,37.5652887225,126.96507205833333
53,2676,17,0,0,8,2716,17670,51833,109848,82432,47587,46059,48750,54239,51766,58748,71051,100738,139381,70825,52146,47093,35176,17227,37.5247511034375,126.964399584375
56,14055,1683,0,0,309,19430,75603,183511,324533,216607,150734,143949,154242,164431,161615,176278,202139,252417,346532,199999,144388,127886,106867,56545,37.490573859240506,126.98780050886077
57,3060,0,0,0,12,6267,18303,47743,74492,40504,27593,25439,26380,28613,27710,30402,35885,43239,62136,36581,25206,24079,19388,10170,37.53036048576923,127.1178868923077
58,4604,391,0,0,153,6757,37707,92615,168813,103982,63982,61702,61021,64947,66711,73783,87725,120569,151085,79557,55869,50713,40735,18044,37.48782478666667,127.05417353
59,10972,28,1,0,217,27367,64658,144176,158292,104203,77284,71441,76411,72316,69887,78852,94621,108514,141906,120565,79865,70828,64753,40708,37.65498922236364,127.03409130545454
60,4984,0,0,0,36,12755,30980,74268,76410,44193,33876,32480,35135,34018,32854,37231,41871,46049,59286,56060,33480,28556,26451,16345,37.66397454109091,127.06224284363635
61,2367,2,0,0,6,4803,13222,37095,62587,36689,25445,23065,24827,24379,23538,25792,29175,38629,53749,32779,21502,19577,16837,9127,37.550828514375,126.9312353375
62,17453,432,0,0,175,38526,72914,173165,259024,164457,107348,95456,102153,101746,100311,112264,130338,156342,209980,163637,114889,111979,99747,58220,37.48636727808511,126.9095826787234
