클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
0,9800,238,0,0,69,14365,50735,127357,130500,83902,68963,65138,69358,69839,70424,75088,86907,96463,130522,102255,64254,56942,49654,28830,37.640620757407405,126.91827496666666
1,14509,811,0,0,311,26110,64786,145326,337712,214150,145561,139688,145944,153122,156384,162077,185669,226632,333763,194357,132276,123740,107278,54036,37.554672516857146,127.00978886571428
5,4009,0,1,0,0,6801,23210,59292,72248,43053,35729,34961,38996,40363,38422,41306,45718,52895,69212,52199,31784,28302,27966,15007,37.549852478630136,126.84327391369862
6,3236,0,0,0,14,3590,30052,82362,189026,116607,83889,78365,81439,92863,90984,93402,106311,156345,199181,103048,67558,57873,52299,17878,37.48650292229167,127.01878307708334
7,6291,1,0,0,18,11333,32106,92607,190556,99329,64135,62646,66768,68301,64443,70321,79140,112992,177295,94322,65001,62349,51949,28246,37.53856653323529,126.94656868235295
8,6498,73,0,0,23,9730,42092,90935,151770,117116,100409,92065,92887,93136,93673,102019,110244,128072,163448,119438,83550,69083,55636,28571,37.540276871509434,127.09157076037735
9,3939,1,3,0,75,9906,25768,72163,87273,51067,35665,31537,33678,32841,31819,34131,41560,49657,77279,59944,36207,31629,27635,15714,37.59379516368421,126.94136173508771
10,3063,175,0,0,11,8170,21078,55226,69656,38926,23956,21739,24523,24023,23248,25561,30406,38171,58715,44476,25964,21661,17787,11260,37.49099402638298,126.83816765531915
11,6943,186,0,0,52,11667,38133,111550,111159,57572,43094,37922,42023,43678,39556,43787,51022,63903,85064,71566,41509,37012,33310,21211,37.618257858250004,127.08888587250001
13,3317,0,0,0,4,7022,14920,37624,48603,30224,23382,23887,24539,25372,25381,24847,30749,34331,47465,34089,22686,20403,19033,9034,37.545206293142854,127.14775069142857
15,2798,47,0,0,3,3969,11246,28399,48934,27886,18497,18007,20342,23519,20154,21757,27685,34040,40906,26141,17507,16903,16172,9874,37.59496507482759,127.03444572931035
17,12734,428,0,0,120,17932,47800,131785,232138,125290,82626,82280,88379,90645,88358,94995,111459,164965,242784,151882,104173,101355,92310,55728,37.53180331842105,126.90143844035087
19,2727,2,0,0,12,3587,21785,44819,65511,46642,37409,36635,43839,50351,45131,47622,52487,72102,69439,45923,28986,32769,45275,10904,37.49748133567567,127.0662759027027
20,3608,3,0,0,13,6258,15643,40815,65917,43342,27807,26287,26961,27091,26262,28701,32499,38489,53610,38341,25884,23134,20128,11949,37.48661260913044,126.97160574492754
21,11077,0,0,0,84,21836,53429,118559,163575,108492,80271,79057,84817,89033,88352,95850,111711,130570,179401,143238,91988,81330,72636,46989,37.63763869479167,127.02500148541667
22,5279,0,0,0,16,11666,26267,59991,89629,54330,38901,36197,39522,39375,39195,43663,50473,61056,82782,68192,40824,35901,30437,17223,37.581115417826084,127.08651137173912
23,13393,511,0,0,115,11687,51875,131197,258014,237618,137332,120839,129470,140528,144189,152066,177773,248034,354733,220300,143478,142838,125968,70324,37.50451202065217,127.02470427608695
25,9539,102,0,0,53,17740,53202,138365,248391,121573,81070,74266,80510,82965,78733,86907,106181,140497,219897,130829,79651,70074,59803,34140,37.567475747391306,127.05770306304348
26,15209,911,0,0,58,18542,69891,165416,487078,309720,162195,143480,161273,182988,186901,204090,232740,325173,521035,273611,175677,159618,119667,58704,37.54302093014493,127.04969984782609
27,5281,37,0,0,36,13734,49678,90330,117688,85230,96005,107297,105381,113921,120214,115811,119249,142112,160067,104195,69562,63948,61996,24288,37.56186748842105,126.80779377017544
29,14670,1,0,0,2089,55176,115570,353783,788655,442168,188260,157505,163630,175801,174076,190269,247833,473869,683349,347123,202135,176134,130086,67439,37.48156954803279,126.88153083606558
