클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
12,496,0,0,0,12,10487,13877,41999,44869,23048,8033,4026,4203,2546,731,5230,8939,14665,34979,32416,18149,20538,10251,4718,37.5888206875,127.087305125
42,1318,0,0,0,310,7176,3895,21375,28375,56346,32120,20571,19861,23944,20666,12566,4535,9968,5599,12231,53609,65791,11309,2131,37.55686269777778,126.92373355555554
59,82,0,0,0,0,4411,6287,18700,23673,13672,5656,3959,2750,2211,826,1819,1901,6118,18172,16333,8856,11199,4882,2650,37.56605097333333,127.08438716666667
68,2,0,0,0,264,31048,49509,145777,213915,111297,41412,25712,19202,11766,1001,16228,24629,59890,150032,134822,69618,91222,41848,22259,37.484008015,126.9298187
72,74,0,0,0,102,1582,16674,71814,159972,98222,31078,14504,6260,3725,6803,19423,27281,74045,132448,56299,51923,48480,11131,1725,37.56979148,126.98300520000001
105,643,2,1,0,111,9955,12352,80145,92499,51265,20881,19626,8819,8248,11961,8355,17823,39830,75078,59005,58430,26554,9651,11049,37.51278817,127.10047643333333
109,68,0,0,0,18,7588,13413,29861,34221,15702,6581,5700,3370,2913,2023,2033,4495,5934,21091,24053,12486,15904,8182,3784,37.451568,127.159845
164,12,0,0,0,28,1956,5406,7310,31723,41200,17194,8070,2763,11489,3996,6446,17127,20603,5228,4370,29678,19029,6749,778,37.555271555,126.93701925
170,722,0,0,0,0,5285,8998,25093,22280,9210,4590,2808,2912,1849,107,1953,4448,6084,18571,17066,7138,10598,4672,2833,37.545548318,127.14289266
185,0,0,0,0,7,6242,15070,54232,51415,21321,9523,4878,4662,2777,74,2721,6686,15177,45471,39750,18746,19763,9416,4594,37.604563434,127.0258873
196,3533,0,0,0,3670,28815,26394,71159,18808,13037,4650,244,2329,1477,1568,3944,4271,7510,27661,36130,3572,16764,16126,10945,37.507503835,126.891694925
213,160,0,0,0,0,4505,11611,32781,30007,11409,5371,4673,4398,2189,786,1594,4140,8707,30798,27345,12566,12822,7014,3902,37.54929975333334,126.83635376666666
246,229,0,0,0,0,1635,394,13422,14405,9246,2725,2417,1373,1834,1080,1004,1239,2002,5733,7436,4216,5018,1567,738,37.471016,127.126746
257,80,1,0,0,47,2711,1234,5120,51919,25018,2915,1305,2102,1426,3485,3455,4866,14228,39076,2747,1814,1585,684,1659,37.559621325,126.96425143333333
261,0,0,0,0,14,2044,1792,4143,7546,3367,1393,927,575,749,356,379,1294,1647,6154,3981,2168,4032,1655,895,37.566203056,126.97711092
279,28,0,0,0,1,2380,1515,8427,8283,3721,783,420,372,55,711,1774,1704,3167,7650,7097,3478,4663,2309,1091,37.440952,127.14759
281,25,0,0,0,2,2184,3958,16797,17945,28540,10045,6365,4200,4587,2959,18,1963,546,2039,8013,18355,8168,202,2224,37.524540255,126.876294
305,1796,0,0,0,186,12299,3096,24114,32540,20385,7595,4486,10829,11225,8120,13042,14543,25202,34190,19139,27521,8095,5651,5360,37.540408,127.069231
346,2,0,0,0,4,1486,75,3319,9697,6988,4021,2144,1222,1684,905,1588,3912,5702,7405,1545,556,1322,828,911,37.521805205999996,126.90501986
350,3442,0,0,0,4127,23359,24355,77597,102121,48023,12880,8121,9064,5856,203,3865,7488,26025,74904,74756,31694,35010,21506,9970,37.48068151333333,126.9526396
352,3000,0,0,0,84,3364,3832,18330,55050,20206,7872,4080,2886,2478,1412,5782,5264,14096,26588,4704,4794,7970,4856,4662,37.492686,127.11819
358,87,0,0,0,18,427,2099,2576,8212,2717,1752,291,373,92,5,324,2101,3376,4852,1524,2493,3684,855,32,37.53491479,126.9869169
373,1738,0,0,0,252,9640,13627,49239,49717,21343,9416,6073,5185,3393,1447,1831,3541,12524,41143,38071,18383,19080,10202,4471,37.49214327,126.82387880000002
383,1,1,1,0,2,379,623,1314,3096,1297,962,671,859,1001,922,773,1359,210,3992,3288,1169,1142,1131,817,37.51297422,127.01160809999999
392,487,0,0,0,56,8049,8946,23956,25482,14277,5474,2918,3234,1619,813,1984,3742,8181,20652,18759,9366,13667,6217,2741,37.49989383,126.91022913333335
404,13,0,0,0,4,4372,4483,16964,12034,10973,5152,5369,2495,2236,1611,277,101,1963,4060,12362,6367,6516,4200,2729,37.563535,126.903326
431,1960,2,0,0,1596,14138,12700,42972,55368,28036,9772,8916,8293,9330,8095,7103,10024,19511,52815,38501,18452,18687,8705,6737,37.56094127,127.03509615
442,865,3,1,0,12,1476,15115,43887,206730,96035,21596,8302,5423,1983,3312,5987,13107,53186,144256,54089,31562,24974,6601,943,37.544952768,127.05473466000001
455,432,0,0,0,106,6686,38593,114448,334494,313832,112970,41991,16182,22913,6024,42320,64543,146387,258253,160137,134505,138892,36049,4789,37.497742557500004,127.026885275
456,170,0,0,0,39,8635,12047,38969,34794,12635,4951,5454,5069,3357,2169,2093,3740,9950,16522,33889,14822,18807,9743,7929,37.53317656666666,126.90134478333334
477,334,0,0,0,3,8105,10902,28063,45433,14366,3409,2356,2978,4563,2671,3468,8630,19258,34219,24150,11557,11162,7572,3993,37.547962,127.07465
501,113,0,0,0,11,1179,7801,38485,107264,23274,4037,1841,2101,2075,4094,8209,13946,33182,71692,15960,13067,8926,3088,264,37.565609438,126.96661673999999
502,796,0,0,0,1766,8466,16939,50197,53080,25993,14460,7533,5474,3350,398,9065,16623,26349,56274,46638,21555,22784,12123,5793,37.614854772499996,127.065259675
527,432,0,0,0,20,1237,9677,29436,118596,101696,34033,13594,6775,6162,3237,9798,15136,36844,81706,46482,29805,31203,8913,1291,37.51738938,127.04219226666667
536,1388,0,0,0,22,7342,8168,31486,43730,18400,6770,5568,7002,4334,2786,4258,5062,12132,27786,19350,10338,12486,7514,4032,37.502217703333336,127.12860665
541,41,0,0,0,35,2469,1900,2843,81172,33396,6317,492,146,1096,2327,5161,9664,23065,55453,5523,8851,4312,412,1795,37.524250456666664,126.89488773333333
543,0,0,0,0,9,1094,1629,8906,8980,5347,2627,1508,1165,763,176,841,771,2898,8654,8485,4406,4609,2212,1097,37.582906155,126.9499704
564,217,0,0,0,2,879,3059,3296,8147,8229,5091,2071,1601,929,609,585,3952,5061,5046,2225,4921,4768,777,95,37.53446365666667,126.99361376666667
567,346,0,0,0,48,5134,9339,32426,39587,17859,6391,3411,2981,1928,89,2506,3471,9899,30192,27276,12798,12627,6560,3029,37.48627362714286,126.83868554285714
573,1483,2,0,0,2035,9874,3726,30527,19556,1615,8920,12338,4096,3974,4690,3707,11950,8779,22376,17957,6819,12612,5833,4304,37.58035416571429,127.0456692857143
579,483,0,0,0,323,11849,9944,30367,32223,20449,6398,2487,2242,2027,5677,7285,8852,11014,19516,19968,14122,15789,8414,4489,37.433888,127.129921
595,47,0,0,0,17,2235,3867,17377,3427,4467,5143,3691,4435,535,798,3390,1588,4158,1000,5748,6677,1502,853,1176,37.478824215,127.12618674999999
598,398,0,0,0,84,988,25742,81764,302086,160482,59670,28386,15216,10292,7820,23466,43408,103892,215454,101864,74312,59728,22026,4084,37.561519354,126.99554544
599,54,0,0,0,5,878,2114,11392,5025,4342,2658,2100,1547,1422,1183,2284,3853,4319,3383,9237,5965,6443,3174,1641,37.516373956,127.13107552000001
604,22,0,0,0,5,234,1601,6786,2962,3389,1005,2739,1093,1275,2460,5265,9975,16458,2535,5168,3017,4382,1628,1057,37.4842759425,127.08370074999999
655,305,0,0,0,6,7346,11607,37789,22715,10253,6445,4273,3649,2069,1399,2043,1193,7520,22632,27610,12999,14150,7709,3689,37.576974964,126.8128879
659,161,1,1,0,59,5342,2660,10370,51435,41434,16780,11802,7633,7834,3346,2539,3037,6946,28702,12088,29827,31281,6653,1903,37.5501693675,126.91490205
679,19,0,0,0,18,5162,16155,31164,140494,120865,42442,18453,11924,14889,8674,20738,29751,70568,123881,44072,41639,43589,11962,731,37.494008088,127.01441049999998
683,76,0,0,0,6,1508,1580,3668,67702,29778,5414,1572,200,319,2560,3345,5943,23247,46634,657,6664,3129,1057,1609,37.517993,126.894766
693,112,0,0,0,8,370,29610,75658,202326,106940,42448,20982,7912,4276,5230,22864,44708,107322,163394,74744,39876,27344,9976,2176,37.566716542500004,126.99873745
695,145,1,0,0,30,3192,3139,16214,8631,9675,3959,2793,2575,1659,1730,619,1517,2218,11502,14989,7303,8345,4423,2880,37.510917236,127.07288696
714,212,0,0,0,5,3097,7136,21160,15005,7961,3640,2585,1743,1099,93,2072,3155,8467,17793,17771,8794,9233,3885,2559,37.51254344,126.86570999999999
732,8,0,0,0,1,1145,4054,12535,7794,1747,125,42,373,426,694,1321,1475,1302,520,1698,492,369,350,139,37.70015,127.053126
736,986,0,0,0,4,4547,9496,45610,33645,11104,5889,4225,4636,1715,666,1307,450,5621,32358,35567,19124,11336,10047,3782,37.56329,127.192954
746,135,0,0,0,20,11622,20332,49406,54916,25642,10308,8593,5140,4579,3354,3468,8345,12563,38595,40537,21894,26347,13367,6060,37.456886,127.149927
762,684,0,0,0,18,7278,13332,35741,26951,9848,1436,997,2576,3362,2345,225,2804,7123,21635,29970,15378,14081,9993,4331,37.677537625,127.0552999
815,31,0,0,0,0,1661,2576,8107,8889,4501,1776,1447,1111,1115,513,56,177,1072,4730,4647,2106,3159,1499,994,37.5802398725,127.0153679
819,727,0,0,0,208,15680,15676,54078,59310,20018,7062,3203,2494,1284,888,6275,7782,18216,48125,41113,17268,21446,11204,5420,37.47927,126.854854
826,8,0,0,0,25,702,403,1850,980,440,67,63,341,62,239,172,420,110,1496,2677,941,1440,350,387,37.574028150000004,127.03790173333334
827,253,0,0,0,1,4330,7332,26150,34772,17845,6830,3507,2620,2048,514,2489,5383,8719,23950,21123,9640,10529,5498,3090,37.4847706125,126.970956075
829,538,0,0,0,45,229,18664,87980,227773,115908,40413,22751,9870,2772,6592,20915,29393,94521,171458,73273,77088,38152,11204,1300,37.565998,126.982569
