클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
12,1159,0,0,1,21,11543,15269,47992,46354,22968,8682,6227,5325,2327,373,2738,7041,14013,34137,34643,18804,17397,13979,10488,37.5888206875,127.087305125
42,5356,2,1,0,717,16334,8658,29071,29103,67796,40974,37129,44735,51756,46388,34206,18696,14547,34594,19375,54159,95115,97228,25054,37.55686269777778,126.92373355555554
59,225,0,0,1,1,4640,7312,20094,26844,15565,6201,5091,4223,2738,1247,1830,738,3154,17054,18530,9423,9609,8758,6164,37.56605097333333,127.08438716666667
68,508,0,0,0,275,34556,52527,164386,241375,123142,50682,32209,29284,19104,5068,14319,17733,55924,156250,156820,85248,82758,67594,53704,37.484008015,126.9298187
72,101,1,2,0,122,1241,19285,91365,210648,118961,39278,21001,11845,6741,5651,22615,31635,89097,148047,60416,59833,68628,47353,16571,37.56979148,126.98300520000001
105,3599,1,1,1,102,11976,17882,97214,115841,73209,33787,32151,22440,16749,17377,13127,17826,53821,72568,64289,75700,51961,28020,30907,37.51278817,127.10047643333333
109,1555,0,0,0,1,7710,13933,34993,35057,11750,6047,6477,4617,2500,2989,190,444,1579,18168,24641,13736,14734,13917,8197,37.451568,127.159845
164,336,0,0,0,53,3467,5158,3370,32728,52553,24064,11893,6873,14400,5084,5493,16743,17160,17125,9220,26244,33612,34333,5417,37.555271555,126.93701925
170,1172,0,0,0,1,5680,9594,29290,24421,10724,5546,3998,3807,2464,282,1407,3890,6657,17707,19171,8445,9565,7058,6900,37.545548318,127.14289266
185,1,1,0,0,8,6923,17389,65168,59561,23971,11326,6520,6675,2453,578,2945,6851,14245,44696,42379,21194,20293,17700,12904,37.604563434,127.0258873
196,12248,1,1,0,4313,31673,29071,88831,26228,14959,5911,1389,2532,1521,1938,2559,3089,6491,36622,50312,9915,6670,19128,25761,37.507503835,126.891694925
213,837,0,0,0,4,4854,13592,38040,32808,13410,7593,6172,6328,2861,428,1173,1082,6939,31898,31032,14650,13834,12783,9336,37.54929975333334,126.83635376666666
246,540,3,0,0,3,1652,426,16149,18040,8527,3070,3455,2426,2316,1860,2089,3873,5537,4020,7397,4518,4972,4382,2661,37.471016,127.126746
257,360,1,0,0,42,2869,1259,7097,61708,30043,4184,1257,3001,1346,3290,3762,6460,17403,47868,4321,1778,735,2184,3930,37.559621325,126.96425143333333
261,0,0,0,0,15,2160,2096,5408,8302,3097,1780,1197,1031,876,267,151,1141,1748,5928,4311,2455,3772,3132,2250,37.566203056,126.97711092
279,413,0,0,0,1,2711,2326,9173,8866,3851,1060,789,892,257,563,1577,1294,2971,8286,7816,3962,4043,3367,2271,37.440952,127.14759
281,70,1,0,0,5,2774,5044,19017,19271,29140,9985,6250,3604,4931,4164,1593,17,1298,6530,12877,13308,7888,6817,4046,37.524540255,126.876294
305,6029,1,0,0,330,17439,5000,30749,40151,23193,9860,9224,13553,18157,13481,12292,16528,34490,64861,45998,13466,19858,25572,6501,37.540408,127.069231
346,44,1,1,0,0,1554,21,5280,9147,7862,3952,2805,2173,3459,2085,1573,5307,6915,7646,1823,53,158,1048,2243,37.521805205999996,126.90501986
350,12787,0,0,0,4194,24946,27755,92509,124164,56553,17313,12899,12438,8166,3479,1830,4078,23390,80037,92181,40829,34012,30687,25127,37.48068151333333,126.9526396
352,5430,2,2,0,74,3434,4964,22650,57434,19062,9880,6008,3018,2834,2548,5564,3114,11928,21552,15220,5618,8846,8420,7224,37.492686,127.11819
358,177,1,0,0,19,602,2059,3589,8832,2818,2042,895,1556,902,562,352,2862,2611,3712,725,2936,4702,3460,1296,37.53491479,126.9869169
373,3812,0,1,0,297,10483,14620,52380,51408,20567,9199,7662,6477,5178,1289,803,2772,8149,40369,41041,19737,17304,15640,11019,37.49214327,126.82387880000002
383,25,0,0,0,0,508,895,2740,5277,2347,1588,1475,1192,592,218,606,1617,1130,4287,3990,1936,1213,2353,2403,37.51297422,127.01160809999999
392,1509,0,0,0,60,8807,9201,27415,28585,15789,5945,3701,4280,2224,1217,1221,3150,8577,20672,19019,10100,11298,10167,6449,37.49989383,126.91022913333335
404,255,0,0,0,7,4665,5216,22129,16040,13821,6503,6811,3928,3263,1382,536,45,729,3289,12710,7365,5548,7118,6348,37.563535,126.903326
431,5605,1,1,0,1905,16185,14559,52179,69941,33406,11495,13114,12577,11067,10196,8347,12518,20194,68045,51866,20885,19407,18546,12114,37.56094127,127.03509615
442,3537,1,0,0,36,1654,16646,40070,219148,97726,24264,11418,10546,9451,2932,157,10929,51442,147933,56499,34409,34040,19726,205,37.544952768,127.05473466000001
455,1043,4,3,1,196,2461,40912,139439,386199,388512,140877,60546,32639,32568,6318,38034,62868,137082,246063,140961,138368,178806,154058,36789,37.497742557500004,127.026885275
456,1619,0,2,0,73,9908,13122,49043,40957,14305,7708,8981,8538,5235,2736,2591,3798,8149,22821,44646,20626,19333,18881,20013,37.53317656666666,126.90134478333334
477,757,0,0,0,8,9159,11632,32630,51018,16992,6277,3551,3160,5612,5320,4732,8348,22422,34320,26022,12867,11605,12380,8696,37.547962,127.07465
501,326,0,0,0,10,1428,8659,39241,119592,25948,6019,965,2073,3031,3642,9170,19383,35341,80063,15444,12336,10696,5299,341,37.565609438,126.96661673999999
502,2451,0,0,0,1971,9683,19889,58283,60917,30653,16793,9866,7451,5055,386,8622,16835,26672,62019,52442,27202,23501,20023,14576,37.614854772499996,127.065259675
527,994,1,0,1,24,1040,9895,31293,134153,116796,37528,16582,10033,8598,2582,8912,13582,34409,91293,48232,30496,32331,20409,3516,37.51738938,127.04219226666667
536,3518,0,0,0,18,7852,9470,37666,53506,20352,8082,9900,8412,7598,5336,7972,6018,11802,29654,24296,12254,12440,15856,10964,37.502217703333336,127.12860665
541,738,0,1,0,35,3051,1644,7579,86352,32813,5681,102,1162,305,3224,5459,10066,21806,60086,1050,5719,5420,109,5521,37.524250456666664,126.89488773333333
543,4,0,0,0,18,1165,2333,11026,10484,6017,3050,2312,1737,1178,48,1087,1232,2949,8485,9525,5220,4913,4269,3059,37.582906155,126.9499704
564,892,0,1,0,4,2905,1645,1866,11205,9018,5528,3432,2813,3147,2054,473,3428,3866,825,1188,3439,7581,7085,2260,37.53446365666667,126.99361376666667
567,1089,0,0,0,55,5560,9823,36587,42087,19568,7846,4610,3554,1944,1172,1435,2459,8924,30169,28615,14262,12922,9754,6713,37.48627362714286,126.83868554285714
573,3570,1,0,0,2524,10525,4783,36153,23264,773,9609,16420,4046,4189,7300,2977,13656,9399,22818,20139,6796,9940,9741,9314,37.58035416571429,127.0456692857143
579,1404,1,3,0,356,12866,10178,34622,35293,22103,7144,3083,3673,1552,4603,7329,7746,9416,21524,25146,17329,16516,12908,9929,37.433888,127.129921
595,103,0,0,0,7,3089,6294,21957,3945,2160,3365,2326,3047,661,969,2590,2421,5224,163,7273,2014,3181,1874,4941,37.478824215,127.12618674999999
598,1166,2,4,0,120,374,26352,86470,320416,169732,67602,39620,24036,14330,4506,22176,46130,108414,214962,96742,73396,71510,49118,14950,37.561519354,126.99554544
599,126,0,0,0,9,1037,2129,13494,5754,5879,1990,830,770,952,2068,2237,2842,4837,3480,10558,5289,1779,3626,2476,37.516373956,127.13107552000001
604,90,0,0,0,1,340,670,5164,2989,3227,1519,3837,2372,560,2554,6875,12120,17032,3029,6325,3584,5240,5744,3050,37.4842759425,127.08370074999999
655,1074,0,0,0,13,8230,14087,44020,24499,13322,8269,6248,5139,3556,1845,2179,2196,7031,22669,29850,15522,14521,13028,9367,37.576974964,126.8128879
659,978,0,0,0,106,7172,3290,11869,58330,48078,20077,15594,13780,16402,7691,5652,4546,3242,13328,7429,24135,42730,38640,5946,37.5501693675,126.91490205
679,162,0,0,0,43,5227,18370,43949,149760,135873,46981,23889,17615,21560,11530,22077,32956,69067,122659,40961,45215,57466,42407,6315,37.494008088,127.01441049999998
683,531,0,0,0,16,1539,2165,9501,73226,31321,4077,865,263,112,1722,3243,4948,18685,48478,1865,3480,5485,1895,1863,37.517993,126.894766
693,314,0,0,0,10,424,29226,81842,220862,109796,43462,24692,11520,5808,5686,21210,40712,115966,170216,76964,40368,30420,18604,5366,37.566716542500004,126.99873745
695,555,1,0,0,48,3482,4785,18156,10912,9703,3574,4526,3182,3284,1844,3369,2177,5273,23373,20674,7389,5257,4303,5958,37.510917236,127.07288696
714,657,0,0,0,10,3449,8427,25894,18974,9881,5462,4262,2818,1498,477,2232,3429,8422,20022,20287,10405,9708,7468,6112,37.51254344,126.86570999999999
732,16,0,0,0,0,1235,4815,14805,8902,1494,119,50,360,756,952,1592,2025,1983,291,1610,656,276,394,370,37.70015,127.053126
736,3456,0,0,0,9,5031,11908,55340,39253,14125,7597,5425,6146,2911,965,155,561,4375,32332,41630,22323,12498,15034,8014,37.56329,127.192954
746,2578,0,0,0,6,12430,21836,58296,57460,22558,9843,9869,7755,4940,5001,307,2602,6298,35550,43195,24545,25321,23526,13071,37.456886,127.149927
762,1950,0,0,0,33,8034,14764,40449,30781,10110,2524,2336,4593,4937,3459,835,1865,6487,21447,31580,17593,13956,13484,9099,37.677537625,127.0552999
815,67,0,0,0,1,1921,2640,8284,9901,4803,2237,1811,1477,1381,323,415,622,641,4128,4669,1939,3052,2535,1985,37.5802398725,127.0153679
819,2137,1,1,0,225,16855,16901,61441,66551,22892,7844,3804,4175,2239,249,5680,6887,16019,49461,45506,20130,20076,16766,11491,37.47927,126.854854
