클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
12,1447,0,0,0,21,10994,14498,41563,45710,25433,9389,6541,6907,4246,637,4402,7700,13219,28832,32162,18372,17551,16538,12403,37.5888206875,127.087305125
42,5475,0,0,0,577,15500,8752,25397,30292,63849,38572,37481,48116,49961,46498,31755,15892,10484,11567,6385,48963,82884,95332,21811,37.55686269777778,126.92373355555554
59,213,0,0,0,3,4628,6861,19920,25109,15096,5976,4852,4945,3411,1499,1695,1718,4128,15932,17072,8875,9071,9159,6848,37.56605097333333,127.08438716666667
68,404,0,0,0,309,33843,50867,151844,224195,122895,48891,32085,30390,20727,6299,11222,19435,50569,141667,145433,82928,74234,69871,62567,37.484008015,126.9298187
72,103,0,1,0,71,1146,20405,87097,201191,110727,39873,24596,15543,8064,3834,18772,27034,77844,139258,58786,59028,72323,56104,19927,37.56979148,126.98300520000001
105,3007,0,0,0,97,10686,23206,95598,107100,54380,23960,27502,19852,17707,14727,10142,19357,49266,71912,66476,69382,42618,27659,30904,37.51278817,127.10047643333333
109,1876,0,0,0,18,8152,13421,33249,35827,16086,7985,7396,6229,4525,3173,911,1913,3621,17013,22156,14087,14674,15557,9454,37.451568,127.159845
164,194,0,0,0,62,4065,2421,5282,35161,58420,25672,14996,10767,14765,7384,3474,13514,16705,7001,4359,26507,35660,41772,4911,37.555271555,126.93701925
170,1452,0,0,0,0,5150,8675,25722,23064,10616,5947,4273,3901,2833,828,688,3037,5589,15414,17762,8643,7950,7639,7610,37.545548318,127.14289266
185,0,1,1,0,11,6432,17354,59147,52425,23237,12475,8348,8274,5376,1995,1218,4654,12794,38970,38662,20589,19731,18463,15490,37.604563434,127.0258873
196,14935,1,0,0,3657,30228,28311,80806,21922,16294,5828,2542,908,3076,3405,868,1189,6599,32255,44563,6991,3875,22953,28489,37.507503835,126.891694925
213,924,0,0,0,3,4318,14488,37089,27142,13722,7854,6735,6411,3010,187,420,2206,6060,29627,27981,14485,12631,13613,10220,37.54929975333334,126.83635376666666
246,869,1,0,0,7,1620,1182,15972,18260,10767,4742,2865,1881,2295,1562,1695,879,2529,4808,8160,5502,5279,5089,3658,37.471016,127.126746
257,353,0,0,0,42,2897,798,5873,57797,27517,3463,895,2262,589,2537,3431,5895,15833,45992,4356,1824,864,1505,4877,37.559621325,126.96425143333333
261,7,0,0,0,1,1953,1901,4474,8289,4092,1871,1325,1113,1125,471,294,995,1489,5653,4395,2739,3282,3310,2545,37.566203056,126.97711092
279,494,0,0,0,0,3064,2729,8268,8717,4784,1091,765,687,511,836,1105,2743,3097,7768,7746,4349,4313,3691,2934,37.440952,127.14759
281,180,0,0,0,19,2308,5272,16559,17305,28224,9963,6405,4533,5120,3648,35,1464,524,4901,12780,13599,7826,7752,4345,37.524540255,126.876294
305,7482,0,0,0,364,17824,4214,28215,38202,26176,8966,11541,15977,22786,18171,14078,16502,29932,63160,48359,12243,21710,32509,7228,37.540408,127.069231
346,24,0,0,0,2,1257,1108,4084,9281,6589,3927,2608,1310,3114,1006,1248,4484,6156,6417,834,781,124,399,2240,37.521805205999996,126.90501986
350,6393,0,0,0,3464,24577,26166,86935,106308,52843,13896,11502,11174,8446,3378,1145,3527,23133,71047,83622,37230,28241,31155,36967,37.48068151333333,126.9526396
352,6524,4,0,0,74,4164,4800,22668,54336,17286,8528,5402,5816,2796,2904,3558,4052,6208,22628,14550,5552,7430,8976,7494,37.492686,127.11819
358,299,0,0,0,18,777,1924,3097,6591,1748,1132,697,1394,621,1023,239,1097,2658,4301,1564,2485,3550,2695,729,37.53491479,126.9869169
373,5106,0,0,0,219,9977,14815,46768,46073,22197,9761,8159,6903,5069,2034,1911,2252,8859,33999,37957,19045,17070,15934,12245,37.49214327,126.82387880000002
383,8,0,0,0,0,787,1428,7135,8396,4486,2953,2309,2595,1242,512,141,310,601,6420,6255,3239,2711,4710,3499,37.51297422,127.01160809999999
392,1874,0,0,0,74,7694,5890,23177,23579,13693,5632,3709,3972,2884,1107,901,1296,6013,16606,15717,9009,9661,9765,6743,37.49989383,126.91022913333335
404,638,0,0,0,17,4333,5168,18951,16789,13657,7516,5867,3647,3941,2094,1151,79,315,1845,11969,6945,5259,6955,6548,37.563535,126.903326
431,6868,2,0,0,1430,17084,13635,48019,60039,30961,12071,13542,13553,12787,10551,8769,12047,16868,67420,52394,17753,20019,24154,12423,37.56094127,127.03509615
442,4738,0,0,0,32,1874,17967,36565,193290,76044,19163,11395,10523,10814,6340,1133,8291,45792,128177,44904,28353,29452,19430,2481,37.544952768,127.05473466000001
455,982,0,0,0,196,908,39809,134973,362640,365307,134147,61838,38025,36446,5764,35889,59808,120327,239941,136101,128586,168750,170292,42636,37.497742557500004,127.026885275
456,1392,0,0,0,74,7491,11472,42245,38064,16331,7861,8405,8699,4817,2913,2545,2262,8795,22414,40257,17924,13368,15888,19527,37.53317656666666,126.90134478333334
477,804,0,0,0,13,9031,11678,29288,40849,8961,6844,4510,3903,7359,5946,3285,6467,17079,28663,23359,11817,10267,12130,9980,37.547962,127.07465
501,403,0,0,0,10,1250,9988,34984,109030,22628,5044,617,2127,2164,2886,7463,14811,29586,77127,15837,10719,9320,5019,358,37.565609438,126.96661673999999
502,2507,0,0,0,1981,9909,19224,55388,56775,30901,18315,11029,8780,5790,639,8054,15539,24623,56699,51892,28318,23885,21175,16236,37.614854772499996,127.065259675
527,977,0,0,0,34,456,8720,29861,123313,105105,34220,16084,11146,8495,1205,7130,11437,27763,82565,44638,28088,29206,22800,4434,37.51738938,127.04219226666667
536,4032,0,0,0,20,7808,10628,40266,46646,17254,8532,7110,9484,6358,2816,4112,4494,9570,25728,22328,15566,11542,15696,12940,37.502217703333336,127.12860665
541,784,0,0,0,27,2688,590,6616,73405,26375,4494,505,450,314,2617,4317,7573,15103,49890,578,3945,6044,1402,5925,37.524250456666664,126.89488773333333
543,1,0,0,0,23,1535,2873,9734,9714,5772,3134,1911,1800,1300,6,750,1793,2556,7283,8805,5326,4731,4512,3820,37.582906155,126.9499704
564,1078,0,0,0,0,3115,751,522,7195,6562,4220,1933,1689,2150,1568,855,701,1449,2159,594,2181,3974,5364,18,37.53446365666667,126.99361376666667
567,1216,0,0,0,45,5736,8501,30984,36376,17202,7427,4563,3950,3024,923,1629,1802,7218,23765,25648,12706,11089,9824,7252,37.48627362714286,126.83868554285714
573,3890,1,1,0,2240,11672,3430,33731,21526,2304,7866,14909,3476,1848,5479,2143,8246,5618,22144,16381,6905,9205,9885,10814,37.58035416571429,127.0456692857143
579,2051,0,0,0,226,12453,10200,31208,35711,21676,5454,2249,4845,2655,2603,9708,7564,10214,20655,23991,17093,16713,13701,10651,37.433888,127.129921
595,46,0,0,0,3,2804,5815,21483,6137,5034,1529,3659,390,891,1665,597,1310,3735,1314,6429,1769,4930,2214,6528,37.478824215,127.12618674999999
598,1532,0,0,0,140,208,25608,84208,297324,149916,64522,38270,23440,13048,4602,20454,39122,91718,196380,89398,66204,66882,52642,16448,37.561519354,126.99554544
599,190,0,0,0,0,810,2906,14087,6812,5117,1704,1016,446,489,1379,2065,4953,5299,1183,7973,5253,4913,6671,4924,37.516373956,127.13107552000001
604,88,0,0,0,2,410,333,3767,994,932,545,3469,1765,237,2093,5135,10157,14829,2011,6054,3687,4835,6432,3627,37.4842759425,127.08370074999999
655,1324,0,0,0,13,7864,13944,39103,24733,12219,8184,5722,5235,4414,2607,1212,1625,5602,19942,27944,14689,13334,13843,10552,37.576974964,126.8128879
659,1156,0,0,0,117,6440,2631,9071,55719,40686,22153,16678,18880,19777,12350,6302,5374,2812,19542,4469,25611,44733,45827,8178,37.5501693675,126.91490205
679,140,2,2,0,41,5323,16962,43438,138508,122599,41914,22014,18757,19327,10877,21432,27979,55301,109322,37486,40074,52191,52950,8688,37.494008088,127.01441049999998
683,612,0,0,0,10,1555,1335,6233,67591,28863,4119,747,665,1015,665,2222,4501,15497,45303,754,3466,6024,3708,1647,37.517993,126.894766
693,370,0,0,0,10,240,26590,81106,202796,94190,45170,28716,15910,5636,3848,19758,34468,95582,163430,75784,39492,30006,22080,6618,37.566716542500004,126.99873745
695,612,1,0,0,35,3441,4778,18986,10899,9674,5557,3903,2900,2293,1497,1097,2478,1794,11921,17301,8940,7228,9216,7984,37.510917236,127.07288696
714,802,0,0,0,17,3432,8062,22659,15962,10196,5127,4256,4122,2199,250,1976,3054,7345,16337,18874,10407,8853,8259,6953,37.51254344,126.86570999999999
732,16,0,0,0,3,1183,3943,13733,7709,877,697,147,110,949,1095,1668,2426,2461,628,663,332,31,205,451,37.70015,127.053126
746,2560,0,0,0,19,11972,14762,45669,47944,22407,9661,9534,8600,6240,4692,929,3319,4086,25802,32176,20885,21307,22305,13261,37.456886,127.149927
