클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
12,1281,13,0,0,37,11452,14524,43427,43353,22462,8834,6701,5508,3995,1480,2795,8124,13632,30532,30864,17462,16330,14660,11301,37.5888206875,127.087305125
42,6251,22,7,0,714,17078,9567,28083,32403,63958,40238,42173,59418,63037,55005,43352,23811,19507,30551,21131,51486,94249,112331,30780,37.55686269777778,126.92373355555554
59,226,2,0,0,4,4634,6863,19127,24009,15191,6350,4600,4517,3195,1596,1624,1218,4262,15838,16924,9044,8932,8524,6467,37.56605097333333,127.08438716666667
68,1082,31,0,0,327,33282,49919,156126,223650,117627,50260,32603,31241,18877,7268,10210,17523,54459,144688,147959,85088,75687,68941,58951,37.484008015,126.9298187
72,132,0,1,0,116,794,18759,84939,194309,111506,37536,23469,13950,9534,2601,19645,28591,79421,133708,55593,54895,64946,50458,19600,37.56979148,126.98300520000001
105,2253,20,16,0,83,11374,20024,91895,102248,61867,33932,33791,27279,18809,20987,16776,17607,50467,67842,55371,82917,60458,30682,33312,37.51278817,127.10047643333333
109,1803,2,0,0,12,7555,13391,32268,32938,12424,6145,7048,4966,3728,4424,1101,1000,1595,15970,22920,12901,13733,14593,8539,37.451568,127.159845
164,108,2,0,0,67,3585,3450,4129,33076,50829,22585,13819,10721,17609,6735,3298,13683,13648,15667,8423,23847,32762,40458,7078,37.555271555,126.93701925
170,1297,3,0,0,0,5626,8624,27388,22514,10654,5883,4778,3568,2739,968,1461,3298,5810,16494,17702,8510,8883,6879,7096,37.545548318,127.14289266
185,65,8,0,0,20,6855,16422,60651,54201,22406,12079,7861,7472,3890,819,2531,5363,11820,39882,39200,21102,18783,19102,13743,37.604563434,127.0258873
196,14725,40,13,0,4391,30598,28299,83789,22685,15593,4870,1690,3696,3808,2725,2889,4334,8326,32737,47525,10213,3834,20414,27972,37.507503835,126.891694925
213,776,5,0,0,5,4672,13100,34111,29015,12483,8839,7702,6931,3818,678,1069,1455,7641,28950,28130,13995,12118,13124,9975,37.54929975333334,126.83635376666666
246,680,0,0,0,4,1512,479,15412,16637,7888,3379,3250,2087,2552,2024,1850,3878,4528,3780,6300,4158,4385,4963,3338,37.471016,127.126746
257,307,4,1,0,43,2779,1482,7639,58131,25603,2510,1430,2951,813,2653,3117,5882,15722,45606,3719,1639,951,1771,4508,37.559621325,126.96425143333333
261,2,2,0,0,29,2156,2150,5296,8173,3749,1803,1240,1146,1285,439,456,1334,1765,5584,4039,2456,3549,3309,2538,37.566203056,126.97711092
279,505,4,0,0,0,2809,2253,8549,8206,4001,1336,937,802,341,542,1190,1639,2850,7485,7876,4471,4220,3242,2626,37.440952,127.14759
281,203,2,0,0,5,2524,4904,17493,19814,27413,9521,5431,3449,3979,3329,777,334,2276,5044,13126,12441,6255,8123,4353,37.524540255,126.876294
305,6554,12,3,0,270,17201,5448,29465,36778,23265,8116,10081,15646,20117,16103,13036,17360,34423,65635,49166,13125,18369,30042,6522,37.540408,127.069231
346,71,3,0,0,2,1647,130,4829,8897,7614,3835,2539,1642,3237,1838,1823,4430,6465,7086,952,173,25,860,2358,37.521805205999996,126.90501986
350,14028,40,14,0,3885,24939,25732,85911,111195,51360,13773,11740,12684,7852,4470,2649,3392,20932,74733,85161,39263,32109,30551,28203,37.48068151333333,126.9526396
352,6068,6,6,0,42,3914,4270,21422,54410,17092,10016,6582,3208,2436,2382,5474,2188,7986,18416,15956,6050,7454,8692,7128,37.492686,127.11819
358,199,2,0,0,21,660,1796,3085,8294,2091,1488,1125,2436,2365,1717,1318,1295,1128,2810,489,3257,5366,4932,2277,37.53491479,126.9869169
373,4499,9,10,0,316,9916,14138,48120,46391,19797,9504,8749,7833,5609,1718,1384,5079,6983,36639,37514,19228,17092,16443,12509,37.49214327,126.82387880000002
383,10,3,0,0,1,440,609,3183,4983,2711,1760,1383,1369,217,8,562,1156,1014,3706,4110,1650,1127,2732,2542,37.51297422,127.01160809999999
392,1669,1,0,0,73,8535,8152,25060,25369,14689,6203,4077,4163,3026,1854,1269,2761,7422,17518,17408,9221,10157,10059,6737,37.49989383,126.91022913333335
404,204,1,0,0,5,4601,5116,21698,14699,13333,6868,6002,3647,3805,2191,48,180,981,2205,11359,6481,4605,7255,6714,37.563535,126.903326
431,6373,20,3,1,1745,16482,14037,48764,61776,32475,13563,14076,12831,12314,9994,9876,12194,19977,64467,50828,18138,19305,20183,12199,37.56094127,127.03509615
442,4186,8,5,0,47,1898,16834,38918,198622,85994,20149,10817,10359,10134,4857,1736,7959,45185,131895,50571,30165,31349,21338,738,37.544952768,127.05473466000001
455,1087,22,4,0,186,1466,36542,128967,359917,360896,127963,56886,36340,40872,7534,31675,52504,121111,222428,123400,120120,160089,163738,41465,37.497742557500004,127.026885275
