클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
12,847,0,0,0,49,10893,15062,43326,41780,22038,7686,4333,3747,3638,49,4456,8156,13742,30502,31667,17173,16111,12559,8001,37.5888206875,127.087305125
42,3511,0,0,0,540,10953,6604,24106,31553,56754,31632,27520,33188,36490,32544,25238,12666,6915,16891,6592,46922,70242,62154,12787,37.55686269777778,126.92373355555554
59,190,0,0,0,2,4567,7152,18946,22474,13298,5127,3524,3003,2013,1004,1637,338,4256,15947,16272,8183,8430,6580,4453,37.56605097333333,127.08438716666667
68,89,0,0,0,267,32892,51291,152272,211020,109801,42377,26367,23951,14550,3916,13029,18970,54649,145015,133759,74063,73863,53539,40913,37.484008015,126.9298187
72,135,0,0,0,86,1171,17600,78455,167618,95697,31571,14582,8468,5525,5368,17632,25674,79095,128628,52287,45667,46515,26453,8704,37.56979148,126.98300520000001
105,980,1,0,0,106,10901,21475,83927,96538,48749,18845,14775,10931,9400,9332,9257,15069,39593,73309,59930,55023,31202,19580,21879,37.51278817,127.10047643333333
109,1215,0,0,0,9,7567,13321,30322,33514,15272,6273,4989,3550,3089,1744,1549,3200,3679,17746,21852,12639,13078,11202,6086,37.451568,127.159845
164,44,0,0,0,49,2554,2768,3200,30284,43525,16958,9333,7481,11977,4340,3066,11246,14678,7591,2972,23912,22978,23558,3032,37.555271555,126.93701925
170,862,0,0,0,0,5338,8472,25976,21008,8940,4281,3206,3495,1944,691,988,2955,5601,16904,16677,7760,8887,5571,5142,37.545548318,127.14289266
185,1,0,0,0,9,6336,16853,57070,48866,20304,9565,4554,5312,3018,681,2809,6097,12364,39710,38649,18724,17479,12597,9061,37.604563434,127.0258873
196,8868,0,0,0,4072,30153,28466,76472,15813,12116,4505,527,2971,3058,328,2637,3925,6738,26856,39110,8886,7290,15880,18520,37.507503835,126.891694925
213,443,0,0,0,5,4356,13202,32692,27562,11160,5480,4311,3993,2552,378,867,2373,7033,28644,26947,12495,10484,9301,6360,37.54929975333334,126.83635376666666
246,386,0,0,0,3,1278,648,14543,15799,9872,3354,1723,730,1941,825,411,788,2052,5699,6632,4055,4409,2492,1727,37.471016,127.126746
257,212,0,0,0,40,2899,938,7375,56783,23829,2619,1407,2188,1166,2957,3774,4633,15747,44069,3720,1261,865,1863,2958,37.559621325,126.96425143333333
261,3,0,0,0,14,2001,2173,4791,8187,3261,1690,825,827,780,142,376,1154,1651,5811,3984,2432,3262,2257,1638,37.566203056,126.97711092
279,304,0,0,0,0,2879,2451,8147,7275,3581,757,401,610,377,188,1289,1610,2566,6958,7437,3900,3996,2744,1938,37.440952,127.14759
281,75,0,0,0,1,2335,5031,16482,19512,26416,9160,5429,2689,4755,3088,12,1029,621,3861,10288,13382,6222,4779,3035,37.524540255,126.876294
305,4271,0,0,0,207,15168,4293,26653,33094,21076,7889,6144,10446,13331,10005,11510,14415,27576,44528,33924,14659,12838,14038,2619,37.540408,127.069231
346,25,0,0,0,4,1195,293,3185,11456,6803,3376,1557,616,1237,608,756,3193,5591,8052,261,638,44,555,1496,37.521805205999996,126.90501986
350,8946,0,1,0,4012,25520,26052,82627,101882,49185,13137,8799,9173,6160,1745,1769,5470,21800,71829,74580,33387,31371,23467,19381,37.48068151333333,126.9526396
352,4276,0,0,0,24,3182,3120,21156,56784,19454,8138,4512,2508,3340,2656,5852,5286,12378,26272,9734,4746,5684,4482,6136,37.492686,127.11819
358,114,0,0,0,15,681,1708,3236,7839,2039,1419,727,1615,1333,930,149,1634,2324,4243,1451,3599,4324,2943,1048,37.53491479,126.9869169
373,2847,2,0,0,406,9905,13539,48517,47511,21514,8751,5201,4892,4177,1647,1361,2046,9742,37715,37213,18361,16053,12571,8692,37.49214327,126.82387880000002
383,1,0,0,0,3,627,282,3391,4669,2343,1652,1310,1377,859,394,173,1142,13,5199,4015,1929,1200,1532,1943,37.51297422,127.01160809999999
392,1139,0,0,0,66,8179,7840,22968,23018,13119,5081,2928,2676,1952,1157,1797,1781,7077,16776,16614,8515,9935,7473,4634,37.49989383,126.91022913333335
404,77,0,0,0,5,4059,5066,19185,11771,11063,5445,4734,2756,2805,1986,377,466,1077,2403,10465,5422,3890,4511,4529,37.563535,126.903326
431,4021,0,0,0,1858,16084,13341,44277,52765,28027,9310,10854,10354,10607,8663,8675,11303,18904,55362,43792,16598,17695,12347,8070,37.56094127,127.03509615
442,2508,1,1,0,37,2004,16806,44217,202376,85302,18784,9804,7522,5895,875,1735,11400,50701,136238,50009,27941,26674,13828,676,37.544952768,127.05473466000001
455,741,0,0,0,111,5569,37916,119347,339940,317404,111417,42780,23654,28374,2991,37126,54366,131905,242616,139711,113375,131735,90866,19321,37.497742557500004,127.026885275
456,582,1,0,0,114,8851,10764,38518,34380,12141,5765,5531,5978,3384,2620,2080,4207,8751,17932,33674,15541,12836,11286,13715,37.53317656666666,126.90134478333334
477,562,0,0,0,13,8472,11442,29667,41623,10960,3380,2167,2959,5006,2852,1828,7776,19483,31936,22722,11058,9787,8856,6715,37.547962,127.07465
501,277,0,0,0,3,1360,6679,35628,102407,22505,3342,1498,1858,2208,3316,7506,15528,29114,73053,15020,10107,7433,3205,628,37.565609438,126.96661673999999
502,1631,0,0,0,1957,9386,18074,54307,54039,26948,14537,7581,4950,4384,171,8296,14198,23963,57120,48249,24090,21243,15704,10486,37.614854772499996,127.065259675
527,736,0,0,0,8,746,9028,30722,121813,100889,33124,13376,8440,7225,2631,9397,13003,34309,82428,44514,26410,27713,15667,2303,37.51738938,127.04219226666667
536,2296,0,0,0,4,7616,9038,33122,44310,17238,6790,5724,6056,5500,4418,4756,5100,10726,26434,19616,11780,9712,10614,8130,37.502217703333336,127.12860665
541,192,0,1,0,50,2788,548,3448,81502,30184,6130,146,496,852,2622,4856,9767,20211,56028,3752,5765,4683,447,3931,37.524250456666664,126.89488773333333
543,0,0,0,0,17,1255,2355,9718,8371,5600,2509,1284,1238,897,36,743,1548,2470,7563,8537,4449,3907,3030,2222,37.582906155,126.9499704
564,513,0,0,0,2,1293,1727,1388,8917,7167,5175,2703,2535,2887,2208,692,474,2158,2985,715,4117,6360,5296,1731,37.53446365666667,126.99361376666667
