클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
12,3797,0,0,0,21,10149,14494,40747,46419,23778,8651,4772,5302,4389,696,4115,7459,12591,31200,33143,17760,15081,14075,9786,37.5888206875,127.087305125
42,1422,1411,0,0,667,15250,8566,24165,35507,63869,35722,30306,42751,49013,47019,35014,21676,11482,17922,8709,45469,80517,89941,42335,37.55686269777778,126.92373355555554
59,1882,0,0,0,2,4313,5797,20434,24559,14767,5491,3135,2645,2427,1339,1395,1803,3915,16009,16219,8224,7851,7678,5222,37.56605097333333,127.08438716666667
68,17120,43,0,0,187,32822,48390,154408,217741,124419,42629,26734,25706,18459,3141,11183,19525,52564,146451,145988,80218,66870,61080,43495,37.484008015,126.9298187
72,637,2,0,0,72,1356,18740,85135,172300,115524,36869,17119,9291,7000,3295,15840,24904,72418,133811,62294,50342,57088,41346,17130,37.56979148,126.98300520000001
105,8134,90,0,0,112,9540,21872,87083,103226,63121,23030,20052,11986,10875,10248,8928,17448,46580,68064,62435,67158,45131,18121,17578,37.51278817,127.10047643333333
109,2747,4,0,0,12,7850,12987,30889,35866,17460,6834,4643,4636,3665,2419,1591,3078,4410,17058,23594,13126,12347,12601,7798,37.451568,127.159845
164,315,8,0,0,65,4218,2283,4674,31380,51491,21243,12249,10340,15270,8417,983,9401,12418,9359,4082,26891,31730,36298,13841,37.555271555,126.93701925
170,2064,0,0,0,0,4725,8188,22899,22048,9992,4251,3129,2611,2906,557,647,2066,5381,14876,18248,8097,6399,6598,5398,37.545548318,127.14289266
185,2947,0,0,0,10,5617,16117,57590,52008,23163,10019,5863,5781,4018,1676,184,4382,11850,39419,39919,19103,16539,15370,11756,37.604563434,127.0258873
196,14354,2358,0,0,3344,27870,27749,78008,17682,14468,4150,2358,6395,5282,2509,1085,2243,3887,24959,43230,8997,13166,21054,20984,37.507503835,126.891694925
213,2399,0,0,0,0,3766,13705,38765,31782,13441,4985,3975,4267,2523,38,1316,3530,7736,29432,28066,14058,10351,11065,7718,37.54929975333334,126.83635376666666
246,509,0,0,0,5,1645,1449,15679,16608,10504,3975,1474,1306,2261,508,1841,894,2225,5536,9273,4892,3616,3419,1918,37.471016,127.126746
257,1365,93,0,0,20,2527,779,4840,53649,25857,3190,1037,1794,1137,3111,2762,4761,13986,41046,5267,1424,790,689,3172,37.559621325,126.96425143333333
261,585,0,0,0,1,1890,1684,4510,7987,3471,1290,787,837,625,461,504,887,1734,5570,4501,2259,2663,2743,1626,37.566203056,126.97711092
279,627,154,0,0,0,3181,2833,7869,8735,4047,870,784,699,563,636,1004,2333,2399,7589,8283,4200,3696,2894,1993,37.440952,127.14759
281,1332,0,0,0,33,1969,4363,16772,16523,28206,10404,4809,4291,5088,2465,1638,3832,3585,3863,12249,14943,5665,4336,1989,37.524540255,126.876294
305,3558,977,0,0,273,16580,3319,25772,34755,25245,9996,6285,10631,15662,17013,14658,14754,26247,57615,43239,11743,17779,26828,19604,37.540408,127.069231
346,572,0,0,0,0,1343,974,3638,10122,7052,3318,1507,860,1415,254,902,3772,6067,7224,779,209,27,781,1036,37.521805205999996,126.90501986
350,11444,3188,0,0,3939,24236,23680,87480,99900,54162,13728,8571,9150,5565,2041,3162,4451,23214,70976,79615,36891,25722,25064,18067,37.48068151333333,126.9526396
352,4016,884,0,0,80,3902,4290,19708,56538,22258,6494,3916,4282,2748,2958,4722,7908,12688,27924,9926,3080,5208,5554,4552,37.492686,127.11819
358,194,0,0,0,19,646,1889,2533,7222,2142,1328,1189,2497,2816,2428,1262,698,1998,2622,1169,3592,5429,5088,2440,37.53491479,126.9869169
373,4032,635,1,0,157,9218,14069,49672,46863,20212,6819,5532,4662,3935,1467,2043,2731,8284,35010,36605,19146,15360,13067,8678,37.49214327,126.82387880000002
383,946,1,0,0,1,489,1387,5733,7798,3005,2163,1704,1322,989,642,593,273,667,6058,5460,2688,2252,3474,2393,37.51297422,127.01160809999999
392,1883,375,0,0,56,7794,4709,21663,21371,12624,4168,2557,2771,2006,715,729,696,4373,15516,16045,8462,8263,7889,5061,37.49989383,126.91022913333335
404,1957,4,0,0,9,3538,4586,17802,14440,9162,5425,4502,3168,2973,2122,967,396,52,2096,9573,7429,4042,5490,4984,37.563535,126.903326
431,7195,236,0,0,1569,15530,11971,47088,60282,31133,9741,9477,9971,9855,8237,6827,8670,15611,61782,51147,15614,18381,18589,12907,37.56094127,127.03509615
442,2594,793,0,0,26,1345,18559,44859,213221,90309,19403,9094,7844,6427,2375,388,11079,54172,146233,57118,27794,27261,17255,3216,37.544952768,127.05473466000001
455,6954,1,0,0,200,2960,38762,129834,360636,350331,124227,51901,29913,34436,4240,31717,49740,118992,240058,133878,115222,146897,136915,51475,37.497742557500004,127.026885275
456,4547,221,0,0,58,7176,9831,41225,37789,14921,4335,6022,6354,3336,2845,1922,778,7512,14733,38701,17420,10955,11634,10432,37.53317656666666,126.90134478333334
477,3590,6,0,0,11,8004,13273,28984,43314,11001,3292,2466,2154,4183,2737,1542,4308,17724,29651,23964,10976,8763,11045,6046,37.547962,127.07465
501,601,13,0,0,14,1122,11767,33206,107667,25668,4629,353,792,2490,2638,6690,12034,28552,77077,19583,11435,9183,5477,1427,37.565609438,126.96661673999999
502,3783,3,0,0,2013,8354,17951,53642,56747,27609,13477,8210,6594,4397,659,6439,12938,22655,54459,52813,26165,19575,18100,11009,37.614854772499996,127.065259675
527,579,0,0,0,24,762,8876,30902,120913,106309,36891,14452,9502,7294,1156,7720,12062,31706,84374,47654,26889,27618,20272,6096,37.51738938,127.04219226666667
536,3678,0,0,0,16,7370,8522,36368,44144,18166,6448,5264,5550,6136,2340,2018,2392,7862,26822,22918,12934,9596,10068,8822,37.502217703333336,127.12860665
541,2326,23,0,0,16,2833,232,1740,76036,30795,5117,955,528,385,2506,3675,7693,20075,52437,3932,3805,5782,3344,2074,37.524250456666664,126.89488773333333
543,848,0,0,0,22,1267,2764,9272,9598,5051,2135,1612,1365,862,292,459,1348,2455,7194,8027,4705,3784,3885,2630,37.582906155,126.9499704
564,740,0,0,0,5,5024,867,33,6711,9632,6101,4203,4546,6312,5291,5163,4603,5252,5816,4688,3095,11346,14605,10294,37.53446365666667,126.99361376666667
567,2080,52,0,0,41,5375,7904,30747,36426,16560,5737,3301,2472,2239,376,1388,1994,6710,23870,24836,11398,9008,7962,5712,37.48627362714286,126.83868554285714
573,4470,1,1,0,2148,10578,2235,35047,24101,7097,6827,10975,1287,2764,6259,2275,6908,6525,21875,18807,3222,8771,8274,8395,37.58035416571429,127.0456692857143
