클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
12,1472,0,0,0,16,11738,16660,49455,50000,24533,8879,5344,6105,3377,206,4375,8324,13445,32155,35578,19135,17543,16945,12533,37.5888206875,127.087305125
42,5786,0,0,0,593,14383,8652,27630,37592,74388,40945,35867,42523,47576,39346,28225,13001,10870,20807,12219,47985,88279,99569,24383,37.55686269777778,126.92373355555554
59,190,0,0,0,7,4988,7701,21652,27543,15882,6545,5129,4035,2661,1049,1778,313,3643,17842,18335,9163,9205,9469,7143,37.56605097333333,127.08438716666667
68,479,0,0,0,286,35928,56404,173653,249520,128695,49726,30440,28609,18000,5228,14132,18753,53092,160395,162059,84532,75587,74580,64465,37.484008015,126.9298187
72,105,1,0,0,91,1157,23181,101439,240987,125239,40233,23496,12279,6069,6111,20960,27367,90522,161035,61840,62928,77221,61307,21580,37.56979148,126.98300520000001
105,3418,2,0,0,92,12365,28367,112304,112843,55247,19003,21649,12808,10879,11997,11928,20655,50998,88444,81932,56264,34057,27552,34864,37.51278817,127.10047643333333
109,1879,0,0,0,26,8608,15411,37823,36946,11309,6636,6466,4941,2018,3686,174,164,3280,16620,24125,13660,14233,15651,9901,37.451568,127.159845
164,134,0,0,0,57,4137,2404,6231,37160,61328,26287,14058,11187,15142,6364,4354,15508,18772,10719,8704,26656,38038,41701,5379,37.555271555,126.93701925
170,1392,0,0,0,2,5592,9926,30699,25649,11554,5263,3870,3073,1947,117,1514,3615,5824,17308,20611,8864,8169,8003,7699,37.545548318,127.14289266
185,1,0,0,0,15,7559,20478,70054,59190,22522,11414,6010,6373,2689,560,2263,5898,12429,43397,43035,21883,20529,19520,15275,37.604563434,127.0258873
196,15442,0,1,0,4075,32950,32205,96476,24554,14871,4665,2853,405,342,2030,3271,3832,6691,38022,52618,9810,1027,21750,28610,37.507503835,126.891694925
213,785,0,0,0,0,4889,17190,39011,28570,13108,7421,6620,5829,3050,454,767,271,4673,31350,31274,14371,13031,14306,10829,37.54929975333334,126.83635376666666
246,682,1,0,0,7,1601,1443,18351,20754,10987,4571,3011,1381,2111,1373,1476,1852,3829,5789,9184,4785,5834,5135,3493,37.471016,127.126746
257,282,1,0,0,30,3195,1355,8862,64278,30052,3738,571,1887,408,2942,3577,6457,18039,51357,4335,2462,1042,1367,4592,37.559621325,126.96425143333333
261,2,0,0,0,30,2034,2217,5717,9275,3943,1788,1055,932,1001,544,417,1431,1462,6327,4752,2497,3298,3416,2659,37.566203056,126.97711092
279,525,0,0,0,0,3490,3128,9372,9055,4200,672,1102,767,6,735,723,3007,2635,8407,8420,4528,4530,3627,2921,37.440952,127.14759
281,92,0,0,0,5,2632,6750,22112,17291,28001,11204,6101,4694,5630,3267,444,666,8,6311,14870,12249,6160,6066,4985,37.524540255,126.876294
305,7565,3,0,0,327,18565,4559,33347,41794,25826,9582,11476,14739,20586,16274,14105,17496,31156,67991,53361,13549,20651,28322,5220,37.540408,127.069231
346,36,2,0,0,2,1282,1054,5317,9934,7815,3766,2202,535,2443,589,1501,4045,6731,6133,1835,87,84,1172,2479,37.521805205999996,126.90501986
350,7992,1,0,0,3609,26351,29968,98548,120221,56521,16884,11072,12001,8230,2331,567,1911,22066,82949,91373,40491,30448,34606,37044,37.48068151333333,126.9526396
352,6778,0,0,0,88,4630,7148,27038,65616,20580,8464,5728,6392,2766,2180,2960,4486,8788,28166,15280,4360,7674,8574,7194,37.492686,127.11819
358,275,0,0,0,19,781,2190,4148,8752,1733,1086,232,644,470,260,1474,2336,2688,5047,1177,2405,3272,2737,662,37.53491479,126.9869169
