클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
40,604,48,2,0,170,826,3710,9918,8696,3814,2674,2456,2018,2324,2088,2290,2358,2676,4042,4774,3648,3330,3430,2078
41,0,0,0,0,0,0,20,100,57,33,35,46,71,51,64,30,43,60,38,13,33,24,10,10
42,70364,22918,13153,10220,11340,55846,106043,248255,339724,306474,226898,232036,243894,274631,260001,286727,334558,376152,428316,342349,311962,319956,331548,203707
43,48,0,0,0,0,116,676,1272,1334,804,612,576,642,630,516,790,916,764,942,1070,770,818,720,452
44,19,0,0,0,0,32,74,163,222,135,128,143,124,169,171,194,158,172,144,107,198,109,89,62
45,38,0,0,0,292,838,838,1890,2554,1958,1378,1326,1516,1382,1630,1710,2042,2658,2302,2240,1900,1588,1262,450
47,548,90,0,0,446,1082,2026,4764,6536,3858,2614,2442,2954,2926,2548,3240,3652,3612,3860,3792,2618,2674,2616,1638
48,1543,128,110,60,1400,2587,7070,16305,21491,10405,7522,6850,7924,7849,7554,9454,10842,12572,15419,10818,8399,8322,8230,3608
49,634,184,0,0,397,1098,3148,5802,5694,4132,2882,2750,2824,2778,2593,2892,3489,3633,4186,4462,3008,2618,2399,1456
50,82,7,3,1,15,36,193,2531,984,275,409,175,184,346,230,1068,859,289,234,314,195,239,165,116
51,548,0,0,0,24,1636,5112,31400,10276,6780,4504,4068,4536,4220,5796,17012,9940,7160,6596,5916,4644,4192,4668,2716
52,120,14,0,0,8,86,160,598,1678,405,184,78,87,129,124,114,87,496,906,233,44,73,53,224
53,4,0,0,0,0,86,286,625,884,535,347,326,454,671,640,291,204,567,675,523,389,399,281,129
54,12,0,0,0,0,0,1378,1748,2674,466,368,638,1470,576,1024,746,1566,1228,1226,1162,904,878,850,506
55,520,17,0,0,206,446,1626,2977,2492,1151,1023,914,950,918,825,934,1039,1161,1131,1207,1093,1259,1011,818
57,506,0,0,0,38,458,1236,3078,2340,2198,1934,1854,2118,1854,1748,1806,2130,2142,2980,2866,2064,2294,2506,1582
58,352,0,0,0,0,488,454,1252,1028,488,382,428,464,192,180,246,418,438,882,698,580,754,926,720
59,102,96,118,74,116,394,92,332,134,236,136,226,82,232,166,428,496,468,458,412,466,440,376,222
60,2091,403,286,336,900,3811,9458,18995,26151,18876,12720,11790,11351,11667,11354,11220,12544,14125,17062,12999,10117,9292,9350,4944
61,0,0,0,0,0,0,169,224,200,232,178,142,208,206,164,204,217,209,287,171,102,64,43,3
62,565,19,0,0,19,286,2409,7104,9682,7235,4331,2947,2857,2993,2605,2521,2144,2394,2686,2698,2206,2688,2590,1742
63,280,0,0,0,0,228,284,1077,1417,1384,1255,1045,1106,1522,1557,1681,1880,2059,2285,2435,2767,2836,2703,1749
64,0,0,0,0,0,6,114,678,2600,236,242,132,166,222,486,596,312,378,362,258,156,158,176,68
65,1956,354,322,196,982,3897,6933,20448,33065,18515,12001,9770,11330,11374,10232,11174,13497,17313,21602,16327,10638,10431,10433,5309
66,920,501,51,0,6,674,790,1152,1976,1443,1268,1280,1266,1441,1564,1928,2085,2367,2638,2481,2247,2059,1766,1109
67,849,146,0,0,1069,1581,3828,9618,9129,5554,3679,3205,3220,3540,3085,3705,4941,5115,6077,5520,3986,3405,3152,1909
68,4608,358,178,250,1150,14260,39716,79656,99840,67523,38541,30637,29453,24936,25264,31916,37928,50404,70488,65633,50699,50669,50325,32458
69,8365,960,566,764,6106,20464,33674,70047,74904,52281,43790,40589,42206,48857,48791,58799,71772,77345,94295,92253,71256,68943,65714,40615
70,228,8,0,0,446,1168,1832,3716,2518,1912,1468,1148,1536,1230,1244,1450,1352,1754,1486,1252,716,702,968,818
71,30,0,0,0,50,70,212,772,744,560,384,494,478,548,576,726,840,650,686,500,452,434,370,126
72,0,0,0,0,0,48,432,960,1263,876,753,740,357,372,362,117,476,417,440,180,82,135,111,118
73,685,68,0,0,664,1108,1906,6229,5664,3017,1970,1825,1901,2028,1882,2785,3561,3204,3733,2863,2309,2297,3152,1454
74,176,4,0,0,26,137,462,1712,1900,1261,1138,849,1127,964,1028,1058,1285,1012,1088,918,819,685,605,323
75,3,0,0,0,0,98,2,63,37,15,6,8,11,13,10,13,1,5,9,19,8,14,5,5
76,395,76,76,61,34,137,150,476,681,436,365,479,556,552,856,1288,1640,1482,1766,1593,1267,1275,1204,660
77,158,206,276,170,198,554,794,1412,3792,2492,1050,958,974,1438,1036,1110,1488,2344,3724,2002,1446,1826,1710,532
78,1195,0,0,0,0,739,2950,6205,9131,10815,9321,9084,12733,12319,10974,11800,12741,15700,14190,11387,11530,11538,11756,8393
79,160,6,0,0,4,220,426,1602,918,952,746,550,634,762,722,888,1556,1380,1784,1648,1296,1012,1042,566
80,92,0,0,0,0,408,212,662,1008,520,72,70,44,138,140,184,244,150,452,554,330,330,528,354
81,152,0,0,0,0,378,1696,5192,3626,2000,1894,1752,1904,1694,1680,2194,2768,2526,2470,2388,1632,1302,1292,904
82,3337,488,212,159,790,2810,7543,19638,22507,24092,16280,14215,15365,15573,15943,17858,22177,22578,29435,26743,20642,20037,18489,11415
83,168,0,0,0,73,194,662,2542,2875,1804,1586,1361,1902,2671,2911,3339,3436,3780,2697,2186,1390,1167,1391,772
84,136,0,0,0,270,354,826,1648,1226,920,244,98,304,486,248,1172,1244,698,806,1126,868,850,928,584
85,260,0,0,0,4,538,1083,3915,2796,2121,1215,1130,1017,938,1107,858,1357,1826,3039,2446,1817,1849,2537,1277
87,96,30,0,0,36,338,712,1942,1508,1136,886,774,860,1090,1086,1218,1404,1270,1356,1028,762,688,834,220
88,232,0,0,0,0,268,1838,3700,9374,5830,4798,6436,4742,4880,5128,4336,4674,5582,4132,3538,3274,3250,2668,1866
89,2,0,0,0,0,27,96,444,352,162,69,76,19,30,26,53,90,63,144,139,94,101,59,56
90,528,109,2,0,265,698,1760,5135,2706,2316,1646,1287,1505,1536,1388,1734,2524,2611,3495,2774,2064,1864,2230,1168
91,436,0,0,0,382,590,1126,3728,2664,1544,1512,1520,1864,2008,2442,3266,4614,4026,4924,4666,3268,2794,2916,1472
92,240,0,0,116,408,628,2436,6012,10610,6184,2968,2142,2106,2466,2048,2116,2200,2544,2874,2168,1628,1612,1806,798
93,50,0,0,0,157,2535,3105,8082,20295,11994,6648,4454,4336,4098,4910,4629,6099,8292,11926,4684,3543,4338,2773,605
94,243,32,0,0,66,322,556,4778,2580,1957,1616,1642,1936,2014,1878,2830,4764,2703,2894,2227,1553,1336,1561,677
95,156,36,0,0,162,322,452,1508,1630,1026,872,838,1038,1170,882,1072,1152,1278,1254,1266,752,602,876,262
96,14,0,0,0,0,91,350,508,818,1174,423,347,482,335,395,385,499,602,1424,654,412,418,427,215
97,377,4,0,0,23,33,168,504,526,355,251,228,346,443,527,823,986,1162,1849,2010,1369,1249,1383,835
98,160,0,0,0,10,510,714,2492,1764,1032,736,478,868,774,902,1088,1134,846,1732,2108,1796,1596,1648,870
99,2,0,0,0,19,414,616,409,649,418,490,351,276,465,380,458,318,331,279,455,255,154,163,167
100,0,0,0,0,0,0,9,83,70,11,59,7,22,52,22,42,4,4,113,178,83,85,83,48
101,1075,66,0,0,188,1309,1494,5921,7214,4354,2700,2188,3051,3338,3832,6040,6839,7914,9478,8019,6415,6853,7887,3364
102,8,0,0,0,0,43,181,514,605,430,433,513,534,640,703,875,1070,1053,1459,1464,1028,1008,1227,605
103,36,0,0,0,0,145,513,1027,823,528,268,126,12,92,20,173,333,397,571,913,765,609,576,382
104,124,9,0,0,277,676,1066,2289,2881,2563,1310,1122,1440,1257,1108,1040,1234,3026,5005,1681,858,818,920,735
105,159,0,0,0,435,1697,2941,7077,11813,9033,5698,4931,4806,3782,2428,2085,1952,2161,2302,2555,4451,4686,3908,1180
106,3598,0,0,0,3784,11817,27904,66413,66030,40879,29226,27521,30511,29991,30290,40566,47968,49522,60423,56471,43952,39411,41854,25810
107,108,0,0,0,0,56,328,548,498,578,556,696,758,892,782,910,1222,1576,1758,1636,1154,1182,1212,886
108,2400,1304,836,464,1040,3512,6676,23324,26944,12776,8588,7136,6956,6836,6440,7672,9972,12320,19304,13360,11712,10244,12048,6296
110,28,0,0,0,34,263,342,345,531,384,353,205,482,263,274,558,1008,497,755,605,494,596,462,134
111,1844,296,66,6,1726,4570,8050,17280,17998,15532,14768,16078,15724,16276,15288,18288,22252,18004,19304,18456,14730,13378,13572,7844
112,0,0,0,0,0,0,120,436,620,420,438,382,432,520,378,482,634,592,744,670,472,402,406,152
113,72,15,20,12,49,102,518,923,809,464,445,361,389,423,380,432,492,645,942,871,581,553,684,315
114,2,0,0,0,92,556,1069,2960,3997,3414,1619,1220,1548,1892,1344,1591,1782,2562,3221,1951,1489,1635,1516,767
115,104,0,0,0,0,722,1030,2582,3386,1868,1008,704,834,594,508,602,1092,1268,1310,1860,1612,1678,1348,1146
116,14,0,0,0,0,0,93,87,73,11,12,9,39,15,6,31,68,94,56,24,39,45,85,56
117,29,0,0,0,1,56,304,389,281,263,146,82,97,128,72,107,180,97,193,219,122,155,226,84
118,409,186,137,79,345,810,1776,2512,3613,3176,2152,2568,2688,2514,2644,3023,3414,3552,3804,2883,2537,2064,1789,916
119,252,0,0,0,108,768,876,1644,1814,1346,1088,1060,1328,1034,1210,1260,1544,1546,1626,1338,1058,1026,1120,558
120,51,0,0,0,0,0,14,120,477,374,249,225,307,311,282,367,504,604,901,796,584,532,450,371
121,4,0,0,0,0,4,32,90,18,30,0,32,22,16,78,52,94,54,20,44,24,46,68,12
122,110,3,0,0,53,200,652,2313,2889,1504,615,505,566,681,571,631,875,910,1110,773,575,660,541,267
123,0,0,0,0,0,0,0,0,0,0,2,16,4,2,24,10,0,10,26,12,4,0,0,0
124,1274,754,568,354,484,5644,2818,4746,5160,6468,3458,2834,2190,3172,3120,3750,4602,4884,6592,5528,5140,3916,2780,1096
125,3697,519,0,0,3312,6690,7917,19097,15984,10524,8234,8144,7954,9439,8891,12094,14330,17591,19896,21842,15122,15428,13931,9545
126,1799,0,0,0,1892,5858,13663,32504,32084,19877,14231,13393,14894,14657,14776,19746,23435,24172,29696,27638,21499,19271,20430,12570
127,453,216,164,181,787,2623,2402,5455,11445,7607,6071,5119,4780,5615,4627,4889,4822,5905,7433,4231,3291,3107,2973,1735
128,26,0,0,0,32,157,484,1007,2010,973,637,590,577,769,789,856,918,842,840,646,601,693,704,225
129,0,0,0,0,0,0,22,140,116,133,61,80,61,106,120,188,243,193,249,173,170,192,142,0
130,158,0,0,0,44,566,409,1481,1572,935,873,741,871,891,820,1081,1286,1326,1566,1453,922,819,682,422
131,1230,601,334,180,793,813,3435,7670,10971,6658,4673,4787,4784,4663,4418,5201,5608,6860,9047,5944,4793,5185,4306,2508
132,440,286,304,243,488,509,1574,3003,5715,4645,2526,2134,2320,2634,2241,2355,2596,3417,4731,3019,2466,2402,2023,696
133,4388,1129,249,329,1788,6223,12469,28291,33204,26864,16873,15801,15729,14713,14278,17613,21459,30250,42380,26143,20057,22440,21104,11844
135,665,95,0,0,0,510,810,1740,8665,13365,7395,4340,5490,9675,4000,4830,5635,6515,5425,5425,3575,2670,2375,1560
136,62,0,0,0,302,542,1306,3804,2560,2200,1606,1308,1298,1424,1306,1236,1464,1478,1784,1290,1016,856,838,496
137,327,44,50,69,1726,1299,1507,3120,3682,2728,2092,1407,1733,2077,1683,1923,2125,2407,2152,1794,1490,1495,1411,999
138,674,2,0,0,1642,1890,2612,7718,5050,3264,2060,2078,2382,2592,2396,2626,3334,3696,4062,4790,3718,3728,3454,1946
139,54,0,0,0,0,54,740,2408,1950,884,450,368,560,452,372,412,452,396,812,674,328,270,202,136
140,92,0,0,0,0,48,996,2994,2838,920,302,260,150,228,334,564,1006,1640,2562,2534,1366,1184,1466,930
141,0,0,0,0,0,0,17,22,43,59,89,54,24,15,9,19,7,3,9,1,0,0,0,0
143,54,88,104,136,276,416,188,610,806,614,920,736,632,722,474,648,532,654,668,470,418,412,380,158
144,0,0,0,0,0,0,82,1,14,27,35,9,8,13,28,52,71,62,53,12,27,40,8,6
145,162,14,0,0,172,76,592,1578,1176,648,396,286,344,260,256,342,556,694,756,1038,720,638,798,454
146,712,194,102,100,330,710,2410,6274,7504,3530,1954,1602,1630,1840,1530,1270,1354,1750,2540,2410,1820,1856,2278,1222
147,204,0,0,0,66,640,1480,3578,5132,3406,2264,2068,2110,2010,1874,2666,3132,2520,3388,2976,2056,1954,1932,876
148,237,289,454,341,520,1397,1362,2240,5280,2601,704,757,750,585,866,869,920,2596,4958,1161,413,404,361,391
149,472,68,0,0,734,1072,1054,3488,3306,2878,2256,1804,1958,2358,2092,2590,2984,2400,2758,2262,1922,1654,1542,690
150,260,30,0,0,161,231,610,1853,1739,1216,1004,1105,1083,1341,1044,1433,1546,1738,1891,1790,1415,1407,1365,685
151,0,0,0,0,0,83,208,465,680,352,229,177,219,248,288,277,455,370,431,478,353,331,388,206
152,887,385,243,102,175,1147,1864,4029,8605,5951,4051,4285,3991,4084,4012,4370,4449,4454,5004,3315,3382,4809,5297,2839
153,2350,494,0,0,4326,6174,7506,12570,20464,23748,16876,11884,12022,12248,12814,13298,14428,15014,17624,16722,13290,11406,11506,6672
154,869,165,0,64,676,1456,3242,10653,6000,4794,4212,3781,4218,4396,4207,5511,6851,5461,5455,5820,4340,3499,3258,1827
155,68,0,0,0,71,1037,1517,5389,6827,4620,2809,2203,2467,2346,2363,3484,5074,9523,10818,7397,9764,3527,1638,1038
157,27,0,0,0,10,80,197,279,536,306,333,195,216,397,384,462,432,547,553,718,446,376,365,228
158,66,0,0,0,96,904,1870,4178,3918,1876,964,928,964,786,848,808,684,880,1158,1504,1158,1142,918,540
159,233,0,0,0,253,537,1460,2263,2228,1596,888,651,581,735,596,753,1285,1245,1624,1941,1624,1810,1489,949
160,123,7,0,0,169,372,1288,2368,2269,1815,1141,1270,1335,1359,1376,1960,2389,2109,2599,2278,1407,1353,1312,720
161,2772,520,30,141,2255,4025,10293,22325,22110,16076,12631,12026,12280,11957,11052,12520,14739,15123,17675,17713,12499,11606,11481,6975
162,225,102,71,44,125,507,998,1869,1893,2126,2420,2197,2416,2309,2350,2922,3219,3091,3085,2658,2474,2766,2573,1598
163,444,0,0,0,116,514,2110,4430,3480,2236,2078,1818,1790,1994,1780,2062,2430,2708,3830,3846,2788,2576,2956,1792
164,411,0,0,0,0,40,1296,2787,7554,5984,3703,2967,3216,3447,3376,3639,2924,3982,5594,5483,4744,5111,5075,3408
165,1878,350,64,0,318,1342,5644,11604,11616,6814,5014,4378,4922,5260,4848,6860,9916,8846,13146,11484,7872,7762,7604,5290
166,169,0,0,0,72,429,824,3252,1766,661,520,662,671,478,370,678,1028,727,983,958,680,672,818,564
168,48,12,0,0,117,409,711,954,892,471,414,113,144,162,288,262,273,277,390,572,604,693,755,568
169,1272,394,582,464,1630,8074,12167,27081,32166,24457,19308,17589,16851,16006,15761,19417,20973,23939,28347,27570,23442,27282,25328,12684
170,1048,412,180,260,1084,2292,1836,3492,4108,2428,2452,2712,3124,3324,3272,3156,3964,4768,4748,4192,3148,2932,3144,2092
171,182,2,0,0,40,142,802,3026,3272,3454,1826,1650,1416,1516,1252,1908,4502,1204,1368,1168,900,1174,1138,914
172,140,0,0,0,65,990,2072,2767,8252,4022,2320,1179,1738,2048,1697,2032,2307,2404,3021,2100,1860,2111,2086,699
173,277,0,0,0,119,612,961,1968,4107,6684,3320,1912,2215,2243,2509,2939,2850,3585,4677,4790,3887,4124,3230,1826
174,397,297,233,232,296,1233,1707,3452,5500,4633,3535,3500,3354,3410,2998,3064,3374,4215,4965,3248,2362,1848,1784,941
175,274,26,0,0,8,725,1310,4040,3907,1656,1797,1475,1187,1046,1233,1648,1846,1724,3122,3051,2054,1981,2229,1247
176,0,0,0,0,0,35,203,374,763,385,506,324,243,290,182,403,427,196,640,166,17,37,122,25
178,70,0,0,0,18,124,298,3428,4388,3358,2616,2040,2664,2306,2302,4220,5632,2684,1792,1472,1194,898,1124,280
179,14,0,0,0,0,8,38,34,54,52,20,40,18,12,38,26,64,154,76,92,48,66,72,104
180,98,0,0,0,224,447,665,2389,2520,1121,702,601,658,704,888,1525,1595,1620,1949,2053,1341,1319,1575,772
181,8,0,0,0,78,48,234,528,572,688,682,610,596,510,490,510,608,624,528,450,372,232,308,222
182,10375,1151,620,388,7329,25289,61336,149248,149458,97961,64999,55349,56123,56535,54644,64799,84940,85335,109728,95579,72311,71394,75169,41307
183,0,0,0,0,84,34,140,164,162,128,158,122,48,98,84,130,128,152,152,102,42,32,36,16
184,1059,108,22,13,265,2034,4924,11759,10286,8505,7157,6963,8160,8868,7901,9028,11882,12825,12581,9630,7964,8915,12649,3649
185,3659,30,0,0,277,3590,13491,28171,43141,34903,32906,32834,25881,25046,26802,19814,25544,34784,45868,43474,29042,29284,34796,22499
186,587,342,306,358,679,2629,2580,5024,7299,8034,5505,3288,3019,2920,3145,3158,3719,4579,6292,4575,3507,3942,3995,2368
188,175,2,0,0,365,815,2162,5775,3709,2859,1707,1717,1817,2230,1949,1697,2278,2459,3290,2992,2463,2452,2333,1380
189,91,39,22,10,17,258,1932,3344,3129,2188,1902,2299,2427,2447,2537,3896,4515,5154,6643,6021,4452,4489,4673,2435
190,974,216,172,156,1569,1304,2949,7970,8215,3561,2472,2295,2584,2725,2733,3239,3966,5790,10377,10419,5576,5372,4959,3351
191,0,0,0,0,22,1175,2279,5767,5728,4859,2580,2091,2420,2019,1602,1309,1220,1378,1138,894,565,542,626,210
192,1540,776,540,378,456,2032,1960,5514,5136,3946,2960,2714,3248,4150,4252,4332,5340,6172,7104,4478,3904,4892,6162,1998
193,0,0,0,0,0,0,26,81,296,328,95,76,77,83,130,106,82,127,211,221,122,94,40,11
194,494,106,2,0,242,1850,5268,11756,13280,7204,4362,3076,3390,2492,2442,3026,3646,3872,4182,2540,3248,2240,3664,1826
195,2567,554,471,96,8989,8856,11688,26637,27016,20191,14986,15910,15380,13803,13572,15288,16528,17189,19071,15472,11596,10086,8463,4971
196,13850,950,388,282,5548,21546,47339,109378,110401,76536,48110,40533,45672,49431,42308,47557,59938,70930,92539,85778,68708,72762,70440,47485
197,0,0,0,0,0,0,732,1480,2888,2676,1932,2520,2782,2884,2798,2842,3322,3274,3574,2820,2246,1326,710,164
198,254,54,0,0,0,124,564,1422,2046,1720,1414,1168,1408,1560,1524,1872,2126,1868,2068,1486,966,1054,994,470
199,67,0,0,0,63,83,361,1862,1342,999,820,636,546,652,502,565,1025,926,1398,791,473,493,542,399
200,0,0,0,0,0,2,380,328,688,594,796,668,758,962,1168,1050,974,882,638,300,218,110,92,24
201,31,0,0,0,0,52,103,294,407,167,140,142,216,216,250,364,461,535,693,860,616,625,558,412
202,8,0,0,0,0,722,1760,7048,6531,2452,1827,2017,1953,1925,1847,2595,3163,2975,2572,1892,1283,1242,1203,609
203,63,0,0,0,474,675,1824,6220,4600,2702,1711,1302,1523,1217,974,817,788,1164,1701,1560,961,870,927,478
204,842,138,0,0,2136,2593,2943,4377,4301,3944,3706,3440,3893,4005,3598,3862,4747,4513,4985,4400,3695,3506,3160,1789
205,0,0,0,0,244,260,908,808,2566,2014,1860,1410,1530,1866,1898,2788,3152,3760,4288,3662,3416,3556,4280,2362
206,490,36,0,0,796,956,1566,2618,3762,2700,2676,2724,2948,2840,3008,3202,3428,3896,4328,4028,3074,2538,1848,978
207,3758,518,644,486,5548,11592,15882,29998,39656,26186,18182,16840,18782,17562,15826,17158,19554,21576,27738,25542,18758,16600,14668,9926
208,231,47,0,0,0,62,380,1790,2598,1438,1402,1287,1091,1378,1289,1047,1546,1550,1411,1107,807,789,908,578
209,68,0,0,0,161,734,3099,7127,7988,6233,4385,3953,3824,4013,3806,4178,4727,5933,6722,5307,3748,3105,2405,878
210,838,0,0,0,806,1258,2544,5220,4936,3048,2906,2860,3096,3028,3436,4472,4944,4024,4460,3858,2864,2960,3506,2300
211,1026,292,58,0,1780,4314,9117,22053,22058,12139,7651,6395,6138,5275,5083,6808,8582,10636,18679,18957,15302,14993,15580,8988
212,101,0,0,0,0,254,550,4606,2637,1387,1361,430,539,406,484,609,2807,595,1215,1162,1090,1295,1202,1036
214,171,0,0,0,0,333,1677,2655,5424,5424,3255,2526,3246,3237,3243,2958,3450,3543,4956,3738,2430,2238,2046,927
215,0,0,0,0,0,12,36,460,162,70,60,20,38,26,20,18,56,148,124,70,48,38,28,16
216,0,0,0,0,0,442,4359,10271,20304,17613,13398,8051,12228,11546,11699,14550,17222,22075,25473,17310,14573,14966,14319,8190
217,6919,935,429,414,4281,31015,56331,127415,171885,106787,76076,70858,73404,77818,73958,78898,93299,124160,167739,123195,94881,100067,96053,55494
218,206,0,0,0,32,227,418,2228,2381,963,727,479,540,410,453,811,907,821,1053,908,925,903,1036,783
220,596,456,198,142,310,686,1036,3812,7620,3518,2058,2154,2642,2628,2228,3244,3788,5584,6960,4518,2826,2700,2976,1668
221,244,224,196,184,192,1260,1278,2024,5902,5012,3148,3166,2086,2250,1964,2698,3530,3954,4038,2572,2722,3060,2116,1102
222,580,0,0,0,3018,2903,2820,7517,6713,4930,4802,5612,6578,5676,6599,7889,9311,9131,9881,8395,7260,5952,4922,2627
223,778,140,0,0,756,1062,2666,5862,4862,3828,3464,3872,3174,3314,3274,2938,3252,3530,4672,4446,3156,2856,2456,1620
224,0,0,0,0,0,146,510,1016,1200,1278,848,878,1010,988,1062,1278,1476,1608,2042,1448,1112,864,720,300
225,21,10,0,0,16,269,427,895,1358,1095,901,1025,1025,1349,1143,1324,1868,1603,1652,1597,1105,1080,1020,531
226,190,12,0,4,47,373,654,990,939,854,771,671,712,965,836,880,1177,1121,1358,1010,725,656,711,430
227,1893,808,85,39,577,3120,8007,20271,22298,15109,9181,8316,8772,9087,8433,10838,13074,15036,19999,16998,12810,12336,11653,6042
228,283,21,0,0,303,827,1145,2695,2188,1225,1027,723,983,789,781,1162,1408,1522,2072,2375,1607,1368,1506,982
229,134,70,40,40,156,570,382,1016,3654,924,650,1142,972,924,844,2470,2804,896,1296,1254,1190,1280,1214,456
230,31,0,0,0,202,635,853,1482,1516,1812,1773,2161,2448,2581,2841,3231,3089,3174,3261,3203,2731,2573,1786,686
231,84,14,0,0,264,226,438,666,1080,1270,850,838,822,1080,832,986,1018,742,946,620,616,696,752,332
232,240,0,0,0,0,566,1834,5945,3640,2481,1449,1343,1283,740,762,483,948,615,1467,1951,1570,1643,1739,1476
