클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,2982,1388,214,238,1364,2562,3376,4922,6052,4892,4472,4502,5412,5388,6328,6916,6974,7300,6580,5566,4814,3972,4284,2456
1,4317,687,159,69,485,7284,9940,17455,24439,21151,19310,19340,20397,21071,21761,24111,26068,25676,28032,26219,24892,21632,20715,11505
2,813,112,0,0,264,619,2927,6762,5358,3257,2196,2382,2234,2447,2248,2908,3081,3714,4780,5347,3616,2807,3043,2163
3,322,4,0,0,163,511,1628,3115,2855,1841,1517,1651,2194,2031,2127,2548,3074,2457,2527,2029,1829,1717,2242,948
4,2064,792,340,304,1882,3458,5182,11308,18424,12424,7772,6192,6186,6644,5984,6726,9224,10566,12670,8948,7094,7598,7424,4286
5,3,0,0,0,0,188,184,265,591,304,274,267,260,247,209,214,319,341,272,292,177,166,107,109
6,77,0,0,0,6,255,785,1670,3075,776,389,546,596,623,1247,3137,2095,1130,1232,1204,1000,969,963,538
7,0,0,0,0,0,70,213,363,600,322,165,227,309,233,321,354,520,518,700,606,546,420,471,277
9,132,27,0,0,119,164,1080,1976,2240,1919,1675,1473,1847,1706,2079,2317,2277,2953,2156,1448,1945,2743,4435,876
10,148,33,0,0,164,471,1142,2684,2388,1406,692,704,512,632,213,622,425,283,546,916,487,402,516,363
11,210,2,0,0,486,296,788,3584,2246,1552,1126,436,888,584,502,600,3756,1200,1800,1876,1650,1510,1246,726
12,3192,288,87,141,2581,5941,11394,29714,31209,23510,17293,13107,18857,19368,15938,19196,27322,29622,34287,40937,23707,21502,20038,12412
13,66,1,0,0,81,207,294,1682,765,217,209,357,363,383,340,1505,1248,914,760,400,265,358,346,330
14,4,0,0,0,0,0,194,222,914,402,332,382,404,504,296,610,806,676,530,274,264,252,328,90
15,0,0,0,0,0,60,788,2316,1142,884,702,628,402,352,268,410,870,524,986,1318,1212,1036,1110,388
16,108,0,0,0,492,586,868,2226,6814,2352,2478,2206,2334,2544,2758,3604,3204,1914,2072,1152,1284,1258,1494,748
17,217,98,90,29,1617,1973,1849,6281,22144,8935,2995,2401,2483,2746,3063,3450,3733,5894,12143,3770,2831,2955,2179,869
18,0,0,0,0,0,0,528,1548,2598,1252,508,364,460,388,432,388,550,626,1042,850,506,468,488,190
19,148,0,0,0,22,83,587,1847,2408,1240,1146,915,864,991,931,1057,1213,1174,1865,1471,815,1045,975,377
20,0,0,0,0,0,0,97,240,361,255,107,107,73,122,61,34,22,17,11,18,58,43,25,52
21,2459,1430,847,791,5576,4783,7246,17796,25575,16513,12932,12920,12342,12617,12986,14418,17261,18514,23325,14723,12000,11527,10050,3578
22,4,0,0,0,0,218,360,868,650,422,196,214,242,144,150,110,84,160,64,90,78,6,10,20
23,796,57,0,0,921,1438,2800,7735,7053,4408,4449,3876,4363,4623,3885,5562,7896,5110,5006,5116,3710,3300,3357,1969
24,172,0,0,0,0,382,1404,3310,3946,2930,2078,1938,2070,2002,2158,2254,2760,3008,3604,3090,2134,1918,1944,1216
25,16,14,0,0,0,2,12,20,30,24,24,20,18,36,26,24,66,122,168,98,72,100,60,48
26,0,0,0,0,0,40,294,856,1162,1270,1002,698,924,1012,834,1072,1182,1180,1840,1262,916,954,652,378
27,0,0,0,0,0,0,594,600,546,414,168,154,212,234,142,238,336,408,676,538,400,550,498,246
28,0,0,0,0,0,34,202,454,600,316,64,40,88,268,296,432,602,414,682,726,610,634,770,308
29,21,0,0,0,0,103,521,1683,2227,884,702,539,522,529,556,529,588,695,905,991,752,618,532,477
30,2604,114,306,231,3192,4772,7983,15949,18565,14294,11965,12009,13278,14158,13453,16934,18775,18830,23666,21965,14882,13340,12181,7953
31,1013,310,32,0,160,721,1757,4471,3784,3546,3325,3408,3526,4089,3844,5047,5670,5361,5837,5553,4520,4470,4688,3048
32,0,0,0,0,0,248,176,686,1128,1652,876,474,308,564,530,368,246,508,652,374,114,118,76,42
33,1423,0,0,0,2949,5336,9400,23551,15108,12784,9888,7914,8946,10160,8826,9068,12645,9372,11784,11176,8846,8533,8084,4083
34,67,18,107,47,213,434,445,784,2442,1723,1029,720,714,659,704,769,885,1057,848,415,258,232,179,107
35,4355,265,0,0,5485,30700,73290,156660,261885,163830,75540,53525,55760,56665,58670,69195,96035,145875,167040,136380,94780,83885,65705,40420
36,338,104,66,30,240,1670,4242,8620,6994,4674,2506,1878,1940,1668,1416,1888,2234,2494,3858,4808,2402,2420,2948,1822
37,2600,637,639,270,3240,4419,8516,25381,25048,14615,12902,10928,12139,12423,12418,15473,19405,19861,20337,15498,11181,11218,11084,6096
38,1006,156,28,0,1236,1410,4950,12258,14164,7414,4620,4666,4092,4330,4120,4276,5516,6014,8120,6318,4636,4496,4342,2598
39,287,55,0,0,103,499,813,2287,2834,1520,1046,860,863,698,552,754,1187,3056,1694,990,939,691,790,516
40,576,26,8,0,162,880,3916,11114,10378,4164,2658,2428,2276,2422,2052,2442,2694,2984,3842,5602,3710,3540,3630,2244
41,0,0,0,0,0,0,31,121,13,27,46,30,57,27,40,28,63,31,4,1,23,50,22,2
42,74081,21644,11760,10598,10640,55972,105119,268198,364994,334509,244188,239120,248479,282576,262640,297045,350805,399140,468020,376292,318675,342300,349629,212821
43,64,0,0,0,0,88,738,1476,1500,938,638,546,546,650,596,862,930,894,1074,1324,900,930,832,396
44,13,0,0,0,0,36,80,149,285,151,155,132,163,200,149,212,192,244,148,119,193,150,156,24
45,58,0,0,0,332,852,922,2328,2740,1758,1430,1436,1320,1382,1524,1736,2054,2668,2606,1976,1986,1892,1430,754
47,544,86,0,0,466,1198,2048,4920,6448,4242,2778,2562,2852,2738,2880,2938,3610,3674,4078,3784,2864,2494,2470,1566
48,1814,144,87,49,1304,2810,7474,18589,23565,10208,7429,7109,7488,7934,7314,9358,11655,13328,15839,11140,7993,8550,8858,3893
49,681,155,0,0,468,1115,3225,6428,5732,4238,2995,2884,2901,2792,2612,2940,3764,4045,4437,4799,3193,2668,2467,1607
50,82,5,6,11,10,36,242,2998,1221,239,263,204,275,306,323,1032,643,273,342,281,226,226,173,135
51,576,0,0,0,8,1776,5112,40984,11756,6492,4040,3920,4112,3968,5512,22508,13640,7888,7176,6328,4884,4852,4976,3028
52,152,30,0,0,2,82,141,571,1922,445,168,86,160,106,120,96,118,454,1229,273,80,61,155,183
53,12,0,0,0,0,99,314,674,922,575,350,279,365,680,588,280,238,604,691,552,447,394,308,151
54,10,0,0,0,0,0,1318,1938,2862,296,200,494,960,440,794,600,992,1170,1284,1244,934,854,866,488
55,491,14,0,0,260,494,1708,3328,2561,1313,943,872,966,952,803,983,1097,1176,1351,1361,1295,1119,921,833
57,554,0,0,0,36,570,1388,3128,2278,2514,1900,1774,2060,1922,1884,1836,2210,2252,2882,3018,2302,2272,2742,1642
58,422,0,0,0,0,392,624,1626,916,378,458,256,366,328,226,210,412,526,856,1026,706,812,976,710
59,156,134,136,84,136,298,46,338,126,210,88,224,152,150,272,446,454,570,572,426,456,460,632,164
60,2030,586,279,244,679,4101,9459,20685,28707,19714,13459,11834,11496,11392,11119,11441,13329,14364,18693,13941,10686,9677,9920,5452
