클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,3058,1560,276,394,1068,2368,3326,4612,5312,4374,4628,4588,5008,5342,6140,6486,6932,6894,6566,5460,4798,3928,4256,2572
1,5417,806,232,119,514,7768,10289,15204,20003,18372,17833,18219,19108,20415,21398,21743,23925,24322,25677,24391,24993,22201,21192,12624
2,867,134,0,0,328,640,3160,5331,4915,2553,2006,2040,2105,2194,2096,2805,3058,3311,4016,4418,2949,2867,2747,1661
3,378,6,0,0,112,499,1220,2603,2807,1600,1552,1575,2109,2051,1995,2096,2434,2100,2227,2030,1494,1354,2302,912
4,1776,634,330,144,2226,3394,6562,12996,18576,13500,8156,7696,8322,7622,7854,7686,9670,11526,12400,10436,7836,7740,8526,4528
5,14,0,0,0,0,225,184,228,554,222,198,147,133,218,206,177,295,202,294,244,150,111,98,85
6,48,0,0,0,6,243,742,944,3134,955,402,545,663,752,1147,2546,2443,1105,1229,1213,883,841,854,504
7,0,0,0,0,0,67,190,417,420,286,188,181,293,262,343,331,509,436,652,398,459,289,407,254
9,142,41,0,0,108,213,947,1807,2058,1719,1270,1488,1567,1730,2202,2522,2273,2899,2032,1575,1900,2700,3668,909
10,78,33,0,0,191,339,1095,2820,2031,1100,664,561,505,441,279,374,476,318,464,586,384,296,490,223
11,200,4,0,0,466,194,848,2680,1974,1402,698,554,1040,830,390,588,3078,878,1716,1572,1536,1538,1042,718
12,2781,279,132,90,2602,4848,9822,24003,25044,17442,16308,11385,17967,18827,14339,20150,25449,27391,31861,36496,22313,19159,18107,11033
13,73,0,0,0,68,160,203,1163,758,201,306,232,362,399,369,1355,935,894,607,369,356,297,305,218
14,20,0,0,0,0,0,296,256,564,268,518,364,358,462,396,358,560,520,504,330,172,248,170,98
15,0,0,0,0,0,82,1026,1864,1010,1078,528,448,370,442,452,684,690,384,1026,1230,926,900,1104,436
16,116,0,0,0,330,592,568,1840,5384,2692,2062,2062,1706,2164,2374,2784,2656,1908,1718,1238,1118,1408,1552,828
17,67,17,43,72,1518,1656,1165,2447,7419,3710,1850,1742,1571,1835,1758,1890,1823,3046,5143,1554,969,862,547,247
18,0,0,0,0,0,0,334,1338,2148,1216,476,536,470,474,436,436,476,636,794,628,372,404,338,166
19,184,0,0,0,22,114,478,1168,2108,1314,854,784,691,850,912,800,948,1170,1680,1286,818,891,724,327
20,0,0,0,0,0,0,180,168,363,231,134,153,93,89,73,42,30,6,12,22,38,67,29,42
21,2891,1415,875,908,5499,4336,7169,15117,22499,15202,11796,11247,10847,10876,11558,11778,14863,16578,18868,12904,10614,9938,9191,3511
22,10,0,0,0,0,196,262,690,570,448,264,196,220,146,74,20,94,0,114,18,46,34,56,28
23,788,90,0,99,1026,1242,2873,7226,6992,4177,3789,4023,4322,3897,3726,5952,7163,4681,4707,4888,3452,2942,2716,1756
24,186,0,0,0,0,386,1480,3172,3760,2510,2030,1814,2126,2070,2226,2412,2644,3194,3488,2884,2024,1822,1796,1002
25,18,52,0,0,0,2,2,12,12,30,42,24,36,22,30,52,68,92,112,112,68,72,74,40
26,0,0,0,0,0,38,238,666,1256,1184,846,878,1126,1366,1102,1464,1504,1668,1778,1304,1114,1158,730,368
27,0,0,0,0,0,0,320,806,528,552,248,278,154,128,186,284,262,424,512,708,358,540,460,374
28,0,0,0,0,0,54,206,406,358,150,52,20,120,164,200,430,538,494,524,742,646,742,726,288
29,26,0,0,0,0,140,442,1478,1640,754,561,536,556,483,456,541,600,575,752,868,514,475,448,338
30,2620,81,219,150,3390,4564,7153,14511,18043,13521,12586,14114,14929,14304,13302,18096,17633,17850,21688,20112,13669,12207,11535,7913
31,1090,279,45,1,209,721,1946,3723,3043,3010,3401,3318,3708,3910,3863,4884,5328,5071,5201,4852,4330,3921,4180,2653
32,52,0,0,0,0,204,338,904,1534,1692,774,710,766,904,758,728,852,888,1110,886,494,498,544,486
33,1215,3,0,0,2697,4962,8578,17123,12517,10741,8247,8086,8170,8754,7839,7431,9762,9516,9208,9577,7404,6672,7707,4466
34,116,48,86,65,190,477,400,778,1954,1380,997,614,411,625,552,556,810,900,710,413,321,211,186,54
35,3925,275,0,0,4684,26826,74058,142703,219285,142667,68010,52619,55544,58911,57507,69451,95694,137045,157829,122577,88589,76479,59135,36979
36,412,118,64,24,242,1550,3740,7142,5568,4100,2306,1716,1858,1578,1496,1488,2026,1960,3704,3492,2058,2300,2698,1766
37,2756,896,627,417,3139,3793,7698,20678,22673,14020,12304,10733,10847,11621,10740,14065,17158,17330,16907,13441,10144,10477,9419,5389
38,1120,170,26,0,992,1412,5378,12116,12120,7850,4730,4248,4478,4056,3680,4810,5518,5800,7502,6524,4588,4066,4408,2428
39,1092,366,0,0,234,1493,3503,6891,7491,4916,4104,3375,3181,2738,2523,2407,3690,10807,6006,4172,3168,2791,2856,1957
40,650,26,14,0,164,978,3314,9190,7650,3568,3024,2206,2250,2314,1918,2162,2668,3286,4082,4584,3146,3018,3356,2008
41,0,0,0,0,0,0,20,105,2,10,65,35,46,39,22,2,41,34,6,38,29,38,7,12
42,79709,26915,16058,15288,14546,54950,104944,242585,327810,290752,223475,219758,239400,268632,255129,283164,328412,370202,424277,345352,303065,318878,338086,222691
43,76,0,0,0,0,82,636,1382,1220,824,666,554,738,794,730,998,1004,952,1152,1212,914,924,538,458
44,17,0,0,0,0,33,80,157,216,152,142,166,148,187,171,183,183,264,283,136,169,178,131,50
45,42,0,0,0,382,650,874,1416,1654,1390,924,750,1056,918,768,1046,932,946,1204,958,1092,896,734,380
47,542,68,0,0,360,1046,1792,4812,5996,3562,2470,2498,2722,3032,2702,2964,3590,3426,3594,3210,2384,2146,2214,1294
48,1665,175,92,101,1239,2726,6928,15177,21449,9323,7282,6843,7334,7754,7384,9326,11055,11986,14528,10622,7788,7392,7589,3824
49,581,160,0,0,603,1101,2927,5497,5537,3856,2848,2927,2827,2790,2639,3127,3453,3693,3956,4089,2775,2362,2094,1295
50,73,16,2,3,4,50,275,2554,1167,236,300,220,242,322,237,813,822,279,305,235,208,256,203,132
51,620,0,0,0,96,1316,4760,29584,10228,6000,4324,4060,4136,4516,5408,17436,11660,8096,7728,6296,4456,4332,4692,2516
52,167,30,0,0,6,138,227,668,1918,581,178,64,104,113,78,92,248,484,918,157,76,88,70,217
53,10,0,0,0,0,133,344,616,851,549,311,254,344,601,484,177,242,605,550,517,370,333,253,132
54,4,0,0,0,0,0,1458,1722,1400,1148,472,558,1228,894,1024,762,1290,1004,1276,1132,950,1038,974,632
55,449,23,0,0,193,360,1367,2694,2038,1126,952,724,862,895,755,879,1146,971,1007,1143,1041,1074,882,685
57,500,0,0,0,86,438,1186,3004,2646,2366,1754,1746,2058,2080,1862,2066,2220,2476,3080,2830,1980,2100,2222,1504
58,280,0,0,0,2,472,562,1190,838,334,300,424,268,238,244,332,314,358,694,672,444,740,884,598
59,70,156,118,144,106,292,102,172,182,84,60,136,200,100,190,114,168,372,456,384,442,430,424,178
60,2247,586,246,320,1070,3728,9205,18843,25464,17948,12119,11273,11052,11058,10820,11270,11819,13503,15621,12188,9762,8664,9219,5220
61,0,0,0,0,0,63,236,582,762,766,530,655,587,511,494,516,524,594,761,380,354,221,188,54
62,820,31,0,0,30,390,2357,7158,8723,6939,3803,2597,2500,2826,2542,2385,2191,2547,2536,2850,2490,2589,2474,2176
63,226,0,0,0,0,294,302,991,1339,1230,1246,952,1008,1466,1485,1713,1956,2216,2370,2488,2842,3038,2800,1541
64,0,0,0,0,0,2,110,636,2676,316,178,150,164,334,204,354,250,258,330,312,130,130,170,80
65,1701,550,310,260,955,3642,7488,20663,31236,18000,12140,10426,11628,11314,10179,12279,14013,18089,20953,15771,11030,10989,10910,5883
66,691,507,27,0,4,766,704,853,2697,1272,1200,1301,1274,1478,1352,1650,1956,2393,2150,2308,1899,1628,1594,917
67,861,162,0,0,849,1550,4185,8746,8483,5312,3791,3196,3742,3660,3443,3977,5076,5068,6145,5613,3654,3308,2907,1751
68,4046,294,87,221,927,12692,37310,76541,95034,62676,35626,28037,26405,22865,23092,30676,36339,46441,65715,61123,46099,44593,43045,29473
69,8669,1292,516,644,5672,19966,31960,64342,68435,48873,41168,39760,43565,46624,48645,61619,73393,76764,91283,88944,69527,63331,61782,37609
70,240,6,0,0,578,1010,1586,3626,2420,1866,1522,1332,1662,1168,1154,1440,1288,1510,1486,1238,860,550,1080,562
71,52,0,0,0,46,56,230,790,882,612,456,480,576,464,514,628,838,682,550,470,398,338,322,148
72,0,0,0,0,0,27,419,795,1140,689,640,590,290,292,362,39,123,294,374,92,103,111,133,89
73,784,89,0,0,728,1114,1551,6253,5305,2975,1825,1773,1946,2231,1934,2663,3794,3130,3308,2937,2005,2243,2966,1579
74,179,10,0,0,6,139,622,1683,1813,1206,1017,899,1134,980,1054,1180,1199,993,1024,946,898,656,584,327
75,0,0,0,0,24,45,1,95,129,8,20,2,0,10,14,13,5,8,16,2,4,4,3,0
76,376,78,67,58,49,60,198,460,618,494,370,576,572,650,728,1221,1571,1249,1543,1604,1202,1223,1227,769
77,216,280,280,204,230,540,660,1362,3386,2388,1374,1196,1130,1322,1318,1216,1510,2246,3334,1574,1646,1768,1978,684
78,1397,0,0,0,0,731,2460,6366,10267,11876,10404,9211,13046,12016,11998,12334,13246,16920,16178,11764,11289,11451,11197,7580
79,186,2,0,0,34,258,600,1560,1040,876,696,546,692,666,838,1150,1564,1330,1888,1764,1160,1144,1442,528
80,78,0,0,0,0,398,250,692,1054,584,42,74,30,62,110,106,248,198,328,556,410,380,432,380
81,116,0,0,0,0,378,1368,4946,3314,2634,2206,1776,2140,1866,1758,2216,2734,2456,2494,2658,1590,1276,1170,918
82,3863,540,247,156,955,2366,7287,18817,23280,20864,14784,13923,13996,14567,14783,17333,20377,22736,26839,25300,19093,19145,17298,11196
83,211,13,0,0,42,265,643,2160,2957,2235,1710,1523,1600,2012,2538,3133,3437,3586,2614,2073,1420,1356,1206,809
84,168,0,0,0,128,248,642,1450,1382,566,370,286,292,456,438,1160,1374,688,662,994,934,920,926,548
85,258,0,0,0,3,454,1048,4159,2879,1869,1231,973,959,1059,763,735,1155,1672,2461,2475,1678,1970,2593,1191
86,52,0,0,0,0,488,1640,5214,4740,3302,2584,2402,2660,2472,2550,3100,3516,2720,3138,2560,1926,1516,1034,526
87,144,2,0,0,44,278,678,1852,1900,1060,944,884,1008,1056,1016,1040,1356,1378,1414,914,662,684,880,234
88,278,0,0,0,0,268,1602,3322,8798,4954,4652,5642,4620,4508,4610,5110,4450,5210,4200,3022,2806,3116,2734,1824
89,17,0,0,0,0,27,99,467,492,178,97,53,12,28,68,51,62,85,117,110,118,81,77,57
90,568,85,1,0,259,720,1713,5095,2973,2153,1414,1145,1458,1283,1281,1611,2157,2381,3019,2676,1916,1650,2072,1225
91,372,0,0,0,412,654,1264,3206,2452,1738,1506,1398,1740,2280,2612,3682,4650,3494,4510,4498,3242,2796,2644,1564
92,322,0,0,68,422,662,2452,5434,9374,5368,3112,2358,2176,2488,2100,2244,1898,2320,2968,2086,1560,1452,1588,936
93,60,0,0,0,153,2130,2971,8381,20614,12233,6135,3235,3354,2865,3947,3607,4681,7128,10071,3834,3051,3961,3396,866
94,308,66,0,0,45,247,659,4662,2779,1780,1428,1326,1704,2001,1837,3311,5003,2861,2624,2195,1398,1352,1542,610
95,186,26,0,0,126,264,440,1212,1566,1144,960,710,1004,1190,962,1002,1080,1018,1114,1066,696,570,930,294
96,7,0,0,0,0,58,274,498,784,924,481,408,430,286,423,402,472,834,1106,598,465,317,403,254
97,367,2,0,0,26,43,118,429,543,345,247,181,442,399,574,708,1060,1267,1757,1926,1304,1179,1337,803
98,166,0,0,0,4,544,640,1966,1402,1038,874,692,1046,906,1014,1274,1120,884,1628,2114,1930,1346,1254,920
99,3,0,0,0,14,428,533,367,503,389,449,283,235,450,418,432,334,295,264,411,252,179,162,116
100,0,0,0,0,0,0,13,69,41,12,13,4,42,63,71,36,2,59,123,123,75,114,61,45
101,1136,100,0,0,261,1363,1810,5390,7091,4279,2243,2332,2703,3408,3894,5591,7497,7920,10098,8452,6887,6984,7383,2973
102,6,0,0,0,0,39,140,453,389,491,440,520,567,629,755,905,1068,1176,1267,1239,1139,1055,1215,663
103,36,0,0,0,0,201,546,1008,822,532,367,134,97,118,83,111,303,324,434,823,691,521,538,303
104,348,25,0,0,321,739,1179,2470,4196,3370,1631,1205,1524,1417,1429,1354,1490,3281,5345,2084,1379,1237,1473,1152
105,227,0,0,0,406,1825,2777,7232,11665,8943,5799,4876,4816,4030,2589,2410,2383,2233,1808,2451,4392,4283,3849,1201
106,3710,0,0,0,3420,10531,27187,61328,60040,37782,28174,27319,29023,29771,29424,37011,42221,46306,55768,54512,40597,37508,38323,24296
107,114,0,0,0,0,74,240,598,494,622,568,576,632,736,838,1024,1166,1416,1674,1712,1212,1186,982,780
108,3428,1484,1004,648,968,3268,6372,25432,28284,14048,8628,6296,6416,7464,7088,8516,11620,12396,19388,13048,10736,11896,13208,7908
110,22,0,0,0,73,112,321,243,413,438,253,211,279,328,262,527,1099,561,614,569,462,594,519,97
111,2010,436,46,32,1606,4378,7918,16778,17710,14808,14830,17302,15692,17150,17164,20296,23792,20174,19682,17014,14522,14124,13720,8002
112,0,0,0,0,0,0,108,266,626,312,332,368,410,426,356,382,520,478,656,482,308,340,276,84
113,81,30,29,20,38,115,383,777,758,425,361,327,350,338,259,437,442,567,888,908,594,538,671,296
114,6,0,0,0,23,650,1137,3226,3925,3295,1679,1465,1550,1756,1236,1811,2400,2408,3379,1895,1383,1591,1739,776
115,92,0,0,0,0,516,1170,2326,2806,1870,822,574,650,562,390,608,906,1188,1428,1690,1538,1400,1308,1022
116,9,0,0,0,0,0,50,214,38,57,27,49,31,17,6,54,32,76,113,9,43,55,72,75
117,20,0,0,0,2,43,284,319,326,266,134,62,61,161,100,102,176,105,164,202,125,134,181,105
118,534,187,206,119,484,700,1483,2485,3272,2924,2288,2559,2615,2700,2600,2916,3287,3135,3813,2924,2546,2002,1805,964
119,246,0,0,0,130,828,706,1844,1916,1164,1072,1206,1222,1078,1126,1434,1504,1708,1574,1152,1036,906,998,502
120,64,0,0,0,0,0,15,102,389,427,240,196,295,296,298,375,470,585,833,761,500,512,413,372
121,10,0,0,0,0,2,92,106,106,76,40,10,12,38,44,50,92,36,36,68,36,22,70,20
122,112,12,0,0,43,162,652,2160,2909,1511,706,492,539,657,656,596,815,1008,1064,745,538,630,523,237
123,0,0,0,0,0,0,0,0,0,0,6,10,8,16,6,24,12,24,28,18,4,0,0,0
124,1014,510,618,342,450,5538,2820,4254,5586,5006,2784,1942,2438,2618,2960,3150,4478,5354,6448,5284,4858,4130,2862,1014
125,3496,603,0,0,3960,6719,7890,17782,13505,10016,8783,8231,8332,8979,8804,11602,14570,17814,18632,21455,14843,14099,13684,9435
126,1855,0,0,0,1710,5207,13301,30012,28996,18370,13670,13267,14143,14523,14269,17947,20561,22512,27324,26650,19785,18351,18661,11800
127,476,213,143,220,510,2367,2582,4925,10416,7295,5337,4730,4554,4633,4149,3928,4700,5700,6573,3972,3183,2760,2552,1696
128,34,0,0,0,59,205,534,1020,1912,1058,722,782,684,955,875,929,858,1019,726,613,504,576,604,186
129,0,0,0,0,0,0,15,93,135,67,80,67,94,96,87,175,193,220,225,185,192,184,146,0
130,190,0,0,0,52,725,434,1396,1580,819,850,825,899,819,973,1259,1267,1193,1593,1376,1079,716,616,403
131,1300,726,354,218,829,784,3404,7536,10966,6319,4323,4606,4462,4188,3875,4415,5301,6260,8448,5839,4624,5104,3875,2204
132,537,273,259,241,495,496,1912,3051,5148,4634,2507,2106,2292,2619,1961,2594,2814,3473,4305,2910,2417,2204,1939,758
133,4926,1230,321,404,1971,6265,12695,26753,32834,25612,16471,14445,14820,13955,13642,16055,20478,29076,37700,25371,20235,21209,20801,12250
135,610,100,0,0,0,385,950,2015,6670,12970,5765,3245,4815,8665,3760,3770,5525,4830,4935,4940,3560,2920,2460,1510
136,74,0,0,0,272,468,1368,3340,2304,2298,1424,1376,1462,1142,1214,1262,1438,1382,1828,1558,934,846,1040,616
137,327,84,120,91,1797,1236,1614,3491,3692,2859,1880,1610,1889,1977,1542,1937,2486,2253,2034,1726,1396,1353,1431,1296
138,744,0,0,0,1276,1764,2492,6548,4154,2774,1924,2190,2270,2428,2048,2812,3108,3410,4164,4748,3658,3260,3082,1872
139,58,0,0,0,0,52,762,2382,1662,890,574,440,442,346,356,342,494,626,914,622,304,282,320,174
140,106,0,0,0,0,46,1014,3400,2678,1016,592,230,126,174,360,532,846,1550,2472,2434,1596,1356,1284,976
141,0,0,0,0,0,0,25,29,41,53,94,66,18,16,16,1,4,24,1,4,0,0,1,1
142,671,222,96,47,429,2085,2036,2753,4986,4842,4022,3956,4326,4553,4144,4961,4750,4925,5058,4543,4703,5869,5418,3266
143,90,162,172,150,534,296,116,570,1158,918,896,768,600,698,526,586,474,764,958,466,260,340,288,228
144,0,0,0,0,0,0,44,5,30,28,35,5,8,22,4,24,79,85,11,2,25,41,28,9
