클러스터,00시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
45,3846,1121,6,0,2798,5326,13466,31008,30602,21363,16608,17034,17630,17576,17155,21002,24665,24114,27426,25242,17030,15349,14014,7471
46,16356,3461,1099,1636,14611,29308,63897,162080,167711,114395,94077,92567,98893,98268,95612,117469,148183,132195,136358,118940,89207,84113,77475,40357
47,7837,583,0,0,5138,14685,31468,62521,81238,52493,46094,45412,47619,48978,47903,56019,61798,63014,66664,65975,47591,39414,37498,22565
48,22367,6857,4967,3548,36448,70327,107174,235970,371419,271588,222704,218460,230162,249630,257120,273951,286980,305857,315052,226023,189749,188347,170706,89333
49,28381,8167,4937,3760,36051,75308,115961,279650,484994,284040,188906,200216,197384,207975,217144,238305,264835,337498,405142,224188,176170,164953,140513,74779
50,14869,2044,1252,696,15385,34345,64320,127816,132031,85378,71107,69022,75395,74297,72852,85810,98913,100641,113867,104462,78092,65792,57914,34243
51,11522,1020,419,503,7754,31515,66805,148418,186476,119222,92982,91252,100899,103331,103219,116197,142567,148571,164501,138024,91223,80775,78080,38777
52,22672,5026,1242,984,8505,36604,100532,242122,316922,196266,120266,109235,118644,120638,118226,149099,185896,205795,243147,170240,116682,101026,92967,52958
53,29317,6534,3263,2109,9557,45395,85429,191267,316321,230782,179668,187330,198940,223057,223802,263168,315430,356417,398953,289156,233072,224156,183688,94054
54,17489,8157,2353,3591,18416,26413,46085,101574,149078,108555,92922,95567,98817,102888,101213,111868,122442,133267,147333,113496,83014,71319,61004,34195
55,20342,4584,4,15,27250,51837,91168,210470,231449,159942,140196,140086,148623,154634,155632,182940,205716,207870,219199,190298,143904,123257,113580,67683
56,85185,33568,20698,16557,61320,124363,235782,549487,795207,590595,469178,453593,496335,530602,527456,602139,706381,770318,883013,669103,508710,478065,443742,233484
57,17626,3321,2069,1320,5275,34670,61685,132729,164699,113526,86774,80213,88449,96814,99434,116388,147359,145651,161750,116443,89825,89599,81528,50599
58,22778,2849,1308,915,13666,53040,116096,268590,313956,216784,171666,163271,177648,185830,181874,217125,260665,260942,284775,223028,164373,154144,151634,78211
59,49448,14752,5277,5586,36829,85339,193727,410163,474211,328819,274705,264260,276163,274785,277320,323454,374760,391025,432415,379835,268127,232907,221465,132229
60,9451,2087,1239,1347,7323,17260,46668,140129,120472,81626,64336,63078,71778,72959,74617,101452,108974,100734,106716,89110,62795,55531,54520,29222
61,17863,6929,5574,4232,13093,28924,53978,138346,235232,172196,131481,119728,133515,151141,141392,150044,175419,217516,260788,180057,131908,128191,120741,64429
62,35893,2562,1626,1782,25406,107522,204083,448473,593998,401940,299954,277435,281824,292028,280985,324277,369782,431083,496266,414510,304004,282992,262514,156090
63,15650,6531,5729,6090,10211,33289,56008,140179,232711,197082,116954,93463,95986,105286,102308,109603,120634,158114,189450,132524,95152,94615,84897,42140
64,12746,2168,2032,1827,8426,34912,66573,137219,246402,184694,106577,90650,95676,103821,104887,126049,150945,174469,221996,138150,94137,92541,82078,34964
65,63307,17263,9978,6698,34177,105587,168663,346947,520334,412650,300358,310364,343105,355570,365969,407333,459330,532677,619907,468792,391280,368283,332862,174051
66,19022,4725,3099,2615,17219,41576,71519,130940,180055,136313,110339,106197,116145,120381,117848,136828,157551,163211,184908,147180,109503,98796,88631,50706
67,5798,2281,809,794,4952,10769,27528,59709,59955,40178,33741,31319,32839,33873,32770,39628,49562,46939,52207,44034,30193,26737,24187,12900
68,49002,20352,11118,7624,37915,107423,151025,330013,547257,404390,315176,344634,353588,385060,396326,423328,456656,539124,618793,399610,340886,326975,253599,128739
69,18514,3506,1534,1275,5868,36191,83953,204204,273203,184750,165768,150932,155062,163704,165501,188645,224801,246832,282792,234711,175340,162786,162211,98110
70,73661,19310,8175,5457,31851,70569,122584,278021,377931,301005,274351,285144,314066,322459,332593,375917,437981,449199,478526,384201,313897,302285,288184,174021
71,22348,8307,4736,4368,29265,58724,86874,189646,245947,156571,128766,125640,135715,140336,134958,160320,186800,191662,214104,179414,121609,110617,100228,56623
72,47235,9757,6209,5698,36667,97861,191168,435258,566391,400674,323624,313703,342624,357032,349379,402225,468961,492167,558217,450125,331610,304584,294912,157864
73,50545,10775,4692,4734,35680,111055,158306,282000,412765,365149,355661,376374,399434,419933,428828,468082,495076,489034,504118,361264,275115,233220,199642,121369
74,2066,23,0,0,1414,4223,11855,23723,26826,20261,18072,16588,17031,17328,18369,21850,24507,24258,23271,17411,13261,13133,11637,6292
75,18296,3946,2220,1882,18578,37211,83550,193757,247444,194904,162709,161010,170614,178678,178762,204593,241229,226942,237862,193607,138519,123517,110842,56045
76,5729,1810,0,0,2338,8758,23922,56730,76177,45258,34633,30759,32537,32323,32119,39082,52239,71107,64553,44425,31488,26023,23341,13709
77,15568,2647,3033,2662,43444,76783,119677,276414,401827,303101,260643,252140,251755,261567,257697,279079,306133,354711,383668,265779,214348,199528,165393,85108
78,3129,265,276,194,3894,24190,30022,87965,177329,109194,60723,60992,63226,65997,70341,70823,83132,127975,163378,91526,70342,66507,53266,25744
79,4695,970,991,318,1747,6423,18637,46558,66725,43158,28520,27739,32172,34243,33431,39027,44626,50485,59289,44745,32641,31785,29703,16003
80,11101,743,543,497,6328,20249,49692,113971,155999,96787,76255,72003,78355,81947,78818,94907,111411,115498,124101,90183,65996,64010,58188,29682
81,27086,10710,8527,7533,20787,58017,72228,121694,176294,137350,100800,91497,101009,108325,110498,127905,142431,159692,192492,159095,124773,118907,106533,63260
82,22392,6749,3672,3956,15370,37710,73456,190056,210856,159157,134057,133059,153855,153525,155459,175843,205946,197706,200425,158924,122633,113291,112276,53536
83,112005,31972,13637,11476,70110,192534,312558,657557,812470,641598,585702,608611,652589,682538,702450,845542,971005,969035,1053356,910862,688103,592586,559133,322081
84,23224,2723,1291,1518,18923,63488,103923,219543,304266,206368,166645,160162,171068,176666,176263,203682,228438,243659,279385,217469,157117,145375,136006,74649
85,18682,2120,1434,887,7605,31733,66941,166841,196616,138680,114842,114316,124993,129141,127227,147103,173900,175439,190436,157821,115995,106035,102333,52305
86,45947,12099,7671,4677,39956,76429,145551,309900,409716,293528,278228,277367,306484,321245,310921,361562,403869,424911,466967,373292,264299,228685,194461,105086
87,19113,5170,2209,2165,11263,38799,97524,247776,334047,226495,186004,181873,198267,206008,210567,240935,274868,297508,332120,269291,198973,176860,168603,84896
88,7575,1346,854,832,2974,24753,38672,110587,168043,119443,82469,73459,82693,95542,95578,114161,139052,141245,158699,108705,74507,80847,78430,31121
89,54475,12588,7266,6445,35467,120498,204208,439372,590197,399742,337430,343425,352296,375835,370023,422685,492934,528331,595515,514365,352174,326346,302652,177195
90,53971,29123,23596,21279,38758,74140,84240,145079,214434,183652,177474,186352,201813,207691,216422,232219,244821,247581,251812,195320,155917,145148,131991,91115
91,2358,138,0,0,1071,3904,14680,34179,31592,19808,14560,13245,15954,17076,16096,19729,23870,24678,27710,26622,17383,14518,13805,7978
92,38035,7666,1496,486,12724,47370,154563,417490,610417,401616,216781,191247,206085,218458,203723,236582,311823,404480,503610,359501,228990,201659,183969,100815
93,6962,700,1050,828,8748,26578,62117,151434,162859,108541,87244,87360,96098,98290,95738,112580,120530,129918,146466,115895,84313,71644,63974,35665
94,56849,17929,8226,6024,44912,92939,182869,397443,516871,383126,315675,301569,324795,331914,330880,385282,436811,459999,509517,407889,308172,284347,266945,149524
96,3955,431,360,287,1616,5756,16930,46025,41927,21458,16768,15584,16994,17796,17243,24828,27829,27189,31218,26970,18048,17327,16625,9747
97,22735,11063,8681,9799,11310,30586,58435,117163,217379,170655,98897,80926,83021,89813,87371,88861,98253,108246,125721,95126,75249,70233,74577,45595
98,13873,3194,993,980,3491,9997,36004,96676,108675,76394,62779,61824,68735,71959,71745,86576,104576,101319,116211,99292,71636,64322,60140,37972
99,13534,1803,975,844,15403,31095,55783,115444,133616,89921,75377,72825,78431,81672,79516,96314,119196,108966,124228,103928,74323,67998,62556,33631
100,16455,3035,2436,1869,14383,28660,60709,152605,211503,139956,105597,107850,111767,116473,115464,135054,160194,158595,186426,140664,107050,96908,88492,45091
101,26639,6757,4720,3908,14194,45402,85483,193267,317408,231336,184878,175818,183868,193897,188504,209490,250447,289985,340101,236311,184505,182865,166326,93710
102,2375,253,0,0,1101,2972,10314,22242,26633,24512,27142,25710,25127,25235,27032,31268,34087,31128,27195,20945,13650,11269,9147,5242
103,36725,7773,5993,6484,48536,117941,200697,465720,575346,411097,343489,347152,368239,377466,380430,446589,512495,516732,570236,486437,352452,311798,278698,149253
104,712,0,0,0,1588,3500,12721,32983,27632,19415,13721,13163,13702,14744,14305,16559,20954,20038,21515,18766,12222,10188,10382,5446
105,9707,1031,878,593,1797,20598,48227,131158,233345,167491,104185,94946,104336,110606,114664,133556,157660,166638,183262,129259,92880,87748,83440,35179
106,32349,10802,7331,6241,15173,52390,97883,235396,324244,223363,173405,175442,185940,198156,199790,218906,255333,274150,322046,237132,183092,179791,168365,89898
107,80630,30772,18638,15294,63514,128766,203203,455472,619037,461304,371533,364193,401524,426001,422212,480422,562582,623477,710919,548529,421493,400985,368263,207369
108,23885,4631,3573,2652,10590,38343,70349,159895,218228,171811,147522,146012,166825,175132,179251,197673,226360,232505,253933,201174,154784,141530,140486,76688
109,11740,5341,4138,3757,7603,22779,68623,142734,233057,196427,153041,136467,157918,162271,153867,177710,205091,235515,261629,217334,178653,164843,158956,100971
110,17001,4960,1281,899,7773,34781,104762,239798,296312,191131,146347,128874,150597,143900,135622,179757,204895,219089,262243,194539,145499,125386,122752,67232
111,24856,3571,1999,975,15825,46430,98864,225044,272806,189611,166111,161017,174149,185243,183761,217395,242687,240773,255930,218707,160007,147177,140179,80292
112,14111,2484,0,26,17747,22853,40917,82304,113900,85072,74995,82001,86064,87603,88710,98607,110337,112736,113268,94336,71311,59922,51943,31028
113,38163,4345,1302,835,32640,77376,126082,260253,373696,310135,254412,246433,270226,285412,280309,311934,361943,377137,421292,325178,235734,224338,199202,119054
114,4676,987,646,458,3980,7032,17131,40170,55132,35056,29070,28635,30432,30850,31474,36863,41695,39374,42414,32754,24498,23530,20369,11311
115,91489,22651,18373,17305,42687,183383,333284,705096,865644,620515,456053,434736,459651,472179,470748,533982,620050,681262,807978,708739,547718,514617,476954,298855
116,18114,417,276,323,27526,66313,100201,228577,271282,183469,156368,157997,175761,176927,180329,217854,242836,236626,253136,212622,159462,145716,145873,70064
117,8164,44,0,0,5303,18265,38473,80675,106951,92336,91870,82135,87485,89918,95847,105749,121305,123357,117894,87629,65213,58217,51141,28194
118,2113,62,0,0,1164,6310,17477,35633,41781,28718,25196,23675,25746,25583,26963,29260,32532,30240,28413,20931,16394,15431,12349,5795
119,42529,7506,3972,2851,39294,88891,158790,364471,493891,331035,264844,257367,281732,287169,284288,325396,371748,398008,449186,365029,260796,239205,221729,119485
120,15093,2269,1843,1256,13405,32651,67612,147902,141286,99894,78426,79278,86889,90306,83391,107477,138940,124022,139718,116384,84320,76313,74601,40532
121,20515,732,0,0,2586,34072,75638,169844,242801,189543,206476,189592,190930,190484,209751,204998,234846,258926,267829,202329,165017,160213,149524,91268
122,3769,0,0,0,2722,19288,59022,148772,194885,116933,68924,60885,69988,66823,71382,79667,91834,120090,145193,114500,71541,62705,54873,27065
123,8298,165,105,100,1567,16907,45833,112189,127242,91255,73399,69627,76590,84782,80594,93206,119778,121566,123820,101516,75492,74300,86885,40635
124,32310,6586,9956,8147,39358,106301,277411,578605,609555,470889,393067,392673,433902,437312,434784,507135,586457,620313,699702,586876,431245,368554,317536,168387
125,14534,3319,1482,1458,13525,39355,64240,144126,192886,136398,118047,119987,126424,128328,130595,150508,164937,166686,179632,154167,115634,97267,89834,53686
126,11707,669,132,6,13700,26513,53437,122308,238778,229917,151272,120411,149339,164164,138493,157056,174787,200353,186970,125255,105384,94081,79205,49479
128,9476,1394,884,1202,6257,25783,44328,94639,102567,77330,66038,64159,68907,68450,66656,76171,83795,83573,90843,78046,55693,46984,43273,27053
129,80207,24791,12142,10153,75564,123703,217636,455874,610506,452660,391882,395376,417029,442594,450427,512690,583988,613097,677189,541321,413746,361926,365886,205232
130,4931,1536,253,109,2401,5358,18788,46721,47639,29877,22418,21440,23307,24315,24292,29869,37374,40216,44936,35721,25221,23062,22355,11046
131,5734,221,26,0,1723,14671,36387,71971,95779,68874,53818,50696,54577,60486,56644,66670,79278,79404,91715,67509,49494,46474,42535,22043
132,44258,7706,2172,1891,13340,80052,199874,475010,745675,522981,344895,313041,331499,355618,353849,398785,465725,566477,672897,437824,327047,300945,267437,126860
133,11814,2551,1448,1454,13716,30625,66493,153214,203518,141515,111481,108288,111206,114234,112303,127752,141141,149888,164251,124572,91011,84870,76325,39578
134,9833,698,343,234,11349,35102,69056,162177,200941,138367,110450,111973,119444,123638,120572,143121,158206,166803,182229,145221,106770,95770,90284,47658
135,83437,11445,7560,7832,56749,165971,305916,723828,886876,620629,455068,432582,480128,500389,490813,560404,643829,717628,849096,679683,514321,497523,455444,277185
136,27768,12538,10093,7889,11449,30960,51248,101672,162824,126072,94223,87260,93627,107037,107149,116750,127702,149937,176267,138285,107477,102552,92621,59386
137,49310,15169,6362,4787,22666,63412,122115,265802,398487,285884,255781,246453,255918,270691,271364,305695,352583,361145,364728,280058,214808,207896,198904,108310
138,17115,4941,2970,2921,8440,37495,76931,200934,330442,219564,183548,169037,169454,186032,176853,195796,227504,263867,313781,229542,169925,161120,149027,79124
139,13814,6077,2453,5203,10706,16928,43394,114418,130158,88642,73958,67783,73529,74422,73266,84109,96317,101103,110841,93311,65583,56400,49733,28885
140,11897,4859,2557,2709,9963,21102,36730,92901,105600,72758,61513,61351,65370,68659,70055,79518,91481,91750,97167,84339,59804,55811,50267,28087
141,41869,6335,1970,1461,12642,83408,126803,256900,307468,256342,227771,239471,267525,285629,289515,331357,400049,379008,391569,326206,273130,247686,233884,114860
142,17331,3317,1033,974,17261,35771,79151,182370,219774,147030,128629,129376,136688,137297,138073,160811,184480,179400,188588,156760,113636,98109,89792,51346
143,16442,3027,988,772,6730,22950,59370,154679,242977,186186,108170,93266,97571,106490,101535,114656,134442,170020,200735,146637,95782,84730,71841,43340
144,9772,0,0,303,13694,26098,47665,123778,120691,78012,70129,66444,68414,67724,69667,84729,103750,88602,92135,82981,59974,51179,45288,28286
145,69337,34881,26858,23918,25060,64585,103574,230926,379202,316516,225916,219275,251361,273310,267590,288175,332422,391578,480888,376401,283341,280714,265800,174146
146,26618,1967,1746,1608,34582,71748,111025,243449,291043,214278,176203,172437,178774,176326,178863,211255,249100,238834,264748,240178,173432,149770,137076,80963
147,41422,14743,6150,4493,31275,61246,118821,237938,331191,231451,181774,173022,190023,195923,196789,223688,278454,284458,324920,243072,191676,185939,175680,93245
148,5779,1294,1156,1107,3415,12194,28175,51967,78928,55870,51754,49403,52428,56877,54850,63328,74185,73212,76282,63027,51345,46591,38741,18753
149,13410,3364,3503,2697,11741,72905,99107,273536,403409,244855,154010,154598,159878,166072,183518,202474,237438,332059,366075,216287,185982,162123,122896,58982
150,19468,5080,2658,2610,10685,28211,55439,140849,226623,151430,128272,126606,133058,140234,140272,154991,180727,180175,205975,151770,116827,109273,100303,60868
151,58990,4158,1874,1356,33681,141591,249813,558203,711771,544897,410035,387289,417780,438984,436021,499269,583667,609312,685916,539860,404789,378486,363507,195419
152,8505,1525,618,570,5356,12876,29256,71189,84387,61396,52362,50175,54926,55392,57217,66927,78163,77769,86171,68605,51236,46454,41428,24101
153,77100,27589,17521,13640,21384,90072,143152,334936,508817,416648,277865,255775,281005,306155,301345,326367,374356,475239,557568,377611,279851,281989,286994,152966
154,34119,26310,19363,18442,21236,46026,44633,73794,127783,106489,105637,111239,118608,129789,134803,143072,147279,161851,173236,141103,123168,113528,100155,61952
155,6466,659,0,0,476,13780,33348,79053,89164,58670,46215,40796,41723,45761,45539,61313,72262,70048,77188,65878,43258,40262,41542,21314
156,22789,3031,555,310,14104,31133,68750,159774,246718,182805,190680,177545,169293,180706,183600,189858,226094,230563,215503,175447,134722,120047,113658,66207
157,10356,3494,2447,2060,11998,28078,41795,80337,99849,67360,55654,53365,58093,61337,61004,68202,81865,81555,93517,88631,59903,52606,46967,26568
158,149971,46645,25930,23684,136277,300502,507785,1066614,1467897,1146800,1028515,1058717,1143522,1175748,1188883,1327605,1470958,1528743,1601239,1273126,950643,842012,751471,409055
159,3952,929,98,0,804,4264,16997,47587,47344,32217,25996,24461,28496,29868,31417,41466,50322,41777,42568,34878,23821,22646,25810,10390
160,10217,2573,1470,1681,10632,24015,52920,117089,169648,115237,88854,86463,91677,98652,98368,109184,127076,133366,160619,127067,94727,85909,76996,37711
161,4964,1654,682,550,3120,5259,21607,73066,67333,45741,42788,38927,44636,49403,47374,62668,78664,69346,62018,47000,36080,34705,35461,13760
162,25780,5496,2785,2713,23249,50143,93562,206845,252496,182356,145392,139276,149898,153534,150920,171793,200116,210347,219203,192576,146689,133589,124732,68371
163,5356,1074,390,155,2086,8407,30237,74152,70014,50958,45882,45228,49653,52293,53970,70121,84998,84217,78538,61990,47028,43058,47201,21170
164,6690,2294,1255,1517,3539,10470,23971,61626,95453,50838,33528,31396,35978,40045,38261,47115,55669,70599,83752,57242,40880,38193,37536,20158
165,42173,9871,7043,5396,30557,85972,140523,291757,403218,330053,271981,263380,285487,305115,292464,338209,384072,425815,486510,416923,332484,310517,291153,186139
166,28614,6159,3861,3132,10619,27508,47650,124319,181965,131090,94624,94491,105685,123124,114325,142038,180904,198767,215122,157625,130550,135813,138369,67342
167,13825,1789,337,311,4000,21528,52899,136439,186011,142364,107211,102778,122794,144439,138957,158823,186353,199476,193072,136171,103526,110526,122824,43786
169,19255,2899,1345,1465,16620,44880,93167,211722,300225,234963,189340,181406,193721,202366,208868,229235,259197,278730,310878,242885,175564,157023,137722,72529
170,107893,9037,4901,3960,55249,240548,541622,1286507,1583902,1061652,810263,770408,826491,858537,842194,977387,1146393,1259771,1430655,1098092,819103,774480,742894,407101
171,9895,3138,149,198,6004,14964,32190,69847,79125,59108,49089,49202,54949,55428,55554,65022,73713,72930,82768,75465,54500,50711,45025,26499
172,9366,429,0,0,5954,22299,51517,139163,211945,170017,134357,132894,150166,163725,165819,195625,215858,214499,218322,145377,113205,111479,86382,42596
174,17773,2409,1566,906,10430,38071,55670,134618,196274,142397,134763,122140,120532,134572,133141,141119,174526,176716,178263,137852,107443,103003,98647,63459
175,13333,35,43,33,2526,19336,52196,119080,153116,113158,98520,100041,110334,117871,116072,135082,158392,154051,170519,131549,94683,83875,82272,44016
176,10848,874,247,70,9103,17440,34136,79250,95029,63530,51658,50277,54404,56513,55254,66456,74898,75962,78805,63271,45423,43360,42279,25254
177,7143,1903,841,942,6164,11046,30064,94886,118496,58308,42534,40314,43110,46449,44710,56996,66801,68741,73258,56494,38855,32319,29691,15647
178,10693,2181,35,0,4625,18738,46842,106832,125242,68718,52249,50883,57309,56546,60118,79228,87235,88123,96607,76194,54550,48426,49251,27270
179,31366,14446,5297,3078,19450,25206,81704,184179,258931,165558,120258,117604,130873,129931,131209,157346,188221,217063,261133,179446,140247,130762,116580,62852
180,38041,8195,6211,4525,31915,70654,132612,314455,413917,298232,241373,242526,264082,285868,281567,324251,379254,408327,467743,363401,272986,257117,260928,123002
181,5836,690,57,1,3025,10646,22971,57995,71229,53354,43755,40531,45896,48719,48489,56861,68313,66801,70800,53694,40580,38598,39310,19626
182,6058,72,0,0,1454,6775,12724,27315,46742,52229,37408,33943,40279,49080,44197,46398,53496,58346,64941,48130,36659,36318,38220,22633
183,24051,5725,4046,5537,60198,93499,141428,310275,465606,297481,203389,184877,193414,204932,200292,225955,259281,333382,393658,301167,218531,195019,153136,86724
184,35735,17654,9817,8919,18412,43443,62716,125627,224995,204721,219240,244825,259717,270381,281573,289824,287340,299327,296632,184475,130977,112058,90843,52519
185,51081,22134,10122,6219,31067,63327,133987,306093,328276,249279,216829,211484,228607,232903,233668,276372,342795,322951,352947,308024,228343,205938,192163,118642
186,13599,1343,790,472,13349,42154,73336,180134,223381,150618,115126,112680,116338,120765,119930,140971,168859,175390,204220,152208,109707,100626,94218,49553
187,11937,1364,611,667,8956,23475,57870,148689,217658,154845,116708,107021,113726,118937,120470,135069,153854,175058,204827,148780,104701,93312,83821,42908
188,5665,493,0,1426,8164,23116,40133,82274,96446,57909,47511,43162,46159,45351,45247,55820,68094,86235,101463,71866,51551,46376,38790,20042
189,1629,212,40,0,0,1766,5050,11269,26849,43335,37974,27527,30695,33560,25067,35718,35470,38370,42097,29267,21453,16463,13058,7822
190,13065,3729,1896,1913,10372,20054,42632,109398,132763,100767,84907,81162,89210,91417,87801,94495,117482,111732,114483,94711,73124,68025,65608,34385
191,28870,3790,1476,1176,17925,63607,123268,302652,373686,257202,209108,201825,215793,220094,218554,267260,325856,319157,365695,290695,211263,199823,186707,102416
192,42505,14552,8985,7390,27132,60030,113996,249282,342121,264825,232315,219943,238599,248670,256674,287363,340086,366210,396970,307126,236718,218690,196580,109928
