클러스터,00시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
40,37747,7631,2890,1700,33535,62562,125358,249681,304909,246867,200744,188973,204097,205711,206877,233998,273885,278963,316764,243270,182410,164456,159091,93795
41,43303,13314,8948,8792,21101,81576,148454,320588,443075,409153,324246,307719,335532,358584,362580,412910,445202,496722,534770,411716,313627,301260,273183,156218
42,15618,1866,257,18,4948,25388,57633,151703,136247,97239,80976,81737,98045,97763,94939,113820,144500,142702,146431,123500,94293,93582,103687,45500
43,43510,5793,4383,3010,47864,114470,202787,477270,550532,391365,335231,339482,375006,389020,378466,443594,515456,517418,575647,481234,355441,317244,283851,157628
44,17299,2860,1420,1386,7934,26544,60257,141877,170349,126754,105048,106699,121202,125740,126843,139655,160823,164923,180552,154248,115910,104372,96327,55212
45,3863,1207,1,0,2046,4952,13947,30965,29882,19716,15505,14842,16036,16135,16593,19534,24124,23698,25853,24564,17465,15241,14358,8086
46,17056,3729,1128,1045,15552,30992,65357,167813,180667,121019,98292,99373,103185,105134,101324,120353,151906,135595,141083,126070,94248,88791,80331,42204
47,8344,874,0,0,4794,16204,32894,63797,85922,56274,47641,44884,46832,49898,48577,56645,62932,64884,68714,70241,52295,43610,40839,25523
48,25320,8017,5020,3213,38682,77349,107761,234968,360187,262989,208292,206753,216400,234295,240412,255358,270707,293002,302831,204821,189252,189144,177329,97235
49,28588,8424,5028,3673,36758,78522,122170,295540,493724,291590,195247,206111,204059,213326,222009,245917,276643,347701,420151,223426,181918,172210,148126,78126
50,16399,2430,1428,717,15671,36678,67785,135543,140995,93190,76378,72085,78710,79898,75981,88230,103823,105313,123006,113599,82548,71070,63958,37720
51,12811,1137,442,427,8166,33829,69344,153182,192037,123724,94603,92289,102822,105383,103655,117738,145721,152670,170682,142048,96960,87438,82031,41814
52,23962,5350,1403,658,8836,42374,104946,246927,324105,205340,125136,114113,122373,126779,125218,148310,188409,210019,251377,177510,123361,107874,98329,58403
53,32978,6225,3754,2549,10321,46886,86058,210401,334995,247159,192679,190398,207293,228410,229694,260632,305021,341324,382132,270657,228434,218144,178019,98722
54,17608,8543,2642,3351,17537,25885,43889,105748,147288,110635,93595,95757,95103,100761,101549,110944,125091,129821,147654,117479,82418,74774,61163,35590
55,21241,4615,2,25,27792,56390,95627,221161,241003,168145,145629,143615,153689,157377,158566,183627,209493,212120,227733,200499,154095,133940,121165,72873
56,89698,32711,20241,15105,60026,129952,247054,570038,817228,606732,481297,469844,508941,545757,547169,623743,721519,788981,915943,688625,534659,509012,466688,245148
57,18383,3560,2084,1427,5094,36748,65177,138494,169953,120579,91229,83683,93118,102673,101202,124276,147253,149972,170642,120179,95619,96870,88916,54952
58,24262,3199,1342,973,13897,55276,121567,279664,325612,225680,175523,168197,179871,191288,187605,218470,266696,269721,295553,229000,172037,163634,160558,83384
59,50591,15753,5247,5790,36974,87501,191114,410217,467244,330409,271773,261538,277300,270237,266688,309365,366435,369034,414526,368908,264968,230685,216274,128938
60,9938,2163,1325,1483,7082,18421,49674,150021,121290,84168,66710,65721,74333,74337,75501,101156,110957,102889,107205,90530,65892,59901,57328,32245
61,17367,5932,5215,3954,12499,30693,56366,149368,241348,178923,134087,126287,133892,150385,141825,149520,176409,219044,267856,180946,132871,132019,122416,62693
62,36273,2622,1585,1686,26939,119707,217499,463065,628989,426858,302337,280578,292708,300158,287786,325698,376565,442142,521393,425985,322342,304606,275634,167086
63,15800,6900,6403,6394,10769,35425,60369,146744,238397,201142,119542,96629,98576,108005,105860,112073,121628,161009,203029,137526,101185,100643,93726,45698
64,8748,2630,2336,2242,7786,27043,49304,123051,217277,154117,89460,78379,81746,88503,87840,101830,125944,147639,189281,114646,78019,74725,66428,25615
65,68553,17992,11135,6691,35846,111835,182283,371180,556512,436259,320420,324986,358861,380358,390391,431753,490364,561382,660745,494360,412634,395056,359722,187659
66,20042,5070,3426,2972,18263,46494,79144,142172,194781,150135,117931,116068,125174,130242,129546,145356,169381,175269,198838,157672,121007,110432,97624,54330
67,6270,2446,940,758,4409,11104,30079,66103,59267,40290,33416,31599,32736,34182,33409,40260,52420,49250,53410,45805,32491,28286,25601,13868
68,50977,20816,11652,8151,38932,112400,159872,352743,572756,427733,328002,361870,357718,388223,390665,420115,443154,544419,642295,408295,352431,342391,272723,139752
69,19079,3271,1432,1082,6318,37912,91626,222111,278370,195790,181098,161303,162876,178354,175575,195642,238458,259102,303650,248616,186922,176714,173789,104874
70,80299,21768,8525,5530,32532,75438,127680,280050,377603,302863,273288,288054,309216,323001,338585,385598,441237,455916,492057,385369,326073,318962,304156,188808
71,24396,9011,4692,4611,30190,62900,92096,200321,261534,164738,133662,132165,143234,148766,144577,165834,199423,204330,227180,190982,135617,125923,110820,61922
72,45428,9819,5695,4884,36397,104201,200252,442644,564392,402576,321917,311104,342254,357001,350337,396226,466105,486359,560899,449802,336904,318449,302814,162939
73,53528,10021,4712,4338,35628,120192,167411,281814,419199,353213,334659,354043,383222,409668,416647,453781,482326,491565,516823,375683,288372,248630,210750,127535
74,2577,23,0,0,1602,4512,13078,25623,29308,21754,19795,17793,17761,19368,20510,24255,25601,26451,24572,18854,14225,14147,12642,6950
75,18922,3691,2388,1767,19713,40978,89463,204435,256137,210819,170496,168045,182484,187230,186610,211410,254129,240457,253378,205848,150229,135650,117597,61534
76,1175,291,3,0,903,4038,12225,27038,40521,24455,20644,17131,19090,20680,19349,22084,35111,34102,33653,22849,17571,13074,12058,5731
77,17289,3272,3017,3037,49906,85825,130531,294315,418272,317991,262162,254382,256112,267153,260843,286224,319878,375301,405457,277339,223973,216299,183426,91510
78,3319,300,262,198,4332,25239,30066,91287,183177,111748,61470,64440,65367,68921,71630,73471,85829,129943,173250,92757,68229,70931,53167,25851
79,4698,911,909,369,1855,6226,19105,48411,68200,43495,31070,28489,30262,34740,34130,38883,46353,51998,60162,47418,35617,34286,32385,16450
80,12149,753,612,520,6735,21415,50176,124150,159818,101981,78011,72556,81244,84724,80913,94781,112514,115679,131241,95167,71567,69419,62965,31383
81,27115,10531,9429,7498,19914,61158,74655,123798,177631,140255,101114,93650,107074,113307,116451,132115,146939,163370,196728,160441,127796,122179,111179,65012
82,24417,7631,3954,3913,16367,40213,77472,199942,223856,168665,142096,145801,165823,168920,166418,187790,217502,214347,210614,170229,137849,125128,121934,57657
83,120793,34081,12886,10417,72986,216296,339369,702191,888459,685840,624361,637795,685127,730165,750174,884558,1018834,1019625,1147579,990103,765015,659587,598235,360030
84,24618,2915,1516,1287,19243,66261,109568,231997,316049,213451,165237,158906,172454,181135,178699,202891,231576,251219,289264,224690,167339,155136,144822,79730
85,19324,2058,1722,811,7750,33015,73231,180202,201719,140906,117596,115398,128556,132424,131625,151050,180821,183293,202374,166423,122173,112536,108160,57369
86,49640,12661,7638,4655,37834,82193,152460,319986,429284,309648,288068,279574,305664,328894,321377,363188,421834,438023,486057,398722,283413,253289,213014,111464
87,20311,5637,2380,2173,11916,41373,101104,258012,337296,229292,187672,183046,200969,209840,210815,239751,276123,298703,337536,274880,208896,185208,177540,87760
88,8076,1387,886,838,3114,25114,44531,117916,184001,124341,85922,78891,89910,103520,100894,119609,147945,148192,177880,117661,79590,95971,86127,31850
89,58683,12290,7104,7157,39785,141222,232561,499302,660328,456518,385745,390340,402177,428077,411864,465228,547325,600177,686148,589038,416369,392915,352640,206841
90,57093,30167,23314,21522,41712,83141,91152,156243,230205,192812,188160,197587,216767,224055,232063,244441,257198,261021,259852,201642,160405,153613,143542,99026
91,2556,54,0,0,1128,4461,15863,35791,32815,20847,15183,14553,16819,18313,17457,21535,24000,24537,28606,27496,18594,17073,15442,9338
92,38433,7508,1825,517,12488,51874,168794,440200,618826,420137,224525,198138,211751,222493,208386,240955,311014,412566,521312,370967,246618,213595,187794,106646
93,7260,680,944,870,8671,30002,66887,161064,174761,115252,92293,89679,98131,103052,99155,114098,128357,137080,160275,126074,90361,77916,69361,39176
94,61225,18178,7952,5875,45627,99911,192824,424768,546736,409426,333500,317804,341744,355124,351417,400724,461588,482426,542465,433209,337212,310686,286037,163646
96,4687,418,341,326,1547,5660,18133,49133,45327,23795,17784,16175,17355,17955,17398,23775,29592,28329,31975,29156,19828,18188,18542,11345
97,24443,11398,8917,10612,11144,31926,59146,119558,214733,169959,100637,83817,87673,94470,90164,93019,99404,111350,133570,99563,80662,76322,76292,47283
98,14635,3381,848,1160,3537,11086,39088,96676,113219,77645,63317,62110,69430,72403,73056,85463,101704,102601,119505,101405,76064,69262,62064,39981
99,11731,1217,702,645,15466,32800,57850,119575,139627,92901,75340,72634,77687,81396,79451,95470,112132,107677,121196,101003,72453,67484,60229,32785
100,17215,3062,2441,1828,15301,29998,62608,154084,203333,139271,105472,106984,113660,116391,116254,133940,158360,163734,189106,141531,108791,101172,91578,47085
101,25084,6307,4227,3754,12297,44570,90597,204583,325638,244384,194725,186614,188889,202760,193795,213447,248670,288453,350146,233458,189513,190179,173189,94355
102,2630,243,0,0,927,3022,10827,23703,27436,27220,29459,28718,28147,29334,29492,33988,36176,32173,28271,22220,16412,12723,9911,5982
103,36754,8272,5863,7148,51211,129310,210112,502059,600368,422180,350925,344342,379990,388603,392076,456455,536879,528912,600577,509423,375646,334857,302364,160354
104,767,0,0,0,1673,4033,13652,34710,29475,20263,13941,12758,14398,14860,14254,16830,20318,19532,22213,18939,12995,11288,10639,6401
105,10812,1002,801,684,2317,20481,53188,136020,248738,173437,106110,100302,109427,116451,117595,135773,166058,169561,195325,134510,99348,93421,92002,39051
106,32631,11676,7776,6590,15681,55909,98131,231144,312118,207184,164214,163260,176956,188218,189639,209967,244287,264805,309119,222716,179747,175216,165856,91260
107,84061,30254,18276,13826,64119,136366,218185,474182,637677,474705,379465,377361,417690,439637,439151,499390,584458,640911,742168,563028,443847,425769,386985,217300
108,24429,4707,3242,2697,10209,41007,73499,169173,223620,180182,152837,153490,174237,182081,186685,204829,234196,238426,258974,208381,163907,152594,144167,79838
109,11447,6571,4262,3517,7424,26519,76002,147780,242403,198771,162642,140598,166937,163447,158827,183135,209162,240864,272623,215357,183076,179032,168196,105072
110,19623,6158,1339,1065,7709,36889,108322,248825,300070,196872,150670,130267,152118,150905,139305,180353,217210,226498,271192,196815,151995,136146,136733,72065
111,24748,3320,1619,869,14496,47265,102524,227262,268455,189829,162118,159652,171712,181119,183143,210697,235975,237673,255402,216083,159661,149889,143425,83674
112,16259,3340,0,54,18541,26100,45237,95481,133170,97146,86778,93345,99556,101961,100630,110492,127129,128879,130223,111433,83576,73194,63612,37005
113,40262,4192,1153,840,34047,84630,137107,274041,382848,327481,267713,258019,284609,299353,293660,320080,377189,393060,443058,336907,250308,240252,214189,127720
114,4827,834,440,476,3891,7934,17898,41576,57444,37354,29098,27398,30416,33049,32922,36049,42246,40590,43688,32819,26027,25440,20999,11009
115,96069,22620,18122,16182,43135,189158,348774,722781,897125,633743,470654,441194,483973,497320,494749,560234,649127,718689,859642,751169,590231,563161,530553,330439
116,18943,424,337,345,27882,71119,106125,236134,282843,193160,161324,159065,175953,184109,183315,220641,247171,245267,258995,216708,167353,150250,146530,73377
117,9230,73,0,0,5125,19288,41685,88322,115679,100551,96405,90075,91425,93909,100433,105806,120450,132889,122078,93586,70560,63953,55996,31530
118,2234,92,0,1,1530,6062,18986,37431,43307,28314,25277,25056,26356,25022,26266,29071,33393,29477,27018,20946,17498,17447,13412,6109
119,47543,7951,4406,3037,39879,96738,169524,383101,514011,346857,275603,263344,290272,297045,295174,331771,386465,418866,471506,382910,280455,263696,240782,129288
120,16192,2118,1724,1371,15288,33052,73738,161872,148926,106534,86216,84048,93959,96906,92065,108950,145769,129471,153850,123861,90129,79751,79172,42585
121,22522,851,0,0,2267,32011,80913,172871,243310,190380,209206,196246,195546,200956,214359,212976,232603,266844,275115,204199,168181,165541,160023,100132
122,3855,0,0,0,2067,21046,63117,146449,194820,114028,68100,58436,67954,67615,70109,79817,91990,122925,151621,112486,79239,67988,58990,30331
123,8630,240,95,99,1570,17799,49298,114417,127662,96133,74992,73150,79494,87203,84230,94234,119096,123429,127084,104700,79087,77712,86938,44077
124,35355,6604,10810,9024,41413,113874,297668,621394,640045,495583,408123,399623,445238,458936,454892,528618,621496,658851,761810,616426,459170,415415,347117,181857
125,16161,3514,1622,1598,13584,41005,69693,153115,209109,142101,120963,125122,132307,130830,137749,157042,173495,175706,188462,166400,123556,107558,95056,58392
126,13449,648,216,21,14576,26876,57466,132937,224753,228802,161944,128389,157800,163533,143490,162718,184318,207132,190480,122812,113145,100476,91502,58086
128,10551,1372,998,1238,5734,26671,47689,104330,108255,80833,67438,65228,70545,69525,67402,75358,86215,83515,92259,84887,59632,52308,46892,29396
129,76775,19798,10156,8330,62847,119530,216168,454606,597350,426429,374799,378884,392318,420988,427346,476157,546604,578832,646458,526976,397394,359376,367617,212272
130,5382,1805,198,103,2906,6094,19721,48758,50978,31815,23910,22396,24443,25381,25618,30526,39183,40605,45893,38421,26775,24539,24684,12719
131,6190,262,22,0,1532,15069,39055,73608,99561,67551,53483,49592,54744,59428,56650,66381,79189,80319,92780,68162,52439,48713,45546,23119
132,46420,7309,2430,1804,14161,81409,207769,504071,787247,525981,356679,326395,347586,374487,368402,416499,492075,583662,705552,457903,345156,326838,286551,136643
133,12515,2551,1578,1418,13624,32707,68741,159993,209523,143885,112812,108115,111525,115408,111953,125736,142597,150673,168959,127874,94998,88847,79753,42023
134,10243,807,326,197,11750,37329,73202,173680,211679,141563,114214,114066,124276,128206,126128,146485,165365,172972,191501,154995,113665,103549,97232,51356
135,93988,12314,7503,7300,58262,184697,328228,776711,941821,654126,479300,445595,504178,520970,517879,573846,660231,757171,911213,708150,548401,538082,494425,301754
136,28859,12822,11690,8649,12125,34660,54286,100284,163961,128937,100105,93610,101250,111945,112577,123321,136200,157157,181672,144277,112591,108294,101284,64033
137,52443,16711,6477,4491,22916,68444,130799,272668,414296,293820,268519,260060,270041,285958,280294,304988,357997,377722,377065,291964,226834,224445,213206,115787
138,17757,4403,3029,2696,7572,37566,76882,202474,328795,213920,181918,169588,169218,183680,179424,190249,228191,261185,316790,227050,172248,162357,151131,80927
139,15622,6677,2692,5623,9498,17836,45141,118269,132740,91307,76316,70222,75386,76132,76415,85859,99274,99046,112738,96958,67172,60602,53355,31652
140,12275,5120,2884,3307,10940,22186,39115,96518,111133,75626,63648,62901,66765,71293,70342,78745,90612,92371,97816,84823,64453,58905,51288,29576
141,44376,6380,1572,1402,11448,88133,133692,261606,313248,261153,234537,249169,285780,303380,310371,362044,406324,397270,415988,340347,279532,254170,237982,118130
142,18201,3438,972,1272,17531,37926,85013,195610,233225,156702,137024,137969,146990,149086,149246,167106,196001,188446,196862,167156,121716,108482,97637,54981
143,16419,2832,732,636,6353,23655,59625,142589,238181,189513,105085,93513,100223,106332,97593,114098,134261,168432,200467,143011,100021,86889,75390,42866
144,11212,6,0,323,14497,27844,50965,136132,124340,80600,72544,68715,73480,71287,73084,86602,109124,94174,96428,87732,67355,56699,50654,30964
145,71571,32794,28399,24669,24359,65322,107652,250574,393719,332885,239705,236553,266444,280639,277913,292484,338391,405822,511766,385049,298776,291930,274022,177339
146,27614,2312,1899,1930,35493,80634,117479,258609,304518,217185,182104,174307,184108,182499,186412,215748,255214,251809,282522,246028,183492,163510,145766,88104
147,45890,16606,7646,4692,32386,63556,129983,251715,339283,247129,187689,178268,193905,200234,198601,230109,284669,295288,338052,253031,203195,202208,187469,102885
148,5400,1131,932,799,3318,13188,29868,55361,81624,58728,51068,49502,55285,59569,56805,65232,75928,77512,78375,65483,53530,48479,38943,18896
149,13238,3661,3613,3116,12848,78363,104151,278221,401445,244507,155595,156976,163105,168700,186017,207231,237321,323526,366981,214415,186810,169973,121744,58491
150,21252,5251,2723,2335,11311,29520,59824,148514,238742,153474,131717,130419,135113,148375,142526,156013,179701,182686,208077,153849,122111,113959,108266,65111
151,61727,4859,1774,1500,34616,147226,262323,584752,739920,570260,424816,403581,429494,455540,451600,510682,595202,630827,717622,555787,428877,403361,384643,206929
152,9045,1826,707,624,5471,13370,30574,73766,85923,63753,52916,51125,56742,56400,57211,66114,80262,79500,86317,70529,52866,49008,42904,25202
153,81629,27731,18129,13501,21592,95663,154664,352182,527711,422905,290408,266504,285527,321028,312082,337341,391401,487846,585400,383069,290906,298758,300615,159328
154,32697,25898,20310,20427,24058,51381,47442,81026,141674,111838,113301,119917,128756,139538,145570,151879,154664,164762,171906,137038,113662,111651,97011,62908
155,7129,659,0,0,516,15037,35967,84922,96704,61059,46982,43289,43922,47811,45519,62344,78082,73917,82866,67089,46723,44588,44742,22673
156,25540,3297,605,418,14106,34283,74621,176394,261418,191743,207804,195567,179796,200474,201784,201340,236013,250813,232755,191476,151763,136394,134425,77629
157,10845,3605,2449,1964,11733,29507,41787,80081,98087,66630,55256,52239,58075,59189,60202,66553,78208,82658,93003,86627,61611,55287,50084,28599
158,154882,46221,24217,20718,137019,316293,537185,1120189,1523496,1178812,1041967,1067596,1159910,1200774,1216744,1349431,1493711,1559729,1653100,1310655,994275,899390,795525,431359
159,4283,964,96,0,890,4234,16880,47793,45403,30868,26605,24402,27849,30284,31085,40832,50513,41200,42394,34100,23810,23244,26800,11465
160,10323,2921,1491,1440,8819,22850,50521,110550,164516,111371,84780,78912,89169,94782,93980,102388,119190,127996,153506,121308,93744,85270,77302,39106
161,5314,1808,764,600,2973,4615,20295,71022,57026,39717,37475,35286,40786,44473,43462,56624,75975,59972,58451,46849,35975,34513,34775,13832
162,28575,5136,3102,2590,24739,55491,104432,221432,265911,191164,152033,146290,153563,158759,156788,176924,206583,217553,233889,199634,158028,143840,136187,74191
163,5667,1040,322,187,2412,9033,34370,79265,74527,54610,48375,45720,52025,55452,58146,73889,89866,86701,81409,63707,48225,46268,50844,22799
164,7136,2278,1466,1256,4092,10608,24889,65834,100492,56289,37810,36865,42491,44631,44520,51636,59870,75005,90148,59530,42875,41207,40723,21875
165,43363,10247,6990,5584,31053,92725,151278,316287,413512,335945,281618,267763,296166,317487,302846,349075,399897,447689,510657,425941,347899,333723,319287,197874
166,29266,6970,3913,2823,11430,31491,51235,131469,190073,132321,96312,93302,106760,122164,117613,152145,194948,199773,226252,166071,128567,151210,161414,73432
167,14523,1789,404,531,3943,22838,54883,145105,197562,146747,108533,102616,118759,140269,135578,157453,188229,196970,199703,139725,107465,109417,124469,46783
169,19355,2936,1451,1321,17677,49142,101245,226051,314938,248011,197548,188819,205051,214375,219635,240084,275261,291426,327502,257246,187148,170024,147939,78738
170,113069,9909,4780,3699,56572,253211,571045,1332385,1650651,1124513,828461,797000,844185,878233,865594,988830,1164027,1288139,1492538,1129605,858055,820570,784398,434508
171,10584,3260,138,39,6259,15146,34704,74576,84101,63806,50735,50926,55115,57600,57574,64407,76092,75513,85867,82706,59256,56185,49765,29350
172,10473,393,0,0,6213,22599,55390,148380,220589,183657,143772,144833,159917,172989,177137,204753,230458,231883,226138,150246,120741,114957,96618,48401
174,20239,2417,1259,750,13311,38550,62047,148809,199947,147787,141181,126798,125051,142219,129755,156400,175829,180168,187760,140875,112905,110788,109032,72740
175,13948,51,77,36,2456,22992,55798,126155,154395,113797,99380,100342,108950,119414,115208,131638,159143,153618,170597,133807,98228,89458,87126,47051
176,12143,1022,344,70,9272,18518,36656,86139,100788,66930,54100,50363,55629,58187,56947,68478,79137,78553,82249,68758,48636,45755,46952,28131
177,7665,2074,847,787,6168,11571,32592,104376,128515,60982,45634,43221,44079,47937,47263,56669,69158,72168,77412,62726,43158,36267,33604,16944
178,11354,2423,41,0,4531,18324,47061,110257,123012,70743,52724,48367,57732,60194,58453,78807,94952,89916,99524,81309,57235,52954,53036,28497
179,33566,17318,5510,2691,21377,28838,87700,192942,272943,175506,128005,123600,138460,143005,143435,164336,202659,235828,284079,196256,154386,143722,128446,69690
180,39517,7981,6648,5019,32077,75923,140858,331772,420669,314084,251431,252167,271217,293759,294642,328478,383148,414093,482742,374833,284817,269114,272865,134464
181,5998,731,89,0,3103,10381,21640,58543,71261,53268,43665,41117,44252,49346,46560,53670,66583,64993,67193,55241,41224,39213,40627,22395
182,5367,110,0,0,1412,7028,12951,28573,45058,53025,37508,34828,40712,48448,44676,45159,53119,57175,62246,47982,37641,36163,35877,20966
183,25272,5339,3894,5428,65010,108053,147777,319194,474211,299562,217205,201789,218069,233485,232406,255347,287160,363932,422158,324265,243813,219440,166772,90039
184,36786,16218,9282,8849,18671,44885,68185,137705,233922,214481,233626,255865,270802,279257,291943,294713,290496,304958,297627,186073,134895,118550,97131,54276
185,55961,23810,10397,6173,32401,66652,145033,322138,343322,258413,228493,222002,242734,241375,247966,281766,349080,332122,370922,324960,246627,225226,208967,129613
186,14772,1300,987,580,13557,45393,77921,189541,237611,157174,119880,112850,120280,125977,124881,143709,177878,181365,215333,160691,118266,112559,104748,54487
187,12763,1317,692,737,9858,25416,63406,157097,235619,164697,125706,114098,122314,127915,127809,142694,166818,189509,219971,160966,116386,105266,92204,48032
188,5943,571,0,1566,8424,25412,42588,91825,107533,63200,49880,45104,47601,49451,49565,60347,70990,95478,113716,79024,58131,51889,43251,22176
189,2157,226,10,0,0,1924,6049,12522,28059,44479,40333,32080,35510,36012,28359,38480,38366,42182,45395,30429,22543,19203,16610,10826
190,13169,3658,2252,2018,10991,22855,45684,118868,136184,104370,85974,87351,91751,94665,91136,96204,118641,111851,115258,99288,76706,72017,67769,35629
191,29947,4220,1514,1216,18731,67282,132318,325960,394981,269418,219431,207471,229052,230049,232665,273095,332831,327100,382405,305396,229702,212690,198296,110054
192,44143,14201,8820,6678,27469,63780,121977,264410,354423,275729,238828,232078,248343,258759,269840,302459,350003,381452,412782,319055,251692,233667,210157,118251
