클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
73,740,96,0,0,874,1048,1545,5811,5943,3434,1789,2045,2204,2277,2298,2913,3302,3053,3818,3027,2262,2481,3067,1333
74,173,10,0,0,15,167,573,1626,1999,1269,1235,953,1298,1195,1175,1083,1220,992,1074,1017,905,745,658,370
75,0,0,0,0,17,42,6,61,65,26,6,10,13,15,3,0,6,0,9,5,1,3,2,1
76,423,96,79,92,54,125,177,643,744,622,373,566,518,616,798,1225,1447,1263,1809,1586,1223,1339,1354,873
77,162,228,260,118,214,556,964,1352,4106,2708,1212,1190,1040,1316,1480,1456,1600,2218,4362,2044,1710,1480,2016,654
78,955,0,0,0,0,632,2524,5571,11166,10323,7928,6998,11082,11676,8927,9650,10791,11959,10756,8102,8093,8272,7989,5638
79,188,6,0,0,50,290,624,1428,1228,920,860,590,820,784,742,1074,1248,1206,1910,1810,1284,1066,1318,614
80,38,0,0,0,0,318,206,710,1000,616,80,56,100,34,112,132,156,198,474,662,412,452,452,386
81,144,0,0,0,0,366,1406,4256,3624,2438,2566,1936,2412,2252,2382,2374,2584,2554,2652,2560,1554,1566,1428,914
82,3839,524,249,154,917,2818,7570,18540,22172,24164,15871,14615,15076,15057,15315,16713,19307,20876,30242,25964,20095,21132,18397,12007
83,155,5,0,0,65,234,804,1962,2269,1416,1145,1337,1719,1775,1805,2087,2308,2248,1967,1777,1188,1447,1240,747
84,166,0,0,0,196,404,704,1314,1484,526,136,248,254,286,396,948,592,742,1024,1328,1028,1046,890,626
85,243,0,0,0,5,466,1226,3451,3349,1725,986,990,1024,869,850,938,1127,1732,3022,2558,1901,1909,2605,1331
87,132,6,0,0,10,296,720,2054,1808,1292,998,976,1182,1252,1342,1278,1366,1530,1576,1064,792,780,936,262
88,170,0,0,0,0,244,1720,3546,7260,4852,3730,3440,3836,3824,3396,4362,4044,4246,3456,2704,2480,2460,2314,1598
89,8,0,0,0,0,23,112,486,502,217,34,53,22,40,86,57,62,86,197,177,129,121,126,54
90,610,63,2,0,216,744,1942,5035,3282,2227,1431,1292,1539,1461,1421,1489,1909,2378,3332,2878,2044,1960,2398,1274
91,420,2,0,0,430,734,1290,2884,2888,2216,2086,2072,2392,2250,2666,3698,3856,3608,5052,4740,3412,2540,2814,1684
92,344,0,0,174,466,646,2540,6464,11784,7094,3406,2260,2440,2778,2378,2184,2202,2676,3262,2126,1624,1692,1594,1020
93,79,0,0,0,222,2594,3602,9540,24112,12976,6561,3144,3557,3038,3968,3722,5158,8561,12267,3753,2873,3594,2858,769
94,320,80,0,0,96,341,591,3707,2912,2083,1883,1604,2062,2736,2077,2698,3070,2926,2995,2002,1531,1439,1780,634
95,204,46,0,0,152,326,488,1058,1534,1286,1256,982,1266,1438,1122,938,868,1178,1344,1152,834,634,990,402
96,12,0,0,0,0,118,245,573,955,1111,466,387,479,433,265,270,373,624,1176,626,341,408,524,264
97,298,4,0,0,8,19,185,465,525,500,236,260,474,468,630,844,1065,1383,1780,1951,1293,1259,1376,829
98,202,0,0,0,2,680,610,1830,1984,1468,1016,1082,1074,862,1088,1134,1246,1502,1752,2172,1938,1552,1578,926
99,4,0,0,0,15,409,669,378,612,366,426,325,177,419,423,401,331,346,276,425,243,208,121,94
100,1,0,0,0,0,0,7,67,55,9,30,2,4,68,92,26,36,29,183,178,83,119,49,20
101,1108,119,0,0,378,1316,1951,5171,7104,4589,2530,2727,3173,3877,4897,5695,6904,8568,10650,9198,7449,7211,8296,3560
102,7,0,0,0,0,44,162,442,555,514,539,635,634,674,740,984,936,1199,1603,1432,1135,1143,1338,687
103,28,0,0,0,0,161,514,932,852,534,275,163,92,104,76,78,199,334,475,939,579,540,451,364
104,278,21,0,0,323,796,1275,1985,3696,3442,1479,876,1464,1184,1065,1210,1060,3303,5662,2060,1066,853,998,945
105,251,0,0,0,431,1894,3169,7613,12748,9309,5753,5249,4655,3770,2644,2219,2019,2064,1327,2703,4697,4873,4297,1479
106,3854,0,0,0,3896,11797,28589,62210,64959,39404,29581,28826,32401,33571,31549,38104,41115,46840,57899,57058,43149,40898,40786,25587
107,144,0,0,0,0,76,322,532,858,690,514,772,822,882,964,1068,1188,1262,1862,1722,1046,1182,1122,832
108,3352,1480,868,504,1144,3444,6508,25788,30720,14004,7532,6776,6848,6948,6716,7808,9264,11776,21264,13320,10988,11868,13448,8160
110,21,0,0,0,51,208,378,350,395,437,348,301,250,405,293,322,521,621,643,572,504,449,524,160
111,2146,328,62,30,1700,4734,8502,16688,16180,14908,13686,14112,15732,16032,16414,18318,19774,17772,19918,19086,16178,15970,15510,8780
112,0,0,0,0,0,0,76,252,360,348,358,366,442,432,414,432,538,472,618,546,336,426,366,178
113,89,31,25,17,53,116,411,898,827,505,450,308,424,381,377,408,461,607,970,968,614,627,661,332
114,0,0,0,0,10,506,1053,3133,3867,2191,1387,1109,1368,1323,1308,1311,1793,1990,3176,2351,1367,1375,1454,672
115,136,0,0,0,0,734,1078,2238,3020,2210,882,588,708,566,568,662,860,1110,1528,1676,1420,1588,1302,1010
116,31,0,0,0,0,0,28,99,33,8,13,25,23,36,27,62,49,60,62,36,37,69,64,54
117,41,0,0,0,1,60,237,270,338,286,108,67,73,118,100,88,236,132,88,208,79,189,159,85
118,501,204,165,68,499,732,1590,2728,3633,2847,2257,2612,2906,2830,2564,2965,3258,3724,3789,2914,2476,2262,1804,981
119,304,0,0,0,116,1118,814,1836,1990,1506,1096,1308,1538,1536,1514,1674,1804,1728,1614,1514,1028,882,1162,566
120,57,0,0,0,0,0,28,156,495,433,267,264,372,319,331,379,533,556,956,751,549,561,488,396
121,0,0,0,0,0,2,112,44,70,66,28,10,42,24,58,24,72,70,24,74,76,40,24,32
122,136,6,0,0,48,178,754,2259,3369,1730,740,639,678,835,715,672,881,1051,1480,1022,668,791,547,209
123,0,0,0,0,0,0,0,0,0,0,0,4,8,0,2,2,2,6,4,0,2,0,0,0
124,1506,538,716,446,414,5984,2642,4672,6066,6394,3692,2412,2796,3218,4076,4140,5324,6152,8588,6614,6588,5580,3898,1696
125,3894,513,0,0,3495,7019,8041,17715,16054,10071,8328,7494,8435,9774,8805,12016,15458,18398,20325,23264,15986,15225,14880,9802
126,1927,0,0,0,1948,5854,13989,30473,31502,19103,14343,14007,15752,16329,15290,18513,19991,22791,28352,27873,21032,19922,19842,12404
127,417,213,164,233,476,2774,2752,5157,10415,7173,5188,4060,4214,4223,4091,4043,3876,6012,6195,4469,3123,3013,2606,1492
128,43,0,0,0,55,182,434,1039,2263,1035,603,591,664,930,944,1017,795,960,988,644,554,527,611,230
129,0,0,0,0,0,0,29,76,149,88,77,59,60,65,122,225,202,236,167,203,182,191,163,0
130,168,0,0,0,47,850,395,1205,1520,907,857,839,895,908,923,1196,1092,1154,1711,1508,1014,807,649,466
131,1425,661,431,184,803,879,3549,7883,12143,6701,4914,4820,4812,4447,4129,4747,5575,6981,9647,5910,5004,5473,4258,2402
132,574,291,251,213,501,409,1859,2859,5998,5158,2614,2293,2333,2662,2331,2758,2778,3881,4663,3074,2550,2566,2132,836
133,4706,1213,317,308,1991,6625,13645,28193,35241,26451,16739,15050,14991,14175,14233,16917,21096,31809,42716,27125,20682,21948,22202,12846
135,770,65,0,0,0,425,570,1715,4215,2605,2440,2175,2690,2315,2735,2845,2970,3340,4395,4705,3625,2705,2630,1630
136,44,0,0,0,388,494,1272,3230,2612,2124,1482,1436,1522,1704,1448,1340,1766,1798,1822,1356,854,924,1052,534
137,215,37,18,57,1902,1436,1761,3143,3615,2628,1832,1551,1464,1762,1513,1447,1759,1947,2055,1727,1364,1302,1260,902
138,822,0,0,0,1430,2066,2702,6686,4820,2990,1942,1992,2176,2240,1966,2622,2760,2956,4114,5244,3722,3484,3422,2104
139,60,0,0,0,0,36,700,2452,1764,840,516,310,406,322,480,438,422,406,852,440,220,316,278,186
140,78,0,0,0,0,90,1118,3194,2596,978,416,476,120,144,238,790,854,1526,2684,2460,1512,1362,1496,1010
141,0,0,0,0,0,0,33,36,40,66,77,52,30,26,3,3,7,6,1,0,0,0,0,0
142,560,168,105,69,419,2251,1942,2891,5121,4482,3880,4040,3854,3905,3800,4450,4178,4336,5138,4175,4714,5009,4850,2906
143,164,116,142,138,260,134,250,452,996,594,918,916,830,748,622,728,570,838,602,640,534,440,420,162
144,0,0,0,0,0,0,83,42,39,27,29,17,16,32,15,15,102,66,31,10,22,38,11,8
145,206,12,0,0,136,174,620,1456,1336,660,444,390,396,342,336,466,652,790,922,1100,760,684,676,432
146,690,200,126,128,330,624,2696,6662,6578,3138,1940,1652,1556,1538,1034,1156,1454,1564,2248,2792,2086,2148,2100,1234
147,226,0,0,0,30,604,1684,3728,4368,3448,1792,1882,2204,1976,2314,2042,2322,2752,3446,2604,1714,2058,2058,1100
148,198,197,266,370,507,1505,1347,2092,4869,2611,454,789,538,399,773,688,747,3007,4446,978,454,277,389,499
149,478,96,0,0,914,1054,1110,2966,3740,2986,2476,2010,2426,2254,2306,2354,2676,2540,2884,2346,2018,1750,1600,692
150,344,36,0,0,206,386,468,1221,1798,1337,1167,1034,1241,1338,1228,1365,1413,1654,1778,1755,1387,1323,1155,678
151,0,0,0,0,0,78,214,476,509,369,176,253,230,285,216,216,314,341,354,506,339,315,371,181
152,1101,455,315,103,127,1222,1901,4247,9267,5885,4554,4429,4044,4163,4157,4769,4713,4568,4399,3359,3384,5150,5818,3302
153,2770,598,0,0,3916,5216,7566,12094,22230,26270,17730,13748,12522,13452,13480,14796,14452,14458,19274,17376,12676,12178,11242,6638
154,804,139,0,60,696,1603,3099,8654,6842,5068,4440,4519,5022,4972,4880,5918,5947,5703,5994,5957,4550,3613,3309,1810
155,90,0,0,0,136,1025,1904,6291,7644,5202,3679,2826,3488,2646,2766,3929,5219,11221,11421,8076,10318,3841,1798,1148
157,14,0,0,0,14,69,235,321,562,530,417,379,424,580,672,449,511,609,691,795,513,415,455,148
158,48,0,0,0,148,988,2172,4672,3560,2180,1080,910,1018,888,818,890,900,798,1334,1660,1190,1160,896,530
159,263,0,0,0,258,577,1510,2262,2300,1927,821,729,427,509,482,748,1143,1261,1659,2195,1597,1838,1691,1053
160,158,2,0,0,110,409,1408,2291,2337,1993,1313,1764,1760,1685,1880,1974,2435,2462,3007,2491,1550,1224,1122,648
161,3003,572,79,108,2179,4212,11095,21175,21746,16287,13040,12527,13691,12462,11829,12704,14663,15893,18660,17476,12465,11639,11450,7013
162,268,101,82,17,144,432,1026,1979,2282,2352,2151,1988,2203,2216,2246,2524,2586,2554,2470,2043,1880,2035,2293,1243
163,452,0,0,0,232,558,1954,4100,3390,2240,1956,1816,1808,1918,1782,2156,2402,2506,3522,3810,2598,2464,2548,1870
164,438,0,0,0,0,34,1127,1816,6086,5100,2962,2097,2334,2914,2605,2747,3257,3991,5667,5674,4816,5109,5097,3200
165,1610,382,106,0,272,1492,4634,10896,12074,6554,4726,4224,4594,4468,4374,5686,7270,7698,12396,10840,6890,6874,7058,4942
166,156,0,0,0,107,417,717,2628,1832,594,495,683,819,427,225,638,742,630,983,1175,677,619,833,575
168,33,1,0,0,114,463,834,870,821,483,356,147,197,315,302,243,194,240,436,566,598,840,773,564
169,1330,382,468,376,1440,8355,13195,26255,30552,25364,19183,17855,16229,16924,17155,20035,19727,23120,28497,27172,23488,26746,24651,12366
170,920,248,288,236,1216,2748,2632,2740,3528,2472,2292,2316,2768,2808,2336,2928,3228,4188,3652,4168,2996,3508,2656,2208
171,200,0,0,0,46,140,750,2580,2894,2248,1698,1654,1506,2062,1496,1994,2984,1270,1466,1476,1008,1116,1042,692
172,147,9,0,0,64,1037,1679,2810,8272,3672,1973,1271,1705,2281,1836,1747,2096,3113,2548,2234,1870,1902,2092,698
173,133,0,0,0,83,532,938,1957,4686,7413,3804,2322,2082,2409,2265,3120,2880,4063,5488,4884,4199,4337,3288,1730
174,373,303,223,235,319,1295,1806,3316,5338,4186,3483,3147,3180,3286,2789,2975,3261,4354,4813,3317,2211,2015,1801,1045
175,362,35,0,0,2,747,1202,4009,4287,1506,1746,1324,1193,1282,1531,1415,1706,1816,3352,2810,2041,2003,2191,1335
176,0,0,0,0,0,30,166,345,816,571,455,320,316,166,210,300,443,229,718,76,52,139,67,8
178,48,0,0,0,18,126,144,1650,2616,1102,908,858,1578,1054,678,1934,1850,1216,944,1024,508,584,770,94
179,48,0,0,0,0,18,24,36,68,32,14,38,76,82,38,18,10,146,46,136,168,52,16,106
180,110,0,0,0,209,389,653,2494,2220,1185,831,722,769,711,861,1351,1388,1583,2231,1973,1438,1370,1685,827
181,0,0,0,0,0,72,216,488,540,604,602,396,430,450,324,298,462,494,416,410,274,196,262,244
182,12184,1372,635,424,7810,26430,63333,143695,151731,99675,65935,57136,60139,61788,58413,65265,74717,88184,114323,99216,73166,73564,77836,43204
183,0,0,0,0,128,68,168,148,82,122,106,96,116,66,76,118,118,142,170,102,66,52,70,30
184,1334,114,23,14,338,2268,5193,12251,10820,8789,7520,7678,9696,10858,8930,8895,10680,13298,12968,9669,8104,9108,13337,3618
185,3886,84,0,0,248,3690,13676,23516,33851,24716,15565,14659,17266,15880,15135,16833,20729,29886,45418,42775,29054,28071,35358,21293
186,1103,468,495,522,1100,3402,3383,6744,9181,9810,6640,4063,4434,4474,3881,4323,4946,6648,8907,6348,5146,5578,5615,3656
188,249,18,0,40,454,815,2443,6182,4271,3000,1797,1772,2198,2153,2067,1956,2139,2933,3752,3332,2598,2609,2886,1359
189,126,26,22,1,23,221,2089,3236,3957,2594,2387,3077,3014,3229,3119,4070,4381,5459,7379,6589,4933,4953,5166,2624
190,925,288,243,269,1457,1671,3382,8553,8168,3946,2791,2627,2872,2958,2757,3429,4229,6182,11198,10894,5942,5425,5048,3413
191,7,0,0,0,22,1350,2519,6400,5951,5098,2452,2005,2189,2218,1670,1400,1706,1728,1314,1091,576,544,457,265
192,1336,802,526,412,634,1920,1928,5874,6066,4740,3128,3276,3932,4048,4188,4436,6306,7218,7902,5438,4550,4608,7350,3560
193,0,0,0,0,0,0,36,145,378,487,151,115,110,85,107,93,112,184,363,222,132,159,64,21
194,540,146,2,0,244,1912,5280,12250,12222,6164,4610,3104,3602,2920,2344,2560,3028,3672,4032,2710,3110,2554,3562,2984
195,2785,781,504,96,9583,7651,12142,24979,26124,15435,13100,13200,12750,11806,13078,13918,15085,15349,17381,14710,10465,9255,8161,5120
196,14673,814,238,216,5308,22411,47426,111188,106737,68558,45576,40337,42729,48133,40193,47082,56271,69488,91538,84038,67690,71254,69666,47951
197,0,0,0,0,0,0,780,1240,2660,2358,1736,1784,2360,2428,2582,2286,2528,2832,3392,2486,2318,1078,654,168
198,246,82,0,0,0,216,356,1504,2472,2018,1456,1368,1904,1758,1760,1902,2214,2146,2362,1760,1094,1038,1186,570
199,74,0,0,0,72,107,428,1331,1406,1265,974,915,570,776,828,631,999,1107,1400,811,337,388,632,437
200,2,0,0,0,0,4,430,382,862,560,988,908,902,960,916,928,1150,1002,620,448,382,180,52,32
201,34,0,0,0,0,75,73,339,341,106,166,112,201,313,183,333,446,542,749,845,676,630,576,319
202,46,0,0,0,0,724,1704,6180,8061,3565,2181,2273,1975,2405,2405,2102,2500,3754,3429,2480,1380,1155,1120,714
203,97,0,0,0,525,694,1527,6331,4384,2408,1631,1350,1546,1411,1059,1136,1168,1127,2035,1582,850,1025,1028,453
204,770,144,0,0,2716,2610,2588,4426,4430,4331,3753,3637,4270,3959,3946,3875,4308,4707,5206,4230,3931,3218,2960,1675
205,0,0,0,0,282,218,802,878,1982,1602,1728,1470,1500,1992,1720,3144,2792,3874,4546,4090,3586,3758,4062,2498
206,526,14,0,0,998,876,1560,2874,4028,2916,3088,2828,3564,3196,3500,3564,4072,4180,5130,4342,3178,2578,1680,1032
207,3504,636,688,560,6306,11312,16284,29674,38370,23172,17574,15806,17550,16844,14438,15906,19542,20854,26966,24680,18014,16192,14404,9270
208,181,65,0,0,0,53,366,1534,2177,1442,1157,1040,1216,1199,1007,1147,1254,1187,1636,1469,968,829,953,708
209,130,0,0,0,100,654,3038,7155,8489,6575,4635,4345,4348,4498,4539,4840,5244,6024,7413,5574,3660,3276,2408,868
210,1014,0,0,0,956,1412,2222,4484,5276,3140,3056,2944,3312,2890,3486,4208,4176,4046,4502,3828,2832,3208,3582,2128
211,1090,444,150,50,1670,4612,9111,22243,22195,12444,7785,6627,6419,5790,5215,6382,7859,10480,19187,18835,14989,15239,14335,8861
212,106,0,0,0,0,240,429,2523,2703,1086,1017,335,763,673,545,560,2121,398,961,1329,1085,1325,1321,1047
214,249,0,0,0,0,585,1893,3060,6453,6078,3564,2826,3681,3693,3228,2925,3591,4491,5415,3933,2550,2412,2340,1080
215,0,0,0,0,0,34,74,236,206,54,104,10,60,20,4,8,42,128,118,88,62,26,34,50
216,0,0,0,0,0,381,5168,10415,19158,13827,9102,8824,10016,10359,10963,14130,16343,21900,25319,18341,13983,13549,12809,7967
217,9069,1203,438,441,4625,31179,58745,126767,173921,104284,69928,65446,70946,76022,70884,76687,92111,121146,170337,120908,93002,97681,95405,57905
218,144,0,0,0,24,363,523,2055,2088,1202,658,435,400,550,609,702,758,864,1365,1427,843,884,899,609
220,796,332,298,146,282,842,1310,3736,7680,3674,2130,1898,2284,2272,2332,2848,3016,4910,6620,4242,3006,2938,3094,2122
221,178,204,174,88,242,1102,1886,2848,4866,3980,1398,1446,1434,1118,1348,1592,2666,3432,4070,2234,2106,2606,2510,822
222,596,0,0,0,3273,3036,2866,6726,7941,6344,5703,6361,6904,6587,7165,8227,9371,9900,9948,9203,7508,7150,5824,3244
223,788,120,0,0,842,1228,2758,5764,5452,3832,3626,4242,3734,4000,3472,3476,3992,3792,4772,4502,3218,2828,2568,1624
224,0,0,0,0,0,196,494,1026,1158,1292,1264,1076,1244,1196,1210,1390,1370,1486,1796,1620,1018,950,778,412
225,71,2,0,0,16,243,535,976,1588,1297,927,974,1250,1320,1324,1347,1742,1452,1836,1653,1088,1110,943,638
226,284,26,0,0,73,336,588,857,933,786,665,612,705,709,747,728,973,1291,1892,1110,689,756,1221,1071
227,1808,837,95,63,719,3300,8545,20115,23152,14610,9079,8377,8932,8959,9070,10771,11810,15408,20055,17515,12676,12281,11743,6212
228,255,24,0,0,240,853,1288,2506,1819,1086,984,869,884,734,760,1062,1306,1297,2037,2475,1719,1330,1407,899
229,150,64,36,52,230,472,424,1088,3118,656,786,1506,1110,956,1172,1698,1432,1068,1372,1374,1068,1252,1194,442
230,24,0,0,0,148,826,871,1308,1432,1969,1662,1621,1844,1982,2440,2406,2368,2805,2813,2651,2901,2899,1978,776
