클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,2990,1688,204,296,1188,2608,3232,4874,6022,4818,4742,4814,5666,5776,5960,6550,6930,7290,6568,5320,4662,4130,4636,2560
1,5335,874,146,111,439,7650,10791,17083,22616,20085,18949,19847,20503,21462,21771,24550,25967,25628,28374,25441,25978,24084,22799,13174
2,840,140,0,2,334,634,3357,5764,5004,2856,2008,1951,2013,2205,2052,2755,2966,3593,4495,4374,3236,2934,2740,1844
3,402,4,0,0,126,624,1447,2684,2782,1746,1811,1829,2532,2103,2422,2459,2783,2768,2727,2091,1711,1641,2357,880
4,1972,824,326,178,2380,3690,7076,13736,22474,14546,8740,7176,7704,7298,7532,8620,9606,11528,12940,10264,8434,9084,9106,4724
5,7,0,0,0,0,196,222,256,625,328,268,265,205,185,334,222,230,219,379,176,190,135,147,119
6,76,0,0,0,0,322,793,1183,3256,1188,434,435,703,767,1076,1926,2641,1094,1322,947,786,872,925,451
7,0,0,0,0,0,50,191,435,526,293,172,272,242,316,340,369,481,452,628,513,505,361,480,278
9,140,41,0,0,71,251,913,2255,2119,1557,1417,1559,1774,1831,2293,2541,2595,2884,2266,1630,1765,2649,4053,949
10,122,28,0,0,165,396,1225,2769,2064,1088,728,573,537,499,255,323,450,253,550,656,368,288,415,242
11,252,4,0,0,534,276,612,2800,1940,1416,1136,624,664,536,622,510,3404,828,1774,1772,1316,1512,1126,718
12,3549,162,105,111,2835,5272,10811,25296,23193,16363,14523,12254,16999,16602,14873,17167,23079,26342,32736,36497,22435,19803,18425,12442
13,91,0,0,0,109,164,277,1382,728,178,251,310,374,401,441,1265,1149,762,647,480,264,299,321,253
14,8,0,0,0,0,0,230,160,684,304,290,344,294,574,388,528,624,560,422,276,214,194,222,156
15,0,0,0,0,0,74,910,1902,890,718,646,640,346,320,350,556,684,482,938,1270,920,946,1046,496
