클러스터,00시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
69,22039,4602,2565,2078,6580,41028,92382,208861,268240,191116,167678,161212,170173,183463,179816,206354,236635,258711,293780,238763,188621,178725,180121,108120
70,85391,21543,10494,7264,32400,82808,136799,296106,382558,321393,296621,313366,336888,353270,361984,410563,468775,484961,514736,405981,337496,331487,310247,195284
71,24539,9385,5539,5274,30832,56950,86733,185679,238300,155678,135446,131202,141148,144626,140014,166019,191653,198340,221405,182628,128187,118885,109054,59473
72,52949,11633,7274,6447,37911,102791,199378,435943,575281,413902,344907,332335,365230,378576,368545,426818,490069,514594,590141,465493,355317,338421,318953,172796
73,56547,12785,6208,5470,37008,110521,162712,274435,412303,361084,355222,379457,404929,422220,432888,467605,506470,510733,527926,383112,301964,256228,211684,129060
74,2204,16,0,0,1384,4399,12379,21966,25898,19626,16848,17170,17354,18153,18884,20949,24788,25411,23139,16890,13248,13504,12318,6443
75,19591,4707,2867,2419,17984,39099,83916,186209,232787,182360,161516,158663,169038,176926,181874,207971,231244,223938,240368,192790,143453,129299,114944,59785
76,6245,1569,0,0,2355,9627,24259,60906,73834,47284,37136,33195,35742,36474,34682,42212,54030,69440,63200,44694,33683,30213,26571,15005
77,16125,3512,2988,4487,43095,82801,127678,283615,420728,319421,273316,265505,264987,279230,265475,298684,319330,378615,408005,274300,224754,221289,188452,96518
78,4425,524,448,635,7174,37214,40650,115236,218836,121337,77783,82360,83730,90169,93504,88330,103930,154166,199604,103217,81185,81698,62323,32881
79,5870,1104,1122,626,2718,8668,23423,50898,72820,49622,35731,33210,38351,40866,39840,46972,53704,57216,67930,51658,39365,38089,36502,17662
80,11507,778,816,640,7148,24087,47321,112615,149782,99675,81751,75028,81044,85966,82776,99423,112744,118941,128807,93295,73148,70409,62477,32409
81,32893,14321,11218,9079,22852,54224,70528,121405,174178,137243,107338,101823,111840,121141,124431,142402,155088,172147,204753,164323,134655,130511,116320,68160
82,23652,6735,4058,3798,15860,37396,77588,179885,196241,154747,133726,134863,154421,156593,155686,177669,207270,192647,199200,158644,126906,115607,115502,53485
83,116847,34989,16496,13136,76004,205765,336330,658725,822671,672390,623727,647517,698155,727320,734755,898179,999277,1009929,1119394,938152,725083,638843,575452,339116
84,25615,2277,1440,1539,18511,64095,105164,210660,294565,202201,169426,164509,177541,184300,181360,207553,234499,251480,287304,215493,167750,159509,142655,80373
85,19686,2620,1840,1222,8654,30891,68568,166543,193250,143060,121215,121195,131312,136654,136495,155898,179958,184099,204654,161568,125050,115930,110628,55937
86,50784,14872,9096,5972,38193,80159,149425,298497,398316,296972,291320,293923,322590,338159,337513,387675,434682,450528,492361,386563,290695,260740,211848,113291
87,21207,5468,2299,2347,13120,42980,103659,252862,331947,242386,197303,194651,214122,223266,222979,261849,290840,310483,357753,287794,219981,200508,188897,90870
88,8415,1440,1179,911,3711,25573,43274,110735,173515,133735,98442,90531,104100,122300,119003,144894,157326,159169,184004,125820,81751,95887,80520,34775
89,56822,14418,9106,7039,37609,115523,213104,418882,538858,385870,332725,332786,354291,373151,366249,419277,476771,505544,593404,494444,358492,342689,315084,182758
90,68033,42498,30976,29260,50620,94647,110089,177245,264738,235606,233853,243814,261520,266453,273909,291488,303670,307055,312905,244266,195319,185517,169948,118702
91,2610,130,0,0,1097,3931,15521,33839,32074,20813,16031,14439,16972,17574,17468,20528,25356,24972,29524,27137,17945,15268,15421,8097
92,42744,8404,1778,797,11775,52601,161226,422928,559406,388747,215878,195698,205130,216449,210633,244975,315880,394187,505514,352419,235584,213223,197975,109163
93,7158,918,1174,878,7781,27071,61149,135032,153487,106880,87550,86095,93587,96268,91755,105597,118696,127129,142122,108444,80329,71883,63533,35597
94,60371,20040,9496,7293,44650,93890,188104,390014,509793,382447,318343,311907,336959,351020,348152,399283,447583,466907,521373,416457,326846,309460,283448,156782
96,4658,529,494,333,1890,6231,17727,45659,43904,24048,18197,17187,19585,20031,18892,27988,31497,29974,35172,30142,20075,19010,18245,10456
97,26173,14673,11088,10569,12451,31565,59353,127197,215366,170097,103694,89105,94015,98116,94375,99278,104936,119403,140400,104516,82042,81478,82964,48762
98,14352,3524,1060,1240,3454,11041,37097,96970,116329,79763,67101,67392,73972,76940,76203,89187,103425,107627,123945,101362,78135,71851,66688,39621
99,20038,2732,1078,1074,22507,40217,70526,144692,171877,121535,99303,98215,105916,108422,104991,124985,149707,141852,162364,132677,99307,94867,83663,47997
100,19897,3790,2684,2182,15495,35609,70752,181615,239902,168335,127923,130676,141273,145196,141215,169710,195777,195253,232448,172802,135095,125863,110644,56299
101,31556,10924,7049,5550,16446,51624,91584,203101,302349,228965,185616,188843,205570,212664,208789,233338,266256,304811,360549,248939,202825,203335,186898,103913
102,2543,241,0,0,1013,3348,10977,22422,27765,26744,27889,27546,26546,27869,29524,33246,33988,31855,27370,22027,16382,12447,10402,5931
103,42682,10571,7793,6840,47327,121876,205586,460364,565539,417649,358695,357634,386609,403370,397612,463013,530481,533713,596210,496592,368069,341727,302773,160573
104,649,0,0,0,1631,4033,13088,32331,27783,19226,14576,13578,14488,14991,14529,16222,20770,20013,22582,18587,13290,11452,10639,5831
105,11213,1329,858,697,2231,20243,49829,125655,224610,157842,106823,99237,111408,116492,117557,139223,156595,162840,187155,124494,91640,92404,85683,36785
106,37959,14462,8989,8369,15510,57219,101445,229582,323511,222612,182140,184257,196636,207724,210950,235930,262343,288716,331559,241777,195255,188187,175683,95541
107,93022,36261,23286,18592,64580,141404,218481,473153,648589,482465,398445,395869,441675,462206,457707,521600,599957,664745,760675,577903,461133,448301,407434,229889
108,26678,5957,4131,3337,10737,38427,73843,167426,224619,180995,158815,160595,180358,191933,196416,214322,233638,242724,262744,207428,168364,155344,150953,85143
109,15279,6717,5665,4327,8559,26116,72963,146324,228514,187944,152224,149554,172096,169074,166308,188878,212103,237702,266680,218821,178710,179339,162796,104601
110,19851,5768,1480,1161,7858,34953,107221,250781,301019,201992,160685,140460,162290,158099,145804,190399,217542,232831,277792,202330,154893,141416,137753,73314
111,29403,4034,2333,1749,16166,49557,102287,221760,263909,193341,169513,165022,180775,189550,188622,220416,241716,246432,263227,219943,169643,155735,145605,84753
112,14997,3271,0,34,17219,24616,42529,82582,114350,88328,80121,85863,91322,94035,91066,103001,111630,116509,118897,97953,77947,65337,56499,33889
113,41074,4608,1334,911,30549,82599,129576,252477,369447,310105,268483,267820,297655,312493,309915,336582,380302,400125,437110,331616,253109,241045,216458,130027
114,7688,2228,1854,1856,8711,10980,23090,54150,72557,51364,44812,43171,47004,48293,48119,55547,63365,60131,63444,47130,36293,34872,28160,15659
115,107011,29539,24760,20585,45309,193447,332286,679851,852755,633400,484242,458602,497465,511952,499846,574092,659793,713750,849873,726589,571564,564100,520015,322406
116,20163,422,300,360,28578,65902,103162,223167,276817,193777,171490,172358,188941,191574,188951,235967,255190,247534,271618,223231,172368,164570,158795,74093
117,8491,3,0,0,5287,20442,43581,82783,100619,87423,79516,75759,82052,82470,86562,95150,112616,107926,106290,83659,66808,60504,52307,29250
118,2173,75,0,1,1292,6513,17617,34930,40261,27654,23797,23646,24605,22722,24725,29053,31371,28853,27460,18901,15063,15007,12213,6025
119,42475,8019,4467,3535,38678,85437,157064,345554,462967,319301,264554,255323,279088,287694,281237,318212,366999,385539,436255,342760,257536,238980,219366,120482
120,16906,2370,2000,1331,13154,33220,69773,143267,137752,102214,81164,83561,90972,94216,90436,113181,140525,126649,141846,116646,87168,78964,77431,44695
121,23309,488,0,0,2496,40056,83369,186447,253657,205086,203791,201138,216399,213544,231516,221181,244526,269097,274177,207336,174348,168083,159859,104036
122,4321,0,0,0,2115,18805,60243,139607,181202,109408,63793,57279,66180,66562,67485,77257,91772,116838,142364,103439,69337,64915,55799,28360
123,8816,193,117,127,1476,18492,48321,108206,126670,96190,76964,72061,84523,87294,84888,100777,121785,122126,130135,103438,78651,79066,88683,45040
124,35149,6776,11232,8972,39982,109983,286244,558980,601667,465422,403654,395385,436934,442338,437276,525117,597453,638530,713328,574814,425282,388233,328134,169137
125,15563,3787,1876,2026,13361,40312,63398,132182,182786,131372,119597,117781,126564,125368,129147,148568,163395,164299,176827,152181,115113,103240,91496,53777
126,13019,681,45,0,11657,27444,51432,123864,214112,182715,138618,125509,144039,152308,137985,145573,156590,169065,165371,103821,95890,84190,77275,51128
128,10813,1542,1096,1756,5939,26618,45267,95026,102997,77642,70839,66403,73089,70582,68442,75754,86502,83364,89590,79958,59147,49108,44969,28930
129,88066,27552,14996,12169,73514,130124,226817,449914,591170,451586,392946,402466,429406,456602,456864,527722,589889,610610,678265,530673,423299,377477,376413,216393
130,5980,1583,368,238,2927,6555,20965,47402,49641,32446,25222,23644,26329,27928,27118,34928,42056,43411,48980,40379,28411,26311,26166,13526
131,5394,272,42,0,2084,15557,39159,72893,95929,71075,53095,53053,55159,61653,56813,66224,80012,82824,91609,68262,52390,50251,44620,22885
132,49417,7921,2350,1962,14433,84332,209193,490442,752007,529293,360853,340212,354040,381763,379580,429032,482874,590678,700733,456048,349269,332140,284757,142393
133,12764,3290,1606,1664,13550,32160,65962,151251,201743,141955,117279,111458,117412,121254,115690,132253,142876,154276,168456,125038,95276,91634,81346,42512
134,10374,708,355,273,11305,33158,69658,157282,195428,137811,115323,114768,126390,128284,128293,146297,163689,170762,191772,150597,112453,103447,94636,50238
135,96864,14886,9485,11179,51166,175308,307150,689402,862622,604214,463808,441845,495061,517844,509909,577192,651749,737772,872296,670136,541123,516153,492262,295133
136,34654,16374,13935,10047,12174,33985,52001,97532,162433,126247,97033,95919,103023,115982,117374,129918,137377,159801,183393,145018,113462,111524,103724,66513
137,52764,18086,8252,6282,26186,69768,125601,269968,379557,280588,255409,251136,261570,281433,274612,307039,348179,356222,357375,274636,216760,214169,200899,110359
138,19598,6002,3797,2908,9115,40647,80808,205030,322672,216919,177810,181139,187579,195257,194654,210027,241149,276129,333607,236410,186941,179397,167138,90575
139,14776,6973,2691,4952,9604,19595,42472,122907,123805,84909,72959,68616,72050,75102,72121,83944,94890,97747,109453,93427,67132,58465,49786,27993
140,13522,5988,3020,3380,10802,21472,37559,93452,103810,71329,64392,62044,68672,72031,70688,81058,91152,91278,98381,85608,63343,59489,55527,29493
141,44760,7782,2634,2169,16065,88130,136997,259874,305128,263656,249485,267512,299302,319588,321448,365968,423025,411495,425753,348843,292117,277180,251451,123492
142,17963,3397,1258,980,17212,37117,79909,180120,215930,155174,136633,136026,144660,147646,147114,168868,188692,185382,194400,160724,121759,107693,97487,53722
143,18407,3800,1348,862,7177,25441,61757,158092,237106,184418,111797,99544,104770,113068,104635,117672,136713,173168,205848,149362,101355,89709,80521,48161
144,10609,16,0,533,13150,27597,49440,121402,117259,78967,72744,67381,70433,69796,68779,89487,107509,92240,95776,84027,65716,56493,51309,29523
145,76819,41702,33307,26957,25964,63307,104269,234456,357799,298761,227383,230546,267830,282858,282477,292882,339267,402569,502848,374602,298585,293114,274253,181171
146,28905,2051,2074,1960,33208,76452,109525,237695,291181,211023,181643,177313,182625,181220,183522,215732,253380,248135,281068,240147,181705,163659,145317,84295
147,43768,13213,7006,5028,31401,63860,127408,239507,327371,238893,191909,184612,196540,207510,201762,235034,283018,299416,336451,248987,204450,201936,190079,102500
148,7015,1790,1652,1492,3546,13982,28299,51510,77067,56696,56440,54045,57317,63828,59488,70116,76610,78197,82498,67392,55968,55722,42645,20840
149,17051,4362,3928,3146,12733,82744,117237,324522,468456,280203,194068,202627,210834,219934,238158,258208,287818,389810,435971,261554,228812,208203,158448,78533
150,22820,5588,3354,2982,10191,31198,58490,146182,215544,154020,131499,130619,140916,148260,144439,163757,183520,183229,210014,152831,124607,116463,109686,67659
151,63924,4796,2280,1782,36122,148617,259267,548209,712105,580300,447825,426748,464475,489496,483796,555536,625588,666273,744392,579923,446796,425239,394725,214253
152,9010,1671,838,616,5264,13828,30011,70627,83640,63774,54504,53925,58876,59580,60846,71611,82279,82632,89558,70253,54201,50162,44352,25238
153,87851,34880,22489,18205,23373,95711,159353,343491,517147,428400,299668,282898,307471,344729,334195,360252,406901,511870,603589,402612,312551,319255,311238,170986
154,39065,35074,24662,23342,23811,47308,44165,75248,126891,113500,118084,124670,133480,144439,152416,161845,164205,178011,180721,144715,122185,118684,106502,66273
155,7134,565,0,0,1055,14730,35267,80213,92093,62472,49764,41073,44516,47277,46496,65532,77278,74381,84178,67124,48443,45841,46138,22991
156,26394,3497,606,475,14907,35050,75736,158366,223311,177058,166735,173205,170409,176318,177283,188376,213070,216875,208385,174485,137772,124828,119083,73036
157,12198,3637,2826,1908,13387,28289,43606,79021,95910,68955,59998,56835,61648,62246,62740,71677,83571,88000,98279,84949,64563,59102,52472,28989
158,164934,54938,30729,27969,139063,311238,522095,1058797,1448626,1160764,1067716,1094688,1178770,1215966,1226339,1377645,1519386,1581385,1683295,1321623,1034559,934401,811329,437643
159,5323,1240,80,0,890,4253,15592,46530,51701,37332,32598,28431,33469,35202,34993,50083,55066,48613,51227,43502,31147,30427,34606,14694
160,11922,2868,2351,2059,11820,23851,54435,112974,166701,118298,95041,91956,99934,105560,104998,117869,133505,142482,167626,129654,104348,94603,86716,42326
161,5519,1721,876,684,2749,5616,28044,79672,71275,52658,45526,42902,47542,52912,50779,68616,90027,81764,70471,51852,39759,39824,39969,15391
162,27535,6148,3607,3452,23106,52097,97897,191141,243036,180603,148962,144498,155284,159878,157167,177906,208165,209077,230405,196037,152744,146561,133221,74337
163,6396,1374,491,290,2450,10239,42375,95169,89752,68890,61313,56497,65564,67732,68366,87641,105291,105525,96256,76094,57957,54877,58613,27870
164,9696,4501,2303,1841,3800,13264,27950,70831,103825,58102,42234,42501,47128,49245,50297,59663,67845,85954,104457,72158,58208,52127,51551,26959
165,49785,12513,8338,6549,31363,91280,142448,286805,392477,321636,274718,269132,303433,320340,309455,352868,400916,427607,489770,403554,339004,325346,306792,195794
166,31048,7910,5251,4421,11025,30424,49370,118221,168851,125010,96807,95384,108262,119405,120806,168556,213273,209191,226924,161586,147857,186265,154433,77770
167,16748,2371,494,329,4421,23210,55620,133242,191396,146311,117967,112584,132514,159319,151833,178448,196343,208861,210985,147449,114521,122637,135077,50551
169,19470,3164,1332,1185,15117,46340,94757,200786,291761,229318,187258,179896,196739,206907,208459,231038,257066,278350,314649,238164,178987,163806,142247,76436
170,111525,10232,6689,4604,52325,253497,543284,1245673,1553357,1064589,833569,795882,868311,896888,879196,1018641,1174344,1287455,1468627,1107767,850707,828424,785971,425733
171,10565,3441,335,198,6020,15511,32836,70346,80728,62642,52610,53412,58270,58588,60369,68599,76109,75903,85922,78984,58596,57529,49173,27777
172,11262,426,0,0,6740,25436,58250,154857,224725,181410,144580,150022,171269,183265,185218,217706,240434,238153,236475,158663,124028,119435,98775,48821
174,21086,2709,1500,1462,11729,39703,59058,136290,182501,148019,133752,126331,129377,140123,138243,149246,170735,177895,176053,137418,108916,107484,104397,68718
175,12077,86,80,44,2624,19545,49167,111755,140126,111754,97812,100545,110733,118108,114297,132365,154202,151159,167555,128333,95297,86223,83175,44610
176,11730,1162,552,336,9690,19209,33957,78696,93827,64590,55838,53395,58283,59025,57619,70643,77152,75313,80973,66189,49326,47642,45006,25785
177,7809,2266,1124,1052,6098,12473,30331,99386,119674,62310,47260,44844,48079,49611,47783,60085,69567,72366,79705,59956,42906,37411,33483,17407
178,10516,2125,22,0,4694,18597,45521,104737,112473,67375,51578,48605,56630,58701,57899,77218,92242,89430,97763,75824,53245,52653,52618,28592
179,35778,14962,6121,3428,18841,29357,83355,179671,256736,164440,126789,123059,138072,144982,140753,170110,196599,231331,278157,188936,150999,145317,128037,70700
180,44768,10346,8561,5788,33753,79983,146583,339293,442948,333821,279422,277794,305674,326202,322194,366846,431249,458932,527906,405471,312127,303873,303374,145127
181,6649,644,55,0,2526,10908,23062,57182,67613,48290,40537,39737,45782,50184,48390,57104,68273,65210,67665,54227,39968,37525,41159,22298
182,7326,84,0,0,1032,8500,13247,24924,41875,43529,34938,35917,42087,50327,48117,49142,55189,57483,63953,49226,38717,38528,38688,24316
183,28188,7199,5172,7198,54267,99756,132644,316274,470218,302643,207962,194174,205247,210281,208261,236074,266113,343993,418549,301080,221653,209160,166238,93149
184,42914,22200,11513,10828,18566,44743,72716,132051,230761,217730,237360,255894,272942,279668,290216,298071,302812,318608,311404,193197,142807,131413,102862,62159
185,54995,26639,12017,7333,31136,63956,139333,309235,321863,250463,220852,220577,234927,236684,241709,281469,340834,324116,360045,310320,242611,218896,209054,121676
186,15344,1437,824,566,12881,42917,77073,187614,234015,155495,123481,118414,125811,130330,126299,153725,179847,184208,212199,158528,119363,114711,105076,55625
187,12975,1579,713,703,8380,23744,60501,144680,218278,153904,117736,109394,117925,121761,124016,140560,155664,180731,206642,150773,110204,99838,90124,46145
188,5350,438,0,1594,7366,22863,39552,76882,91426,60628,49390,44179,45379,46823,46077,57142,65507,86677,100173,71348,51961,49283,40166,16491
189,2481,248,20,0,0,1968,5505,11735,27051,35813,35629,28575,31863,32384,27573,30138,31631,39209,40549,26727,21239,18875,15534,11292
190,11542,2879,1873,1871,9412,18715,36391,92408,107983,84116,68344,69744,72718,77821,71793,80757,97666,93008,97192,85379,62767,59817,57579,29937
191,30379,4504,1498,1340,18679,68812,130823,312649,384444,282149,232901,220373,245330,244071,245231,293181,341503,348273,396010,308295,235725,225984,212753,113169
