클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,13292,4166,1380,1629,6894,18115,53124,118807,115773,81957,75390,71509,71277,70406,74758,93223,103209,96152,102511,88153,66281,60194,58673,30263
1,29668,5374,2717,2787,22646,73657,191450,496200,565091,368423,259241,236146,248520,253918,254097,307505,350582,401036,512430,424321,320045,298455,281888,144676
2,112209,28917,19515,19399,105606,277426,517984,1172278,1364508,904208,622211,551766,588048,588427,578705,708204,812723,926932,1164610,1008683,760039,728054,703428,401643
3,107141,45875,28685,24536,116268,217739,408099,809182,822724,544843,377178,347012,343426,338814,328760,409684,466631,525384,727025,701780,534570,503926,488065,322122
4,33262,5499,2815,2723,40260,72323,125270,289767,313896,200112,145824,136666,144590,142616,138930,163201,191982,202619,245424,208143,156006,150466,143458,81958
5,24561,7762,2193,1388,11094,34978,112224,284333,329591,186504,120154,102225,114739,111845,100930,133027,157471,182657,236423,185005,135543,130965,133105,75884
6,32105,9212,6523,4994,16694,70425,111204,223767,233652,168931,119387,109661,118143,123888,115903,155711,180480,201655,222729,180018,150257,140309,134874,95169
7,169489,60417,35374,30081,42758,170890,300762,708839,961130,829275,617456,586960,627827,695329,658593,731426,845561,993225,1138578,879968,752455,781221,801873,480154
8,45017,5734,2529,2577,20843,95829,237626,609580,783610,498085,319117,275966,283101,287997,297334,360513,426616,527077,660913,456426,328208,318355,297522,144471
9,28917,6496,5206,4532,28734,52857,106807,264635,295739,185601,134452,125014,132564,136481,133498,152551,176875,204051,248844,208516,155326,148377,140917,78864
10,42628,5131,2729,1997,25796,63910,146504,333003,385413,255699,233142,215258,204558,220112,224544,250191,295834,318604,325413,278085,227434,203522,205270,119584
11,12496,3079,2292,2180,12641,31945,104351,293336,258613,134702,95662,89158,97184,97396,94063,141102,153107,160858,206952,186443,124684,114023,99958,57065
12,89133,30824,14731,13604,64210,156364,308565,750831,944408,648192,436276,394738,412131,423000,428278,515795,578736,691082,891393,657604,512279,506501,482848,254728
13,32034,5730,3858,4033,39748,90049,157533,376671,380241,242225,179472,172084,193584,199939,188582,235929,272288,292012,357949,302253,217079,202899,188491,106079
14,111193,25463,10778,8654,65992,269584,358837,717237,1033728,723601,529076,518637,548494,563407,556667,646904,731068,925758,1042816,654960,539706,522414,448665,283690
15,85627,11887,7301,6396,52812,182303,369882,866633,983317,632258,421495,367346,386909,403892,379050,449549,538810,628790,796241,661222,529538,515563,510752,296094
16,43348,9222,5380,4596,39534,78825,174919,412602,430251,293289,224073,199773,207505,210936,201776,243813,275499,285061,336896,301983,237669,232434,224636,128471
17,24653,10816,7061,5316,23358,45635,78893,159865,168427,115121,85591,79696,81909,86668,83128,95798,112197,116334,140350,114646,89887,90225,89731,47905
18,33858,9943,5157,3526,27166,47526,117733,265390,299417,183412,129263,118738,126306,132529,128262,159929,190419,215045,262484,205550,153922,150529,149834,73628
19,14259,5688,2399,2228,11693,23996,61262,145888,129865,79099,58633,54235,59565,60863,60373,82895,93279,93799,110279,94324,66032,59529,56262,28610
20,52127,9852,6005,7357,44718,101861,214291,518514,536764,317197,238827,227429,222774,233931,224755,281019,320675,345861,448280,403933,298446,290086,275837,166515
21,24238,5716,2417,2938,16403,39829,123795,289759,235271,154837,113990,111250,118261,122209,123257,153661,174611,177818,212007,192043,141083,135284,140515,76952
22,31901,9052,5769,4846,14948,54101,116556,304601,379780,263679,194615,174423,180880,192552,177287,205766,245966,279337,325374,249301,208471,215447,213732,111489
23,62974,13977,6855,6835,69382,132522,285642,664898,659190,419563,310801,274148,288522,295123,285966,347895,412472,437279,523023,455395,349772,334430,327294,183861
24,7028,3786,2589,1897,18616,22597,31235,66853,81341,56915,49633,48359,50913,52170,50920,58312,58488,68416,77741,55988,45444,48769,44979,16565
25,29908,3716,2147,1749,33716,93678,163069,362860,401741,257166,170381,154645,170560,170954,172896,199358,232131,290976,352973,307513,217958,205489,187681,112105
26,35260,4853,3844,3020,19342,61885,135978,349032,368997,244443,177283,169727,177045,188349,192137,222707,262555,294489,391264,319292,251508,249160,266796,124095
27,29215,6366,4305,4224,33263,60407,163993,384098,398904,279398,183556,171678,170313,183367,178642,215662,262329,276279,354038,313859,219403,208691,196059,105472
28,21402,2509,644,870,14227,48781,124622,288481,322570,200550,135136,122521,127848,127533,122500,148805,182588,228859,268470,214513,154613,145742,143366,78596
29,46271,9500,12851,9996,50647,101930,270468,582301,534223,353384,261182,231952,248519,241690,243311,307320,368560,422393,541079,484663,353065,347437,309059,168090
30,61156,14352,9332,7792,40208,109016,251242,572362,680235,499050,385781,333597,360929,371722,349978,430160,494820,570691,689523,584188,465416,458554,445571,264778
31,30389,11487,8310,7199,20044,47105,79987,166051,231508,170955,107307,94639,103581,109728,111245,126971,139430,177653,233398,180578,134592,131170,129411,75221
32,92811,30087,19666,19573,94008,207251,369538,831628,997451,752594,560655,520149,551049,551551,545790,624906,697857,763611,855774,713572,563972,531327,498427,277228
33,13959,915,796,602,11065,27583,54785,133532,126455,80530,56368,50227,55506,55251,53465,70147,76677,80788,98949,85794,61967,60320,60140,34323
34,30343,10195,4935,4487,16354,39270,74021,204094,252328,156360,123551,113316,113218,107680,110195,128988,160725,167041,176786,142434,114760,117112,116145,65060
35,54128,18618,9817,9448,48550,119018,209707,468623,670564,522181,366354,314846,282029,286324,295508,352207,412024,486925,552803,368834,350936,378289,289333,151838
36,5236,2739,1606,1420,3898,9398,19285,60281,71318,42206,31895,35949,31441,39982,35397,41421,47477,44717,42859,35074,26869,25164,25591,12438
37,62942,20510,11729,9573,54115,121358,249157,625224,690762,460132,320426,292227,310593,309855,302351,368406,428015,478160,598481,488848,382497,381108,380705,216373
38,22,0,0,0,0,182,574,1850,2086,889,570,540,426,457,451,450,648,669,830,812,620,413,416,315
39,8679,3754,3110,2244,10307,14481,36218,90153,124140,87503,58166,53958,56024,57529,57549,67420,72616,81067,93310,65941,56947,52371,47798,20638
40,28061,4656,4683,5281,21445,58919,109183,243825,267198,190674,147000,124668,135340,136438,126449,152869,174579,173689,197304,184929,149504,138246,138495,92520
41,34188,7181,4271,3500,17930,47621,91227,242737,296865,206096,171937,153917,147055,166801,169758,194251,235440,254327,275724,230038,190122,187497,185779,119088
42,22605,4399,2885,3033,22206,49973,108647,271880,262080,171778,123846,109954,122224,123454,116518,140313,164062,187386,225124,201473,148509,144135,145762,81289
43,33324,6410,4988,3914,18689,54374,122529,280496,301313,215899,161852,158656,173938,180321,180305,203930,246157,248583,285411,257640,204127,203523,204547,105006
44,37931,4374,2392,2033,30130,113235,220953,485981,668048,561505,314964,233433,232073,242382,244884,289612,335300,406331,523422,424055,305891,292696,276881,144671
45,76602,13562,8599,6717,56543,206823,461885,1095466,1192721,754258,539354,466785,493376,494447,473755,544545,650485,756841,962065,784768,587336,594587,608134,343987
46,13429,2475,867,505,5411,16737,53909,137650,122079,81826,61755,54287,62795,67953,69458,92488,111058,111195,104388,89235,72760,85373,110051,39153
47,32410,4381,1129,1418,18450,72208,162171,385553,414968,256691,156468,132915,138530,138907,131360,153112,179587,226264,291597,254917,198809,201952,198023,117766
48,57051,20063,17359,14723,21978,65915,145045,346472,465062,328598,231993,215758,234320,242980,233583,258510,306220,355966,449166,361472,276183,265061,256040,164604
49,31410,4995,2699,2472,21278,68501,162218,394568,398492,259011,186339,166832,173020,173673,166645,201323,234617,265675,334181,292492,222953,218153,235856,125961
50,100970,30975,21549,14416,26599,129106,224282,470244,661627,556395,334826,277899,305365,328300,320214,351233,380365,488086,590653,443953,360066,389301,399531,231494
51,46618,8848,3079,2147,19358,82940,205587,568248,775670,580800,304407,257133,272416,286938,270163,321698,386251,510436,619320,426695,292915,258315,239829,126261
52,62474,14114,6353,6124,43198,130658,252452,537016,539447,378728,297633,282524,297927,322300,326212,403582,479886,508081,621894,563415,442259,398154,388014,228133
53,11996,1735,1134,1043,10314,26004,77246,172437,227211,145222,95612,81047,88684,90324,88619,106652,128568,131306,176132,153416,116080,111768,107693,53435
54,27924,3967,2672,2549,20277,145256,247574,677351,976835,558196,321466,285367,290183,287039,293955,330283,391276,578677,718814,470580,394864,368737,309435,161228
55,60641,14976,9586,8124,58360,114431,239012,569627,624330,402346,287175,251469,260540,265194,249061,302132,351742,373793,463585,397416,312779,320285,321143,176973
56,23917,3424,2014,1704,26254,60199,122458,287316,368247,230936,155919,137601,160297,163057,150667,179849,210537,244741,300146,245873,197024,193827,180563,94252
57,17282,3062,2367,2625,34460,64735,108609,280787,415605,233972,140016,122909,128348,136402,144901,178738,198742,257138,299754,160446,133204,131085,125267,62534
58,24128,3773,806,3652,41348,106414,187925,517435,790039,495499,239071,192958,201202,201043,202870,236651,297440,472852,581285,406240,296569,251020,201342,121271
59,1683,21,0,0,168,8912,13683,22500,32491,19967,20423,16416,19116,21769,20358,20638,27538,30914,31302,21744,16836,18819,13967,7306
60,19111,5250,3359,3583,16321,35374,74117,178203,198772,136326,100649,87639,100698,103917,95632,115369,140388,141947,154074,128946,95636,90811,97485,47858
61,34272,8599,3343,3155,9088,58031,127441,287708,372820,232770,149987,131976,133448,127267,134692,155438,187738,245032,330525,262136,204224,196890,190050,118784
62,36164,10860,9245,7169,42459,71819,142188,363373,397059,236056,184279,175174,195371,193774,186851,222100,253522,259085,296975,256590,184140,167152,143147,80887
63,52107,16265,7178,7990,40911,86790,184508,405170,379098,253870,196786,183292,194724,191862,188083,237709,267981,286294,355037,337565,250473,224203,221179,137562
64,29468,9529,3241,4085,53406,73325,114375,236780,231582,154265,128028,127897,130977,135279,134238,159362,173058,175308,192976,173923,138992,129565,121896,77449
65,44196,9228,4436,3590,16949,119503,189905,356628,398547,327700,241989,224936,233433,248006,249333,292487,334522,352726,388209,319877,270558,260511,256911,130632
66,7899,853,0,0,4656,16561,45779,99933,106558,63218,43966,38545,44933,44940,40521,51231,62401,70611,80036,63298,41998,41586,41524,22323
67,28919,14393,7117,5618,20609,28364,90272,224898,271717,156497,114700,104868,117315,116210,114304,140501,168219,192678,238095,183556,135483,125153,112598,55263
68,70011,41581,25293,21120,53821,106433,142968,277128,436905,329234,257925,237597,224532,232591,237416,254987,288766,330869,318291,234478,203849,214358,195137,123563
69,26886,5169,620,998,32827,47417,97694,214550,243971,163669,140195,148094,149286,151514,147913,165316,186532,193628,205320,176149,133796,116974,109174,63391
70,14575,6908,4223,3511,11893,24631,50850,124490,136315,90576,64563,64965,65727,72817,67231,76140,88561,92498,106593,91808,70135,67823,71921,40990
71,27172,5662,5880,4321,28421,51793,121505,293456,237150,146500,112617,108485,118212,119228,109957,148384,176483,169508,202821,177208,127377,115194,111574,61427
72,36272,16278,12873,10316,27304,75526,97452,209664,309320,199641,156791,151114,155642,160446,148028,154298,180466,218138,264567,204614,156399,152032,149117,94709
73,12328,234,0,6,6181,19715,52068,126164,239440,227859,140197,99173,124001,124849,105915,134711,163153,205829,203537,141544,127949,109640,93769,61825
74,48069,20099,10339,9962,48764,71304,166640,394993,389044,249158,191020,179765,187500,181532,182199,230054,263309,250679,290220,282823,219609,209153,201793,125627
75,5142,628,6,0,3101,8517,21726,49212,50536,38436,28351,22895,26488,27480,27062,32415,41762,56960,53346,37972,26326,23774,22088,12194
76,38469,4465,3560,3092,17248,51111,108249,249268,317568,245349,193091,178941,181643,201185,200793,235317,281622,277735,308158,244245,181559,174505,164726,103988
77,35235,7599,5675,3283,17145,73928,136715,296303,436845,351787,300004,256390,243956,256158,243496,277382,344361,365233,435079,326724,285548,300525,283571,144006
78,8138,2188,1009,788,4198,14525,40703,129791,104534,60640,42928,38263,44087,45004,44479,55804,81889,78405,84872,64984,44772,46250,50045,21355
79,24636,7113,4243,3496,18633,40448,89720,203007,243822,188063,165317,132893,135822,130913,139153,165605,189452,214181,231220,174894,140001,130532,121976,71507
80,46284,15802,8812,6334,26985,110698,181524,429897,654692,445811,245600,205133,224308,250291,240889,310424,368065,482033,594118,379681,304270,351351,314444,124835
81,45243,4801,2635,3949,61604,137975,213502,490742,560333,353403,245354,214221,226645,234527,225450,266030,314286,365987,425492,342166,267296,263173,253023,141968
82,25522,2544,1141,1166,20830,63277,122794,281982,286222,198889,153787,146377,155909,161381,156253,197112,218953,214451,237853,223576,168286,149187,142629,83115
83,30271,6810,3040,2670,37599,66036,137591,330290,393747,250303,180682,157646,186152,178597,165716,208708,240064,250948,299382,269125,188292,177398,164165,89712
84,27036,7783,7451,4643,22433,55778,105309,255295,300107,191250,129682,124676,130487,130133,128900,154817,175409,185495,234634,202282,158701,153633,144211,73694
85,61711,6172,4271,4299,41563,158237,313012,694234,810441,537087,357827,299544,314313,302544,291892,362591,423850,487803,637515,586947,445472,422207,409344,248692
86,22666,4677,3081,2764,14009,39029,93887,206129,210046,131440,86827,77184,78780,84715,80763,94076,110440,125848,170663,139896,104131,102253,101401,59036
87,35000,7521,3749,2837,23696,81178,121100,240349,324073,249758,191806,198762,213207,227826,233626,259766,286038,309288,345017,261476,205153,184509,164563,99097
88,10698,3231,1972,1393,6643,31320,72217,185003,220525,133167,97580,90496,95322,105189,102453,120525,144219,183175,234302,177438,144164,144032,139004,73654
89,20795,8349,4571,3297,17332,52543,100697,230028,372784,242738,139945,117975,126898,144006,131484,157108,185042,223584,270383,185306,141877,177035,151439,63306
90,34642,5750,2520,1469,38355,53641,105927,230973,234530,177515,134415,127579,131509,134969,137022,155427,181972,190266,230463,188233,139832,139750,137278,82243
91,35070,5053,2649,2117,14672,78234,173386,429734,526841,350992,311529,266329,278134,275345,285299,295113,346342,415867,477763,389918,307366,300298,286858,169743
92,13316,2941,1921,1574,12470,24881,62203,148617,161132,100450,73297,68175,75173,77997,76825,94740,107809,115318,140175,116479,86490,82059,79213,45241
93,28167,5993,3907,2285,23855,56963,135831,322365,408823,291664,232328,227833,235177,238240,229829,258805,300606,315849,340559,277938,236181,230021,219480,129521
94,10573,1641,1164,1014,9311,26683,50903,112336,126950,78725,56941,51627,55922,55509,56279,68165,81003,79417,99877,80057,62973,63892,61452,33880
95,78978,8940,6564,6432,51080,229802,350583,834981,1001979,679191,392908,336257,331684,298947,285794,331782,405521,549999,740875,641070,498419,526330,519217,312397
96,23257,2342,1455,1307,12409,51525,133665,308504,320373,194865,133079,116640,122423,122265,118332,134383,163803,192708,261774,219392,153297,140879,134547,78641
97,54447,10843,5398,3750,29689,92510,165795,386586,538422,385512,247880,231568,235187,227867,219959,248292,289559,330517,420803,346762,304714,307079,290977,155163
98,42704,9056,3973,3073,31088,72713,155122,338797,366635,246288,204266,192490,192291,190411,186416,227081,263292,277260,333844,276272,214047,211017,219309,128172
99,30594,15000,6931,9158,40536,48895,95366,248380,260442,170586,138017,135098,139017,145700,143304,166626,181663,200548,235398,192120,138983,125508,111028,64723
