클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,14754,7612,4154,1743,7817,17840,50818,114525,116647,94467,88086,82829,81924,84931,88768,109681,120290,111581,114314,93361,67567,61844,58267,30559
1,32428,5621,2826,3240,24892,73850,192544,473339,561615,382527,282179,256461,272100,284263,283018,332314,377556,427003,519814,446231,335447,313811,289037,150863
2,111995,28606,20362,18959,105635,273683,494456,1079504,1278596,882700,639319,578045,611311,620988,606579,715776,828474,936333,1140991,986964,744878,726086,685107,399761
3,105290,47003,28691,26798,113243,224752,383576,748500,831042,551823,417338,366900,366240,363056,345138,396100,485868,554134,728230,697913,531044,492128,473476,321106
4,33952,6349,2852,2926,39424,70872,116413,267122,295700,191912,149506,143928,150878,146710,144100,165376,197840,205180,240995,204705,152371,146602,140445,83182
5,24124,8070,2356,1652,10310,34876,103520,254655,309699,177577,122600,106926,116596,113107,102465,130736,153212,179849,232048,185227,133652,126314,129688,76372
6,34244,10619,6400,5142,16219,73564,117684,200634,231287,164711,124592,116298,128992,132010,126888,162025,185971,214812,221879,186254,144825,138407,128635,95187
7,190473,66802,39359,34899,46367,175292,292392,669020,925994,810676,638069,623897,676267,745931,702429,770632,896926,1005828,1148794,891286,767188,798972,812559,503131
8,43899,5196,2365,2290,20841,90633,216557,542099,722208,473559,314804,276493,283498,294344,298058,342328,405024,490945,601193,432864,313756,300224,285054,141963
9,28100,6475,5236,4464,29356,55231,103845,251226,284644,184391,142336,130256,142395,144090,138819,156375,183874,203753,251662,212033,157673,148082,140568,77605
10,41171,5412,2832,1821,25785,63943,132864,302656,354733,251654,227478,216584,214778,227279,228903,253042,294820,309275,319012,275849,217469,200616,198700,118743
11,12486,2725,2415,2658,12770,32256,95047,267088,247620,140423,103934,97812,109614,105505,100539,127888,159163,161134,205639,180967,120899,111609,94533,56281
12,90868,30460,15161,14379,61892,154428,297540,676936,873035,631623,440361,410526,430187,441317,447546,510881,589221,682415,859482,644824,504851,501180,475294,252799
13,30598,5169,3820,4093,41703,89140,154754,349814,360814,241262,192425,191104,207418,206235,198303,238322,270173,293672,349248,300205,213873,198903,185963,105975
14,121474,29252,11375,8212,63620,276675,360975,663048,984270,726815,555541,556328,588792,597861,594439,677072,738264,907793,999144,687794,569304,544800,464108,284837
15,91246,12383,7951,8349,53089,185596,345573,787174,917367,619181,445507,394716,410759,426913,400050,457983,553219,624163,769973,655444,535872,516965,506972,304834
16,45815,9582,5552,4709,38016,78833,167150,388311,416387,291077,228976,210246,221369,222512,212667,248241,284683,289974,339332,297604,235561,227790,220505,129924
