클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,13055,5331,1764,1714,6415,19026,52201,107354,107324,86186,77929,73572,73503,73983,75626,90787,100498,96422,104607,93592,69907,61924,57310,30689
1,33282,6236,3061,3235,25967,76606,196606,459153,568393,383879,276447,255517,269754,278205,272082,313574,359403,421375,536243,452753,337039,317494,299615,156224
2,111068,27909,19481,18164,104844,270496,489610,1048304,1269966,872766,616724,558487,588043,590925,577209,674307,781746,915506,1153150,993655,747542,725331,703438,400440
3,104046,40235,25668,24110,107234,219261,372788,725596,783689,545372,397569,350901,363705,339454,318071,365369,443483,533217,731093,699107,544042,506068,486028,328190
4,33321,6356,2497,2925,37419,69808,116213,256015,291225,188834,144701,138790,145907,140135,134410,155068,183454,199299,245825,205233,152933,149919,143257,82945
5,23299,7967,2030,1693,10234,33702,103669,243862,297677,168405,112117,96994,107850,104844,99953,117072,139197,173339,229131,175909,130506,121907,128456,73969
6,32097,10318,5691,5920,14949,69522,112918,196170,226825,160267,117995,113555,121227,128699,119862,147340,179134,203412,220226,182469,146773,136472,130751,94777
7,177071,60611,39416,30907,44121,168524,289906,660287,892370,704140,548973,559595,615832,653365,642024,690725,802678,951258,1096944,878244,748266,781739,804646,503423
8,42549,5601,2164,2224,20707,89501,218869,524672,727826,464306,299931,257408,271919,276855,276228,320792,374299,487277,612623,428240,309782,296442,289128,144349
9,28346,6116,4960,4428,28749,52843,103681,243711,277060,178919,137285,126793,138458,139647,134121,149526,175306,199532,251711,213058,154207,151201,143325,77237
10,36050,4961,2592,1850,24833,60301,131286,275778,294364,221661,177069,169105,186499,188834,181894,209363,239318,259694,285002,256503,199176,185575,182567,109336
11,12552,2763,2475,2376,12728,31672,94133,246153,234179,132755,99365,89356,99437,97910,93575,119020,143139,149552,204255,183759,118563,110721,98521,57935
12,84521,29050,14669,13383,60556,150556,297645,654121,883541,613308,419073,384645,406098,423518,416722,473982,546287,666642,870452,626302,488285,491266,481940,251989
13,30423,4864,3413,4161,39337,87494,151031,334024,349688,229562,180766,179540,196823,191651,182462,221360,251025,285391,342080,299989,215624,197943,190683,103657
14,111318,25032,12161,7214,63396,270949,338964,640579,993330,679078,490163,475570,505268,499841,490870,552620,630095,843920,987019,613334,526155,509764,432434,267201
15,89805,12127,7868,7787,53674,176599,349277,775107,928436,595187,425368,384325,405450,417395,384696,434278,524123,630915,799796,662464,542502,530415,527549,311610
16,43213,9216,5101,4018,36480,77262,165286,362071,392439,268657,211206,194559,205127,205704,196201,218191,251744,269922,329161,297449,232417,227682,223324,127648
17,22079,9643,5859,5527,20153,42928,73383,132679,150547,103299,79509,74846,80789,78496,75125,84992,98357,104333,126826,107666,86084,85387,79992,43757
18,32690,10264,5439,3546,27471,44887,100440,219520,269603,172545,120788,112289,124603,126550,122587,145940,165293,204597,252868,187380,144994,141905,145324,71204
19,14018,5959,2418,2156,11549,23853,56213,131854,123719,77163,59112,55379,59486,62406,58695,75070,87552,92572,107528,91241,62521,55766,53472,29471
20,49247,9335,5411,6162,40591,101073,200962,459724,472889,305105,235397,205013,215802,224135,204293,251562,281453,323992,440576,397648,287536,276378,268693,162443
21,23812,4716,2132,2373,15272,39579,115520,253924,225143,155600,119954,113362,124739,128693,120283,149188,162919,182448,215262,194046,140533,137246,145134,79053
22,34940,9413,5575,4495,14267,53062,111016,268961,351959,225813,166545,154313,165377,177358,166205,186208,220144,263736,314007,253249,205252,211240,208740,116085
