클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
83,32247,7987,3881,2930,36987,66991,131177,295230,351960,216376,177385,159545,192335,179845,172746,213059,240641,253892,289620,268074,188268,180254,169697,94981
84,29128,7968,6877,4507,21119,52846,95839,233786,269069,179515,130545,124691,129323,130075,128009,145989,166608,173889,216001,182655,149204,147151,139960,72672
85,64441,5338,3774,3847,40319,163367,301106,656554,765712,523183,356698,313333,322476,306468,295926,358304,421486,477423,606193,548912,423736,419429,400711,250408
86,22599,4628,2849,2834,13393,38548,91804,191512,199425,128870,88153,78593,81484,85380,84169,91427,116922,127546,154304,134366,96128,97194,99078,60888
87,38818,7937,3365,3251,21541,85054,117019,235444,311696,244073,198149,205432,221961,236575,236026,254920,292679,300348,335440,261245,210505,182379,165872,110569
88,12155,2649,1570,1402,6000,31218,66109,163286,191202,114492,91210,89369,96298,104001,100022,121861,146260,177325,217630,165985,132242,128214,124472,74709
89,21205,7845,4578,3719,11523,53783,90876,216773,335846,217586,144412,120484,125566,142107,137103,159399,180110,214867,255829,175077,133655,155715,152275,64301
90,36641,7193,3481,2142,34833,53891,105678,211802,227912,172689,140131,130842,137766,140275,140073,158254,187109,187332,215836,181849,138393,141151,138133,88104
91,37928,5614,2700,1913,13689,70073,163854,393484,465645,326193,286575,255402,257645,254614,272612,281797,323999,385973,448531,354250,299756,298912,284059,169018
92,12128,2169,1727,1088,10422,23744,56914,130910,146821,93768,70535,66353,72643,76704,73135,88134,101110,106272,124406,107778,82163,78129,78485,47853
93,31544,5276,3926,2180,23334,51531,124571,287272,357662,268829,230721,230093,233499,237240,235099,261358,292595,304870,321104,261147,221954,227951,219340,139564
94,12869,2042,1306,1079,10128,26389,50372,106373,119891,75314,57999,55182,59985,63031,61156,70268,84585,83674,94928,78273,63541,63033,62598,36197
95,88583,10202,5927,5928,46188,226605,332462,774948,962411,673712,414747,352695,353006,331742,295266,348455,418619,546742,714447,624510,491444,521770,528457,323629
96,23139,2176,1501,1381,13190,53091,124863,283480,301503,189289,130557,120261,125346,122588,118463,132363,160863,185084,245456,201088,143988,134898,131484,78831
97,53986,11887,5970,4844,29126,89623,156375,347845,487047,360452,249471,225495,233267,227316,217577,244001,278048,323515,389349,331331,290021,295005,278505,154287
98,41437,8801,4355,3251,29236,70444,146230,299911,341764,234171,191963,187828,174795,181605,177344,191538,223491,242440,291437,253792,193714,193107,212916,133850
99,37361,18845,6833,9920,40080,50234,96744,234873,248837,169725,142058,139796,140369,148795,146398,167411,181436,192186,225146,189423,140328,129666,111112,69849
