클러스터,00시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
17,54407,18906,11910,7666,16918,74663,157842,388520,564063,357742,260681,262168,288617,295867,294452,332755,379308,463794,554212,426890,335484,318238,300660,180218
18,31532,15218,6754,5164,25292,33305,60895,161536,217549,153712,140360,137017,153973,159936,161518,194882,213628,220881,233546,195486,144327,127860,108594,62422
19,29149,4026,1274,999,14619,40094,91595,235800,275238,208440,171425,169745,212219,231044,215581,259678,304163,360556,335184,255516,189129,218022,252653,91058
20,75298,22413,14328,11033,54429,136028,277714,600692,795491,609792,533807,530298,568050,591498,576238,659100,740752,770576,833639,675186,516650,473950,433695,230446
21,224614,86598,46142,41969,185103,343860,563583,1084525,1476879,1162271,1040186,1072334,1137109,1178360,1206397,1333743,1486901,1561785,1778100,1438743,1099733,980003,870327,535994
22,15926,4093,3340,2415,16702,27416,51873,108153,141647,98041,86497,86089,97079,96234,96646,108815,123029,130970,143733,133741,90640,79351,67362,36045
23,118331,45217,32642,25706,32924,89032,163595,331863,521874,492386,343053,325245,371268,396569,396434,416583,455969,543510,631472,500287,384253,387067,369921,223731
24,25365,3166,852,994,17810,52284,120459,271940,352834,247410,192830,181128,201813,207109,200629,231481,266703,300473,325455,258831,191330,174225,164051,86630
25,18028,1969,2239,2153,10754,48932,81702,162736,235444,153788,122191,115399,127748,131857,129385,142851,162925,188710,221913,173491,122508,111870,99441,59897
26,8481,2010,1474,1301,6688,19200,30208,63707,96580,79352,61809,61320,71668,76544,84483,94524,103110,111632,128655,99608,72092,60179,49518,23996
27,12506,4669,2266,2346,23961,31247,51473,103949,134191,103281,95115,92546,100664,107393,107777,110769,115674,124663,139171,103208,82084,79201,67756,27107
28,33437,3973,1510,1281,16940,41765,93566,204053,265218,201428,173866,169806,193328,200276,197380,227492,262265,273131,282194,239316,179793,170984,155490,87135
29,15935,1275,40,497,34804,89721,153893,431331,744196,481629,234643,198277,211189,221744,222990,255250,309099,449754,522945,372862,260241,225466,176143,99475
30,33215,9868,5882,5031,13885,60149,105029,246886,363026,277315,236883,242003,252248,260932,257118,277433,316898,338966,379545,287543,231539,226352,195511,103751
31,15905,2430,1502,846,12161,37031,77445,173035,241518,180335,158170,159898,171534,173463,172122,191474,210092,217023,224583,177238,136445,125101,110716,62353
32,21878,4471,2826,2183,13688,40529,113274,266733,307678,208515,170057,166376,179737,188279,188443,225461,269352,262393,304568,255463,182822,169038,157344,73786
33,27,0,0,0,0,139,499,1572,1882,1014,746,733,728,694,671,686,917,860,1018,1021,608,576,558,380
34,21898,4035,3638,3854,7910,47101,82807,168220,219115,176570,145617,140953,152604,157705,151235,169904,193699,195340,212820,187011,150101,138342,130426,88852
35,15376,1916,992,641,3323,20389,45066,100125,142458,102199,78894,78705,91449,100936,97857,111831,130549,142762,158469,123137,99438,99083,92579,46567
36,6812,1591,443,0,1538,6500,23703,63077,78253,46981,32354,30307,34450,34727,36258,43996,54990,55036,65681,55310,39318,34930,32716,19209
37,82029,22902,16397,12890,69836,137673,259538,578795,765436,568076,476891,457784,495226,514945,496038,562842,645377,666499,731466,592505,453778,429618,396230,220543
38,15538,3287,1007,787,11133,29457,79958,183104,246945,170512,135073,129045,138274,138747,136920,155208,172766,196589,221338,167420,128115,122077,107740,59224
39,85560,21149,9367,8079,52524,178755,334676,776686,1005686,687548,554823,536757,588200,613063,595116,669654,772191,873566,1001269,791706,609308,582104,558385,311069
40,38062,7581,2970,2030,32088,56208,108068,220611,286007,224492,197122,189009,201312,202519,203770,230487,268064,277193,306738,238617,171071,160447,151474,89110
41,51630,18948,13573,14061,25273,76661,133217,275959,385256,366963,297075,282823,316955,335308,348695,400205,437674,485410,497415,392446,323386,289943,260478,149839
42,14916,1372,175,0,4790,23311,54179,134289,124269,93103,79710,80038,96115,100102,97079,116952,151318,148336,145625,123285,92551,94507,103633,42981
43,42504,6005,4235,3138,45381,100156,184721,420744,513310,378655,337651,348834,377780,379735,374301,434354,486646,497374,542270,451583,332296,297377,262603,146558
44,18580,4072,2256,1550,8447,25722,58310,135583,169872,129198,116991,114952,132743,137908,140834,154470,172325,180610,196095,163426,123062,107958,98746,57599
45,3984,1238,0,0,2768,6264,14963,35052,30498,22572,18672,17933,18933,19664,18915,23719,27492,26106,29310,27160,18355,16738,14686,8481
46,16500,3030,1203,1906,14622,30155,64790,155484,167828,120019,99740,100218,106078,105811,104107,126028,154042,139277,143975,124815,94349,87242,80255,41644
47,7313,533,10,0,4991,13517,28256,58648,75598,53845,48946,47502,50819,50474,48961,57121,63171,63561,68012,66900,47522,41847,36682,22271
48,28701,9787,6590,4850,32836,71950,114324,250223,386911,291262,245403,247745,266627,283599,289629,303226,329305,355678,357167,257764,218639,213691,190317,107696
49,30134,8823,5088,4467,34170,76706,114084,288631,488528,285672,202895,217195,217560,227932,236140,264364,285782,362298,420455,236062,187490,174335,148838,79820
50,14633,2524,1500,945,14243,31800,59522,122935,126495,85854,74125,69850,77079,77486,72959,86724,99334,102158,110548,104804,76956,67386,58896,33403
51,12600,1295,708,780,7996,30278,68133,144130,180964,118912,96920,96198,109162,109568,107955,123480,148854,153164,168117,141347,94672,84441,79323,39586
52,23722,5831,1433,1082,6970,37338,95612,238346,282339,184976,121280,114574,123434,127087,126227,153888,181708,199658,232304,169531,117085,102476,97202,55283
53,32658,8383,3742,3358,10667,42975,84202,194084,310106,236576,193048,208049,223901,249647,255570,296697,348781,399465,434377,322770,267533,251206,194713,102730
54,17727,8533,3260,3870,17789,24374,42449,98289,142546,106481,98979,98614,100069,106628,103690,120151,130147,138439,149817,116055,85665,74311,56684,34104
55,21352,4346,67,41,28064,50324,91884,203416,226910,165505,149984,148395,161407,164310,170674,195636,215378,217348,230674,200864,151325,132043,118726,69026
56,101099,40667,24296,20031,57981,133482,258797,569546,819602,627524,521087,518450,572342,611773,608488,692192,795456,858143,973499,747720,578507,537868,495122,258894
57,17477,3959,2272,1662,4283,33096,58756,128812,165387,109064,85870,80984,86823,96542,98998,119232,145566,146060,160011,118180,91825,90629,84615,51638
58,23525,3170,1544,1181,12606,50465,110066,257701,303464,218142,179525,173816,190817,199313,195955,233265,265760,275129,295851,235248,175629,165064,159081,81992
59,45854,15002,6444,6488,35554,85697,183417,395886,467985,331093,281114,275977,293317,295649,295694,340703,381397,403325,438270,386788,281461,239269,223639,127895
60,12178,3472,1532,1444,9429,22090,53226,157285,136636,95344,80716,80838,91213,92601,97770,126615,132644,127742,131460,115600,81227,73769,69855,39395
61,20433,8405,7081,5359,12852,30360,56049,136238,225811,170171,140112,132219,146292,167004,158096,164029,194322,230476,264966,189096,142621,139643,129724,68603
62,36652,3039,2285,2042,21980,100796,191889,425745,565737,391174,296348,275575,285725,294717,290055,327155,372092,421664,486084,412320,305598,292188,264201,155002
63,17943,7799,6557,6554,11176,33431,57963,138894,232146,193200,112758,96580,103583,112167,107844,114539,122350,168240,193042,137963,102672,97456,88020,44278
64,13102,2866,1927,2806,9936,33097,59704,127762,227186,180190,108635,95646,102984,109805,111399,129725,147469,180310,221659,140582,99448,98903,83876,36699
65,69537,20037,12439,8009,32325,96106,168603,339040,505196,399317,303307,316166,357577,375952,385507,439290,494112,555203,636254,481479,406597,385037,341925,180301
66,21608,4391,3592,2937,15398,40573,72014,129604,179296,138823,117808,113403,123376,128293,128182,146822,167509,169638,191285,155963,117091,107191,93543,52910
67,7491,2830,1051,851,4668,11685,28783,64587,64866,44389,37806,35369,37958,39524,39321,47508,53779,53658,60142,49819,35028,31516,29644,15758
68,54935,22882,12146,10245,35495,109888,155799,329947,542105,412505,330718,374465,390201,427609,444617,478323,524794,601645,680908,447342,377709,355334,264193,136099
69,22009,4618,3020,1891,6476,37344,86510,208066,279975,199091,179839,169797,175627,192520,190699,213123,252469,272057,302229,253020,194198,180321,177334,105265
70,79963,21080,10198,7329,31453,76779,129845,296666,399111,321972,300709,318544,347278,361670,369467,420574,479910,499156,529017,429231,347107,331773,305948,187988
71,23425,9086,5438,5000,29326,52157,82129,179839,239845,157097,135884,132272,144758,146119,142941,168586,193281,201840,220488,183031,126216,114257,103329,58557
72,50804,10842,6864,5692,35410,97858,193038,432196,566343,406080,340348,334588,368387,379676,372802,425959,488272,514310,580700,472206,352540,326947,309181,165484
73,55355,13238,6645,5303,36695,102292,154788,272193,419008,373672,368880,398945,422998,441225,455644,485090,518452,519631,519250,382004,293478,247800,203442,125385
74,2181,35,2,0,1425,3964,11652,20268,26026,19341,17102,16729,16154,17031,17448,20495,23583,24324,22241,16535,12883,13832,10911,5927
75,19920,4403,2837,2312,17209,35462,82759,186976,234791,189444,166697,168495,177787,185288,186190,219204,242773,231826,242406,198087,142790,129336,111177,57223
76,5371,881,8,0,2684,8499,22770,59434,70454,43156,34281,29847,32001,34259,31517,38671,48929,68699,61657,43078,30788,26609,24051,13677
77,18047,3343,2717,3507,39014,73949,126616,280759,422001,327255,283948,278606,279570,279757,274687,301563,329916,375333,401850,287024,226671,215156,187475,96814
78,3910,473,452,457,6695,34611,39552,110737,214396,120446,75200,78278,83239,87253,93443,90305,103693,147868,184345,103005,79550,78352,58501,30280
79,5606,1172,965,659,2509,8074,23420,52677,74832,48480,35912,34490,39278,41121,40796,47892,55168,59698,67933,52664,39415,37378,36174,17909
80,10915,1000,745,661,7311,23108,47667,112625,150351,96785,79152,72390,82645,84489,80902,99205,112611,116756,129481,92245,69041,67443,58055,29892
81,33150,13674,10387,8790,22490,50729,69818,120645,172615,134855,105811,98893,111514,119859,123464,141549,152402,169196,202148,170462,133603,129443,111175,66253
82,22218,6275,3890,3770,15244,35806,75043,175072,201649,153437,133723,135632,152833,154608,157666,173579,201340,192578,198466,155840,124355,111163,111431,52548
83,112749,34486,14237,13245,72186,188986,312889,655847,827575,662342,621343,646494,698625,735529,752545,907892,1017663,1004776,1104131,940188,719862,614574,560168,330501
84,24651,2322,1495,1519,17732,59563,101795,212046,300101,207152,170022,169962,180505,189784,186416,213910,239858,252940,286650,218379,167228,153268,138742,78696
85,18625,2480,1924,1233,7812,29573,66758,164072,194536,141722,122451,121472,132216,136102,133248,154184,177518,183599,196229,164731,121315,111610,108745,53714
86,48485,14482,9208,5844,37246,73871,142062,292973,397911,294935,291486,296280,332828,348751,342118,390829,432065,444910,481322,385938,288697,249673,200702,107495
87,20005,5138,2309,2180,12082,41952,99139,255648,332180,241378,197196,197238,215135,223162,225734,265005,291073,313414,351997,292197,215078,194634,180070,90008
88,7851,1391,1036,825,3808,24710,39944,110297,169368,131560,87249,81722,95071,106226,107106,130226,144495,154443,171628,116955,79141,93102,75181,32560
89,57075,14065,8592,7035,35320,107756,202813,418181,554851,395879,345427,354183,366996,393750,386736,439973,497385,539889,606148,513290,363267,338495,309633,182533
90,68597,41897,31342,28982,47779,87090,102400,172109,257145,227698,226272,241659,259036,267057,274303,291875,304634,308589,309273,247945,198417,185197,164147,114686
91,2435,210,14,0,1133,3821,14575,34083,30574,19424,14728,14496,16204,16998,17199,20253,24572,24787,29609,26391,17567,14437,14591,7635
92,40281,7284,875,747,10494,50166,149014,421886,561776,389105,221117,193790,213898,223969,215304,254176,323426,406023,506649,357321,233685,201105,201934,109959
93,6737,843,1108,844,7403,23784,58031,131418,146465,103031,84525,84601,92632,92381,91704,104742,113754,122724,136259,107028,77369,66619,59264,32962
94,57331,16709,8654,7221,43293,88256,179343,387773,510518,384225,328571,319902,343730,353807,351926,405015,454502,473879,523212,425388,327061,300520,275322,154492
96,4316,552,439,367,1971,6104,17807,46983,44597,23376,18589,17629,19924,20191,19421,28352,31838,30650,35410,30983,20734,18728,17808,9550
97,25668,14081,10020,9784,10912,29852,60077,127634,222049,171855,102890,84856,90186,93004,90275,94766,100499,116146,130931,101872,80430,78297,81168,47979
98,13443,3153,1142,1296,3489,9737,33560,87626,100421,70317,62149,62737,70009,72997,73212,84146,100513,102171,109934,90199,67535,61053,55960,34608
99,19110,2711,1123,1096,21672,38286,69525,143307,170822,116993,99779,100304,107068,108754,106834,124655,150410,145097,162066,134632,98881,92452,82727,46370
100,19094,3521,2567,1856,14385,33187,66978,177526,235912,164132,125707,130520,138925,143986,145066,169172,193482,195567,225788,172137,131522,120271,105196,55702
101,30881,10447,7220,5350,16322,47887,85150,196621,311696,233853,197447,194538,201237,211948,209434,230859,267428,309152,357397,255918,205188,201523,184453,104478
102,2234,274,5,0,1078,2732,9739,20191,24773,23905,25761,25092,26027,26362,27411,31211,33243,30324,26027,19563,13274,10830,8964,5302
103,41643,10350,7112,7115,44214,113039,197650,454772,562643,417232,363779,364852,398465,403851,408233,473458,537962,532606,592423,500048,364311,329894,289772,154272
104,727,5,0,0,1335,4096,12812,32211,28100,18928,14514,13470,14544,15004,14298,16732,21042,20721,21686,18880,12867,10958,10285,5470
105,10915,1339,800,661,2128,18739,48013,125082,218054,159637,102505,96636,107221,112313,115421,135686,152745,162804,181517,124198,92188,90278,82140,34636
106,35502,13595,8854,7640,15365,52171,98864,229469,326668,225301,184699,188406,202175,209202,214017,237539,269752,293197,332208,247605,198911,190039,173337,95213
107,91243,35961,22565,18499,61774,132851,210871,468865,645461,483937,398946,401002,447039,468056,465815,529724,604360,670823,757107,589626,461851,440463,397820,224092
108,25466,5289,4102,3036,10071,38019,71260,165513,228629,176001,154380,157690,175367,187472,191709,208730,230613,239857,264523,207270,163217,150381,143368,81303
109,14449,7115,5206,4163,8618,25402,72119,144714,234725,199849,159552,142916,166914,168011,162560,183133,215720,246008,274512,228103,184918,181035,164969,104422
110,19952,6371,1198,1072,7420,33763,106241,246072,297538,194837,157834,139787,161352,156091,148131,184476,207597,229206,274616,204680,152823,132801,131159,69521
111,27810,3396,2461,1742,15388,46644,100941,225975,267871,195908,174299,173889,185232,198405,196120,227819,247866,257412,271141,228479,173131,155928,144062,80757
112,13579,2963,39,19,15687,22177,39289,81385,114638,86079,80143,85988,89692,93787,92497,105303,115576,118007,118591,97755,75860,64483,54645,31433
113,42369,4784,1674,978,29328,77052,123624,249866,372487,309488,269998,265962,298613,314583,309113,338902,390247,406464,444423,344245,250641,240075,211235,126997
114,7273,2198,2335,1554,7996,10839,23125,58152,74163,52299,45256,44954,49351,49889,50545,57312,64448,62657,65552,48181,35552,33819,27222,14628
115,103193,30308,24944,20417,43948,177869,322471,658752,840055,637484,482956,460876,504463,512104,502637,577175,658394,720935,853738,756846,580004,556453,513225,317288
116,20560,517,356,338,27291,62871,98189,226422,271971,193428,171011,170076,191269,193508,192798,240197,253412,250235,265913,221420,172103,160662,152999,72166
117,7712,135,5,0,4927,18011,39712,80096,103050,90393,83930,76423,82129,82071,88810,100722,112506,115245,110337,85720,63344,57469,48743,27983
118,2127,84,0,0,1334,5901,16225,35162,40869,27545,24771,23579,25742,23542,25479,28854,30581,30193,28055,20182,16004,14854,12601,5169
119,41717,8060,4662,3427,36089,82206,151321,343170,462000,314320,266161,260405,283887,288612,285808,322578,365244,388787,433326,345913,254534,232161,210766,114908
120,16071,2317,1882,1434,12620,28600,66367,140523,135418,99660,80991,82485,88917,94593,88561,110142,140448,127534,138516,114472,87471,78819,76149,41189
121,22619,272,2,0,2297,36254,78216,184321,260003,204894,219031,210164,216270,218099,238555,223255,255224,285637,291088,219385,176722,173752,167647,102532
122,4013,5,0,0,2127,16873,58674,140715,181273,111767,64870,59887,67167,65952,68269,78469,92415,111691,131463,106037,72127,63222,52310,27702
123,8642,238,90,106,1535,16711,47797,111294,129407,96387,77424,73874,85041,88206,88132,99250,121731,126693,130906,106722,79966,77472,89253,42962
124,33705,6468,11254,8923,37255,98904,271307,544037,596744,462480,406444,406990,455241,449761,445701,535287,600929,644191,708734,580076,420120,373481,313847,161657
125,14875,3652,1848,2070,12925,35445,60631,131012,181395,131452,119869,121301,128247,128155,132765,150421,164916,164645,178090,154966,114193,100092,87832,50422
126,12944,560,36,3,11574,26770,50595,120289,240073,215417,155378,126387,154882,168241,142785,157089,180529,207188,199861,134933,109702,98721,82354,49776
128,10391,1560,1364,1736,5371,24180,42950,92079,102176,77949,67154,67265,74203,70889,68992,79944,85678,85954,87661,79278,56389,48711,41451,27366
129,84892,27587,15150,12071,70719,121616,219407,442171,600531,451748,405571,415748,435352,467435,464381,538553,597527,624338,690611,552306,433450,376273,367838,210863
130,5447,1468,411,253,2901,6124,20947,49232,51404,30799,24496,22981,26086,28408,27355,34416,42075,43097,48179,40349,27464,25197,24343,12374
131,5853,314,49,0,1999,15898,36881,74077,99907,70664,53348,53870,57482,61594,58078,69846,78719,81885,91740,69319,52360,48233,42917,21945
132,44547,6540,2034,1729,15053,80665,195477,480104,740509,511085,344970,323342,347712,365028,368584,415526,469721,573865,660175,452126,340126,315663,268644,130515
133,12150,3210,1536,1473,13107,29873,64584,150204,202403,142887,115868,112170,118743,120013,116851,132990,145402,154856,168389,126187,93580,88251,78695,40755
134,10437,787,353,289,10781,31623,66686,159088,198934,138058,113246,114027,124978,126594,126556,147666,160841,170841,187610,150055,109524,98902,89834,47905
135,88031,14691,9018,11205,49593,165967,293186,678296,858188,604086,458546,435868,492773,514408,508223,575005,652965,733332,856724,678105,529269,496887,466684,284774
136,34428,15098,12966,9233,11412,33002,50738,99347,163093,127729,100336,94910,106088,118026,121769,131732,140731,163598,183763,151026,114976,111443,101766,65029
137,52565,17672,8369,6324,22492,60202,116018,267319,394640,286872,265903,261375,270148,283878,281418,319983,361410,375857,377651,288954,226772,221601,204160,112113
138,19580,6255,3943,3069,8414,39616,78471,207987,334359,221408,194867,186645,190447,199571,197525,218997,249972,284556,332901,246885,191662,177615,162144,87204
139,12946,5738,2768,5112,16596,18277,37813,125560,127796,84422,71343,68416,72778,74353,74015,87194,94642,98107,111780,92236,63326,55199,44751,25205
140,13546,6294,3435,3628,10233,20637,37956,96126,108459,74088,67567,67810,72636,76743,76889,88538,98145,99898,104194,90626,66954,61385,55780,30043
141,44788,8193,3019,2535,16544,86285,132993,255367,299062,259911,239719,254104,285489,307831,307926,349194,409521,403015,413081,359785,304394,276448,256518,124128
142,17325,3821,1281,1036,16917,35381,75848,179204,219192,152177,135830,137612,147290,149782,149597,171272,192707,190664,195177,160960,119179,104097,93154,52961
143,17694,3822,1334,856,7264,25868,59216,158709,235852,180729,111088,97508,104028,110771,106290,120420,138490,174644,200436,144050,97247,86607,78290,46246
144,10091,104,15,515,12339,25263,46556,115110,116328,77654,72500,68010,72045,70769,71464,85186,104928,90580,92591,82851,60743,53045,47054,28155
145,76305,39313,32149,25547,24444,59367,98596,228117,364083,300540,225107,225982,265443,278374,276916,300088,339077,398778,494686,380918,297103,284761,271585,181289
146,27368,2192,2105,1894,32465,69941,106472,231733,282991,212758,181995,179051,186668,182725,188042,224308,253372,242556,274484,243821,177965,157074,136339,82135
147,43895,13171,6004,4518,29145,59343,122159,242057,326699,232094,187704,179030,200961,207160,205250,239041,282015,302755,331360,255572,204399,198455,186963,98754
148,6872,1858,1698,1377,3447,13386,28034,52756,76460,56594,55056,51823,56616,63444,58550,70049,77529,80070,83844,72916,62416,52544,42503,20969
149,16670,4342,3537,3007,11472,79327,116427,312302,454288,271305,177875,178161,194101,196447,212266,236446,269267,364055,403548,255006,219712,195249,149493,74482
150,23588,6219,3201,3360,10549,28701,57619,143924,225447,154114,133649,137578,146108,151529,151729,168388,193957,195617,219142,162471,129609,118145,109941,66308
151,61010,4703,2243,2028,31685,136949,247560,535055,691218,561766,435532,416500,453840,473594,473468,541158,612099,653104,723365,573942,439387,405625,377998,204900
152,8517,1706,732,530,5014,13031,28660,69678,84169,64009,55306,54123,59362,60182,61644,72461,82093,84024,89921,71904,54625,48837,43325,24584
153,83083,31511,21104,17025,22558,90003,154268,337027,505692,419840,288801,272328,302870,332231,325441,355341,400172,505124,577929,409987,314509,310758,311392,168665
154,37595,34171,23841,22367,22171,44119,44665,74491,125510,112344,114907,124588,130025,144295,149337,160270,165797,177761,185368,154854,133636,125204,108346,67530
155,5561,272,0,0,1530,14599,31113,77184,86133,57585,45753,39997,42812,44366,43999,59076,69943,69795,75824,64954,45994,41297,40196,20489
156,24790,3092,681,334,13320,32660,71000,155072,243330,186294,191020,186089,176194,187193,191649,192897,230757,241299,222582,181465,143443,125576,120785,72893
157,11930,3374,2708,1993,13738,25931,41675,79164,95925,68191,61526,57307,62180,65010,63366,71590,86085,86146,97297,89913,63453,57209,49144,27153
158,159619,51875,29582,26946,133217,289608,501665,1051512,1439122,1159797,1078849,1121623,1215790,1247388,1265281,1419255,1549184,1608915,1675679,1354339,1021587,913775,797005,428785
159,4940,1087,79,0,836,4127,15434,47666,52670,36404,32752,28978,33677,35115,35691,48404,52662,48750,49379,43380,29201,29039,33684,14155
160,11667,2985,2090,1918,10506,22010,53889,113722,167111,115747,92723,90664,98881,105420,106569,120843,134814,143200,170315,135366,102918,93958,82941,40941
161,5175,1636,796,712,2645,5614,32440,82085,77234,52653,46443,43990,50299,53977,53940,72568,95646,80700,74725,53948,40362,39490,39035,14733
162,26742,6313,3413,3197,21939,48302,96892,193393,240273,181506,148314,146936,155660,158089,161364,179749,207329,216106,226455,197813,156283,142532,127962,71668
163,5906,1243,401,222,2533,10220,41395,96895,91078,67694,60469,58075,64998,66265,67661,84166,101311,102356,94615,74936,56465,53750,56492,26554
164,9002,4021,2034,1523,3741,12773,27328,69193,103169,57831,41204,40347,45064,49907,49854,60509,69512,85601,103567,76255,56690,52634,50889,27954
165,46773,12584,8154,6213,29766,85167,139188,285737,404192,333036,279853,274429,305576,326182,309646,354037,402755,443477,505260,430311,348804,329106,304308,188333
166,28491,7578,4500,3899,10377,27776,49375,119725,172692,125114,99881,101657,115337,131406,121167,149795,187205,211810,222728,157792,136214,157364,147770,69288
167,15735,2152,478,383,4768,23268,53937,136093,194010,149697,116935,110882,136003,155331,150104,175447,195833,213466,204402,148502,114042,124605,138720,50767
169,18715,2768,1278,1382,13975,43832,91838,200710,287367,226373,185910,179734,197003,205149,208172,230964,257588,276777,306815,241746,174890,159580,134664,71317
170,107120,9834,6101,4648,49083,233614,518858,1227205,1534801,1038569,814982,791154,856686,884867,877597,1011178,1169609,1282955,1440182,1116487,847571,806166,752881,407382
171,9278,3324,181,273,5366,14532,30356,69964,83778,60191,50403,53054,57020,57844,59423,70056,76413,78986,84271,78617,58363,52892,46104,26690
172,10711,539,7,0,6599,24582,54495,151120,221628,185252,148368,151566,174091,187107,191850,228935,248453,249992,242358,165623,128000,118329,95679,47426
174,20769,3267,1593,1921,11929,38101,55531,133862,196080,147733,143649,132418,129916,145955,144271,152116,178128,186999,187794,145044,113635,109944,103159,66221
175,11423,100,64,36,2407,19612,49298,112745,142935,112949,102326,104233,116327,122673,119620,137807,156742,153400,170483,132884,94772,84295,80784,44048
176,11328,997,389,356,9302,17830,34350,80841,96034,67149,56980,54093,60110,61171,59006,73750,78977,78249,82514,68205,49528,46065,43088,24787
177,7620,2219,1213,1123,6243,11427,28836,97759,119084,61994,46169,44773,48683,50927,49969,62568,70901,73496,80562,61285,43270,36319,32505,17025
178,9404,1413,7,0,4378,15981,43986,103017,109691,64888,51971,48799,56369,58071,58529,75153,88032,85648,95088,73891,51371,48350,50062,26700
179,34088,13834,4964,3378,18428,28455,79764,185010,255798,167395,125454,122537,139575,142534,142967,166591,197726,226971,270865,186891,149461,138016,121777,66638
180,43718,9209,7585,5670,31636,74275,144132,339585,440125,330486,278301,278309,305481,325018,325761,366654,426163,466253,525728,411032,311495,296219,306831,141004
181,6922,679,39,0,2729,10417,22926,56317,72553,53281,44382,42944,48236,55099,52090,58864,71075,70032,71828,58263,42176,39687,43685,23345
182,7143,224,16,0,1038,8161,13499,26220,44508,53531,38669,36652,44028,54965,49893,50556,58167,63331,67328,52751,40438,38530,40311,25783
183,27488,6610,4721,6978,50681,89487,125591,312464,458146,302738,206747,195039,208556,210296,207584,235670,262778,334025,404063,306824,218867,200326,163064,90034
184,40152,22193,12083,10751,18193,42266,64121,126855,222356,213002,232200,255181,274176,283164,294721,298546,307114,317246,307152,195181,143326,126474,97238,60510
185,47720,20013,8418,7379,30021,59819,133497,297293,323483,249110,219796,219644,241269,239886,244925,281450,332890,318593,353039,308504,230986,209729,196528,116872
186,13965,1368,769,760,12666,37924,73096,185919,237253,156262,121598,118586,125157,130683,126453,153910,176436,185621,210162,161025,118852,110389,99122,53969
187,12310,1263,668,827,8030,22087,58165,142092,213658,150304,117453,108456,118010,122053,122107,139199,153709,175433,199069,150308,107916,96882,86196,43492
188,5241,389,8,1608,8034,20210,37073,78391,93511,60707,49878,44376,47959,47337,46289,57626,67454,87626,100005,71694,51615,46090,38526,15391
189,1311,0,0,0,0,1153,3376,8395,23666,42382,39948,26543,33050,33719,25019,35783,33659,39837,44453,29197,20958,15597,12402,7397
190,10658,2761,1760,1931,8665,18355,35746,91094,106267,78661,65960,66372,70869,73241,71323,76933,99643,92268,99077,83629,61503,55522,52161,26719
191,28690,3452,1446,1361,17901,63510,130304,308986,383067,276496,229232,218618,241146,243760,244325,293336,340221,347081,387306,308984,233242,218218,203429,110657
