클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,13643,5014,1553,1617,6701,19653,55936,120412,116265,84303,74206,73261,73619,73508,77484,87337,98924,97027,103804,96224,68657,63525,58513,30033
1,33651,6111,2633,3055,27271,79540,208571,499476,610668,398840,277141,259359,273103,284610,279766,321557,361049,427191,557894,468359,340889,322946,301652,157945
2,110560,27355,18590,17458,108836,282538,519485,1139734,1357316,897925,615403,562320,601566,607138,596948,687921,783616,935966,1206087,1032707,754478,737531,703694,407980
3,111336,40035,27249,22451,110288,230658,409305,796393,852397,559526,394992,353419,361796,349139,345548,396001,471383,544219,799474,754925,564013,519617,513867,333181
4,33095,5979,2615,3008,38437,71406,124564,283984,318261,196577,144743,138845,147631,145241,141157,161436,183453,204865,256283,215199,154058,149208,145178,83011
5,23433,7342,1863,1650,10585,35610,111190,272992,331100,183866,115832,105506,113814,107223,103294,120894,139124,185085,249038,187422,135938,129244,128038,75665
6,30830,10482,5896,5686,16372,68720,112659,210705,242510,160565,119086,112737,119099,130427,122001,151372,182003,207732,226974,185155,145801,140500,132192,98020
7,171172,58107,35399,28853,44490,176130,309619,722313,965195,747017,566272,559944,620464,681506,650099,715900,815351,965320,1143031,886488,751572,798938,815331,495478
8,44626,6088,2204,2246,20983,93407,235612,583466,797181,501923,312602,269150,282680,291247,297957,334050,380412,515755,658544,450313,318631,305997,290868,145139
9,28234,6143,4717,4480,28809,54624,109236,267690,302359,187831,136013,128185,137987,145835,137683,153588,176230,206295,267095,221184,156363,153993,145871,79133
10,36825,4825,2434,1755,27008,61919,141104,305703,320723,236018,174784,172203,193079,196107,192198,214940,249962,268609,292489,263674,202338,184559,183690,109742
11,13104,2558,2543,2430,12535,32263,104216,277950,266264,140185,101986,99572,108555,102469,102262,119565,142070,156950,223312,195965,120629,112872,99602,60016
12,82045,28479,15368,13692,62433,158269,310970,716161,942775,644083,427047,394228,418221,431002,433959,491658,550231,693379,930042,666249,502329,510897,486638,248495
13,30044,4982,3333,3903,39287,90214,160438,364797,382200,238021,186334,185852,203741,200079,196026,233289,253243,289342,365493,315590,218763,202642,192670,105373
14,97995,24985,11395,8017,64220,267566,353537,680533,1047478,705034,499289,482446,514564,518979,514345,580166,655970,885934,1022848,618314,510036,500140,422649,255493
15,87243,10791,7713,7395,55025,182598,375632,850704,1003626,626968,430933,386829,408329,423831,403531,449513,526612,642348,840304,681797,543449,538103,536154,309926
16,44877,8573,4799,4074,37203,83062,177121,408905,434717,279427,208380,196811,206326,209984,206534,222037,254322,275688,342403,309369,232759,230992,228216,129272
17,21983,9137,6426,5533,21284,42409,77273,149523,160367,106425,80939,73486,77981,79065,77272,87508,102599,105723,133674,112961,86233,85081,80903,46084
18,31429,9420,5012,3478,27358,46973,106261,240271,291736,179127,120068,116596,126850,132332,125111,150367,168857,212396,268915,197676,147902,145845,145828,71720
19,14050,5709,2310,2157,11913,25237,60163,142615,134690,81111,60463,57970,62239,63985,62597,75621,83619,93329,111406,96123,63182,57435,54165,30059
20,49373,8731,5590,6055,43384,105992,215068,503684,521630,318335,233288,210631,221376,231756,221614,254847,295497,332530,478778,425885,294109,284429,271874,165403
21,23750,4609,2127,2487,14462,39953,125051,276868,236100,159580,119928,113852,126044,129787,123001,143575,160771,179350,221219,199159,139667,137637,144850,77110
22,33614,8069,6115,4480,14567,54097,114792,297632,389548,232245,167041,152912,169515,184008,169754,196609,220626,272543,337379,259826,206516,209646,210743,115374
23,68003,16858,7463,5946,70368,130404,288586,632671,664939,414706,300794,281790,293350,301303,293082,330819,383861,430099,538437,472550,345127,330685,329140,185206
24,7533,4347,3375,2392,17915,23162,33818,71316,87022,58352,51644,48638,47346,52255,54900,56347,60713,70838,82614,57036,49854,50045,43758,15847
25,30342,4049,2374,1769,32894,92863,172511,365746,422745,268741,172933,160916,176955,174672,177751,205372,230654,293234,376976,322559,214378,204417,187886,110427
26,31426,4107,3519,2656,20119,59135,129376,323276,351020,229992,171781,161368,183238,186609,185183,211586,235531,288596,398151,317209,228085,231206,256398,113922
27,30471,6201,4257,3956,37456,67596,180659,400152,428985,265039,186481,173236,181132,185903,185204,211686,240159,280215,380394,331432,223509,208045,206129,106486
28,22205,2827,625,783,15942,43899,120000,284501,323666,201018,131525,115373,123131,123446,120794,138519,162510,221414,267667,221855,151486,142895,142416,75549
29,47198,10076,12520,10544,53501,105019,277684,564578,544140,342784,263298,246812,272179,251420,254917,287348,351894,432475,548095,500368,344567,348524,331583,176641
30,57687,12552,8093,7271,43110,114874,256652,561619,652543,448490,326436,322546,344037,343925,346916,389579,450526,525798,668758,567440,441951,439878,437646,259647
31,28300,10732,8578,5302,19242,45784,70909,152012,218043,159656,100805,88648,96994,100364,105695,117692,129685,170881,229547,169339,127111,122051,115665,67555
32,91297,29711,19722,17758,95210,210187,380737,824398,1023164,747176,556671,514608,539304,544035,536876,599286,671185,771503,903679,726676,564454,529727,496594,273168
33,13159,1050,811,593,12058,23060,48419,117771,110548,65883,47480,43455,48545,47437,45363,56944,60856,69272,89605,79227,54423,51724,53386,31726
34,28667,11008,4568,4214,18495,38067,79245,178839,214836,131284,102535,97823,100662,96479,95435,115006,125132,141796,155374,137949,103790,104913,103386,60830
35,49084,16343,8496,8690,45831,112850,193073,447054,673956,475812,288679,250451,232843,236651,246058,310821,360652,461220,544893,351850,343425,378185,298851,148261
36,4920,2608,1640,1063,3984,11705,20468,55883,67725,39736,26411,26768,29827,36935,31842,36423,39152,40368,47156,38115,27809,25024,24540,12923
37,58599,17876,10548,8457,52935,122128,251486,613882,681318,444515,313784,288275,312764,307581,307521,345224,394120,470225,617486,497651,375726,375909,380113,209079
38,19,0,0,0,0,143,662,1646,1769,877,692,548,574,556,524,523,665,677,952,907,560,488,456,397
39,8810,3509,2817,2101,9958,13561,42397,87229,134591,89688,61344,54924,61542,58233,57776,64268,71611,83287,100683,67900,54331,51460,46431,21331
40,25365,4309,3585,4779,20987,59446,107555,234077,254687,178189,138892,128197,133814,136119,127846,145181,166990,172881,202459,185110,144303,134143,132448,87951
41,29641,6841,3542,2987,17348,49662,92386,218300,273550,193366,141882,131783,147451,157567,152184,179074,208668,239399,262162,228378,181393,179554,177481,114496
42,23120,4664,2727,2912,23103,50253,125968,296698,289781,182392,130547,120200,127752,129427,122684,137842,156611,192452,246840,230621,161543,158920,160759,87820
43,33352,5838,3933,3639,16979,54156,119215,276302,314523,216892,168397,164627,190105,200820,190459,202114,238253,257838,307980,273408,213422,208655,221273,111219
44,41701,4169,2357,2001,30366,115896,227803,493008,705595,582014,323598,242985,244485,255019,255095,285659,322302,423276,569407,444767,313832,305858,298806,153166
45,77664,13413,7815,6376,61501,208769,471232,1086229,1201563,754535,501024,456319,481489,497634,473818,524184,602082,739162,981008,803661,583468,591862,618005,345587
46,13932,2569,819,500,5534,16729,55919,134352,124886,89158,65056,59438,74121,80767,74833,83940,100443,119597,115850,94938,73980,92420,124673,41932
47,32670,4356,1322,1587,20470,71465,158409,378055,416072,247236,151182,135908,142878,142742,136870,156158,180179,231006,310554,263888,199706,206355,202567,119880
48,54692,17565,14781,13414,20732,65482,145970,360109,479547,329839,230142,208078,230665,239519,234998,253717,291947,351553,457739,355545,268567,263305,254783,166538
49,30641,4222,2810,2287,21666,67743,164285,383597,403276,258788,184571,170092,181724,185679,176022,203626,229182,272459,347534,311878,224548,219177,237107,126745
50,106766,30738,21507,15711,26353,133387,221737,488644,699227,581598,343961,287048,318014,344117,333723,354307,395388,531837,653305,469132,379258,422157,437675,247298
51,47437,9870,2643,2212,18403,82341,221885,590241,849065,614310,310359,265696,282604,290035,275420,312320,383656,527354,667454,471567,305363,259823,242218,131802
52,67464,13389,5001,6060,42802,137603,253863,501418,547813,391643,311804,298914,316046,333163,333114,413636,464188,521997,649466,605066,456803,414707,400207,243573
53,12433,1472,1003,846,10155,28174,82455,173121,228756,144683,96398,84756,91935,96559,94857,110695,116772,136967,184561,156898,117281,112996,106266,53937
54,28896,3167,2177,2575,21698,148250,248814,694256,1011536,547517,298225,257498,268277,264781,268539,311628,373403,592339,780576,470642,380724,365304,312731,158520
55,58881,13578,8215,7329,60888,119659,237866,560039,617725,379744,264903,247103,255343,254577,251752,271935,308465,354440,470155,413037,306818,319311,327908,178099
56,23972,2617,1441,1271,28723,59317,120866,286806,370768,231910,153425,142855,153292,157723,151405,167456,188167,241005,301233,245878,188561,193464,187323,96756
57,16996,3293,2705,1871,34430,66641,111059,283153,440290,226793,132100,117396,121582,128813,130042,165136,182793,251668,315350,160756,134094,131473,127526,60115
58,21484,3863,1729,3547,44281,106187,189468,516372,839485,514852,239259,185219,196986,192604,198073,232413,290899,501394,630014,422528,293062,259374,194199,112951
