클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,13678,4278,1397,1673,6485,17421,49651,114833,109845,82676,74178,69127,71366,71348,75922,97328,106065,97445,101223,90090,69068,62118,59309,30563
1,30154,5345,2822,3005,21868,69100,175122,479395,539768,366054,259438,236413,251212,260724,262013,315039,356949,409846,503152,427257,320092,298065,281231,147195
2,114245,28586,20596,19654,100257,267855,478062,1118829,1318365,892202,631521,567764,600084,608654,602956,736826,827814,947291,1172227,1013532,769675,742003,713287,411610
3,109926,44318,28087,23661,110978,211165,377430,769459,813174,557276,393578,363155,361237,348344,339141,415251,481840,553050,744995,722968,553896,532375,508596,340330
4,33543,5024,2679,2771,38028,71255,119943,281506,306470,203240,149400,144069,152873,149568,146751,171412,204270,210674,246386,210666,160515,155137,147657,84324
5,24088,7162,2229,1419,10390,33251,103308,267831,310858,179895,122363,106677,114431,112482,105756,141358,152901,184013,233182,183442,138229,131154,135392,78421
6,33394,9455,5873,5280,15966,67756,106194,218212,228727,164080,122076,115662,121275,128434,124875,155985,186685,206022,218796,184135,152839,144662,137860,97743
7,190025,65919,39280,31201,46465,166584,285733,660793,925408,835865,628535,606658,660264,714746,693346,766288,890147,1036191,1162304,903013,783456,822244,832015,516218
8,44429,5581,2609,2096,19699,90234,222175,584953,750094,475739,319993,275832,284730,292592,301507,365409,415186,526008,645267,453676,327990,311029,295781,146996
9,28137,6456,5005,4682,26812,51899,99779,253384,284651,186270,138269,129367,138902,141861,137662,158903,184368,207029,251703,209515,157419,150296,145100,78798
10,40029,5080,2363,1993,24194,59296,132711,317942,371494,255580,232242,212711,202286,217220,230931,263434,306910,324705,334680,283610,225795,202638,205145,114846
11,12303,2739,2411,2358,12103,30189,97847,282299,246178,130830,96303,87465,98767,99626,99069,139187,154741,158415,202007,182162,125312,116008,98888,58507
12,90287,30150,15587,14474,59552,143977,284995,707118,897188,632372,438590,402459,424522,444017,438822,532566,596421,688446,877097,655937,514378,506907,484457,259734
13,31387,4873,3966,4403,38798,86951,146122,358736,367509,236836,181205,177565,196434,200058,189612,243863,274605,292750,356448,302309,222041,205248,191725,106996
14,112177,26935,10991,8174,63032,257753,331938,671978,999153,696800,519504,508342,530322,541252,542014,620439,683336,874323,977432,628780,500553,502753,429068,268466
15,87632,11432,8097,7053,51102,170133,342917,822310,945726,617313,431090,390385,403888,423872,397632,473587,555522,633412,791890,672216,541108,529455,522889,300730
16,45248,9307,5267,4307,39659,75788,160918,390411,414793,289792,223621,196894,211273,217348,206091,248131,278669,293075,340539,300040,237198,232506,226843,131652
17,24962,10459,7380,5177,22074,42902,72334,157779,162137,111544,85008,76831,82287,88238,85702,98859,116520,116504,139643,118958,90079,92225,89707,48097
18,34378,9810,5424,3854,26453,46103,111866,253723,287026,177171,127925,120175,127848,130704,132152,168319,191438,214022,260941,199822,155409,152944,148325,76380
19,14661,5494,2325,2081,11166,23756,57750,142351,126998,77980,60344,55087,59278,60441,61010,83588,93225,96935,109550,94491,67254,60628,57022,28898
20,52320,10164,5611,7078,41638,106250,199512,493823,533678,322130,252099,245604,231458,245503,236137,292874,330726,358988,452302,407190,311769,301819,290507,172242
21,24982,5463,2372,2878,14746,37876,114403,282017,227794,152551,114113,111208,117542,120258,120742,155404,177887,182979,211877,192890,142399,137827,142528,79898
22,34390,10013,5842,4878,14835,52850,108373,288103,365438,262002,198970,173496,185042,193769,179428,216127,255042,279430,326907,252833,209544,219524,213286,112865
23,65131,14034,6845,6559,66114,126353,262282,636178,632103,417294,314139,281825,298957,301228,295788,360902,420437,444687,522898,460782,353197,336731,334019,187004
24,7571,3174,2411,1914,15338,21880,29481,64338,78874,58483,51038,49192,49185,55610,54943,58064,59180,68044,79710,56693,46556,47395,48869,16070
25,29354,3704,2052,1905,31479,88939,153086,344772,385093,254114,171382,163030,176718,176235,175947,202557,233404,291535,349302,301223,216452,203569,188504,110507
26,36349,5327,3522,3338,18877,59532,127547,332574,355146,240380,179755,173667,184357,196812,193661,231042,275117,307421,394946,327069,259755,259110,279855,127212
27,29623,6555,4293,4094,30895,57122,154200,363589,388497,271851,179086,168064,169060,179134,177379,217366,265168,276329,340890,310020,218829,205794,199687,105772
28,20810,2552,530,801,13521,45321,114206,272220,310967,191755,131687,121005,125565,126828,122151,145590,173736,221850,256141,209499,149719,141596,141476,78456
29,47499,9090,11968,10209,49035,93179,250294,555886,515432,352978,270293,241925,260527,243880,246043,321641,386359,437331,539907,475310,352635,329034,305906,171428
30,64483,13733,9400,7712,38779,103507,233524,545225,658415,497559,383611,340620,372936,383130,363396,444095,502687,596781,705330,603460,480939,472917,455013,275345
31,32439,11394,8277,7464,19179,44884,75979,158637,226016,165402,105359,91932,105622,112399,116593,131311,141886,179735,232371,177769,139201,134538,127598,80110
32,95034,29849,19804,19551,95285,200633,350046,789904,963746,747207,565238,530360,560218,565406,565524,645660,719850,785171,863321,717140,572468,537618,501830,279587
33,14389,872,930,628,10634,26295,50459,130014,122445,80289,56415,51658,56260,57048,55952,73402,77606,82427,98104,88842,62601,61867,61052,34520
