클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,13880,4875,1546,1759,6520,18444,51805,108234,108026,84563,76575,71928,71021,71769,75346,91453,103163,94871,95363,86018,64657,59060,56434,30119
1,34126,6409,2910,2776,25001,75162,185576,455202,526722,368444,271702,246423,261825,275747,271528,318580,362595,402578,498581,418254,319557,309060,294908,156051
2,113258,27895,19482,17103,102648,268780,473417,1021582,1191485,828125,598550,542353,571440,586828,570142,675123,783074,883842,1072475,915583,702443,703719,671150,399930
3,112275,42715,29406,23515,105940,216700,382234,715175,763280,547194,397642,346842,353785,347614,326860,391118,468556,527593,696913,659214,512267,501899,478183,328644
4,33606,6021,2461,2731,36278,67755,114464,252913,279978,183618,138449,131856,139560,138094,134038,154834,187648,194475,229152,190125,144994,143535,138975,81030
5,24045,7456,2090,1531,9667,32866,99114,241595,279694,170075,116877,99394,109866,108146,101419,127405,150405,171470,219212,164294,125931,123203,126240,75652
6,31402,9708,6315,5758,15644,62758,100424,184961,205961,148368,115798,112028,114361,123684,119283,146171,176569,185554,206064,165620,135594,132851,125440,89105
7,183198,63850,38534,34226,45830,173846,280916,628219,851575,703549,560046,552746,608322,670980,640716,708879,802462,904293,1043213,819354,710876,775083,778995,490859
8,45001,6081,2360,2174,19258,86741,212061,520050,686976,449579,295965,259047,268918,279302,281418,332877,388589,468995,566179,399535,296170,290454,278321,143427
9,29251,6026,4683,4616,27969,52737,100772,237532,266356,175959,135313,123718,133995,138977,132746,150272,177567,196303,240194,197897,145638,148145,143215,78553
10,39811,5563,2473,1904,25446,60467,130538,279651,312637,229364,194148,190024,194240,202218,202757,233160,264492,274503,284683,250700,196728,186459,187942,116195
11,12435,2819,2445,2467,11728,31216,93582,257036,237397,129961,94259,85884,97683,94885,94737,128153,159930,152070,193044,170787,115772,109485,96370,59264
12,87620,30165,15370,13445,59281,149540,282186,640995,810484,580658,411779,384014,405374,419015,419706,488665,564622,635646,812786,592369,469856,485577,464215,246104
13,31145,4999,3429,3831,38220,85607,148306,327476,338974,224891,180283,176878,191221,192832,185333,224517,260049,276800,331731,283188,203565,195025,188846,106150
14,117533,26127,12021,7578,58647,266024,331732,613754,890340,656948,501981,492280,515241,519352,512101,575080,649013,820407,912502,588857,505547,511870,428212,267538
15,92544,11501,7647,7272,49794,174909,333647,750764,876071,592357,429021,381727,397423,418615,386673,447633,534822,600322,734761,606794,505170,507491,507082,308596
16,44241,9016,5121,4493,34834,77740,163960,366893,388904,270384,206961,195559,204793,208769,199338,228871,259761,268575,312773,275649,215497,222031,218870,128268
17,22340,8873,6891,5178,18963,39134,68052,134712,141342,99150,79174,74849,77925,80238,73585,86579,104423,104106,122544,101524,80264,83862,78618,46315
18,33097,9544,4945,3952,25124,44139,97910,214844,257472,160747,118662,111214,117339,125146,118191,143784,166944,192138,232786,173216,140906,139748,136633,69945
19,14290,5956,2369,1993,11386,22760,52931,124364,118371,72327,55360,51460,56054,58182,56844,73734,91106,86970,98935,83839,60351,55356,52380,29230
20,51852,9913,5586,5822,40862,100638,193670,443390,467528,296291,232737,211872,217362,226821,214222,260693,302495,315911,418482,375380,270363,275859,265235,161566
21,23659,4937,2026,2380,13432,36339,110014,255209,208969,149236,114506,106658,118492,121935,116799,151784,167874,173079,195763,174563,128883,127101,136356,75053
22,36272,10017,6069,5177,13729,51110,103171,261598,328748,221871,174407,155897,172688,179463,171259,197500,230987,253094,302246,236105,198959,206715,204587,115073
23,69332,18398,7527,5962,64982,123685,262693,571028,596610,399251,299413,276511,287457,292737,284728,334355,398239,409904,482668,420070,321581,320852,318936,183979
24,7812,4581,2762,2211,16644,21742,31715,60623,76979,56153,50455,48262,47354,51802,51762,54885,57868,65400,76167,55377,46741,51534,43649,15434
25,31201,4189,2402,1791,32384,90165,154063,320730,367609,248097,170788,157464,171711,174222,170917,195688,224322,277300,336173,283065,197665,197058,183231,109814
26,31530,4019,3725,2851,19234,56291,116862,278889,301449,207823,159715,152572,165203,175873,170555,194360,242349,264505,341317,274421,209210,217460,228625,110471
27,29540,6027,4543,4186,33865,65649,159780,352515,374623,255765,186021,173823,176601,180212,180526,214396,253981,262064,330284,286013,204588,200273,198489,105338
28,22719,2969,585,700,14239,42099,106615,250515,278316,185567,129686,112617,116778,118897,115960,137613,165644,201964,235311,189123,142008,134873,135606,76584
29,47474,10405,12140,10422,49804,103388,253399,504890,484700,332464,258778,243004,262392,244922,241579,296759,359588,411697,499378,444050,326142,324336,311287,176284
30,61472,13516,8825,7323,40097,108522,232857,499637,582722,433770,335360,319659,341241,353373,340633,397279,460788,510095,610116,515657,414443,424042,412563,255017
31,30019,10341,9014,5729,17593,42031,63547,132590,186766,138881,95365,84212,92529,95881,98351,114352,125183,155328,198703,150826,116776,117150,110774,67277
32,97009,33519,21155,20203,91716,203699,349072,742957,912577,700606,552832,515835,535599,542385,540297,601086,676568,736709,826729,671166,542167,519548,488942,276671
33,12621,947,777,588,10714,22458,42285,102982,97812,63855,47922,41933,46036,46232,45850,57832,63817,65926,79376,69300,49083,49073,50716,30979
34,29429,10261,5160,4588,18594,38485,71688,168384,202203,131154,107724,103981,104584,100410,98553,117377,142683,143486,149496,126188,99728,104206,106855,62474
35,52172,16508,10216,8894,38904,102564,178350,406487,585841,454754,307109,267991,250817,248315,259910,323412,384225,431422,487807,336533,333391,372658,292621,150369
36,5419,2514,1528,1162,3570,10749,19289,52397,59386,39183,31118,33422,34431,38961,34962,41232,46727,40123,43378,37536,29008,26068,26237,13519
37,62216,19800,11340,9740,50155,116687,224572,552446,598768,410326,306168,279345,300630,299807,294577,348843,412655,445166,545341,444101,348115,359897,361130,207667
38,20,0,0,0,0,117,516,1485,1640,817,652,517,576,548,479,522,668,671,836,861,582,476,420,353
39,9181,3428,3104,2155,8725,12418,38398,79094,114789,80094,55592,49752,53177,54626,53392,62590,68740,75573,85279,58395,48574,47680,44773,20980
40,26765,4254,3551,4695,19734,58007,100122,212309,226336,166468,134809,122968,129588,130814,122971,146129,173635,169455,186237,168732,137282,130761,132984,88226
41,31915,6788,4287,2822,16226,46099,82960,205656,245709,179890,147313,139323,143827,161749,155483,181451,213682,233809,250139,214641,175006,177703,175537,116724
42,23567,4694,2710,2761,21470,47144,109257,262880,259099,172442,129261,117330,124127,127695,121245,138084,158659,183197,219412,197229,148606,146059,152301,85917
43,33497,5863,4115,3376,16965,50448,107453,246586,271964,201130,158660,151023,171238,183067,177106,198674,246416,247771,276644,242629,191248,195308,208021,106787
44,42079,4606,2402,1872,28504,107737,205045,434008,604620,517596,304133,234590,228989,243581,240955,282630,333993,385162,490004,390891,291666,293026,282584,151155
45,80810,13721,7933,5763,56387,199182,421718,964541,1060918,708496,509475,454498,472448,484179,464897,522967,630908,702388,878170,713705,550744,573502,591184,344909
46,14568,2640,843,564,5116,15122,48620,115343,107576,77650,61600,53323,63584,71876,66432,87605,108521,109002,100626,86036,70094,83755,110944,40256
47,34797,4510,1470,1575,18278,67063,138791,324665,362562,232794,150499,133537,140707,142099,132279,153917,178254,214194,268233,227482,181901,190944,190476,117787
48,55719,20383,16235,14690,19645,65714,133929,314958,420207,311171,228764,211147,235675,242295,240924,256208,296993,346111,418453,332129,268931,271208,257181,168386
49,31633,4777,2971,2635,20610,65010,145683,336392,353167,240773,183745,162704,170940,175435,167534,197030,233640,250873,303897,269575,202583,208823,227812,124479
50,108940,32933,21399,15433,24756,124044,200481,424845,587539,514891,324665,270910,302933,331483,320126,345879,380658,478281,558435,418156,342993,385907,404781,238157
51,49266,10394,2548,1952,17284,78579,203446,504834,703984,532844,290181,251309,263564,278404,263350,305975,377490,469225,563904,406300,279314,254015,236879,132913
52,67951,14306,5996,6308,38672,132484,236589,453701,490096,371559,304620,287445,313215,320905,323810,406626,460273,487962,587435,540227,427048,401152,383377,235727
53,12542,1494,1033,849,9720,26277,73417,149103,198456,132196,92814,81005,87811,93151,86994,107233,124595,127122,161066,136073,104024,104209,100198,52608
54,31490,3516,2588,2590,19477,138156,228338,605072,880093,501676,302368,271164,269809,270107,273883,313974,370246,543811,691331,428308,362479,360805,312834,163813
