클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,14417,7223,4010,1808,6831,16707,47430,106531,104083,84417,75230,70456,74988,76451,78068,97821,109761,103223,103483,91604,66633,59938,56384,30076
1,32777,6141,3065,3040,24145,69193,178602,451289,522286,364554,266872,245544,259175,269175,267949,321448,354658,405911,488057,422534,317966,298515,281711,149597
2,108435,26637,18857,16532,95546,244335,450862,994719,1175642,818052,589360,537505,572307,579086,569875,673615,780656,874388,1046413,928591,700149,684362,650391,385290
3,101190,40956,23640,23034,98737,202758,348226,685345,739903,518261,387803,341803,341931,339807,322717,384350,456202,499937,671205,656328,502031,477718,453920,313847
4,32755,5904,2583,2674,35250,62575,108389,246970,269816,174335,137748,133550,142071,138040,135551,157154,186445,190538,221728,190284,145181,138475,135337,78680
5,24044,7819,1937,1631,9601,31811,97604,237920,276652,161781,111892,94398,106122,103017,98600,120498,143521,166614,210301,168073,124909,116612,120095,72329
6,33158,8785,5280,4981,13862,64161,107323,191772,214702,151699,114997,108605,115815,127039,120452,146412,181535,192998,202287,174579,138413,131539,123331,91498
7,179677,61389,39963,32171,46819,162445,272129,608549,846227,751393,579198,559073,621340,671629,642031,710004,834140,933218,1044042,834396,729393,763042,774375,484970
8,41334,5015,2109,2046,18740,82388,198053,500230,661791,430595,281825,246991,260529,267934,269091,317720,369685,447555,535914,396922,290482,276940,263621,134139
9,27976,5928,4498,4105,25755,49134,97606,233434,259093,168614,133233,124603,136521,135776,133647,150414,174212,190583,231026,197359,146242,140837,134885,75452
10,37652,5116,2762,1724,23408,57253,124355,279860,331940,234595,215483,202289,196013,211086,213975,239277,282038,295835,297857,260721,206921,188094,189421,113419
11,11826,2598,2437,2304,11427,28455,87740,251516,229401,128388,94963,89551,97953,95601,96816,121550,155075,149648,189773,168661,113472,104228,92274,54317
12,86558,28623,14278,13650,54791,137943,271783,627254,801424,574045,400075,376300,400145,413010,406476,480069,551287,626218,772690,591673,468336,465032,447480,237796
13,30207,4851,3293,3824,36671,78963,138803,320173,330303,218141,176806,175622,192804,189574,180987,222186,251286,269925,319153,279240,201174,186885,176908,101077
14,125518,29900,11057,8188,55663,249413,318032,610205,891659,653013,494674,483989,508942,523434,513993,593462,658355,820968,907958,621428,521130,510041,435971,267713
15,86232,11862,7392,7818,47776,162845,317512,726554,847714,566259,407097,363258,386027,406554,371659,431631,518708,584620,713651,615611,505849,491572,484615,296859
16,43808,9046,5068,3875,33937,70611,155335,363911,387190,271212,212616,194897,205978,207550,200419,232769,266707,272844,312860,283174,224032,217190,211029,124152
17,21849,8175,6090,4787,20030,38020,67209,132581,142609,95417,78891,73142,79028,81060,77151,86982,104704,103202,116994,103625,79508,78905,74588,43645
18,29934,8809,4844,3333,24134,40914,94836,213714,251721,159136,117288,106079,117591,124725,118570,146800,172993,193572,227787,174127,140091,138758,134720,66482
19,13602,5636,2169,2123,11068,21876,54051,124977,116191,75860,56710,54855,58280,59977,57956,74002,87755,87590,98430,85012,58026,53186,49875,27881
20,49030,9832,5444,5830,37559,93367,188856,439964,474126,289164,230680,220675,215772,237076,221923,264814,306583,326267,411093,374686,277247,271401,256779,159353
21,23833,5114,2122,2454,14817,36818,108218,257199,214452,148858,112322,108074,118263,120545,121509,150614,165975,176899,198686,184181,130125,128424,135427,73744
22,34674,10706,6193,5082,12928,48366,100995,266132,337813,232497,186982,163304,184293,193008,181836,206354,243514,263598,306220,244075,204986,211504,202961,115725
23,64347,14502,6103,5637,62552,115676,251047,554249,568946,388142,298322,274288,287081,287077,281673,327396,389335,407033,475183,421266,325807,315193,306144,181423
24,8006,3862,2816,2455,16098,21604,29999,61440,76840,54916,50137,46732,46531,50247,50710,54082,55267,64386,74822,55775,45571,48620,42430,15027
25,29426,4071,2216,1799,30091,80619,147297,315203,350246,239202,168187,158116,171343,169869,171721,189328,219801,264657,313016,277221,198054,188831,170848,104430
26,29694,3893,3156,2879,16604,52294,112849,277046,295348,204571,158480,151477,165696,171054,168809,191780,238486,263461,333119,276562,208474,207960,224872,104878
27,29225,6030,4524,3457,31974,58972,151876,348180,362240,253636,185526,172051,174812,183687,181190,215726,257822,265839,325875,293583,206525,195127,189027,97098
28,20672,2602,619,725,13639,41230,101371,245922,275769,178930,123590,108088,115521,117978,114027,132359,162313,194757,225398,190477,138710,127967,129341,71529
29,45195,9781,12295,9485,46789,89147,233946,482129,457917,324710,249796,233218,256215,233028,235106,292673,353169,395624,469078,433210,321284,305473,288013,160683
30,59476,13623,8639,6661,38622,101182,223910,491599,592630,450754,349294,323288,345039,353736,341566,403325,466704,533640,630105,544334,429630,421225,411534,255312
31,31148,10586,8321,5410,16441,39710,62792,132157,183795,138390,91683,81510,89790,94123,97674,111804,124954,152482,191314,153652,116633,112146,105924,64928
32,96064,30924,19403,20020,87635,189621,332596,725917,884550,687330,537514,515019,537521,533544,528165,603619,673102,730873,794228,679155,542132,502303,477504,267605
33,12629,821,654,612,9812,20553,43724,105585,96040,63862,46793,41393,46301,46407,44481,57560,63382,67123,79286,71165,50837,47139,47697,28832
34,28972,10591,5412,4401,15873,32925,68180,159344,205420,133447,111964,104572,104845,100371,102246,120319,147280,151178,152157,132917,106504,106698,106716,63349
35,49108,17429,9766,8013,37979,97156,165826,389954,571198,436558,300357,263518,246984,250904,265379,333869,384674,440710,481931,343149,331494,361376,276332,142811
36,5190,2474,1609,1164,3700,10044,18691,53054,64487,39140,32043,35756,30853,39198,34533,40878,48337,43557,44298,37808,28722,25015,24998,13495
37,60301,18946,10907,9413,48043,108962,224066,549387,592817,405311,298855,275433,297132,297665,289127,347293,408273,440645,524904,444618,353029,350071,351968,199524
38,19,0,0,0,0,123,415,1360,1628,658,532,515,476,540,515,522,713,682,812,845,500,432,440,300
39,8716,3510,3131,2173,8999,12044,33947,78020,115720,79173,53990,48762,51638,52836,54144,61150,67540,75574,81323,58947,48321,44543,44589,19929
40,25645,4143,3598,4383,18737,53752,95529,205886,226192,168200,135816,122640,130875,131182,125412,143432,167925,165343,181652,170120,137890,129013,127202,85861
41,31924,7071,3990,3623,16016,43049,81165,202125,262977,181756,155577,145836,147688,160724,157553,181574,220253,239653,254841,219384,179582,178520,172917,112563
42,22255,4548,2692,2689,20037,44759,103888,236751,225132,154426,116632,106812,117680,120568,112078,130597,158419,171054,198218,182449,136438,133450,134566,77448
43,31204,5340,3915,3199,15406,48870,105002,242085,270863,193289,149411,146107,164918,174046,169188,188969,242218,242964,272525,240671,187725,187922,197615,99184
44,39930,4817,2230,1996,26272,100724,192605,418759,579157,496244,294740,222579,222821,230905,231377,268524,318354,375930,470242,386678,291562,283161,271690,143255
45,76960,14724,7104,6354,52584,187019,403035,932603,1028200,681547,504857,452337,471749,481941,461588,516462,630633,702392,870113,731970,555946,560079,575648,330857
46,13180,2580,832,485,5190,14920,48149,117461,106201,73873,57451,53368,64598,69033,66757,80787,102876,105923,98573,85727,68707,84169,112716,38285
