클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
0,10254,371,0,0,123,17283,64416,147986,156962,102377,82257,76368,79797,81410,82871,92496,108291,122748,146233,116580,76463,67515,57992,32287,37.640620757407405,126.91827496666666
1,16542,1142,4,0,268,30655,75239,183439,381807,244779,187376,173798,176358,193076,190208,204682,233495,286267,367417,225737,168214,152146,124976,63553,37.554672516857146,127.00978886571428
5,3807,0,0,0,0,8203,27934,73614,85564,49455,40677,38739,42443,43636,42985,50675,60729,65137,78631,57759,37458,33146,31626,16505,37.549852478630136,126.84327391369862
6,3635,15,0,0,42,4650,36278,94940,198623,124687,87171,80780,83118,93098,93621,99652,116129,162526,195548,106727,72497,63103,48839,19568,37.48650292229167,127.01878307708334
7,7071,2,0,0,48,11960,38396,109212,206605,116171,76861,73574,77701,80259,73402,83840,93884,126574,191628,105333,74868,71902,61614,32602,37.53856653323529,126.94656868235295
8,6610,55,0,0,30,11568,46590,101650,154861,120454,101603,94436,94193,96573,95063,108480,119248,138530,167788,119202,87780,73119,58540,29144,37.540276871509434,127.09157076037735
9,4317,1,1,0,81,10382,30200,82008,96379,58063,40930,36642,38495,37177,36512,40547,48406,57122,83838,63225,40105,35175,31021,17354,37.59379516368421,126.94136173508771
10,3020,174,0,0,22,9550,25089,63586,77271,41212,27055,24667,28214,27836,27453,32790,39064,46243,61090,45452,27730,23645,20242,11754,37.49099402638298,126.83816765531915
11,7728,259,0,0,35,14459,45247,125113,132488,74129,53192,49794,50309,52530,48962,56971,69056,82799,100117,79022,48377,42408,39103,23134,37.618257858250004,127.08888587250001
13,3517,0,0,0,6,8345,17192,43376,53701,34489,28433,28776,30189,30262,30762,30546,38144,41547,54165,40728,27456,23836,22076,10256,37.545206293142854,127.14775069142857
15,3092,59,0,0,17,4636,12649,35051,60406,31489,27753,23622,23507,29426,27540,27644,38479,44573,52566,33173,23355,25810,21182,12722,37.59496507482759,127.03444572931035
17,12741,456,0,0,140,21087,54800,146808,241028,133238,93109,90493,98567,100659,96570,108305,129576,181809,249422,157400,113311,110882,97824,58555,37.53180331842105,126.90143844035087
19,3154,3,0,0,21,4540,24895,58493,71990,51321,41730,39213,46884,52552,49119,53531,64421,80536,78060,51061,33637,34687,55945,12338,37.49748133567567,127.0662759027027
20,3486,3,0,0,17,7225,18538,46360,73661,49409,34340,32235,32506,34318,32021,35407,40211,46272,62122,44145,31001,27581,23440,12644,37.48661260913044,126.97160574492754
21,11462,1,2,0,204,26249,57102,134798,181326,123932,91328,92817,97736,100680,100474,111513,131443,150628,194426,153671,104034,93668,83232,51813,37.63763869479167,127.02500148541667
22,5193,0,0,0,36,13755,30630,68066,99111,61294,45071,42042,46773,45348,45160,51353,60366,70149,90598,72317,45163,39854,33485,17810,37.581115417826084,127.08651137173912
23,14486,666,0,0,123,13412,60433,146565,272627,250264,152404,134725,146601,155479,160237,172741,202973,276555,368556,233663,160414,159082,136255,73751,37.50451202065217,127.02470427608695
25,10411,44,0,0,111,21377,65037,158109,271674,137714,93568,86155,92173,93880,90776,101828,123001,161471,237126,140392,90942,80601,69517,38725,37.567475747391306,127.05770306304348
26,15854,1003,0,0,99,21232,82914,186116,500858,326662,198542,189147,208704,235537,250642,278691,314814,410963,586141,331171,224475,193569,139730,65789,37.54302093014493,127.04969984782609
27,6226,186,0,0,90,19695,69237,124060,154303,110330,111644,123995,127222,136184,144760,146304,145696,167698,182356,124965,85563,78927,70324,31865,37.56186748842105,126.80779377017544
29,14837,4,1,0,2393,61004,125792,401937,817701,469936,209773,174898,185835,195965,195135,218525,279513,511121,699715,359220,220934,184511,140144,73617,37.48156954803279,126.88153083606558
30,185411,9429,1,2,18096,317005,1007617,2401341,3893125,2774313,2109923,2097895,2233947,2319780,2213074,2514498,2832590,3425789,3993138,2631803,1838905,1688693,1354436,726290,37.5476151796,126.974896176
32,8345,0,0,0,73,20583,46686,109897,140229,87215,61039,58648,62779,65391,61132,70487,84609,95018,122541,95111,60172,54182,47327,27347,37.59112262423077,126.90973762884616
35,8946,44,0,0,8,12299,45285,96274,154139,96936,80026,77843,91856,100823,104811,116897,133982,145427,159687,106881,86122,105459,86531,35070,37.51344702022727,127.12093440227272
41,10012,166,0,0,191,13195,28812,47967,93684,75467,59054,59708,67625,80932,79818,95198,114543,135045,154375,109768,84913,78384,72976,40812,37.53271991566667,127.00123545833334
44,3634,0,0,0,17,6572,15531,39040,70684,58896,44919,49955,57901,64388,62304,68145,72526,80372,96735,71454,48222,43331,34422,19465,37.556954193174604,126.9028902968254
46,1983,0,0,0,56,6626,14839,39884,46805,28268,20334,21189,21719,21266,20444,24545,28842,29084,34133,28364,16605,14749,13382,7300,37.61344567472727,126.91255202363637
48,8441,537,0,0,26,6100,29306,68253,143105,115569,102576,110728,124463,144557,144149,152112,167191,197416,215209,139335,110734,137349,112923,47587,37.580735432790696,127.0001542372093
49,2370,13,0,0,3,4267,23381,92599,200420,68150,42559,47135,44074,47604,47186,52863,63189,100023,146253,52462,39740,36699,26933,11792,37.5652887225,126.96507205833333
53,2912,11,0,0,5,2916,19115,51499,112650,92253,50618,52289,54860,60027,57308,67145,80757,108453,146830,80635,59090,53802,39769,18660,37.5247511034375,126.964399584375
56,12414,1537,2,0,205,19022,78141,180699,316346,210655,156375,145904,159747,175469,174365,188455,217713,264071,354150,209008,149331,130240,109876,55672,37.490573859240506,126.98780050886077
57,2874,9,0,0,27,6122,18258,47625,74818,40424,28349,25892,27359,29463,28471,30972,38082,45392,64523,39354,26184,24520,19689,10047,37.53036048576923,127.1178868923077
58,4679,345,0,0,167,6630,34827,100852,177675,110359,70487,70300,68553,71310,73923,82560,93054,126105,159439,86586,58284,54626,44211,18123,37.48782478666667,127.05417353
59,11086,16,0,0,273,26722,62661,143559,159221,104589,79547,73513,78899,76517,74328,84389,98546,115357,141863,125372,82211,70622,65007,39489,37.65498922236364,127.03409130545454
60,4449,0,0,0,6,12242,29836,72898,74550,42888,33468,34030,37373,34156,33016,37812,42018,46174,60009,56101,32590,27422,24674,14459,37.66397454109091,127.06224284363635
61,2200,2,0,0,3,4264,13722,37031,61254,39064,26563,24766,27448,25540,24887,27706,30470,39681,54931,34771,22393,20087,17011,8616,37.550828514375,126.9312353375
