클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
0,10993,426,0,0,107,17782,67412,152015,161660,103324,80945,75256,78362,79432,80108,89041,107908,122403,148238,117760,75805,67682,57936,32013,37.640620757407405,126.91827496666666
1,16885,1075,0,0,307,30658,77811,190433,393766,252454,192205,175206,174056,190625,186951,198304,229309,279720,374304,225040,168849,149657,126485,63938,37.554672516857146,127.00978886571428
5,4182,0,0,0,0,8472,29856,75731,88235,50843,40820,39531,43114,42332,41171,48811,59335,62444,79062,57372,37324,32622,30939,16376,37.549852478630136,126.84327391369862
6,4130,5,0,0,58,4839,37434,100397,208409,124237,84714,74881,78047,84278,86180,91475,108746,157415,195982,103240,72036,63072,45320,19662,37.48650292229167,127.01878307708334
7,7466,1,0,0,26,12085,40237,112150,213940,116883,76499,73374,76146,79136,72354,81174,92585,126061,190458,103879,74028,70249,60861,32769,37.53856653323529,126.94656868235295
8,6885,57,0,0,37,11947,50306,105966,159952,122267,102376,91364,90085,92521,90796,103727,114390,136139,169563,120326,89438,75062,59253,28876,37.540276871509434,127.09157076037735
9,4747,0,0,0,74,10539,31527,84914,99055,58850,40164,35497,37172,35536,34948,38802,47018,55888,83847,63356,39855,35645,30763,16981,37.59379516368421,126.94136173508771
10,3175,212,0,0,18,9690,26468,66528,80148,41964,27328,25252,28228,28072,26416,31940,39200,46989,62766,46116,28340,23585,19916,12062,37.49099402638298,126.83816765531915
11,8116,256,0,0,28,14826,48337,130090,136454,75922,53784,48998,50097,51816,47330,56191,67555,81411,98760,78243,48675,41741,38921,23336,37.618257858250004,127.08888587250001
13,3479,0,0,0,3,8225,17921,44355,55524,34046,26742,26159,27727,29076,27497,28482,34498,37379,52746,37384,26053,22217,20162,10227,37.545206293142854,127.14775069142857
15,3580,70,0,0,20,4613,12853,36281,61907,32661,27445,23800,24142,29969,26807,25855,36865,42567,50466,32404,23055,25495,22459,13264,37.59496507482759,127.03444572931035
17,14426,421,0,0,131,21307,57815,151275,249506,135753,92680,89505,97583,100399,95121,107964,127635,183608,256439,160598,116708,112941,100614,59097,37.53180331842105,126.90143844035087
19,3349,7,1,0,35,4708,25865,59775,74134,50813,43719,39700,46825,51942,51337,55491,65158,76103,76976,51462,33487,34425,47248,12078,37.49748133567567,127.0662759027027
20,3631,0,0,0,20,7344,19352,47080,75441,49495,33450,31476,31625,33449,30823,34907,39198,46483,62025,42697,30637,27676,23123,12836,37.48661260913044,126.97160574492754
21,12741,0,1,0,134,27016,59870,136752,184493,124849,89184,89358,95014,96477,95697,105625,125186,144694,192150,151673,103005,92684,82201,51100,37.63763869479167,127.02500148541667
22,5471,1,0,0,8,14015,32568,69442,102962,61796,44620,42210,46147,45047,43327,51876,59502,69406,90432,71747,45509,39892,33753,18050,37.581115417826084,127.08651137173912
23,14850,603,1,0,116,13277,63195,153720,283298,254653,150744,129917,141282,150158,153393,163951,193345,272612,374564,233087,159418,155430,134420,73119,37.50451202065217,127.02470427608695
25,11141,87,0,0,87,22035,67743,163241,277512,137947,89906,81759,87191,90160,85902,97976,118638,158749,237257,138112,89672,78998,67720,38397,37.567475747391306,127.05770306304348
26,18761,1147,0,0,126,22550,84057,194226,517241,330354,204625,197047,217280,245908,264031,293905,329861,437924,623078,356932,252671,216309,155779,74181,37.54302093014493,127.04969984782609
27,6156,222,0,0,76,20447,68438,132950,158356,109112,107692,119881,120800,128793,130835,133844,132519,161011,178121,118276,82696,78347,66504,31302,37.56186748842105,126.80779377017544
29,16266,3,0,0,2373,62028,130584,421565,850506,477659,211031,172694,184694,193881,192785,216732,278486,524186,720396,363519,221936,183831,139429,73390,37.48156954803279,126.88153083606558
