클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
0,10142,488,1,0,144,18107,65997,139129,149918,98485,80913,74489,78421,78865,79211,89115,107308,117926,141167,109306,74703,66504,56796,31948,37.640620757407405,126.91827496666666
1,16111,1002,2,0,351,31446,77348,173643,351278,232470,169244,160935,164272,173161,174936,183879,215118,258164,339768,202098,157150,140678,117319,61349,37.554672516857146,127.00978886571428
5,3672,0,0,0,0,8663,28342,67576,79594,47643,39876,38117,41950,41417,40424,47351,56259,59161,73185,52354,35332,31379,30406,15742,37.549852478630136,126.84327391369862
6,3606,1,0,0,54,4811,37200,92596,189621,118416,86119,77103,81236,87612,90566,95108,110852,154020,183852,101317,68136,59817,45229,19357,37.48650292229167,127.01878307708334
7,6747,0,0,0,39,12749,39950,101400,189439,110197,70457,69399,72993,74848,68094,78232,89390,119825,173285,93957,69147,67216,58607,31750,37.53856653323529,126.94656868235295
8,6242,28,2,0,42,11999,50869,97957,146905,114549,99793,89188,87940,91686,90395,103202,113516,133071,160155,113373,84127,74625,58628,28526,37.540276871509434,127.09157076037735
9,3961,0,1,0,63,10769,29802,75882,89837,53689,37934,34211,35553,34977,34178,38240,44254,54677,77219,57794,37587,33933,29367,16323,37.59379516368421,126.94136173508771
10,3111,103,0,0,36,9814,25275,60523,72129,38840,26892,24468,26227,26536,25170,30604,37138,44209,58307,41514,26770,22474,19785,11691,37.49099402638298,126.83816765531915
11,7369,210,0,0,33,14889,45794,117197,117815,65471,49510,45795,46931,48919,45475,53020,63115,73009,88558,70009,44450,38997,37634,22381,37.618257858250004,127.08888587250001
13,3350,41,0,0,2,8267,17336,40138,51440,33034,26826,26692,28326,29138,28315,29014,35330,37969,50654,35547,25400,22232,19960,9686,37.545206293142854,127.14775069142857
15,3272,52,0,0,36,5304,12884,33314,51742,29329,23468,21124,22277,26268,24815,24778,33506,37854,42723,28529,20729,21437,19778,12772,37.59496507482759,127.03444572931035
17,13230,427,0,0,125,21758,55191,139510,228914,125422,87720,85369,93059,94831,90314,103354,122383,172773,234929,144453,108597,108759,98194,57943,37.53180331842105,126.90143844035087
19,2807,3,0,0,30,4722,24855,53498,67712,47223,38094,35882,42804,47161,44425,49685,57567,72019,71519,47690,32545,34038,46844,11721,37.49748133567567,127.0662759027027
20,3461,0,0,0,48,7503,19255,43468,68077,46116,32616,29717,30915,32550,30679,34333,37639,45161,56856,39278,28886,25698,22643,12376,37.48661260913044,126.97160574492754
21,11501,2,0,0,100,26653,57585,125939,167778,117997,88262,85862,90028,92614,93160,102016,120265,138109,179205,138557,97844,87853,80006,50115,37.63763869479167,127.02500148541667
22,4955,0,0,0,20,13992,31676,63584,91405,57943,43019,40449,43061,42738,42028,48390,55815,65777,83874,65902,42661,38660,32253,17227,37.581115417826084,127.08651137173912
23,14273,649,0,0,126,13889,62831,141654,261984,238815,142144,128763,137979,146382,151586,163715,192928,263857,347359,216807,153474,152170,131387,70899,37.50451202065217,127.02470427608695
25,9953,150,0,0,88,22254,65370,150370,252239,127972,87493,79419,84827,87422,82806,94478,115432,151329,221072,128458,84665,77197,66703,37522,37.567475747391306,127.05770306304348
26,16866,1060,0,0,137,22629,84179,177375,462149,308805,204206,200066,215907,237177,255948,280988,320817,407267,569037,321959,241959,203506,145137,70329,37.54302093014493,127.04969984782609
27,6385,224,0,0,76,19947,66933,123095,150747,111717,111934,123768,124825,135298,137440,139819,139543,163750,175755,118125,84824,82413,66784,30172,37.56186748842105,126.80779377017544
29,14983,4,1,0,2667,59614,125923,388625,768843,431977,196409,166279,175359,182363,180060,204501,259769,486679,653707,325893,206033,176785,134649,70480,37.48156954803279,126.88153083606558
30,179579,9378,7,0,18399,329617,1043937,2298278,3652177,2598750,1983193,1982041,2102034,2150705,2062409,2320082,2622701,3189106,3730541,2414837,1735547,1642500,1316130,697768,37.5476151796,126.974896176
32,7950,2,0,0,55,21697,46367,102512,129467,80840,58143,54289,57166,58448,55636,64096,75543,85791,112839,85352,56685,51157,45441,26727,37.59112262423077,126.90973762884616
35,6395,55,0,0,8,13374,46620,93724,142408,94674,78164,76653,83421,87692,88391,98383,111884,130804,144437,101326,86741,99765,69327,28330,37.51344702022727,127.12093440227272
41,11216,158,0,0,270,15925,29966,44415,84212,68585,55573,56412,63349,76736,76089,86620,103767,125091,142259,100145,81225,73546,75893,43146,37.53271991566667,127.00123545833334
44,3658,0,0,0,20,7029,15819,36921,67325,57066,45533,48960,54251,59101,55771,60471,67129,73702,88902,62543,45329,41489,34568,19269,37.556954193174604,126.9028902968254
46,1913,0,1,0,49,6930,14934,36994,46067,27372,19666,20639,20900,20084,19378,23955,26656,27730,32127,25925,15872,14377,13152,6659,37.61344567472727,126.91255202363637
48,7890,504,0,0,34,5953,30016,64702,129600,104593,90792,99288,113252,133112,133542,134277,151003,179800,191602,119804,97732,121591,104756,42846,37.580735432790696,127.0001542372093
49,1991,42,0,0,6,4273,23217,86228,180299,65101,41390,42629,41919,45364,43390,48310,59327,92578,134292,46268,35070,34182,25487,10822,37.5652887225,126.96507205833333
53,2582,0,0,0,11,2878,18860,52148,107118,80727,47989,50672,54024,59928,57124,66648,79323,108001,141303,75417,58315,53584,39562,18161,37.5247511034375,126.964399584375
56,12561,1507,0,0,231,20518,80884,173332,293777,201532,149845,142761,154307,166198,161157,177883,204070,250502,330991,192775,142181,123279,103035,54208,37.490573859240506,126.98780050886077
57,2488,3,0,0,46,6660,17422,44646,69094,38253,27273,25019,25843,27698,26662,30027,35362,43020,58427,34892,24242,22139,18008,9527,37.53036048576923,127.1178868923077
58,4394,269,0,0,221,7090,36749,95279,164160,103128,66798,65763,65221,67348,68771,78978,88327,119373,149406,79364,56625,52903,42462,18045,37.48782478666667,127.05417353
59,10622,13,0,0,260,27309,62937,135436,149685,99069,75180,69467,73545,71945,69441,79583,93495,107347,132941,114447,75673,67275,59778,37466,37.65498922236364,127.03409130545454
60,4420,0,0,0,27,12480,29812,68419,69854,42121,33514,32483,35406,32899,31235,36672,40760,43762,56692,51907,31017,26567,23828,14609,37.66397454109091,127.06224284363635
61,2207,0,0,0,8,4637,13782,35030,57381,36682,26699,24937,26851,25376,24579,26751,30125,38027,51304,30553,20270,19808,16678,8702,37.550828514375,126.9312353375
62,15865,87,0,0,318,38504,69023,157993,237670,155792,104711,93980,99105,99875,97812,111494,128452,150469,198295,150276,110391,107349,94903,55584,37.48636727808511,126.9095826787234
63,6146,2,0,0,42,10815,50455,165052,364802,302648,138931,98659,99700,113044,107772,121636,141840,261780,307794,169430,102587,94411,66837,30086,37.4963395492,127.03822166399999
64,3551,0,0,0,37,7116,40354,69672,142709,97858,47671,38842,42308,43517,43984,49504,60286,87302,119022,62344,39892,36259,27442,9805,37.52171048466666,127.05118649333333
65,69532,276,0,0,562,88463,389619,897248,1412870,1086845,837262,840955,871538,921411,946648,1078757,1236838,1450333,1737572,1142037,926673,875521,710169,334301,37.513895768163266,127.10329941632652
66,3763,0,0,0,17,11249,24562,54904,83358,51250,43322,41528,44474,46749,45281,51461,57629,66010,82892,53987,37990,35436,30277,14965,37.55576289518518,127.09071542777777
67,6914,1115,0,0,83,11955,38265,82987,73370,43426,34171,29370,34280,34980,32967,39611,42113,54789,75601,56565,35238,32256,27545,15996,37.5576549290625,127.16898055625
68,15056,991,0,0,254,20715,110510,348847,873980,480396,287559,297580,295653,329824,326480,352584,407262,609252,846322,389483,328157,294037,215242,96062,37.568107142830186,126.97896648301887
69,5421,0,0,0,28,7472,18454,44621,71526,51507,44343,39333,37972,41823,42169,42536,51710,61225,66027,46623,35615,33657,32244,21374,37.49485013775,126.95618514499999
70,16189,1521,0,0,98,18033,53230,117438,171958,132833,108169,117041,121492,129256,130158,134996,158999,182847,202124,144617,112007,109377,98622,55105,37.591749831451615,127.01025897258064
73,9621,0,1,0,3057,30611,74037,157564,233604,202846,209706,237946,240313,239715,246759,247179,263096,249098,260544,167887,126406,104351,72389,38541,37.58094735652174,127.04217352391304
77,16436,322,0,0,1804,110140,104482,224170,366510,262468,217914,206274,200152,203616,199298,221262,253512,297790,320292,213170,166342,175976,151648,76688,37.4935628526,126.89221596200001
78,4479,0,0,0,1105,17987,30239,72409,103183,52328,35448,31834,35328,34326,32660,37885,46504,64779,89829,50847,39178,37641,32312,19004,37.52500320193548,126.91601253225807
80,2097,0,0,0,2,4687,12101,30150,37559,21914,17955,16832,17214,18547,17932,19777,26519,28373,32782,25137,16293,14241,13917,6622,37.5036343647619,127.13612002857141
81,47450,2144,0,0,898,48716,104720,220556,401444,310528,252922,254970,287506,318030,321712,353346,405710,497544,604928,429860,360608,352390,324194,191080,37.53818672980769,127.06490750576924
82,6207,0,0,0,52,11173,33885,80688,92562,60077,47186,44989,51106,51696,49322,55195,61956,68014,80906,64429,43262,38062,33837,20259,37.635783545555554,127.06852723174603
83,6056,0,0,0,95,19697,45614,106749,126425,91896,73419,70590,74256,76241,77574,90382,103553,110671,138186,102981,76645,61754,50822,28860,37.614186668461535,127.03004041384615
84,1991,12,0,0,79,4659,13774,30410,47161,29859,24080,23828,26237,25244,24719,27398,30036,33911,42795,26096,18969,18079,14094,7355,37.569379049333335,127.04205000222221
85,10660,276,0,0,264,34059,69574,172333,191057,111757,80301,75929,79603,80972,78396,88033,106838,130844,175537,123742,81563,74422,66170,39156,37.519432886326534,126.85707796530612
87,4210,0,0,0,80,8478,23750,59168,85344,52893,38259,36162,37912,39042,38268,42897,52849,59497,76032,53296,37188,32839,28798,15512,37.548262028,127.0209717981818
89,10518,5,0,0,2678,28163,62376,130237,157983,99639,78874,75492,81907,82051,80330,91333,107243,124576,155909,120510,79425,72816,64891,39932,37.61243216935484,127.06163358548388
90,54605,1995,2,0,4150,108396,216417,442428,844879,692976,681811,724880,762903,796986,820636,846076,892769,970887,976881,677690,517416,472906,403611,236581,37.571771729375,127.014431603125
92,10331,19,0,0,335,17335,51766,143388,231273,119314,63913,57458,59876,61132,59063,66598,88237,142356,207974,113018,71440,63755,64483,32322,37.57561284787879,126.90239574545453
94,11866,0,0,0,194,26166,65700,154880,229652,161874,128356,127012,136060,143792,141276,154410,168850,181736,228704,160356,110736,96404,81206,43576,37.6101137506,126.93237207
95,12874,1,0,0,217,35059,78261,192681,260130,157126,105416,91821,100494,98810,95319,113394,136554,157495,201877,138848,93400,88515,76800,42514,37.45709766666667,127.14960633333334
97,9832,68,0,0,211,13897,72062,193413,428914,325216,182907,149283,154310,176319,166048,184897,219778,323634,424526,222356,144867,134687,114550,45504,37.50808201333333,127.04514200000001
98,4582,331,0,0,39,17621,34513,86953,117439,65399,43447,41446,42920,42872,41798,47879,55537,66870,90403,66471,42899,37503,34141,17529,37.55259323375,127.13106059375
99,9364,0,0,0,375,25805,53606,125427,171455,97326,66864,62215,66751,66293,63717,71261,88881,105881,153952,105995,71612,66918,55944,34177,37.53863473365384,126.83330238653845
101,8588,2,0,0,24,6592,34552,85374,140362,82516,70160,75618,85972,93016,89114,100110,112206,146522,188812,104010,78234,79248,73686,42578,37.53719435459459,126.96984367297296
103,8486,514,0,0,80,17892,37356,93546,142149,94073,62001,57855,63534,62146,60892,68054,77334,88671,116784,88437,62447,58907,52142,29713,37.48843534647059,126.94401438382353
104,4851,44,0,0,184,24746,41075,86818,100577,66643,54715,54994,57965,59040,57934,64504,73937,86490,104231,75236,48152,40295,32497,18702,37.48047769,126.8430667
105,4047,0,0,0,11,5855,20974,47810,97814,73104,48805,46152,49688,50999,52904,54082,62260,77198,93545,51533,39380,38147,34527,16632,37.48026585479167,126.99691678333333
106,11768,552,0,0,181,20293,62442,186395,348842,183824,113568,110965,116986,124058,120927,127230,149563,213508,289859,142630,101596,96029,78977,43504,37.556443259090905,126.95956173636364
