클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
0,9934,548,0,0,118,16763,61468,139995,148266,91994,73498,70296,76466,78004,78899,84597,94900,114580,146673,116821,73078,64278,53550,30539,37.640620757407405,126.91827496666666
1,15480,996,1,0,347,28803,71063,156760,364461,233516,158189,149369,158411,170579,166417,177854,201132,259898,364028,209237,153712,138651,111525,57682,37.554672516857146,127.00978886571428
5,3892,0,0,0,1,8070,26983,64557,79658,45746,37698,37105,41706,42933,41171,45430,50216,58594,78699,56521,35379,30403,29215,15815,37.549852478630136,126.84327391369862
6,3402,8,0,0,40,4366,33392,94659,208089,123162,83982,79026,80671,92255,91376,96261,108826,166960,202055,103576,68867,57114,46833,17122,37.48650292229167,127.01878307708334
7,6856,0,0,0,41,11574,36353,103045,211883,111499,70625,68446,72284,75021,69811,77207,86897,125866,197350,101605,70718,67488,55031,29981,37.53856653323529,126.94656868235295
8,6433,146,0,0,17,11006,45605,98903,157761,120910,100454,92496,91290,95233,94672,102447,111989,132823,167070,118786,82475,68759,55279,27730,37.540276871509434,127.09157076037735
9,4124,0,0,0,74,10221,28131,79137,96006,55027,37364,33348,35047,34612,34691,37853,43761,54303,85731,65865,38507,34236,28835,16167,37.59379516368421,126.94136173508771
10,3095,110,0,0,24,9391,24260,60578,74301,40724,26092,23771,26024,26444,25574,28352,34123,43159,62725,46520,27399,22423,18797,11289,37.49099402638298,126.83816765531915
11,7123,229,0,0,25,14160,44046,121590,122799,62300,45306,40442,44766,47261,42575,49022,55752,71884,96295,76460,45515,38494,36005,21230,37.618257858250004,127.08888587250001
13,3243,43,0,0,10,8094,16044,40187,54381,32657,26276,26466,27884,29629,28838,29586,34659,37382,54351,39648,25549,21691,19507,9406,37.545206293142854,127.14775069142857
15,2848,48,0,0,27,4290,12209,30617,51123,29772,17505,17489,20588,24289,20405,22021,28455,37232,42999,27781,18871,17282,16246,10700,37.59496507482759,127.03444572931035
17,12667,272,0,0,120,20177,55322,144293,247440,128962,84065,83667,89267,92728,88820,97419,115800,174249,258099,157405,108445,102201,92234,55249,37.53180331842105,126.90143844035087
19,2934,3,0,0,18,4612,23703,53037,74277,53091,39492,37288,46024,52624,46428,48681,55192,79065,78546,50184,32143,35066,53293,12012,37.49748133567567,127.0662759027027
20,3542,1,0,0,5,7146,17006,44406,71566,46743,30814,28721,29486,31518,29344,32572,35725,42213,61302,42078,28145,25126,21562,12282,37.48661260913044,126.97160574492754
21,10942,0,0,0,76,24680,55149,125340,175435,116140,83197,82832,89853,94163,94386,102253,120039,141196,190949,149902,97411,84426,75558,48216,37.63763869479167,127.02500148541667
22,5160,0,0,0,21,12822,29466,64713,95186,58118,41060,39069,41889,42444,42424,47845,54599,65676,91145,72779,42628,37618,31180,17226,37.581115417826084,127.08651137173912
23,14669,261,0,0,131,13119,59122,143453,277429,252229,146664,128653,137867,151578,156417,165136,193371,275815,382919,234111,152981,153417,132472,72770,37.50451202065217,127.02470427608695
25,10121,65,0,0,70,21358,63561,153320,277998,133017,84399,78614,83700,88260,84024,94750,116139,159573,245540,140654,86556,75386,63553,35744,37.567475747391306,127.05770306304348
26,15665,952,0,0,73,20300,80692,182813,524475,335908,181518,162020,178904,200981,214521,234490,266720,373254,575244,299706,193431,168435,124317,59495,37.54302093014493,127.04969984782609
27,5576,200,0,0,61,19535,67477,119550,148563,105704,109931,125293,121355,134846,144059,142459,141940,166174,183756,121543,82156,75266,69353,30027,37.56186748842105,126.80779377017544
29,14565,0,0,0,2154,57583,126666,408300,870901,484706,205765,164485,176690,186428,186410,208669,270159,528459,758879,374774,219435,179745,134601,69953,37.48156954803279,126.88153083606558
30,167934,8983,5,0,18031,300719,935338,2266136,3802380,2527021,1824952,1848513,2016383,2093190,1989322,2221456,2458635,3165724,3938227,2517059,1682897,1523731,1226125,647710,37.5476151796,126.974896176
32,8306,1,0,0,25,20317,44422,102914,136327,77651,53018,51644,56485,58408,54299,62286,72357,86540,121684,94185,55320,50063,43215,25600,37.59112262423077,126.90973762884616
35,6178,23,0,0,9,11884,45871,88073,151757,90277,65832,63375,76270,75139,76994,84969,102755,119154,150589,105160,75912,69296,56502,26875,37.51344702022727,127.12093440227272
41,7965,132,0,0,248,12148,26810,45635,83903,70275,49941,49108,55755,66400,65814,77380,94430,121295,141008,95049,69283,63630,66787,31604,37.53271991566667,127.00123545833334
44,3694,0,0,0,5,6337,14816,34646,71637,56758,39958,44910,51001,57823,54753,59987,64923,75338,93463,65174,43379,39490,31514,18505,37.556954193174604,126.9028902968254
46,1935,0,0,0,24,5922,13656,33909,46232,26741,18492,19285,21538,20645,19310,21275,25284,26145,32942,28223,15301,14093,11913,6677,37.61344567472727,126.91255202363637
48,6960,357,0,0,19,5831,30139,64591,136417,112701,102551,101340,121729,143124,142960,146113,163821,188693,207952,131348,95866,119318,107684,40021,37.580735432790696,127.0001542372093
49,2045,11,0,0,10,4473,22609,90348,207648,66646,39831,40347,40281,45087,42894,47253,54898,96212,154863,53586,40091,36478,24379,10980,37.5652887225,126.96507205833333
53,2698,9,0,0,9,2537,18008,50676,119276,87596,45630,47181,49002,52863,51606,61375,72568,107382,152152,77741,53974,49342,36395,16522,37.5247511034375,126.964399584375
56,12036,1358,0,0,203,18227,70544,169909,326732,205241,142189,140796,149946,164120,163501,177684,198510,255869,358505,205463,139911,121547,101189,52951,37.490573859240506,126.98780050886077
57,2923,1,0,0,27,5847,17343,45869,77874,40037,27280,25286,26796,29089,28289,30183,35765,44274,67953,39599,25773,23239,19093,9763,37.53036048576923,127.1178868923077
58,4029,253,0,0,166,6394,33751,87575,176256,109815,64542,64897,63297,66803,67318,73793,81585,123749,165679,83332,55623,50662,39262,16515,37.48782478666667,127.05417353
59,10062,14,2,0,206,25066,60237,135888,154700,98146,73318,68646,72883,72540,69867,78980,89650,107911,142632,124297,76799,66907,59267,36766,37.65498922236364,127.03409130545454
60,4357,1,0,0,8,12146,28494,68899,71220,40963,31722,31325,34210,32254,31937,35357,38058,42513,60270,56242,32093,25809,23146,14380,37.66397454109091,127.06224284363635
61,2106,0,0,0,4,4158,13439,32383,62656,37469,24690,23865,24635,24007,22965,25320,27448,39424,57450,33836,21407,19032,15937,8421,37.550828514375,126.9312353375
62,15837,206,0,0,222,35287,64991,160889,253633,159599,100303,90108,96638,99327,97688,111278,123861,151510,213459,164176,111029,105294,92096,52698,37.48636727808511,126.9095826787234
63,7172,81,0,0,66,10961,54576,180083,418550,343829,158996,103518,102320,117792,113382,127447,150362,288628,368852,205573,120623,106825,74369,32741,37.4963395492,127.03822166399999
64,3292,0,0,0,18,6858,38237,73535,165416,108894,49797,37159,42744,42656,44622,50540,60740,92020,136654,70213,40698,36713,26165,9269,37.52171048466666,127.05118649333333
65,64814,833,0,0,452,84046,368815,880313,1511720,1142967,823689,830503,863450,908447,929862,1034080,1169710,1469171,1861158,1230396,939413,831981,676470,305316,37.513895768163266,127.10329941632652
66,3927,0,0,0,9,10255,25683,51630,85361,50860,39054,37546,41351,43391,43005,46892,52649,59714,83427,54415,36056,30575,25295,14263,37.55576289518518,127.09071542777777
67,6822,1306,0,0,96,11472,37953,86172,75742,42473,33311,30569,34881,34661,33064,40544,41725,55913,80656,63948,37039,32622,27128,16331,37.5576549290625,127.16898055625
68,13469,772,3,0,248,19936,103715,379327,1011883,511945,274976,278459,273297,308159,312610,340693,390120,636529,967966,444274,356910,305221,215871,91358,37.568107142830186,126.97896648301887
69,4720,0,0,0,7,7010,16084,41365,67047,52123,32112,32145,34102,34467,32198,37866,41039,54469,65579,46308,31379,27863,26833,17016,37.49485013775,126.95618514499999
