클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
0,11517,689,0,0,234,17708,59333,140171,152108,99066,81660,80917,84656,89265,89813,100219,115862,128081,149523,114884,77630,70582,59682,34855,37.640620757407405,126.91827496666666
1,18770,1572,18,0,345,28264,70036,162609,353963,232869,176369,170019,171822,188799,189548,202649,237467,290828,355840,211315,161524,149914,125898,64499,37.554672516857146,127.00978886571428
5,4273,63,0,0,0,8397,26130,64976,81022,48770,42541,43059,45397,46540,48017,53022,59176,63340,76378,54067,36516,34107,31050,17115,37.549852478630136,126.84327391369862
6,4125,40,0,0,16,4433,38089,90251,197720,126600,96375,91289,95775,107054,110953,117383,136780,183423,203219,108904,75260,64540,48982,19264,37.48650292229167,127.01878307708334
7,7906,133,0,0,52,12231,40347,102140,197780,112602,75152,75953,78760,81722,78120,87577,104587,142166,192740,104475,77816,75279,62406,34544,37.53856653323529,126.94656868235295
8,6316,141,1,0,23,10416,41127,84123,139576,110290,99496,94707,93909,94296,97923,111790,118480,130950,153288,106692,80070,65212,51826,25211,37.540276871509434,127.09157076037735
9,4846,60,0,0,67,10027,27687,75665,92703,54195,39473,36938,38056,38642,38145,41912,50936,60070,81922,60533,39330,35118,31321,17359,37.59379516368421,126.94136173508771
10,3364,133,9,0,22,8939,24636,61248,77000,39865,27658,26250,28742,29578,29011,33476,41201,48176,60049,42331,27426,23302,19651,12526,37.49099402638298,126.83816765531915
11,8386,389,0,0,32,14382,43107,113626,119312,66285,50254,47401,51445,53875,50024,57670,68335,79516,92151,70509,46270,41201,40020,23231,37.618257858250004,127.08888587250001
13,3923,58,0,0,8,8115,16031,39836,52880,33950,29342,30015,31939,33555,33640,35148,41866,42839,56950,37788,27760,23511,21698,10871,37.545206293142854,127.14775069142857
15,3331,104,0,0,15,4704,11897,32174,52664,29362,24324,22553,24245,27876,26209,27337,36453,42158,45759,29738,21982,23542,20513,12626,37.59496507482759,127.03444572931035
17,15543,841,8,0,117,22196,56902,140222,237740,129391,90896,94201,103283,107852,111885,140062,152316,200699,263467,161249,119930,118303,106557,62875,37.53180331842105,126.90143844035087
19,3197,53,0,0,37,4137,24255,47670,69912,49290,40858,39430,45230,51084,51608,55097,61896,77107,75225,49059,32687,33475,37886,11984,37.49748133567567,127.0662759027027
20,3878,36,0,0,12,6999,18013,42251,67322,45611,33025,30645,31527,32440,32372,36451,40103,46728,58349,40278,29237,26566,22574,13216,37.48661260913044,126.97160574492754
21,12982,87,0,0,83,25229,55258,125929,174125,120032,92503,94404,99355,104993,107404,116940,137370,154463,192528,147844,103969,96140,84261,52763,37.63763869479167,127.02500148541667
22,5725,47,0,0,20,13406,30996,63203,94441,59433,45607,43807,47767,46221,47474,55162,62465,71846,90738,67810,44186,39568,33530,18893,37.581115417826084,127.08651137173912
23,17689,1055,0,0,163,13534,62716,137476,264966,249859,153196,139645,151601,161788,170937,186171,223987,300071,378730,239799,165805,165004,145622,81553,37.50451202065217,127.02470427608695
25,11461,621,23,0,50,21035,65192,153129,268598,133854,91896,85629,91749,95471,94732,106280,134567,172920,236651,136294,89897,81854,72078,41325,37.567475747391306,127.05770306304348
26,18005,1302,50,0,74,19745,83815,179054,485788,326610,213160,214742,238337,268665,293505,327800,372471,462025,597884,333973,242046,203671,144674,67094,37.54302093014493,127.04969984782609
27,7210,350,8,1,93,19185,67413,123872,157769,115539,111995,127291,134531,144596,151353,154795,161672,182434,199742,128391,91790,81549,71802,33257,37.56186748842105,126.80779377017544
29,16113,187,0,0,1909,54994,124550,387418,801356,461550,206406,180882,194104,202811,204496,233848,298905,530931,688290,340799,214000,187352,140369,74872,37.48156954803279,126.88153083606558
30,193473,13174,158,0,18210,302632,893798,2229123,3673842,2606542,1988958,2090404,2238314,2320460,2276902,2555352,2850006,3433133,3902269,2518708,1805937,1696201,1355881,726505,37.5476151796,126.974896176
32,8657,51,0,0,80,19646,43263,100606,131908,78128,58034,55936,60739,63132,60633,70004,82247,91596,116850,86448,55923,51336,44745,27332,37.59112262423077,126.90973762884616
35,12158,240,0,0,25,12089,43425,87117,144846,91219,72220,70492,76904,81272,84515,103050,132286,153933,157487,109152,89056,95500,77196,48544,37.51344702022727,127.12093440227272
41,12933,388,9,0,299,16165,31919,46935,82353,68211,54470,56902,63981,79038,78787,93379,120664,143789,158962,112989,84087,79709,84312,42816,37.53271991566667,127.00123545833334
44,4374,62,0,0,10,6586,15143,36198,68586,57198,44523,50561,58691,64801,63371,70474,76403,83692,95417,67016,46880,42942,35849,21037,37.556954193174604,126.9028902968254
46,2129,12,1,0,25,6489,14124,37052,46236,27392,20458,21329,22033,21860,21494,25398,30250,29953,32639,26542,16461,14688,12450,7388,37.61344567472727,126.91255202363637
48,7785,657,0,0,16,5429,29575,64443,142364,127976,111742,125681,138627,159876,159353,163554,181366,205458,213860,138195,110212,130375,117795,44502,37.580735432790696,127.0001542372093
49,2532,87,0,0,12,4160,23074,84821,198480,70631,51296,48794,50762,52943,50649,55976,67220,103990,144067,50707,40038,38624,27557,12714,37.5652887225,126.96507205833333
53,3508,49,0,0,7,2706,17488,50251,113158,89455,53447,57856,63075,69336,69135,81650,99002,129182,159852,85745,65216,60967,45355,21439,37.5247511034375,126.964399584375
56,13315,1761,34,0,144,18063,82942,167115,298784,204220,155377,153567,166259,179218,183346,203062,231076,282676,343466,199396,145566,130869,109689,57504,37.490573859240506,126.98780050886077
