클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
0,9541,417,0,0,141,16702,58002,134644,143858,95248,75624,72912,76081,78603,78746,87204,101657,115007,138709,107173,71267,62520,52160,29220,37.640620757407405,126.91827496666666
1,15111,1155,0,0,337,28064,69266,161364,338667,221452,167666,155740,158313,174333,170618,182732,213506,256965,326738,195651,153719,135372,111769,56312,37.554672516857146,127.00978886571428
5,3540,35,0,0,3,7661,26084,66039,75663,44510,37695,38298,39978,40242,39721,47450,53791,57743,71151,50051,33535,29589,28214,14307,37.549852478630136,126.84327391369862
6,3249,24,0,0,20,4379,35685,87743,182045,114691,80588,74746,78406,85788,87887,92455,110114,149786,174992,97125,65783,56264,42678,17262,37.48650292229167,127.01878307708334
7,5894,77,0,0,44,12083,38846,97820,180536,102476,65949,65122,69358,70982,66104,75059,88571,117451,163811,91933,64749,61797,59862,29353,37.53856653323529,126.94656868235295
8,5008,67,0,0,47,10074,43789,83041,129693,100812,89532,82109,82923,84858,85437,95678,104194,118352,139414,99192,75131,61968,48695,23466,37.540276871509434,127.09157076037735
9,3861,24,1,0,54,9727,27082,72254,85936,51268,35707,33014,34571,33549,33323,36539,44296,51484,73427,56770,35676,31439,27003,14657,37.59379516368421,126.94136173508771
10,2716,117,0,0,43,8801,23269,57418,68839,37112,25287,23440,25838,25733,24730,29637,35885,42425,55320,39227,24999,20695,18051,10626,37.49099402638298,126.83816765531915
11,6722,275,15,0,41,13384,41048,107223,113454,63462,45668,43540,45666,47308,44265,51422,62064,73656,85583,67123,42569,36432,34154,20390,37.618257858250004,127.08888587250001
13,3016,68,0,0,6,7867,15961,37907,49453,30423,25554,25760,27505,28368,27838,27964,34194,36041,47526,34068,23483,20224,18037,8634,37.545206293142854,127.14775069142857
15,2757,116,0,0,36,4469,11794,31006,51125,27515,25144,21112,21635,25869,24751,24636,34559,38794,46100,29583,20974,22815,18681,11485,37.59496507482759,127.03444572931035
17,12468,476,19,0,121,19963,50926,131761,216446,120335,82284,79792,88681,89521,86844,98067,118034,164498,222549,140638,103682,100653,88250,52387,37.53180331842105,126.90143844035087
19,2572,24,0,0,47,4057,23203,54228,68599,45543,35237,33155,42518,48548,41412,46372,56103,77883,71692,46513,31244,34602,50608,11120,37.49748133567567,127.0662759027027
20,3040,30,0,0,13,6661,17391,41992,63605,43397,30449,28487,29025,29783,28402,31937,35594,42089,54049,37730,27094,23614,20490,11262,37.48661260913044,126.97160574492754
21,10829,125,1,0,82,24037,53412,121290,163867,110178,83801,85487,88363,92118,92007,101139,120618,134800,174276,136051,95416,85356,74918,47803,37.63763869479167,127.02500148541667
22,4555,62,0,0,21,12934,29522,61381,88801,55038,41302,40035,41311,40530,41566,47120,54108,63365,81574,64255,40368,35564,29325,16124,37.581115417826084,127.08651137173912
23,13088,684,5,0,100,12471,58465,131255,244435,225326,136088,120151,130892,138815,144974,157564,186003,250842,327409,208452,145098,140182,119175,62882,37.50451202065217,127.02470427608695
25,9252,249,2,0,96,20066,60630,143385,240227,119731,82499,75064,80565,82825,79960,90414,112106,146504,209196,124337,79348,70361,60189,33984,37.567475747391306,127.05770306304348
26,15625,1145,0,0,103,20163,77964,167697,439259,292347,186952,180390,197533,224176,239212,268602,304425,390508,536020,317165,226270,189474,135038,64733,37.54302093014493,127.04969984782609
27,5993,216,9,0,88,18924,63012,120454,147905,107756,108032,118403,124498,132157,134156,134057,137796,163049,175747,110778,79024,75533,63563,28614,37.56186748842105,126.80779377017544
29,13585,146,0,0,2125,50171,114398,365736,730286,411478,184634,156295,171941,173881,174439,199548,253032,460490,614986,313559,193165,161300,120575,63570,37.48156954803279,126.88153083606558
30,172803,10246,64,0,17733,294856,925076,2162091,3498469,2485068,1886555,1875284,2025853,2058897,1980723,2235239,2511418,3063609,3550453,2338531,1650120,1520619,1194699,651023,37.5476151796,126.974896176
32,7033,74,0,0,144,19216,41168,97969,122778,74792,54268,52198,54363,56262,52583,62060,72712,82350,107517,81345,51314,47133,40618,23680,37.59112262423077,126.90973762884616
35,6058,92,1,0,13,12286,43459,87778,141369,85479,71462,71819,83215,91310,92800,109078,125557,140623,146107,103787,104176,97165,69849,30746,37.51344702022727,127.12093440227272
41,10726,298,0,0,139,14454,29000,43738,81187,63949,51169,52274,59903,71086,68801,82557,106934,118785,134329,96431,75103,75731,71912,40530,37.53271991566667,127.00123545833334
44,3367,42,0,0,19,6540,14857,34733,63737,52904,42969,46850,52277,58218,56749,62587,67933,75470,86480,61891,42656,38347,32598,18479,37.556954193174604,126.9028902968254
46,1668,18,0,0,48,6158,13784,35931,42969,25719,18825,19127,19749,18981,18434,22571,26119,26654,30746,25235,15246,13139,12285,6528,37.61344567472727,126.91255202363637
48,7575,538,0,0,23,5360,27923,63617,126629,104741,89798,94694,109202,128337,130981,135160,150364,178446,187402,123461,96729,113460,96260,40632,37.580735432790696,127.0001542372093
49,1924,78,0,0,14,3810,21434,80375,175315,60837,39300,40820,40061,43486,42514,47063,59452,90578,127451,44385,33563,30821,23060,10184,37.5652887225,126.96507205833333
53,2704,71,0,0,5,2712,17106,47644,102486,77686,47397,50282,54010,58674,56657,66973,79749,105540,133367,73746,54184,49448,36324,16602,37.5247511034375,126.964399584375
56,11616,1531,20,0,233,18071,74214,162377,278773,188550,139425,133856,147436,157447,155482,170590,196472,243955,308148,184607,130638,111791,92781,46161,37.490573859240506,126.98780050886077
57,2335,16,3,0,26,6241,16686,43229,66746,36154,26822,24058,25451,27723,26606,29375,34569,43056,55936,34514,23213,20097,16792,8856,37.53036048576923,127.1178868923077
