클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,3294,1088,44,50,982,2050,3028,4834,5246,4406,4054,4142,4880,5176,6012,6674,6454,6808,6370,4766,3502,3956,3866,3314
1,6653,717,0,0,516,6453,7903,12122,20214,17138,14119,15412,15783,17463,18492,18304,20627,21521,24950,21975,20509,16195,15818,10522
2,0,0,0,0,0,48,28,324,272,162,126,122,106,102,80,100,146,112,150,134,90,30,28,16
3,370,0,0,0,177,597,1409,2174,2587,1806,1421,1632,1868,2138,2016,2241,2659,2296,2264,2268,1900,1634,1684,830
4,1852,886,274,56,2154,3166,4014,7702,13996,8670,5836,4900,5056,5506,4900,5342,7114,7084,8832,6760,5184,4342,5452,2626
5,12,0,0,0,0,36,124,175,598,392,145,167,227,219,96,174,284,190,330,151,131,109,127,63
6,82,0,0,0,6,457,943,1290,901,1229,586,624,828,795,1779,1184,1447,1290,1198,1270,1074,1028,1028,441
7,0,0,0,0,0,48,185,421,469,410,207,220,321,309,291,380,476,438,540,573,374,397,386,268
9,101,30,0,0,55,317,850,1598,2408,1766,1587,1737,1636,1731,2061,2157,1947,2826,1848,1611,1644,2239,3376,662
10,82,43,0,0,125,437,942,2492,1770,1234,574,557,488,479,409,312,367,340,717,769,517,355,436,267
11,282,0,0,0,634,514,626,2258,1942,1404,916,562,1046,508,442,578,1788,964,1798,1988,1578,1134,1310,648
12,2190,102,0,0,3255,4743,8857,27862,24260,17008,12861,10989,17617,16765,14799,17653,21942,26896,34058,38451,21645,18990,17356,10884
13,60,0,0,0,37,90,263,839,716,293,256,262,346,398,337,494,845,540,505,492,259,280,337,216
14,10,0,0,0,0,0,114,172,446,124,198,254,196,278,316,260,204,402,240,160,132,164,186,100
15,0,0,0,0,0,116,800,1732,1554,1238,544,488,384,354,276,274,228,386,1234,1616,1086,910,998,404
16,56,0,0,0,492,642,340,1916,5366,2606,2412,2248,2278,2092,2466,3120,2716,1946,1550,1532,854,1310,1272,700
17,315,89,78,23,1343,2225,1993,6027,20777,9114,3047,2296,2076,2405,2438,2950,3392,7142,12248,3430,2502,2747,1930,988
18,0,0,0,0,0,0,460,2020,2490,1184,724,596,514,430,382,454,514,782,1246,962,426,350,414,192
19,184,2,0,0,24,170,483,1562,2282,1110,744,821,637,868,843,985,855,1095,1703,1200,791,854,937,318
20,3,0,0,0,0,0,75,265,292,227,128,96,53,80,78,27,25,35,35,27,14,31,19,37
21,2713,1156,750,584,5657,4085,7206,15353,24471,16189,12755,12357,12326,12251,13286,14703,16018,17346,21514,13548,9642,9612,9495,3697
22,32,0,0,0,0,202,228,776,806,408,224,146,274,218,98,174,176,142,174,170,26,30,14,58
23,711,39,0,0,789,1100,3304,5642,7450,4344,4061,3087,4196,4031,3700,4918,6017,4289,4433,4490,3603,2649,2797,1696
24,132,0,0,0,0,266,1346,3198,4434,2874,2098,1884,1886,1954,1828,2036,2198,2790,3500,2714,1902,1810,1792,1130
25,24,6,0,0,0,2,36,10,84,38,22,26,58,30,24,50,42,70,152,96,32,38,86,42
26,0,0,0,0,0,52,240,616,1256,1158,986,600,678,842,636,848,834,960,1458,1098,728,662,472,208
27,0,0,0,0,0,0,282,904,730,614,290,216,224,156,198,192,304,398,976,874,592,608,580,346
28,0,0,0,0,0,44,94,382,300,196,44,54,134,200,294,386,286,474,676,750,508,618,648,342
29,30,0,0,0,0,115,585,1972,2036,1048,583,567,561,523,483,499,668,732,1027,1049,641,545,580,374
30,2129,192,279,123,3741,4701,6699,15658,17779,13192,11458,10876,13515,12906,14034,15950,17895,19061,24284,21236,13799,12598,11292,7274
31,1119,308,56,9,417,943,1783,4314,3452,3066,3512,3451,3922,3986,4455,5184,5285,5579,5977,6036,4000,3811,3829,2424
32,0,0,0,0,0,188,122,320,964,1056,512,456,374,632,490,346,314,626,1282,708,216,72,98,48
33,0,0,0,0,0,30,525,1269,1563,692,498,382,393,456,374,287,298,370,273,190,185,115,129,14
34,100,68,122,121,217,278,448,1013,2316,1515,1006,723,615,546,609,563,794,784,569,285,235,198,138,85
35,3335,230,0,0,4110,24075,51795,145230,254720,156770,69820,52690,54620,57115,56695,63985,81850,126260,162765,130280,84710,77790,60120,33605
36,186,0,0,0,234,1460,3444,6510,5812,3840,1954,1940,1762,1592,1318,1794,1528,1816,3050,4532,1808,2120,2384,1214
37,2376,340,0,0,2765,4247,7934,20566,21223,12247,10391,9809,10135,11583,11040,12779,14673,17054,16479,14002,9942,10363,9509,4742
38,706,158,28,0,1158,1376,4274,12678,15522,7212,4596,4090,4290,4244,4204,4250,4704,6650,9120,6212,4158,3958,4240,2232
39,214,43,0,0,109,340,792,1570,2201,1074,782,682,586,695,554,667,930,3006,1723,833,660,685,790,527
40,452,82,2,0,122,518,2306,7678,7306,3216,1844,1324,1418,1426,1246,1572,1292,1660,2722,3996,2166,2114,2416,1508
41,0,0,0,0,0,0,7,12,6,20,9,21,28,42,3,21,49,6,51,1,12,41,23,17
42,65142,9583,5460,4256,4550,52143,101024,224070,310667,246428,171577,174181,195314,223272,202482,227724,260540,329273,392623,306614,244531,265496,270249,169624
43,36,0,0,0,0,70,848,1908,1842,1144,660,808,686,774,812,1090,954,1124,1360,1336,1198,942,960,534
