클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,2262,740,16,68,860,1970,2754,4298,5066,4430,3940,4372,5048,5610,6158,6852,6724,7010,6262,4930,3728,4354,3356,2370
1,3943,354,25,22,537,5620,7504,10838,19604,15702,14111,14865,16711,17732,19030,19996,21391,21244,24317,20859,19640,17462,13412,7539
2,0,0,0,0,0,38,32,234,270,128,106,116,146,96,80,124,112,182,146,116,40,44,18,12
3,262,2,0,0,182,685,1331,2317,2271,1460,1409,1556,1797,2002,1970,2520,2463,2450,2675,2124,1623,2045,1599,734
4,1652,714,306,94,2068,2810,3824,7564,13916,8842,5580,5082,5134,5276,5166,5140,6504,7062,8766,7148,5650,5362,5446,2460
5,7,0,0,0,0,38,119,184,505,422,215,249,227,206,159,203,330,272,295,142,104,153,107,54
6,50,0,0,0,0,553,904,960,1107,837,430,629,828,854,2222,1410,1282,1182,1142,1470,1156,1142,957,370
7,0,0,0,0,0,52,170,390,478,417,244,193,305,336,311,412,526,440,549,557,428,469,484,247
9,102,17,0,0,131,300,808,1517,2244,1364,1687,1627,1690,1994,2059,2044,2003,2732,2008,1542,1717,2618,3027,694
10,64,12,0,0,139,370,904,2423,1736,961,615,500,489,489,358,235,280,408,704,819,447,548,406,220
11,144,0,0,0,522,542,618,2210,2248,1818,1140,946,1350,524,434,568,1632,1314,1822,1706,1566,1548,1412,576
12,1545,105,0,0,2808,4788,8563,26377,24022,15290,12763,11939,15811,15896,15149,16425,21357,25762,37193,37875,22525,22604,17384,8972
13,53,1,0,0,16,127,210,944,643,271,466,360,501,431,337,644,1069,574,493,404,312,364,318,146
14,0,0,0,0,0,0,114,126,238,260,218,242,218,194,230,246,304,338,256,170,128,138,170,102
15,0,0,0,0,0,114,686,1784,1434,1174,502,524,360,302,256,300,328,376,1276,1554,984,1100,1040,320
16,18,0,0,0,504,630,352,2124,5316,2832,2280,2268,2040,2278,3184,2916,2508,1998,1900,1612,894,1360,1116,620
17,215,27,52,35,1336,2225,1921,6095,21236,9184,2968,2433,2311,2480,2415,2992,3397,6842,12221,3485,2872,3215,1613,899
18,0,0,0,0,0,0,430,1966,2050,1014,588,558,642,582,552,626,544,766,1280,768,594,528,452,146
19,102,0,0,0,62,173,465,1373,2189,1081,776,783,667,844,745,930,878,1090,1784,1130,774,1008,701,234
20,0,0,0,0,0,0,112,265,336,231,115,65,65,81,62,38,17,2,20,30,23,58,37,51
21,2406,997,515,400,5063,4016,6674,15022,24921,15360,12265,12656,13229,12096,12908,14067,15562,17209,20016,13602,9572,11674,8157,2981
22,8,0,0,0,0,200,296,866,734,384,190,164,276,176,140,126,174,154,178,100,50,8,34,16
23,513,21,0,0,897,1087,3062,5944,7826,4233,4083,3547,4316,5041,4356,5306,6112,4688,4802,4378,3548,3356,2558,1523
24,104,0,0,0,0,290,1206,3076,4324,2912,2096,1818,2010,2092,2386,2204,2496,3106,3602,2682,1788,2166,1530,832
25,8,8,0,0,0,6,40,12,128,62,38,38,46,50,22,46,66,80,138,104,58,84,76,18
26,0,0,0,0,0,40,212,608,1190,1146,938,746,726,882,794,792,892,856,1418,1174,728,816,496,112
27,0,0,0,0,0,0,352,934,938,660,370,294,200,200,306,296,312,350,792,772,612,822,588,224
28,6,0,0,0,0,40,92,436,368,348,44,6,196,256,200,410,340,334,560,728,580,774,526,304
29,23,0,0,0,0,120,509,2009,1998,1120,596,610,605,583,536,554,716,748,1049,1044,664,649,582,296
30,1482,108,168,105,3504,5170,6589,15190,17932,12999,11555,11226,13734,13663,14218,16481,17356,18972,24010,21493,14246,13895,11859,5863
31,715,226,31,6,333,841,1756,4508,3904,3048,3094,3385,3870,4122,4504,5355,5300,5355,5765,6044,3883,4274,3842,1812
32,0,0,0,0,0,222,104,400,786,1178,566,526,464,510,530,298,356,688,1296,476,218,212,74,64
33,0,0,0,0,0,37,543,1170,1415,681,469,430,433,453,355,371,243,344,299,198,131,123,142,4
34,44,63,198,79,191,245,451,926,2131,1628,945,667,587,541,524,640,847,764,560,202,191,178,76,84
35,1915,140,0,0,4055,22850,53675,148460,253860,155005,68515,52985,55925,58005,58970,67470,87285,128995,159615,128780,87210,88205,56500,25840
36,142,0,0,0,276,1594,3296,6176,5084,3586,1696,1978,1652,1946,1062,2004,1694,1548,3464,4192,2016,2806,2298,836
37,1773,186,0,0,2834,4098,7850,20645,20523,11541,10244,9493,9783,11900,11218,13471,14734,15412,16003,13955,9915,11931,8746,3737
38,662,122,22,2,1166,1154,3860,11300,14154,6334,4252,3722,4080,4140,3678,3938,4498,5714,8068,5906,4264,4726,3582,1570
39,170,41,0,0,105,291,793,1437,1971,1042,731,660,616,705,522,724,1115,2849,1480,846,627,772,674,383
40,342,42,2,0,70,556,2202,7310,7076,2848,1628,1488,1190,1434,1542,1540,1152,1582,3250,3882,2322,2622,2234,1144
41,0,0,0,0,0,0,1,16,31,24,0,13,23,30,10,7,2,2,7,1,18,24,29,0
42,38514,6573,3101,3367,5194,48986,94143,227591,296821,246918,171493,180033,205870,228809,228053,254478,282975,327544,392735,310044,274904,344001,237307,120288
43,38,0,0,0,0,56,782,2064,1788,1164,730,714,686,806,850,1078,1068,1168,1354,1406,1098,1112,902,464
44,13,0,0,0,0,24,59,155,238,116,91,104,102,110,102,110,120,154,121,159,133,179,69,37
45,34,0,0,0,352,690,798,2228,2912,1824,1390,1402,1364,1622,1736,2040,2302,2616,2334,2008,1974,2138,1414,844
47,312,24,0,0,568,1114,1644,4438,5840,3438,2778,2952,2950,3094,2794,3338,3500,3564,4098,3602,2382,2388,2202,1190
48,1148,26,1,0,990,3887,6464,16869,22303,10131,6822,6370,7842,7698,7805,8543,9958,11738,14481,9475,7543,7969,6296,2760
49,382,81,0,0,282,1119,2713,6290,5451,3741,2833,2505,2865,3045,2696,3071,3422,3819,4241,4620,2771,2638,2240,1087
50,58,6,0,0,0,42,242,1544,916,233,207,211,261,305,523,542,392,289,292,285,164,250,147,90
51,376,0,0,0,132,1584,5336,24708,10600,6568,5676,4780,5248,4832,7656,12508,5624,6476,7856,6640,4860,5196,4328,1772
52,101,2,0,0,2,137,195,231,1076,298,69,45,65,46,78,122,272,229,1123,133,36,64,44,122
53,6,0,0,0,0,120,497,1002,1063,562,380,309,478,613,553,417,459,605,666,672,420,464,294,116
54,8,0,0,0,0,0,812,1418,4416,348,162,388,772,490,1014,576,620,952,1058,1002,850,866,736,392
55,293,2,0,0,219,357,1152,2408,1994,1060,887,879,1035,898,932,896,1048,1092,1046,1468,1069,1145,945,577
58,166,0,0,0,6,250,466,1366,962,538,204,292,272,416,366,282,530,620,1054,942,932,698,848,526
59,50,48,78,54,78,178,226,470,714,406,92,106,168,156,244,406,356,304,550,518,554,740,692,332
60,1490,211,126,116,751,2907,6189,15597,23675,15241,9159,8712,8775,9435,9692,10396,10553,13050,16593,12348,9420,9752,7677,3814
61,0,0,0,0,0,1,180,176,293,258,218,151,161,156,176,181,197,165,310,130,43,35,33,0
62,691,7,0,0,18,516,2443,8758,12193,8712,4272,3086,3212,3385,3166,3287,3387,2957,3466,3113,2740,4085,2430,1728
63,170,0,0,0,0,439,312,821,1385,1683,1402,1185,1248,1513,1684,1861,2008,1918,2155,2359,2768,3162,1853,934
64,0,0,0,0,0,24,114,716,2428,476,282,228,194,188,308,262,232,362,532,378,196,204,184,86
65,756,324,136,94,1061,3905,5604,17020,28356,16028,9829,7766,8691,9081,8034,8754,11389,15092,17571,12374,8155,9874,6622,2952
66,664,303,42,0,0,490,434,1061,1636,1145,1192,1218,1340,1130,1475,1770,1863,1905,2427,1908,1693,1829,1474,801
67,556,173,0,0,995,1393,3324,9309,10207,5813,3883,3281,3924,3876,4144,4211,5380,5857,6882,5824,4079,3826,3031,1509
68,1522,105,171,171,861,13664,40261,88757,115027,78310,40622,32339,30985,30709,30751,39438,43471,56713,81152,72810,56582,59131,47888,26342
69,6007,1028,516,642,6367,18111,32253,63426,78490,52311,38631,37527,41809,43787,50006,57072,66479,74337,92488,87621,68150,69591,51135,28291
70,182,4,0,0,614,840,1502,3750,1980,1452,1320,1286,1098,1208,954,1028,996,874,1138,1278,794,718,1080,620
71,44,0,0,0,70,150,188,646,748,538,456,528,414,508,496,598,620,534,642,430,348,396,320,170
72,0,0,0,0,0,23,167,898,911,730,455,186,183,271,191,117,185,494,351,143,174,259,112,70
73,417,51,0,0,568,1024,1626,5265,5469,2551,1628,1466,2276,2005,2067,2927,2871,3007,3583,3258,2275,2396,2378,1237
74,136,5,0,0,36,270,510,1434,2154,1329,1285,1019,1483,1419,1452,1087,1267,941,1158,798,644,822,565,231
75,0,0,0,0,0,35,32,23,58,26,4,8,9,21,5,10,3,13,6,3,2,11,2,2
76,264,1,0,0,0,81,180,436,522,450,372,505,583,416,882,1152,1393,1289,1653,1317,1087,1266,1006,445
77,66,128,68,62,212,514,730,1350,4408,2496,1212,1268,1080,984,1044,930,1410,1570,2612,1174,730,1200,876,432
78,371,0,0,0,0,444,2281,4303,9032,10760,7036,7217,8329,8757,8577,8609,9075,10996,11098,7820,7322,7861,6245,3833
79,104,0,0,0,28,236,588,1198,1012,994,702,566,620,706,712,920,1172,1162,1946,1728,954,822,762,254
80,26,0,0,0,0,148,152,740,836,548,28,14,108,98,120,144,150,92,370,532,342,340,506,252
81,84,0,0,0,0,376,1476,3612,4128,2566,1890,1686,1760,1986,2156,2076,2486,2322,2524,2398,1606,1290,1264,662
82,2558,250,80,87,547,2319,6726,16889,21082,20739,15924,15480,15993,16498,17061,19111,20859,22632,27820,25886,20658,23503,15980,7786
83,58,1,0,0,77,324,681,1560,2729,1517,1070,1052,1630,1904,2803,3321,2837,3140,2263,1917,1340,940,955,445
84,148,0,0,0,218,398,694,1410,1390,404,514,158,464,450,424,866,778,814,1096,1178,1076,1214,1024,488
85,142,0,0,0,1,476,1003,2936,2738,1179,758,705,780,745,809,727,1185,1819,2853,2252,1398,1832,1703,769
87,98,2,0,0,80,466,932,1702,1912,1082,1074,890,912,1194,1400,1610,1582,1428,1610,1196,830,916,876,390
88,194,0,0,0,0,240,1488,3060,5282,3894,2806,2924,3220,3222,3462,3574,3572,4680,3318,2746,2316,2314,2006,1030
89,9,0,0,0,0,41,85,511,424,105,26,19,12,21,25,40,43,54,212,154,135,107,113,56
90,246,41,1,0,181,565,1437,4247,3355,2286,1443,1412,1600,1461,1557,1645,2355,2631,3104,3046,1932,1907,2087,813
91,184,0,0,0,302,670,854,2790,2902,1752,1858,1768,2452,2978,3442,3486,3772,3572,5066,4978,2898,2948,2254,1056
92,378,0,0,0,412,784,1950,5556,12230,6944,3382,2192,2372,2516,2722,2656,2468,3168,4088,2694,1106,1862,1422,694
93,55,0,0,0,242,2485,2904,6822,16248,11008,4796,2441,3461,2097,3351,2647,3630,5266,8352,2262,2377,3090,1868,387
94,257,34,0,0,91,346,571,4355,2354,1966,1472,1313,1787,3237,1854,2545,1997,2059,2194,1803,1219,1560,1241,513
95,112,8,0,0,184,174,226,874,1026,918,824,716,790,854,912,716,842,964,1028,900,588,650,914,244
96,12,0,0,0,0,89,170,487,869,1324,451,367,370,366,401,374,504,519,1076,560,420,379,203,123
97,176,1,0,0,16,35,193,285,523,273,249,239,371,453,449,766,1136,1282,1911,1946,1206,1354,1114,620
98,106,0,0,0,20,434,816,2316,2174,1010,864,804,822,622,966,1156,1066,1474,1924,2126,1758,1820,1226,820
99,5,0,0,0,0,366,234,452,547,332,316,211,249,389,399,296,306,238,179,265,198,194,133,68
100,2,0,0,0,0,0,73,278,241,40,64,102,79,21,176,288,389,693,1208,1358,743,657,703,225
101,676,93,29,7,195,1113,2078,3002,7324,4507,1903,1882,2364,2981,3928,4383,5823,7377,9194,7530,6364,7744,5572,1834
103,20,0,0,0,0,149,404,845,724,449,279,125,114,131,83,124,205,399,513,1039,609,568,499,305
104,167,15,0,0,205,741,1231,2052,3210,3039,1566,1031,1231,1372,1351,1601,1853,3435,5619,2307,1203,1142,949,609
105,143,0,0,0,257,1462,2706,6977,11014,8497,5274,5119,4563,3671,2876,2346,2296,1918,1602,1892,3810,4129,2973,664
106,2144,6,0,0,3816,11120,24639,61210,65548,38653,26937,26451,30737,32497,32833,38871,43455,45559,58445,55041,39494,39862,34084,17091
