클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,1358,464,22,72,726,1542,2732,4518,4352,3276,3542,3486,3790,3742,4378,4874,5070,5988,5124,3832,3074,3234,3450,2184
1,3091,522,0,0,501,5894,7825,12104,17827,13728,12861,14192,14825,15013,16520,17742,19870,20372,22110,19819,19088,16176,16939,7509
2,4,0,0,0,0,18,160,232,326,182,114,102,136,88,116,138,236,86,78,86,40,20,8,8
3,252,0,0,0,36,404,1320,1580,2340,1687,1315,1611,1821,2133,2022,2385,3016,2894,3256,2650,1969,2017,2341,876
4,1272,302,198,72,1790,3344,4246,7582,11850,8012,4898,4174,4136,4216,4810,3882,5480,5428,7032,5198,4712,4302,5430,2356
5,10,0,0,0,0,41,85,273,455,418,242,196,213,155,163,180,273,186,270,208,213,129,190,67
6,25,0,0,0,16,377,935,418,1262,696,435,759,895,866,2168,1192,2488,916,1248,1395,982,899,991,401
7,53,0,0,0,0,67,105,490,480,359,288,281,287,306,296,411,476,437,620,628,424,425,537,292
9,86,33,0,0,94,267,907,1563,2383,1526,1512,1676,1496,1701,1982,2179,2350,2571,2032,1423,1584,1934,3373,859
10,27,3,0,0,50,289,925,2171,1673,916,557,525,470,401,356,363,323,323,682,949,530,494,566,244
11,154,2,0,0,694,390,866,2306,1764,1370,1352,1066,730,558,442,636,1726,920,1476,1612,1434,1378,1682,564
12,1017,42,0,0,3462,4976,8350,28695,23516,15743,13243,11301,15464,14976,14061,13825,19222,23330,33511,37236,22038,20332,21674,9975
13,33,0,0,0,44,149,334,1551,586,378,359,266,362,374,446,1003,1330,621,548,476,351,295,446,270
15,0,0,0,0,0,92,1012,1984,1290,1086,412,460,306,304,328,412,210,456,1086,1376,902,816,1058,306
16,6,0,0,0,578,662,436,2210,4582,2768,2078,1908,1960,2078,2124,2354,2866,1982,1646,1882,1226,1460,1574,540
17,139,93,93,89,1335,2165,1739,5700,18399,7834,2685,1984,1971,2254,2538,2654,2826,6238,12209,3536,2543,2483,2427,554
18,0,0,0,0,0,0,494,1632,1968,1350,390,408,342,474,370,508,322,532,1000,756,582,488,508,300
19,54,0,0,0,44,82,428,1699,1738,1075,709,694,748,810,784,974,1059,1056,1679,980,801,889,992,285
20,0,0,0,0,0,0,109,205,164,199,72,69,45,77,50,28,15,5,19,23,26,25,11,47
