클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,1648,498,28,64,714,1634,2802,4284,4752,3740,3886,4304,4492,4842,5458,6008,6052,6500,6068,4832,3812,3766,4008,2758
1,3889,563,0,0,503,6285,7810,11477,16389,13929,13256,14133,15687,16652,17107,17840,19833,20871,21460,20526,19412,17742,17361,8381
2,2,0,0,0,0,32,108,188,366,186,138,116,142,106,78,134,162,134,94,92,32,24,30,2
3,152,2,0,0,111,366,1065,1561,1984,1514,1399,1534,1901,1944,2228,2378,2910,2477,2392,2215,1591,1944,2175,698
4,1238,320,290,98,1674,3374,3728,6966,10194,6978,4896,3840,4212,4722,4288,4390,5168,5440,7204,5210,4344,4480,5366,2378
5,10,0,0,0,0,30,82,253,396,399,277,230,261,245,191,199,300,146,252,251,197,138,183,77
6,46,0,0,0,0,395,804,802,1350,923,432,497,708,846,1608,1088,2293,1031,1285,1195,777,881,984,396
7,61,0,0,0,0,33,112,458,519,340,302,299,345,291,379,444,434,466,583,616,433,411,616,270
9,112,12,0,0,68,179,820,1490,2119,1475,1308,1485,1454,1517,1949,1912,2011,2592,1800,1404,1406,1892,3026,824
10,44,5,0,0,79,350,865,2035,1529,872,564,517,536,457,317,421,342,251,602,726,494,404,523,236
11,90,2,0,0,670,464,610,1882,1842,1072,860,798,870,588,532,542,2164,876,1232,1522,1436,1528,1584,610
12,882,21,0,0,2981,4810,7620,26159,22944,12928,11545,9912,13403,14383,13418,14198,17970,21162,30402,33432,22090,20119,22049,10678
13,28,0,0,0,32,140,303,1166,636,383,268,361,341,327,380,820,1215,602,534,363,237,368,409,283
15,0,0,0,0,0,106,752,1652,1172,1098,434,462,406,314,336,306,312,348,948,1384,888,872,1160,344
16,10,0,0,0,376,788,456,2024,4454,2634,1956,1742,2034,1940,1772,2282,2622,2268,1688,1534,982,1398,1536,520
17,149,71,115,74,1257,2028,1689,5524,17799,7580,2868,2275,2026,2350,2754,2695,2942,5968,10374,3316,2400,2580,2360,729
18,0,0,0,0,0,0,384,1640,1950,1244,380,430,396,506,506,536,530,656,982,728,404,432,562,226
19,56,0,0,0,54,67,472,1538,1761,997,550,758,712,754,648,905,980,1082,1490,1142,859,837,985,262
20,3,0,0,0,0,0,95,191,187,157,88,42,56,34,72,25,14,27,11,15,13,4,23,36
21,2510,774,442,370,5323,3634,7536,16383,19833,14811,13083,12789,12588,12433,13465,13718,16237,16239,19576,12834,10667,10762,10906,3073
22,4,0,0,0,0,124,234,724,748,330,224,250,206,136,120,166,180,160,38,150,170,40,54,18
23,480,21,0,0,660,1402,2717,5619,7029,4318,3724,3962,4989,4302,3977,5092,6249,4405,4262,4080,3605,3635,3693,1616
