클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,1582,436,52,66,816,2072,2576,4390,4752,4018,4182,4778,5008,5296,6110,6680,6636,6620,6370,4880,3532,4092,3336,2540
1,3283,272,0,0,545,6363,7265,11848,17882,15899,14086,15878,17306,17845,18708,19376,20627,21499,23245,20982,19809,16677,17561,8151
2,4,0,0,0,0,46,26,196,218,174,134,160,138,140,104,148,120,104,130,98,40,28,12,12
3,130,0,0,0,159,552,1246,1812,2104,1770,1492,1780,2186,2043,2043,2419,2680,2281,2409,1949,1574,1620,2053,809
4,1114,334,210,72,1888,3148,3742,7514,12668,7574,5806,4816,5486,5290,4910,5544,6586,6856,8516,6032,5518,4540,6042,2396
5,4,0,0,0,0,15,107,144,524,355,278,235,221,238,177,203,357,298,359,195,160,150,166,52
6,42,0,0,0,0,429,783,1061,588,483,293,949,790,751,1539,1229,1302,1047,1051,1372,1007,1065,916,391
7,0,0,0,0,0,51,190,408,626,379,241,245,216,316,315,380,484,442,531,537,484,406,559,197
9,42,14,0,0,59,226,740,1411,2195,1558,1369,1619,1537,1655,2063,2316,2243,2844,2070,1384,1547,2392,3517,550
10,51,13,0,0,119,360,848,2130,1782,940,534,597,505,451,295,331,298,263,660,735,444,378,485,249
11,174,2,0,0,650,512,480,2128,1830,1676,1450,718,792,502,350,448,2378,864,1460,1788,1360,1166,1626,618
12,1026,33,0,0,3060,4674,8160,25221,20555,13844,11745,10768,14092,14693,13269,14216,16544,20552,31220,31448,20187,18763,19652,8555
13,23,0,0,0,27,58,269,1054,551,349,432,278,440,329,312,533,1160,590,508,423,341,258,419,188
14,0,0,0,0,0,0,110,134,424,130,146,186,162,254,178,210,206,368,224,106,124,262,154,42
15,0,0,0,0,0,94,832,1776,1160,1074,506,474,376,366,202,208,442,598,1220,1378,958,806,1120,298
16,16,0,0,0,378,594,392,1930,4672,2532,2362,1982,2286,1944,2616,2680,2450,1732,1816,1384,924,1166,1480,524
