클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,1050,384,24,54,566,890,1498,2282,3018,2832,3044,3294,3272,3814,4148,4284,4338,4442,4340,3220,2380,2890,2524,1442
1,2272,319,0,0,386,5220,5701,9579,14324,12315,11142,12044,13272,14892,15743,16454,17620,17961,20739,17706,17031,16040,10667,5778
2,2,0,0,0,0,2,92,116,112,124,62,80,82,88,52,106,98,84,74,34,42,16,18,4
3,168,0,0,0,124,430,970,1304,1790,1471,949,1235,1579,1613,1732,2103,2145,1911,2412,1500,1363,1684,1355,398
4,894,418,112,86,1582,2860,2936,5822,9124,6544,4118,3888,3832,4116,4020,3862,4672,4502,5606,4654,4352,4736,3562,1446
5,13,0,0,0,0,27,38,220,367,312,240,150,208,182,181,148,167,176,236,192,128,122,127,56
6,20,0,0,0,6,350,808,1463,1449,502,325,445,641,477,596,563,753,815,945,1067,967,929,724,295
7,38,0,0,0,0,35,125,317,409,392,166,208,247,294,312,335,344,409,495,547,349,439,342,163
9,42,6,0,0,81,209,609,1198,1819,1345,1328,1314,1243,1543,1692,1670,1649,2112,1737,1386,1552,2231,1395,568
10,20,14,0,0,48,225,657,1720,1535,783,408,404,421,340,225,277,229,212,545,728,438,423,453,157
11,118,2,0,0,616,340,774,2032,2110,1202,900,1032,1294,638,302,462,344,642,1134,1658,1578,1784,1056,396
12,627,51,0,0,2953,3806,6709,22527,22737,11957,8291,8535,10050,9787,10810,11118,14021,17120,28579,31799,19986,21871,16067,6238
13,30,0,0,0,72,111,254,486,429,266,269,389,335,342,303,300,339,367,361,385,325,408,285,119
15,0,0,0,0,0,48,834,1510,1186,878,414,448,288,264,496,488,148,418,912,1208,858,866,748,168
16,36,0,0,0,398,564,352,1404,2648,1842,1990,1798,1818,2114,1836,1780,1764,1734,1492,1536,1046,1502,1032,314
17,102,65,85,51,1083,1647,1354,4230,16268,6730,2279,1712,1728,1849,1957,2248,2693,4987,10559,3342,2409,2601,1610,444
18,0,0,0,0,0,0,376,1502,1808,1116,424,502,568,438,486,482,550,502,988,1064,466,634,488,188
19,40,0,0,0,52,93,436,1154,1540,969,754,629,534,506,562,862,726,905,1315,1059,844,973,574,169
20,2,0,0,0,0,0,48,225,168,140,60,65,73,52,42,54,17,20,2,37,17,16,24,17
21,1850,581,384,369,4495,3155,5964,12228,18269,13978,10689,11031,11832,12020,12148,12758,13085,14959,17664,11661,9161,10441,7173,2171
22,2,0,0,0,0,150,232,548,554,430,178,128,220,92,134,142,114,126,52,144,58,80,16,20
23,336,21,0,0,558,1182,2065,3552,4883,4123,3420,3437,4103,3671,3456,3660,3492,3996,3833,3812,2902,3426,2350,1038
24,62,0,0,0,0,366,990,2168,2996,2356,1568,1484,1834,2034,1880,1786,1820,2592,2690,2400,1698,1870,1480,552
25,16,8,0,0,0,2,4,14,64,18,10,22,34,34,38,46,46,40,136,84,66,52,98,40
26,0,0,0,0,0,38,204,530,884,904,678,488,578,544,608,548,778,680,1014,872,728,838,440,98
27,0,0,0,0,0,0,314,860,1154,594,246,216,288,220,202,192,178,394,696,902,624,704,592,230
28,0,0,0,0,0,28,140,412,290,126,106,30,110,28,90,264,422,480,564,690,558,702,512,240
29,20,0,0,0,0,86,327,1528,1529,687,498,442,512,511,421,559,515,667,798,918,596,628,553,210
30,863,111,147,54,2694,3458,5253,10922,12717,10297,9637,9697,11390,11584,11305,12920,14032,14055,17997,16581,11467,12059,9297,4271
