클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
12,4066,0,0,0,72,11660,17557,47707,50010,24234,10603,6009,5813,3635,491,4693,8284,14505,33364,31628,18075,17367,18746,11996,37.5888206875,127.087305125
42,4116,1648,2,0,918,27182,14299,25872,38946,82814,67417,81916,97925,94330,73994,46598,25061,25438,33161,8819,84930,139303,153641,56553,37.55686269777778,126.92373355555554
59,2297,0,0,0,0,5506,8577,16899,14648,13978,7133,5695,4340,3002,1730,454,3032,1258,11675,15484,8710,9255,9323,6752,37.56605097333333,127.08438716666667
68,16795,45,0,0,242,34593,53193,161033,235602,122788,46603,30006,29361,17748,5861,11858,21310,53400,150943,144784,75600,76704,74377,54668,37.484008015,126.9298187
72,264,1,0,0,44,837,19563,95644,234288,122253,42051,26974,14629,5202,9500,24403,28398,86249,149908,58448,62464,75495,61257,26376,37.56979148,126.98300520000001
105,8831,157,1,0,153,13795,31728,116653,135877,108209,72925,72305,53194,40482,27109,18623,39168,64212,76410,61275,107564,106954,55568,30456,37.51278817,127.10047643333333
109,3633,0,0,0,44,9551,16391,40566,45086,21006,11299,8236,7666,4974,2416,1513,4221,6832,23421,26282,15972,17477,17758,10500,37.451568,127.159845
164,1138,24,0,0,46,4740,802,4450,28490,59717,26526,15845,7121,15218,3078,12748,18186,15541,18936,8019,26778,37098,39145,8980,37.555271555,126.93701925
170,2520,0,0,0,2,6787,11574,29143,22801,9103,6290,4397,3719,3005,199,696,4941,7278,18539,17539,10242,6734,9920,5934,37.545548318,127.14289266
185,120,0,0,0,10,8372,25284,73753,54517,25484,15030,10297,8052,2659,390,2309,5564,16650,44973,44635,22944,24497,24341,18711,37.604563434,127.0258873
187,2468,2,0,0,10,3562,5448,16464,7769,1379,618,5,1260,98,619,782,1997,8,4451,7583,2489,2690,4051,4466,37.539729,127.223427
196,19210,2560,0,0,4516,30425,31282,91579,35056,25536,1673,3197,3313,794,2770,918,3392,11912,55419,54532,9950,6510,16655,32527,37.507503835,126.891694925
213,2862,0,0,0,0,5874,16736,42661,37517,15015,11077,9605,7852,2957,364,213,3566,10627,33362,29517,15420,15383,18315,12322,37.54929975333334,126.83635376666666
246,944,3,0,0,10,2260,1752,17750,20041,11037,5387,3519,2568,2671,2030,1896,1663,1020,6267,8292,5045,5143,6422,2757,37.471016,127.126746
257,1563,81,0,0,35,2510,1317,9410,59794,19208,2994,1464,3128,1675,3844,4005,6735,18920,43318,2255,1208,1167,3299,4780,37.559621325,126.96425143333333
261,773,0,0,0,9,2304,1999,6160,9805,4607,2740,1493,1526,1323,726,163,800,1412,6344,4705,2753,4587,4403,3135,37.566203056,126.97711092
279,768,142,0,0,6,3039,2439,8488,8590,4004,1307,771,366,1685,1551,1188,916,2074,7992,8322,3663,4091,3982,2943,37.440952,127.14759
281,2678,0,0,0,1,3154,5938,19784,9428,24245,9346,7276,3440,5337,3573,578,1023,127,8046,11512,10804,5327,6919,4816,37.524540255,126.876294
