클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
12,4053,1,0,0,68,12623,17559,50430,43777,21838,8153,8091,5523,2260,1335,2249,4723,13689,34991,34465,18258,16188,17240,10716,37.5888206875,127.087305125
42,1657,1928,0,0,960,24593,13787,26722,40731,98178,59847,59642,70899,72868,52589,32563,14639,27266,50837,23906,68272,122784,128855,51510,37.55686269777778,126.92373355555554
59,2427,0,0,0,4,5281,9139,17449,18578,14878,7531,5780,5096,3480,1163,1187,1390,1529,11084,17470,9686,9142,8982,5680,37.56605097333333,127.08438716666667
68,17752,361,2,0,294,35321,55086,169168,253305,135333,54161,32419,31260,18887,6883,16136,26285,63080,162427,164321,84341,80216,75398,49550,37.484008015,126.9298187
72,1184,10,0,0,87,1051,19358,94058,235786,143531,46570,31549,17853,8275,10130,28612,39857,100617,162535,65878,66955,77272,57064,24401,37.56979148,126.98300520000001
105,10609,498,0,0,209,14716,28776,121629,145730,115351,67831,61850,39677,28753,21254,13613,22319,41933,86377,64647,112292,103165,48592,26674,37.51278817,127.10047643333333
109,3741,0,0,0,34,10016,16444,41149,39163,6689,5893,7892,7413,2869,3676,2860,4253,664,24684,25880,15499,15407,15266,8966,37.451568,127.159845
164,1599,177,0,0,90,4637,1897,4578,37581,62670,37048,19531,11557,12835,1931,14151,25581,19834,21601,11495,27552,38164,42847,13912,37.555271555,126.93701925
170,2510,18,0,0,1,6423,11536,31898,21946,10905,7873,5432,5664,2857,347,2257,6241,7421,20343,19807,10819,7605,10292,6065,37.545548318,127.14289266
185,5055,4,0,0,22,8085,26015,75743,53589,23677,9463,3361,7241,1260,2414,1591,5316,17472,48138,47436,23456,24806,20921,14382,37.604563434,127.0258873
187,2477,0,0,0,16,3808,6044,18508,7815,1784,549,158,830,402,858,10,2342,843,5364,9787,4393,3929,4230,4175,37.539729,127.223427
196,19316,2945,0,0,4483,31880,30340,103474,47538,28566,804,1237,1751,1941,4233,4757,5786,16742,61413,60113,12228,10041,13309,27618,37.507503835,126.891694925
213,3310,5,0,0,1,5765,17568,43606,38902,16839,11770,9942,8722,2081,1129,1086,1929,12525,36869,32194,16283,15805,16340,11214,37.54929975333334,126.83635376666666
246,711,0,0,0,9,2047,2131,18372,19328,10333,4494,3418,2758,2753,2181,2512,3408,2726,5093,8000,5209,4949,5277,2363,37.471016,127.126746
257,1625,141,0,0,66,2969,953,11245,69053,23541,3953,1039,2215,704,2367,4039,8199,22314,47541,1338,962,1024,2551,3822,37.559621325,126.96425143333333
261,977,0,0,0,1,2057,1891,6466,9813,345,890,1319,1592,84,656,478,1009,1126,7251,4828,2757,4386,3958,2775,37.566203056,126.97711092
279,998,132,0,0,5,3175,4278,12338,13113,6642,2158,1739,845,1561,1503,1634,1600,3563,11617,11358,5319,4881,4852,3164,37.440952,127.14759
281,2541,0,0,0,4,3577,6646,24859,2860,18606,6990,4410,1946,3497,1340,2811,1641,6471,13551,16095,7834,3064,1423,4818,37.524540255,126.876294
305,3864,1286,0,0,367,17200,7378,34677,52353,26267,18624,15356,15598,15691,7603,13747,21423,40789,79646,44534,16450,24890,28730,16152,37.540408,127.069231
346,1216,1,0,0,0,1404,785,9548,3574,8544,5437,3966,3911,7270,3163,3258,8178,10275,6260,3121,1132,1361,3022,3412,37.521805205999996,126.90501986
350,13597,3841,0,0,4414,26091,27940,100189,119574,59366,15684,14956,15607,9537,5459,1237,3716,21270,85836,96071,40317,35510,35779,25517,37.48068151333333,126.9526396
352,5178,1080,0,0,284,5974,5252,24158,64320,15966,11822,6824,4790,3326,3544,4896,1292,9336,16440,18384,7800,8314,12240,5660,37.492686,127.11819
358,266,0,0,0,11,502,1787,3922,10160,3061,2364,1106,769,1359,309,67,3343,3266,5817,1889,3468,4205,3274,1144,37.53491479,126.9869169
373,4743,984,0,0,318,11210,19650,54427,45387,13997,9914,7837,8627,3231,2414,2136,8697,7431,37233,39321,19892,17001,15795,11585,37.49214327,126.82387880000002
383,844,1,0,0,0,374,3069,4882,7307,4345,3411,3363,2404,1003,623,396,3165,1017,4883,5077,2740,2666,4201,2638,37.51297422,127.01160809999999
392,2620,445,0,0,129,12392,10146,31173,33063,19335,8038,4489,5438,2980,1084,2355,3747,11845,26013,20509,11823,10828,12052,6941,37.49989383,126.91022913333335
404,2570,0,0,0,15,5152,5657,26528,22262,15963,8299,7816,4359,3488,2923,662,366,545,5312,15608,8933,7245,9806,7866,37.563535,126.903326
418,2794,0,0,0,8,4969,8229,20145,9957,7346,5087,3962,4059,1253,664,2642,2399,2547,9725,14112,6906,6669,7533,4974,37.541723,127.206901
431,9099,429,1,0,1921,17279,14483,55398,87924,41785,18363,14705,15152,10455,7504,8202,10476,22571,89166,55164,18728,28040,28912,14714,37.56094127,127.03509615
442,2047,1061,1,0,53,1154,20855,52289,244913,137939,46881,29398,24192,22921,12453,3199,12117,71012,180656,70791,56184,55596,36223,9637,37.544952768,127.05473466000001
455,10058,77,0,0,190,4128,47616,141559,386276,393818,141188,55006,28010,27135,10543,48507,67636,152488,236869,152424,136489,168903,145791,58453,37.497742557500004,127.026885275
456,7703,370,0,0,88,10884,15798,57353,40478,15379,16642,14244,12395,5460,3733,6304,9806,21121,41649,55892,26959,26614,26389,22482,37.53317656666666,126.90134478333334
477,3437,18,0,0,12,9777,11855,31210,70927,30853,31260,14107,11764,14061,6212,13784,27935,38710,43277,24092,18226,18026,13507,7894,37.547962,127.07465
501,670,41,0,0,6,2040,9048,51756,140494,39756,7963,451,900,4426,4414,14878,25375,58309,94725,18106,15763,12955,8234,1497,37.565609438,126.96661673999999
502,4882,23,0,0,2338,11570,22670,62527,61174,29553,18028,10352,8689,4334,796,9203,19075,30955,65812,54346,27697,23782,22157,14909,37.614854772499996,127.065259675
527,872,0,0,0,44,1073,13666,35570,149569,140936,45009,18642,11577,11224,1854,10461,17273,43691,107176,56202,33802,34371,22874,6011,37.51738938,127.04219226666667
536,5234,36,2,0,74,9954,12958,47464,69964,28144,10790,10504,7742,5942,3046,7416,9722,15844,36334,27124,13586,14230,18546,13762,37.502217703333336,127.12860665
541,2998,145,0,0,47,2428,2789,3179,92037,33259,4016,1841,1980,728,3322,6077,9289,20974,59127,1721,6236,5505,1309,3633,37.524250456666664,126.89488773333333
543,1109,1,0,0,23,1753,4082,11881,11360,6744,3188,2693,2146,944,102,1516,2687,3385,8585,9962,5418,5573,4804,3542,37.582906155,126.9499704
564,893,0,0,0,12,2013,2943,2541,13790,12985,8219,3483,3276,2645,279,1957,5911,7905,7587,3176,4433,6464,3997,784,37.53446365666667,126.99361376666667
567,2761,241,1,0,12,7399,12446,47241,47915,24770,10980,7076,4785,2313,201,3501,6567,15355,34955,32850,16764,14647,13090,8585,37.48627362714286,126.83868554285714
573,6206,9,1,0,2107,11399,12222,33009,31025,11321,8434,15091,3734,7064,6329,3393,18262,11382,17998,23764,8976,5660,8416,7710,37.58035416571429,127.0456692857143
579,1817,356,0,0,316,14364,11111,34609,37083,19636,6060,620,3867,1578,3615,9959,9312,8549,25539,27284,17653,16240,14171,9760,37.433888,127.129921
595,1545,0,0,0,25,2673,5468,19991,11179,3140,3053,29,852,2261,778,26,2041,10008,4037,11379,1427,235,7297,5010,37.478824215,127.12618674999999
598,3994,256,0,0,204,158,39578,93118,329226,186612,95744,51686,32562,18390,14476,38568,61456,123364,220242,91976,77072,78152,57692,26632,37.561519354,126.99554544
599,2508,15,0,0,0,1596,5033,15685,6348,7111,2783,2655,3166,4494,3107,4591,5711,3560,3044,12101,8331,6005,2253,4957,37.516373956,127.13107552000001
604,1433,11,0,0,7,389,1708,7766,1256,2830,690,5221,2640,1362,1876,8339,16842,20832,3726,6765,4316,6079,7043,3562,37.4842759425,127.08370074999999
655,4149,283,0,0,12,9444,16089,47839,31991,16279,10050,7751,7382,4930,843,3134,2813,9579,28978,31573,16888,15805,15394,10545,37.576974964,126.8128879
659,1319,202,0,0,88,8750,4178,12977,62022,65948,28428,22523,18421,21084,10438,8511,7558,9461,4058,6804,31094,52455,50528,19311,37.5501693675,126.91490205
