클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
12,3924,7,0,0,68,11259,17581,46789,48222,24133,10439,6465,5639,4239,100,5315,8727,14498,33898,32371,18877,16293,18340,10635,37.5888206875,127.087305125
42,2875,1624,0,0,814,25067,15494,24940,37885,77360,64447,76379,93909,89439,67612,42807,22670,20636,31235,7421,77564,129146,136869,51721,37.55686269777778,126.92373355555554
59,2246,2,0,0,0,5334,8330,16406,14565,12813,6139,5265,4109,2810,1600,647,1176,630,10425,15014,8707,8590,9158,5925,37.56605097333333,127.08438716666667
68,16489,147,0,0,239,34839,52359,157958,230997,121296,44967,28949,28577,19170,5036,12168,20864,54267,150560,143460,78551,75128,72073,49634,37.484008015,126.9298187
72,363,0,0,0,50,1026,19206,93167,234028,119217,41865,27997,15033,7454,8065,25870,32526,93721,159656,59655,60307,69845,52519,23421,37.56979148,126.98300520000001
105,8543,145,3,0,154,13217,28182,113787,125019,94924,72425,64628,50483,35275,22768,14798,36203,58389,78159,65230,99923,98296,50979,25723,37.51278817,127.10047643333333
109,3432,5,0,0,48,9425,16081,39105,43126,19422,9944,8383,7104,4641,2611,1157,3436,6250,24966,26216,15340,16339,16761,9441,37.451568,127.159845
164,1237,86,0,0,56,4542,1422,4032,27036,52673,24580,13005,5813,14012,3148,10042,15357,13734,19074,8798,23371,32659,34440,10522,37.555271555,126.93701925
170,2375,3,0,0,0,6305,11396,28384,21524,8686,6030,4190,4609,2722,100,1067,4837,7492,17722,18106,10542,6748,9337,5656,37.545548318,127.14289266
185,4146,11,0,0,10,8035,25362,71553,54075,24864,14717,9422,8210,2910,232,3175,6557,16652,47688,43779,23001,23217,22577,16007,37.604563434,127.0258873
187,2337,2,0,0,14,3354,5617,16474,7575,1409,784,377,1577,729,585,952,2110,473,4090,8105,2774,2436,3521,4373,37.539729,127.223427
196,17148,2485,5,0,4498,29050,32091,88977,33548,25273,1243,667,3580,2295,3600,1135,4158,13140,53571,54429,10017,10172,18499,29407,37.507503835,126.891694925
213,2911,1,0,0,0,5367,16301,42005,33977,13888,9765,8307,6848,2602,28,96,1581,9396,32540,30138,15295,14470,16615,11216,37.54929975333334,126.83635376666666
246,775,1,0,0,10,1789,1990,16760,18840,10583,4866,3357,2226,2507,2105,2001,1550,146,6256,7968,5029,4837,5492,2598,37.471016,127.126746
257,1336,97,0,0,51,2447,968,10228,62677,19858,2822,1838,1838,786,3135,4120,6675,20001,46124,1523,1053,1341,2517,4442,37.559621325,126.96425143333333
261,814,0,0,0,13,2236,2109,6244,9796,4975,2559,1529,1476,1159,637,338,824,1617,6854,4893,2929,4315,3909,2772,37.566203056,126.97711092
279,763,122,0,0,6,3019,2739,8082,8039,3634,1020,900,26,1484,1141,1355,523,2079,7479,8198,3586,4244,4003,2875,37.440952,127.14759
281,2552,2,0,0,2,3163,6616,19432,10307,25206,9081,6911,2287,3942,2734,786,156,82,8851,11474,10078,6043,7652,4649,37.524540255,126.876294
305,4194,902,0,0,375,16750,6452,32245,47051,22475,12384,14489,16493,21171,12862,16100,22542,40093,74679,40895,11756,24574,28259,18168,37.540408,127.069231
346,1108,1,0,0,0,1509,298,8340,5862,7574,4175,2857,3889,7114,3263,3181,6749,10208,7017,2682,294,296,2944,3406,37.521805205999996,126.90501986
350,14163,3182,0,0,4210,24910,28491,93889,115629,59040,21024,13565,14407,13068,3097,2095,6132,25774,88834,88364,39180,33208,40111,26812,37.48068151333333,126.9526396
352,5150,866,2,0,130,4888,4164,20828,66416,13612,8974,4996,3938,4132,4598,5524,4768,15080,30004,14282,5396,6656,9996,7440,37.492686,127.11819
358,139,0,0,0,12,870,1958,3891,9476,3194,2836,2315,2709,2603,1082,1081,799,906,2239,131,4516,6892,7271,3660,37.53491479,126.9869169
373,4661,838,0,0,440,9965,19226,52994,45113,20588,11313,9090,7263,4874,1794,1507,2605,11452,37686,36009,19816,16963,15226,11714,37.49214327,126.82387880000002
383,715,2,0,0,1,186,2096,4106,5661,3127,2357,2467,2289,701,526,765,2694,1636,4532,3859,2024,1714,4294,2260,37.51297422,127.01160809999999
392,2541,378,0,0,109,10547,11092,28439,30314,16442,6729,3650,4836,2518,819,1344,2880,9933,24118,18907,10703,10730,11345,6968,37.49989383,126.91022913333335
404,2169,6,0,0,16,4733,5722,23621,19131,13333,7376,6356,3601,2954,2785,282,968,378,4968,13933,7729,5261,8899,7197,37.563535,126.903326
418,2456,4,0,0,7,4711,7401,18844,9592,5304,3864,3469,4723,1484,989,1681,1848,1593,9043,12755,5451,6510,7014,4912,37.541723,127.206901
431,10236,252,1,0,1847,16216,14490,54002,75503,41020,16284,15720,15455,13006,10140,8976,12981,21637,82116,53159,18363,21070,23160,11268,37.56094127,127.03509615
442,2150,762,0,0,83,1500,21129,53699,230718,122012,37951,25506,24911,22393,11131,444,11935,61444,169577,67559,49987,51214,33591,8769,37.544952768,127.05473466000001
455,8893,4,0,0,144,2615,46106,146217,383853,384322,137443,54845,27612,27212,7070,47419,71474,154553,250467,149138,130980,164158,151556,61849,37.497742557500004,127.026885275
