클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
12,600,0,0,0,26,8926,13040,36756,38418,19814,8271,5134,4717,3910,284,4392,6135,11501,28320,27297,15786,18568,15581,6563,37.5888206875,127.087305125
42,1774,1,0,0,260,6800,4716,20978,28542,62499,46672,53790,69312,67661,56027,42687,22414,10693,8546,38083,109320,156616,72747,64,37.55686269777778,126.92373355555554
59,60,0,0,0,0,3820,5851,14848,13000,10596,5047,4614,4504,2555,1381,977,739,2973,10049,13253,7789,9596,8013,3576,37.56605097333333,127.08438716666667
68,114,0,0,0,179,27313,44335,131572,194581,103411,39637,26305,22815,12988,1994,11705,25861,51216,132568,130203,66030,81623,60455,29703,37.484008015,126.9298187
72,94,1,0,0,67,1696,14319,64896,155283,83252,30106,18406,11572,6287,4763,17216,22502,60735,112143,46313,52780,64447,25032,3153,37.56979148,126.98300520000001
105,697,0,0,0,99,8888,17254,78599,81310,54140,36562,33663,22640,17183,16296,8387,22160,41696,67154,48162,78054,59427,21252,14087,37.51278817,127.10047643333333
109,534,0,0,0,13,6942,12036,29282,32052,15951,7909,6128,5949,5228,1706,1299,3099,5790,18797,22421,13928,17058,11700,5587,37.451568,127.159845
164,70,0,0,0,19,1890,1581,2729,20778,40796,19264,11863,5991,14135,4602,4655,11759,12717,9737,975,30222,35836,18355,1659,37.555271555,126.93701925
170,498,0,0,0,0,4695,8178,22108,17508,8542,5784,3854,4086,3212,330,1334,3071,5830,15309,15433,8399,9294,7481,3107,37.545548318,127.14289266
185,1,0,0,0,3,5742,16229,50068,40517,18794,11321,6931,7580,4117,1170,2099,4772,13541,37647,36631,19466,23847,15478,6863,37.604563434,127.0258873
187,489,0,0,0,10,2340,4090,11130,5421,862,1365,1136,819,880,725,1759,244,1217,2819,7871,2920,944,5012,2417,37.539729,127.223427
196,4046,1,0,0,3050,22497,22392,67186,21780,17298,2965,837,499,1016,2681,1655,2597,8947,37281,37781,6022,14679,19019,16020,37.507503835,126.891694925
213,376,0,0,0,0,4215,11220,34245,29094,10843,7088,6595,6261,3114,473,1909,4288,9143,27102,25631,13257,14724,12703,5528,37.54929975333334,126.83635376666666
246,126,0,0,0,14,1835,52,10829,13701,7972,4536,2829,2174,2285,1578,1742,1793,1829,4012,6040,4801,5841,4261,1001,37.471016,127.126746
257,186,0,0,0,23,1705,995,6418,47605,18458,1654,1125,1699,1209,2795,3024,4342,14295,36172,2004,866,1903,2897,2704,37.559621325,126.96425143333333
261,0,0,0,0,0,1749,1740,3953,7235,4120,1753,1135,988,1000,537,387,971,1670,5820,4285,2682,4704,3146,1330,37.566203056,126.97711092
279,138,0,0,0,1,2168,1399,6054,6482,3093,992,1140,1073,380,954,1322,1322,2128,6557,6526,3052,4144,3170,1580,37.440952,127.14759
281,28,0,0,0,1,1898,3211,13638,12320,22025,7847,5101,5326,5144,2749,1545,2354,495,1935,6906,13542,5712,3826,2890,37.524540255,126.876294
305,2156,0,0,0,178,9720,4315,22733,35877,17150,9201,10673,14555,20518,16903,15860,20338,36120,45471,19350,38605,50056,14704,6454,37.540408,127.069231
346,1,0,0,0,2,1188,1244,5032,6571,7127,4671,2842,2821,5386,2092,2815,5746,7496,7696,1635,107,2139,2707,1406,37.521805205999996,126.90501986
350,4224,0,0,0,3605,19190,22292,71337,86791,41250,10910,9190,9954,6793,881,790,8132,24645,67526,68827,24372,31061,31023,14595,37.48068151333333,126.9526396
352,2184,0,0,0,170,3954,3364,15286,53670,13848,7434,2786,3730,4498,5366,4036,3254,9810,26390,6970,6392,7186,6518,5722,37.492686,127.11819
358,79,0,0,0,11,515,907,2596,8269,2997,1876,1551,2139,1657,1178,708,223,1736,4887,2081,3939,7017,2817,93,37.53491479,126.9869169
373,1334,0,0,0,150,8095,13971,42637,41630,18435,8605,7043,5829,4318,1726,1594,3165,10557,31548,32520,16262,18044,13144,6625,37.49214327,126.82387880000002
383,15,0,0,0,2,271,1006,2581,3585,1933,1556,1463,1361,749,523,691,2021,888,2741,3992,1772,2503,3321,1252,37.51297422,127.01160809999999
