클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
12,4004,0,0,0,73,12494,17024,46967,40540,21297,9864,8768,6526,4303,2523,2562,6013,14946,31167,30693,17709,16813,18021,11470,37.5888206875,127.087305125
42,6039,1716,0,0,1539,32461,18406,26905,37482,92312,62466,71876,86783,84434,59267,33746,16558,24363,38252,22562,66441,117477,128886,52054,37.55686269777778,126.92373355555554
59,2148,0,0,0,4,5574,8647,16069,14601,15541,8116,6729,5490,3914,2133,1101,2553,1600,11222,15597,9076,9107,9422,6459,37.56605097333333,127.08438716666667
68,17799,397,0,0,300,34795,52048,157509,231650,126153,56508,35535,33128,21899,8456,11816,24167,59097,142451,148429,80949,82847,78675,54531,37.484008015,126.9298187
72,283,0,0,0,92,479,18422,84492,215012,129383,45607,36082,23133,12681,7914,31837,39503,91518,149601,64440,65291,74344,54557,24276,37.56979148,126.98300520000001
105,8832,412,1,0,189,14811,22534,105721,159745,130663,77580,77343,59204,41856,28694,13691,33069,61061,92981,88957,124502,135088,68907,26629,37.51278817,127.10047643333333
109,3701,1,0,0,48,9920,16023,39631,37983,7943,7025,8585,8119,3684,4298,2571,3483,2419,22632,24539,15327,16155,16436,10151,37.451568,127.159845
164,387,69,0,0,104,5248,4245,5950,36367,60697,35586,20029,9119,13038,1665,13544,23338,21598,12763,6903,28188,36874,38593,11535,37.555271555,126.93701925
170,2657,1,0,0,2,6354,11056,29507,21683,10780,8252,5843,6094,3539,234,1507,5816,6621,19074,18215,10506,7739,10141,6220,37.545548318,127.14289266
185,4387,2,0,0,19,8340,24796,70345,49630,22388,11099,5150,8495,3402,1253,581,4602,17035,42973,44060,23373,24580,23469,16210,37.604563434,127.0258873
187,2595,0,0,0,23,3736,5785,17175,7297,991,389,528,1070,150,1089,530,3179,56,4036,8291,3956,3401,3823,4336,37.539729,127.223427
196,20973,2310,1,0,4696,30664,28739,93880,39485,22538,3206,1212,2002,471,4566,2933,6523,18356,53906,53630,11702,7553,17552,31585,37.507503835,126.891694925
213,2957,0,0,0,0,5881,16081,41115,34925,15974,13624,10988,9496,3928,354,319,3394,12137,32583,30687,16461,16032,17641,11884,37.54929975333334,126.83635376666666
246,832,0,0,0,17,2175,1685,16480,17338,9481,4333,3958,3536,2905,2542,3201,3303,2187,4129,6410,4515,4444,5414,3047,37.471016,127.126746
257,1611,81,1,0,64,2703,1193,9300,59719,19181,3463,769,2654,708,2523,3615,7095,18987,41618,1280,1042,1044,3050,4517,37.559621325,126.96425143333333
261,782,0,0,0,4,2293,1841,6072,8963,549,987,1412,1727,697,808,365,807,897,6367,4669,2899,4005,3939,3087,37.566203056,126.97711092
279,834,142,0,0,2,3202,3604,9355,10001,5226,2257,1434,523,1359,1204,1346,1231,3129,8549,9263,4519,4719,4606,3230,37.440952,127.14759
281,2625,0,0,0,4,3601,5993,21976,4599,17181,6737,5725,2038,4486,2969,2809,1672,3212,9635,13190,8234,4154,2680,5694,37.524540255,126.876294
305,5435,989,0,0,388,18928,8148,32981,47473,23302,16405,16160,15884,15204,8877,12387,21997,38053,73405,42709,13756,22431,28096,16978,37.540408,127.069231
346,1316,0,0,0,4,1410,154,8570,5582,8177,5889,3914,4373,7665,3282,3250,9303,10865,8151,2169,358,1511,3215,4069,37.521805205999996,126.90501986
