클러스터,00시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
22,17980,2653,1154,1085,17470,32977,52823,103895,148276,97645,79069,76872,85870,88006,86769,94015,104852,117360,138843,133114,92617,85933,75382,42525
23,154158,44199,19730,17862,30787,118649,200209,456526,802566,703714,429834,407081,452025,510399,498856,523405,571654,685503,911228,753734,520690,541765,579471,347101
24,41748,7283,1740,1288,23876,72615,150009,339723,488619,341831,244306,224393,242464,256726,251982,270314,301188,357104,459317,357379,250204,236058,236214,133528
25,18440,3270,1980,2486,13016,62732,78751,166200,256963,163413,118862,114385,121409,131409,128557,140175,152905,178608,238715,204107,133804,126968,116285,73097
26,5943,425,409,316,6262,16893,28901,60735,102701,63947,45829,42139,47173,49989,51851,55408,62102,69509,87507,69421,50210,47444,41900,23911
27,17848,6080,2949,2793,29212,41453,73619,133100,175790,130960,110796,110404,120319,130327,127398,136156,135169,156154,196236,144570,122639,117731,100300,40167
28,47482,6656,1161,475,21064,54923,120483,272335,346154,243364,197859,191619,212743,224559,221308,244322,276207,298915,339785,303726,226908,220636,202380,131101
29,23917,2115,0,236,28461,97976,177669,429746,890697,498990,232555,202221,205952,209669,213885,239373,271673,404103,607428,452995,303922,294709,222395,125122
30,29949,6696,2794,2739,11794,75802,126125,290576,455148,320634,233461,231539,253724,263070,257604,273154,295047,324862,406971,293559,233375,227288,217512,127433
31,19787,2396,1246,794,19646,55444,100423,206270,291316,217818,168666,158795,178282,181036,177224,195824,211963,235439,252464,212478,158306,149940,140648,82744
32,32651,250,0,0,14048,48667,141781,342820,435433,288453,215177,197422,219244,228630,224885,254205,300202,324804,404902,367225,257139,252868,246282,128844
33,56,0,0,0,0,235,909,2292,3310,1570,1111,1054,1029,1011,957,915,1078,1279,1728,1839,1132,1014,1019,719
34,27441,12,0,0,8229,51993,104964,227648,281014,217873,161892,152707,168083,168408,157630,171049,197647,214062,247629,245632,190786,175377,184340,131920
35,21757,2347,0,0,4256,21050,45502,101161,173278,115528,83433,80471,91688,100865,97814,104925,120044,137530,171659,137885,100883,103802,106614,62390
36,9970,1808,673,0,1741,7137,22972,56846,77246,48998,31848,30247,32964,34495,33744,39397,45749,50409,64104,57750,40407,38192,37828,24304
37,97209,16364,7612,5267,77924,176069,314375,680275,974684,667291,505156,480660,527567,547034,534525,574324,634653,710236,865302,721590,533497,512894,497298,305079
38,22622,4773,2631,1085,10405,31655,92003,220206,315179,205315,153903,140549,153026,157186,152332,168146,183916,207327,270334,216740,159265,156152,147045,85606
39,130971,22039,9864,6236,63471,232044,443849,1010830,1396072,918282,677318,642406,714242,759448,725120,790982,889799,1034007,1339300,1082068,803922,795732,818884,485943
40,51142,8596,1267,0,41491,73990,138663,276089,364565,271425,221461,211181,234279,241816,236139,261720,301797,306045,368783,303962,218798,207490,206128,129985
41,54628,8540,5169,5427,23566,111924,184723,345401,531590,461092,330975,317350,336798,360208,364006,395146,442048,511165,618409,496957,372442,359418,337775,191569
42,23665,3185,622,130,7910,27601,64752,168505,175142,124498,105479,100268,123101,129175,122522,133527,157739,171360,191459,160092,116696,114186,125157,65548
43,61307,6854,4227,2721,60083,144243,246907,547437,677778,491580,406475,404887,446603,467157,456020,513657,564287,607744,708535,625664,452715,418480,385673,231005
44,23115,1965,356,178,8201,30048,69161,159174,223138,152956,120838,115743,129216,136179,133701,144091,159695,175451,202806,180605,132320,121571,116968,75271
45,3372,1097,3,112,1173,3396,10037,25299,21604,14162,11103,11289,11738,11963,12765,14243,17841,18541,19648,20019,13380,11951,11806,7605
46,21284,1908,0,462,14846,32494,69134,179649,207869,132854,109267,105690,111720,111152,108380,118581,136662,138519,151395,141797,104944,99696,96382,54157
47,11229,858,0,0,5334,17143,40874,83116,113691,71973,59013,56042,60131,62570,61860,68098,72086,75848,87784,91116,65984,58376,52511,36520
48,23506,4962,2290,1883,38654,80973,112774,232586,395783,280880,210957,194539,211446,224646,220722,235127,247827,270731,294017,217728,179860,181973,180653,97840
49,32344,9443,4589,4167,40951,85209,125372,294314,547058,305995,208472,213226,207637,229772,224897,253422,273863,324250,489776,265046,200406,200339,176384,98130
50,23645,3167,1284,1035,17366,44318,79164,157853,167571,110295,86877,82318,93128,91223,90204,100680,116086,123481,138112,136353,101485,87984,87262,53347
51,15699,532,0,0,7690,28832,62592,143877,196182,128423,96253,93589,108195,109411,106203,113528,130691,145725,182919,161296,107071,98124,92746,50465
52,27547,4940,344,204,7682,44183,93963,223788,335152,203873,127857,114615,121034,123469,126610,141913,170036,204005,262129,172980,118732,107065,98146,58091
53,27691,6531,3153,2216,10391,55725,111280,220842,403734,248131,177756,185833,199204,216143,222740,248472,283792,318594,398597,280851,229522,224126,198964,115195
54,31335,12420,3229,2015,24561,33596,53142,109774,175652,120327,99314,99113,99732,105349,105201,110481,126616,148138,174032,142673,100439,95069,84122,58380
55,28816,5927,1,13,31574,64778,104930,234968,289779,199452,166469,160238,177831,182433,179623,199715,217774,228723,262127,243123,190358,169754,152863,99195
56,107338,24238,10759,8322,66923,154876,266722,590364,938217,693313,529676,519200,574782,618222,618401,675114,754579,841867,1066038,849415,637714,625638,591800,330063
57,23339,5408,0,0,3262,31928,64395,134148,184382,123882,97839,87374,97190,102146,103381,115460,135323,146857,181986,135506,107634,105648,104594,67189
58,32411,2680,615,428,15990,65604,133816,318510,407837,277621,211527,199906,216989,231901,224670,246341,273617,306521,365603,296429,216756,206410,207244,118851
59,62863,13280,3193,2932,26382,70125,165197,376897,440664,304690,249036,237762,254778,259662,255491,278336,312378,345640,404378,386049,276857,244222,237368,161777
60,13678,2676,1451,1131,9776,20616,53370,151111,150795,105160,87656,80497,90531,94929,90163,107694,112203,113734,128730,117353,84261,75390,75969,47087
61,19183,3436,1396,1152,10631,35560,67047,173325,288281,192290,135517,129181,147714,157900,150923,155591,177697,218682,311707,215898,147472,147297,149616,82052
62,47168,2924,2146,1823,32492,135570,256195,610652,884893,583075,402952,367552,381681,405721,399374,431183,476438,566917,761752,616614,439674,420304,409506,253737
63,17496,4796,2868,3054,7222,29608,52858,130389,251708,194881,111395,92063,94590,104107,102520,107627,110126,142004,209986,150733,102507,100651,95325,53220
64,14532,3807,2078,2049,6834,33628,52706,148096,295675,207565,116295,97863,100347,110084,106296,119916,133302,164916,257064,169563,107251,104027,96778,43739
65,90052,20953,5832,3227,45642,121285,211644,434243,701875,542431,365697,381422,423727,446555,454272,499173,550648,633118,803922,640731,495566,482399,476398,265155
66,23122,7451,4471,3273,22919,56531,84922,154738,224235,157075,123549,118399,129118,132824,131438,145841,162592,180264,217159,189576,138362,131436,121791,70325
67,3187,1484,412,385,3553,11832,31998,81235,73758,42365,30791,27176,28442,25956,24394,26407,32865,36589,35047,26160,18642,16208,15503,8109
68,62348,26474,10943,7152,47921,143063,188906,404174,709880,466057,344077,389303,400730,457994,459388,488315,519658,613771,847450,533704,431925,436545,370725,196314
69,18510,1361,51,0,6329,42847,104039,248983,333310,225074,168642,157424,176504,185359,182846,199922,223411,256514,323894,295936,212194,204027,205056,125631
70,100593,23198,5359,2997,38194,94646,156120,325093,441483,355004,298735,307147,350759,368832,366007,407744,458593,498554,564831,480204,381203,379285,384239,246384
71,26113,7626,3196,2724,28462,62394,92757,202558,267712,170793,134855,130739,141185,149548,145195,156746,179500,195734,235880,208665,145158,135179,126694,77010
72,70842,12611,6638,4716,48703,131747,248008,546988,745190,518860,399314,382282,423800,442173,433469,474678,523112,585524,712430,602623,436081,414875,413336,242004
73,63872,10356,4348,3697,42505,142002,169999,313154,481835,367468,331527,351547,385057,408334,424633,454678,490320,518234,598391,491880,367033,316436,293701,183379
74,2773,90,0,0,1423,5286,15509,28364,31123,23966,19329,18124,20404,20404,19229,20930,23731,26320,27432,20315,16418,15141,15307,8975
75,26016,2479,489,549,21781,48932,107908,234249,319056,235295,192069,186900,203866,209355,215832,235397,264613,274034,312589,269262,194679,179235,162962,89883
76,1617,499,24,0,1395,4028,10504,22526,32204,27069,19538,16633,18162,17519,18091,19655,23906,27090,29865,23896,18254,16365,14318,8552
77,22613,3320,2162,1739,45604,99871,154180,370910,584220,400267,308823,290010,301437,321961,313107,339816,359696,437981,540716,385868,298558,299472,259375,145212
78,4649,353,239,209,3795,28744,35763,94638,237559,121073,67108,62685,68191,73206,76969,81884,87303,131619,222068,105984,83895,87950,66495,30887
79,4564,1188,974,481,2296,4486,14122,32741,47176,31228,23668,22001,23916,25277,25581,29753,31866,35856,49003,39722,29402,27786,27414,15494
80,14067,306,40,0,6110,21576,47763,121939,181691,116519,87108,79089,86325,93245,88148,98545,108228,123216,146545,114931,82892,79412,82681,44917
81,24076,7374,4559,4579,15890,62425,62299,106964,178323,130475,89217,79660,86282,93241,96814,108089,117939,132515,171551,145042,113012,118285,112720,66673
82,31943,9023,2951,4274,17849,41873,86676,228144,250787,185236,166937,165669,189780,194674,192655,208242,231767,235452,252665,214054,164642,152665,154584,80918
83,181039,45725,12575,9282,90980,248791,413267,807441,1083679,804503,692831,718940,797521,836192,855840,986721,1078319,1159453,1375665,1247585,973472,862475,799357,519514
84,32609,4042,1233,1552,23284,80822,131940,276133,418545,261075,199764,186641,203034,216168,213013,235670,256330,288583,364816,287935,211357,199342,189397,110908
85,18962,2225,1705,1207,11726,40737,79233,179403,213322,160029,135410,130371,145662,149482,147389,158141,176402,191846,211569,174811,130944,117244,117765,64137
86,66423,17286,7253,4753,44255,98315,174468,368792,497134,355444,306939,305935,344180,374113,368949,392177,431736,466547,547743,488934,345499,326494,279701,160827
87,30944,7279,2469,1714,16274,50526,120503,298817,429736,287887,225525,216881,241415,247937,249875,279065,306659,336474,417092,357300,264356,243311,232245,129000
88,9032,1137,470,542,3118,26356,50247,113763,214909,149032,111373,99377,112307,130833,143239,152696,165272,177133,223245,159670,99393,101971,107620,41783
89,74873,12732,6796,7016,47150,165730,284477,583073,771415,534759,421450,417293,464244,480326,465163,503879,581762,660932,805757,740029,515217,482291,467810,285557
90,64691,32363,18460,20652,45946,110230,102252,165995,263317,216085,200293,208884,230645,238369,245893,260776,264798,283726,307252,243929,188364,181636,173334,125300
91,59,0,0,0,108,2865,10885,20784,18241,11630,8236,7577,8647,8675,7910,8718,11273,11988,12018,14812,10119,9286,8429,4887
92,48787,10097,2372,102,13457,51034,177643,453669,775673,488689,261038,222797,241812,249437,243625,266475,328780,442776,637998,438239,281332,256497,237154,137418
93,11530,1274,864,532,11261,37073,83056,195895,235811,154253,117942,115226,121023,129320,125966,140000,150673,169828,215442,181646,122361,113044,102470,63194
94,74086,21220,7916,5259,51196,117023,214643,448860,631308,438080,343787,330713,360331,379312,378271,416946,454811,505545,607527,513554,382059,365327,346076,214417
96,532,0,0,0,550,1508,2988,7692,8672,5527,4513,3789,4360,4377,4190,5068,5799,5848,7062,6787,4778,3842,4098,2379
97,26123,10638,5973,8226,10557,36664,55702,148749,283669,217444,112399,95785,99385,110906,107283,111231,119009,130910,172705,130448,95284,95162,95655,56365
98,16793,2474,0,0,2404,8979,38559,102962,135541,92923,72082,73458,83473,86189,86216,94580,104765,115396,141945,130417,93422,88071,87777,52611
99,14904,2472,390,307,15944,34650,55567,110555,142402,94728,77718,72083,81086,80740,79813,90026,95716,99419,114062,100992,73820,68404,63356,36466
100,22914,4461,2869,2399,15708,29006,60120,150132,211203,139810,107453,103603,115750,120421,118753,131279,147092,156241,197734,151634,116536,110504,105126,57548
101,16199,1776,684,567,9166,46297,84678,180327,323763,215827,149978,148179,159942,171281,166672,183689,205012,243629,315917,225312,168783,170120,160875,90277
102,3376,368,0,0,944,2508,10545,24155,27913,21627,21616,20357,19425,20325,20052,24782,27389,28778,26472,21663,16662,14410,11473,7217
103,46174,6460,4928,4406,56264,161561,253188,615813,791020,559183,445165,423550,469790,486932,476964,528654,590319,622647,750267,670169,486913,456392,414413,240718
104,1158,1,0,0,1389,4964,14890,39041,40869,25247,18316,15977,18743,18340,18328,20215,22939,22777,26051,24639,17307,15068,14369,8760
105,12922,867,565,499,2922,25903,67001,173460,363856,236607,147571,137670,148796,158147,159797,175640,191434,213371,275658,206584,143526,141849,144723,63556
106,34558,7904,4540,4563,17835,66013,112294,244550,367902,236853,177464,176498,188696,203194,204982,222058,249547,270375,346336,259928,201962,203739,195064,118532
107,96732,22570,10683,8322,59287,148582,215693,451293,676645,496018,392132,387504,432932,458664,460850,505599,569294,647662,806134,644700,495955,494356,470170,276057
108,33004,6181,4457,2635,13402,43775,81944,181214,240449,191018,167361,168056,192743,211522,206974,215843,235033,251705,289709,239206,188442,179793,184301,108283
109,12938,4006,3551,3024,7449,36611,83687,166475,297664,243007,169426,160014,170336,174361,174943,193566,213390,250871,302807,250096,199570,199943,200050,134679
110,24600,5098,1783,1182,10215,37372,103599,246066,325619,213751,159015,145907,161846,157704,156135,182269,207011,238496,296586,243829,177461,162201,160295,85180
111,30821,3856,181,103,13465,48106,106627,229925,286191,203882,163690,163934,178141,186704,185815,202189,219975,236395,259169,235375,176198,165817,157904,97122
112,22618,4254,0,1913,21473,32697,55375,105766,151272,108425,94379,92991,107700,110715,109079,118714,126684,134489,146953,135863,104096,91350,78760,52107
113,52403,6070,607,549,46378,112220,164030,323470,503454,367813,284368,270048,301486,312961,309906,333384,370751,413159,489308,393892,289263,281182,264442,160491
114,5614,1365,530,432,4026,6809,16450,42170,65568,40600,30242,29058,31609,32756,33340,36821,39627,43081,47517,37635,29383,28342,26486,14885
115,124528,12155,13713,14861,45110,197073,385939,853976,1121795,784018,553575,522614,576106,607299,587093,645491,723153,828315,1014714,956671,723734,697114,691103,462473
116,25790,427,212,252,30745,76332,120247,261791,328692,235514,192631,188064,207349,209595,207253,248605,258790,269143,306133,265880,203231,188858,190299,102109
117,7124,16,0,0,2664,13296,30803,70986,90234,74434,58207,56303,64348,66394,72224,72968,79755,86661,91519,75144,57808,52471,47642,28463
118,2860,445,0,2,1742,7358,18552,40411,51251,34680,31697,30133,32758,30436,35771,35399,37895,36366,35506,26185,19612,19569,16488,7729
119,61219,10426,3736,2799,49231,113085,194305,432252,604807,410271,309013,292302,321364,335705,324942,356636,395682,448716,534017,465113,328748,310022,299821,180740
120,12955,944,498,357,9301,24025,60106,125445,120294,86004,77294,76138,81412,82157,79173,91436,110529,113197,119129,105037,77714,70157,66254,37675
121,24203,1332,0,0,2671,43728,84016,187618,270275,226615,190405,191793,205963,212578,211039,226356,248813,270934,303494,248526,195071,187205,187690,124554
122,4132,0,0,0,260,18557,64493,180835,276577,155880,83587,74427,87453,85947,88456,100312,111808,158500,211233,178762,108161,102503,88853,48592
123,8691,281,118,87,1053,14032,39746,97062,114643,80889,63354,61041,70949,78172,72289,75628,88598,98350,110223,93909,69298,68991,83745,44441
124,52973,7305,10168,8757,49446,144268,346896,725762,831438,608639,483620,477490,525798,534596,532418,604533,686259,759515,941839,824578,585063,553221,484267,301359
125,22675,4408,1152,1278,16587,43437,78312,172044,250840,160432,134930,135163,146661,153368,154862,168877,183664,195966,222574,208793,159737,141618,129151,83087
126,12755,1233,330,0,12833,27652,59569,135669,262044,192402,147108,131525,130026,129725,127813,133019,138055,164737,179044,113101,94384,86764,80394,51668
128,13494,1894,842,1056,5985,27761,48471,106835,123036,89858,71172,67488,73447,73996,71480,77504,84660,88792,101822,93734,70184,59956,56564,38093
129,95154,17471,6162,4078,55789,117511,214673,466718,621440,452329,356601,353168,400027,425104,420966,468644,512161,565905,675816,588667,441770,404351,421173,265726
130,6102,1661,163,30,2603,6108,15831,36004,38752,23713,17294,15827,18227,18803,17905,20624,24710,27403,31692,29318,20149,18537,20538,13224
131,5420,1252,62,0,1933,10955,25643,60395,84342,58306,45084,42971,46595,50562,48819,54097,60799,66096,76240,64695,45263,43976,44749,24305
132,70458,14022,2671,3269,19808,100689,261454,590495,1114380,732177,475035,432486,457504,493953,494485,528425,575702,711291,1010881,682772,471778,457898,429136,214496
133,14525,2482,1171,1063,10162,35787,75630,181402,262023,174452,128076,120402,130649,133064,128792,141755,152267,171410,212331,170971,120559,114824,107503,58544
134,15808,592,76,54,13632,44081,84172,204898,259089,172929,137754,137731,150441,157921,153670,172305,190456,201277,242566,202499,154034,141850,132881,78157
135,130935,21010,11214,7641,62599,229528,405672,965708,1279125,840087,610960,576184,651524,692789,668179,736944,812799,960410,1224450,981556,732463,745440,717197,450564
136,24859,10241,7154,6528,9974,38550,53310,98255,167006,114917,82781,76351,87566,96418,100762,110441,120748,137216,173356,147457,115208,112863,110523,70363
137,56161,14926,5163,3557,24922,69958,130923,314360,481275,330274,279794,272800,293017,308927,302813,332470,367630,396923,434534,361198,269695,257348,255390,152387
138,19586,2336,1310,1245,7932,42560,80090,221183,369382,227209,158401,160371,170275,186661,184791,199288,217409,257354,335977,254734,187026,179990,176429,104278
139,27729,9751,2816,4634,16468,23603,53293,148240,148292,99960,77857,73529,79656,79667,82659,86417,98774,110250,132359,124925,88361,78075,74728,52655
140,16564,5540,3311,3302,12243,26093,48723,127041,147564,101616,80397,80136,90775,92605,90154,98972,109982,119061,133741,122708,90282,83151,76550,47477
141,55853,8720,12,0,14063,99936,136971,286855,392002,331110,285079,318834,355044,379501,378073,412655,461751,471390,515014,441061,343400,319189,307477,154292
142,25742,4250,1044,485,19177,41611,90694,210798,263701,181779,147235,143280,158093,162221,156159,170739,187593,200163,226894,204447,150577,135784,125926,79754
143,17754,3010,324,128,6119,25430,57685,124777,264453,202118,111516,94388,101526,109598,106118,115598,130723,158360,217724,148334,102274,93438,81414,46797
144,15541,20,0,258,17054,36516,61372,158747,160278,107921,89571,85533,92773,92367,89909,94992,120319,113111,118840,113188,87366,74249,71830,49043
145,75726,22011,19160,16832,19754,78387,136922,268939,482646,315579,239306,229126,265980,292397,285268,302064,336331,406946,560627,440517,325884,328699,332281,227460
146,36634,1785,2235,1802,42573,93957,130420,291818,366613,268175,209865,200992,219019,222030,216988,244204,274001,284874,332932,316475,237593,215054,194784,126456
147,59156,22670,10491,5793,35590,69654,129566,273048,397520,276634,207935,192948,209861,219874,212907,237653,277518,297509,371651,282165,226306,229331,226602,130016
148,6192,139,6,0,2564,13907,31801,57157,90149,65725,55230,56045,59111,63631,57900,66307,69554,75139,89887,72608,57483,55810,50890,24272
149,17030,3244,3127,1999,12582,107505,127153,276135,457551,251597,162812,159990,169063,176357,190911,208416,230852,308730,442188,243365,197463,197480,166049,82482
150,18080,3463,1582,1026,9944,29397,57623,138358,237439,160178,118405,115013,124804,133095,129076,137411,151718,162107,203849,156845,118437,111970,108816,66957
151,82011,5060,556,402,43004,176102,302389,680788,946410,697215,511218,471588,510761,550562,538998,587244,649532,727207,902546,737363,545131,505889,493735,284371
152,11037,2493,841,540,5159,15623,31898,77033,99322,67459,54883,52746,57990,60211,59258,66341,74852,79531,92497,79423,59361,55782,53594,32661
153,91904,32014,13404,12852,22617,104665,169443,369050,634810,499849,312051,291154,320384,367651,353907,367131,411802,500192,681850,503626,354463,373979,405504,209854
154,38093,27157,19351,24533,27065,84317,60154,94801,167813,129763,121928,132159,142646,154352,165703,172390,170461,190612,211815,177221,145708,132546,125003,85466
155,6758,1196,0,0,258,8837,25296,57676,64517,43078,33161,29649,32898,32422,34336,41578,47060,46559,51825,49148,36061,32254,31354,19598
156,27428,2732,156,135,12705,35326,78090,180092,225241,181579,144011,141343,151081,155879,153298,168404,188911,197876,205649,185652,140922,127014,123412,81240
157,12218,3221,1727,1644,11790,29498,42913,85547,129713,82676,62116,57547,63945,67022,63348,70206,80830,89870,105667,102940,72580,67321,61416,35992
158,210001,51369,20173,12985,155937,394157,633293,1299678,1867005,1408178,1181181,1191807,1305822,1368987,1373315,1504656,1625223,1762010,2001094,1680837,1260474,1171095,1075781,628862
159,3148,856,77,0,693,3116,13529,31176,35427,28582,23852,21005,23363,25426,26538,31346,33853,33601,33742,28376,19502,19024,21192,9433
160,13847,1977,448,0,8987,27037,58795,133127,208203,140827,96665,92240,100862,109032,107969,119496,130700,145033,185924,154706,115878,108656,105855,57919
161,7293,2548,686,494,3464,5990,19223,66818,72582,50135,48709,50519,53052,53581,52997,63040,72506,67689,69637,59422,44600,43611,42447,21566
162,30820,62,0,0,23781,58316,109196,230407,305328,218024,166428,156321,170297,174994,173241,187387,216349,233401,266997,240666,185351,174020,165637,99246
163,7560,1358,550,319,2989,8605,40081,96423,103557,78062,68796,65241,71637,74913,73591,84015,98054,109651,109265,87585,65552,62066,67018,31878
164,7915,2790,1330,1339,3850,10925,24881,69062,117784,58412,37023,34019,35935,38546,38350,43576,49201,63596,91305,60092,43286,42490,43000,24547
165,47764,6944,5678,3835,32935,110970,172099,359397,530012,413190,317003,307333,342672,365976,353269,390752,430985,484410,595281,518625,399799,391194,392611,250196
166,46718,10271,3418,1856,13439,44576,69780,166406,282607,196383,139008,129453,147364,158765,157415,185640,199325,234009,297533,240824,182632,206568,207459,117358
167,16761,1808,0,0,4163,21938,52602,138499,240258,180860,128084,124974,152972,172148,157483,170934,190102,222344,239227,173573,129744,128428,142280,58623
169,30485,4889,1338,1855,21032,55430,121452,260013,413196,310217,233059,223759,248018,259334,259919,287304,311039,342377,415772,341220,248619,230226,210093,120575
170,140058,6770,1012,692,64271,286688,653149,1616505,2150891,1366517,1006603,936114,1027283,1081892,1048758,1154428,1286858,1477169,1888986,1480181,1095915,1049329,1039280,593592
171,13097,4895,330,0,6549,17163,44208,99736,108479,76443,61074,60778,68944,70012,72241,75181,81301,88513,107761,98781,74349,68461,68757,44417
172,7163,555,0,0,4573,20968,51281,142164,204484,145888,103401,106682,111026,123430,122271,128855,143157,149682,174956,119191,91235,89455,77879,42081
174,21201,657,0,0,12544,42500,66847,179658,235440,180841,147629,136329,145969,155860,154434,166513,188261,203175,221010,179168,135509,130792,123800,84598
175,18038,10,0,0,2330,23275,62774,158552,182544,137775,113450,111987,130999,134720,132041,143407,162131,174961,199948,171029,127755,118127,116212,70796
176,11865,1396,540,0,8108,19781,33496,64691,85936,63021,50237,46473,51800,53421,53470,59424,67074,67581,74652,62683,46849,43770,44484,30025
177,7501,2167,456,803,6253,12219,29954,87280,96598,51809,40776,38682,41137,43005,44185,47594,52237,57681,57007,53678,35698,31692,30228,18325
178,9667,2307,205,0,5359,19354,47293,112249,130663,74017,57869,54537,62100,64458,61529,72380,82265,86759,99533,83451,59867,55109,57812,33814
179,49671,22894,10419,3554,22453,31697,86750,197882,312949,202956,136676,133829,146928,150772,151838,168448,197415,222834,306502,232861,175437,177270,175940,94940
180,58364,10909,8464,6144,36803,91765,164498,386175,530658,385417,298327,297742,325650,353981,353745,388813,419109,479595,601835,497161,367292,345365,361668,196176
181,7839,1030,271,27,2903,10411,22139,62225,80981,56628,43024,42480,50113,53660,49581,54204,61974,64072,72751,60510,44434,39788,40828,26448
182,6259,16,0,0,1236,5905,13428,27272,53816,41603,35722,35506,42122,48539,46161,48434,51977,60164,72187,55351,40877,40259,40992,24567
183,24038,3372,2521,3608,59081,114105,122749,277636,473395,289607,193300,179811,195129,199392,203328,219767,244648,297488,389640,312599,217943,223407,159233,90278
184,39767,16672,7714,7261,19512,56814,76175,141362,274355,247519,253529,263271,274109,293266,309999,316431,311177,328349,364011,237397,158775,142997,123493,70353
185,86227,34699,17023,5969,40329,92477,186058,400899,475742,328255,278365,269827,303766,298919,301957,338256,391529,400590,466240,433178,330206,315450,312264,203859
186,19698,1779,604,930,15527,55594,104668,239226,358753,219269,154838,143625,156938,163920,159460,173143,194839,225185,306574,230712,165126,153468,147019,80488
187,20927,2177,489,620,11800,30886,84882,194470,338660,233684,162794,149532,161884,172720,171738,190383,204704,235426,311384,233569,162743,150283,141724,77806
188,8128,749,0,1164,10088,27048,44986,96170,125129,70525,53128,48299,50757,51261,51514,59459,69812,90717,125156,95262,64469,62436,51200,28561
189,1598,286,80,0,0,1403,5243,10110,29209,44090,34182,21840,21133,20418,18571,21846,23621,38467,45874,26028,20769,18380,14042,9306
190,18014,4236,2274,2519,13964,24536,54522,137257,167451,129858,100186,96973,107543,112208,104521,111301,120095,130229,144676,128158,91388,89771,85796,51215
191,34655,4537,1482,844,16670,69184,145326,361248,499655,313782,244782,231735,255415,256688,260788,288033,328362,345054,436984,364849,260893,250891,242987,143795
192,52129,10507,5312,4161,28220,74012,134950,280503,402871,303997,243976,240394,268166,282505,284552,313376,352411,387502,461996,374996,290406,279330,262672,152668
