클러스터,00시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
56,122491,33393,14625,9555,61095,139317,235852,530938,896565,672878,525259,514092,570277,624136,628723,704609,790186,864693,1026117,799119,606968,599396,574254,344695
57,24454,5951,0,0,3102,29122,54476,121667,180351,128647,98779,87218,94964,105284,106736,121029,139728,150023,175993,127575,104100,104998,103746,66085
58,35430,4299,731,521,14514,59147,117236,281960,387543,272413,213339,202327,215895,227670,228051,256052,285355,311983,351447,273254,201859,197157,201591,121548
59,64489,16066,3723,2978,23669,63849,147399,337592,423053,304386,254333,243661,256385,260037,258956,287232,330681,356561,395116,361649,264322,242914,239142,169101
60,14908,3122,1611,1138,8799,19101,49137,138612,149693,104140,86744,85949,90219,86140,89563,104211,115041,115806,126215,108600,81200,74065,75618,48964
61,25007,5497,1886,1292,9796,29847,58324,146089,269477,189493,145103,130433,149894,161040,159002,164696,187836,222647,287179,195828,139899,140532,145877,86396
62,52402,4030,2364,1952,28715,113251,243709,547502,811514,584060,418762,384426,389133,414164,407181,454934,511460,597538,733889,594861,433653,410247,414984,267842
63,21657,7235,3814,3802,7339,28987,47497,119227,235365,187111,109219,93495,96629,107648,107160,110370,118855,148149,200300,143443,98428,98271,94658,55143
64,16521,5091,2833,2162,6126,31081,48223,128768,268043,193574,112287,98104,101618,110964,114113,127211,139213,167680,238140,155540,99768,97116,89209,44285
65,102542,23134,6385,3071,40555,109816,180267,376672,641405,519980,373403,387816,429661,463476,489647,542723,596969,654827,772034,607700,475686,464709,465800,276751
66,26052,9180,5114,3351,20236,52245,74888,138430,216995,154447,127334,119049,131564,139622,140194,155855,172427,185766,213560,177297,131559,125830,118289,71422
67,7996,3134,694,515,2248,6621,21492,56952,63194,38688,31512,28379,29667,30978,30329,35924,43860,46558,49744,43590,30343,28289,28960,19296
68,77471,37490,12346,8222,46440,129359,165279,355117,641232,461650,359657,410487,418163,468168,480833,521628,562215,640669,807577,522250,436333,447617,382808,203578
69,22652,2131,96,0,6076,39298,89866,221010,316616,224268,181907,170838,182375,194199,195906,214822,246113,273850,318670,279870,205260,202984,203783,134074
70,113695,32116,6883,3311,34796,81858,134728,289052,431304,340330,302022,321581,353283,377389,384487,436321,491016,517214,548981,457444,369628,379211,383323,261011
71,30624,11303,5268,3755,26968,60211,85497,193413,269100,174434,143909,134001,147901,153864,156492,172719,197829,210095,239907,202982,145290,137342,131386,84847
72,79457,16964,7740,5324,45094,117439,215174,492523,701175,507577,402622,382878,415855,438628,441984,489242,547544,599684,684606,558531,413764,403047,403515,251226
73,69594,15326,4886,3388,37093,125126,148755,271834,460298,373032,332213,358553,398675,440796,460633,494945,533696,543380,572431,459494,355118,313619,291212,190561
74,3054,261,3,0,1209,4571,12144,24895,30325,23740,21089,19401,20724,21115,21355,22964,25982,28117,26481,19531,15371,15751,15358,9183
75,28489,3739,770,521,20489,44772,94180,216883,314414,245089,198578,191822,204839,219744,227789,252635,278990,289468,307534,253706,189046,182044,166248,97269
76,1769,463,4,0,1201,3463,8423,21918,31791,27037,20332,16526,17683,19053,19780,21622,23906,31489,31394,22651,17308,15317,14096,8238
77,25170,3951,2551,2219,40397,93346,140566,319334,516958,381398,294527,291140,296221,316384,305159,338617,365776,427579,498260,344236,279630,293622,258287,151117
78,6459,705,333,232,3595,28080,31303,85900,202620,118107,67249,61069,68240,67450,74443,76950,82132,119166,175712,90000,72976,80986,66946,31818
79,5788,1169,879,525,2013,4572,11552,32594,52072,35048,25467,23158,25589,27756,27356,32307,35775,40322,52057,39967,29983,28914,28714,17346
80,16085,747,68,0,5238,20191,42586,112572,184210,117023,89284,81706,85818,92231,93355,104875,118409,126996,147005,110859,80153,79167,82738,47031
81,28057,9381,5273,4525,15467,54942,56293,99980,165592,126518,89926,80751,87641,93743,96582,113124,120270,132081,165735,135203,105563,108402,106031,67142
82,33891,10725,3611,4345,17202,41216,74322,202662,243194,186156,173291,168880,187229,196171,198721,220313,247438,240854,240011,198015,156675,150475,151471,82619
83,203517,57663,15872,11273,82431,220885,345019,723670,1046987,789160,691987,754060,817574,871294,906501,1052623,1163930,1224564,1350700,1174362,936378,851892,804357,544261
84,36609,6409,1866,1561,20548,72361,115452,241396,389344,250535,198302,186936,200249,219563,221161,247534,269870,298107,350943,269438,206075,193531,188501,116500
85,23972,3959,1868,1379,10617,37904,76233,190875,237876,173133,142924,137491,149893,156394,157194,176001,195364,208972,224627,183734,137499,128153,124871,77828
86,70649,19911,7222,3822,42161,84283,154486,329404,483837,353270,321156,318602,351243,373104,383052,409160,463121,494419,559692,465482,333681,314090,272579,169082
87,33598,8711,2841,2164,15112,44007,106343,264290,413126,271733,218038,213069,234747,244657,254442,284744,317139,344364,396416,321182,241133,225087,224417,129582
88,11441,1737,517,506,3237,24075,43491,101000,194633,136491,99433,91982,101880,124855,113543,128091,152071,160731,195600,138350,90319,108036,105251,43876
89,83993,15828,7687,7430,44530,150182,258474,527888,740032,542352,449976,447436,482522,507768,502504,556184,641266,706664,807717,707905,510027,485193,477779,305915
90,71857,42244,21443,21853,41236,104209,90795,146255,244104,209768,195923,207344,232405,250394,261708,278065,283149,284956,289504,228668,179706,170982,170194,122974
91,14,0,0,0,68,3077,11405,24004,20510,14702,10647,9497,10507,10361,10882,11801,14356,14365,15053,17703,12615,10987,10797,7464
92,56228,14195,2730,90,12756,54236,163616,445700,763621,485100,274884,244945,257052,258273,259515,296860,356367,476288,617049,428381,281203,263655,250247,147719
93,12070,1808,1050,540,9953,32440,73614,181015,222221,150315,119271,114503,123892,130637,127833,145168,159240,180363,208915,169860,115448,110720,101741,66347
94,83411,26353,8629,5169,46815,100222,184501,402842,597449,436290,353032,340140,366714,389675,393661,440442,493631,535051,594695,485327,367747,359393,343702,226513
96,635,0,0,0,409,1434,2838,7020,9275,5640,4550,3798,4468,4752,4679,5353,6164,6651,7312,6083,4250,4106,4107,2470
97,31352,13032,8139,7935,10303,36660,53545,145082,234529,192145,102775,90017,91613,100440,100712,107162,112123,122323,149703,114592,85458,83054,86183,54635
98,19029,3419,37,0,2354,8890,34354,93173,130364,90120,74634,71636,80169,86015,86632,96095,112426,118762,135726,122397,89586,87017,86835,56944
99,15101,2730,471,201,14375,32108,50678,103452,138191,92594,77043,70537,74770,78154,79066,96201,100055,102496,113740,95906,69843,68447,62968,37657
100,23718,6144,3392,2583,14828,27369,54567,137617,208595,143651,110899,106832,116552,121545,124752,141937,154096,164044,194706,147653,114648,111225,107501,60367
101,19196,3151,936,843,10521,41961,78685,160446,301724,219406,165782,164915,164756,174509,175352,189274,210065,242406,298307,209559,163173,165034,164301,96284
102,3658,484,18,0,898,2415,9009,21058,25764,20723,21566,20034,19419,19952,20964,24291,27198,27883,22238,18594,13626,13013,10951,7456
103,50635,7217,5774,4945,51852,137127,217871,543931,738874,538381,434261,417149,455101,475089,481158,531655,603465,629514,704583,612911,446881,425511,395705,240204
104,973,0,0,0,1551,3903,13268,35657,40236,24244,18658,15079,17209,18036,19217,21222,23708,24338,26321,23186,16481,15118,14523,9174
105,15441,1346,580,516,2904,22628,60594,153635,330987,233028,151202,140571,148944,165375,163905,179031,197397,218905,265721,188529,139937,139584,140417,65015
106,40490,10960,5917,4326,16243,57561,98343,210126,332721,232158,180961,174352,189377,206743,208002,226334,252174,269291,317482,230837,184867,183831,182881,117180
107,112151,30887,14146,9356,55995,133490,190745,404075,644797,481941,388724,384196,430078,462211,466756,530047,596390,662580,775462,610304,473294,474259,457564,289673
108,37572,7343,4856,3476,13316,42009,75840,157643,226429,190852,168224,165374,190844,203238,211875,227700,244839,255554,282269,225414,185962,176074,178154,114919
109,13773,4593,4533,3280,6715,34309,74946,147370,266064,227623,176874,159014,183956,186732,186755,206276,223009,256684,299567,244131,197942,197152,199390,142636
110,30608,7369,2463,1288,10329,37906,95268,216346,297793,211959,164436,152869,165031,168418,164908,194726,218104,243691,295355,225748,171266,158398,157789,94521
111,33104,4816,290,85,12148,42481,92975,214286,290666,199738,172808,170923,180140,192194,197158,218977,237253,253034,262490,226319,169579,164448,162282,106377
112,23773,5651,232,1919,17476,29538,48743,95182,145359,106573,94843,91717,103179,106304,108323,117454,129115,137887,139001,122966,95578,82985,77092,51982
113,56729,9652,1061,521,43498,97067,140619,288163,464193,354217,289547,280257,305169,325006,324398,351115,399517,425571,480424,369584,276718,276418,266524,168126
114,6329,1400,818,482,4366,6766,13986,35845,60388,37467,28610,26873,29682,31745,32706,35819,38758,40880,44556,34259,27371,26168,24754,14953
115,140296,17406,15546,14562,43539,179156,359935,776847,1048141,778761,558002,538265,590576,611364,609384,674884,748922,846014,990079,920436,700958,695864,701445,474557
116,28485,1886,233,249,30168,71428,108535,236131,317862,224329,186425,184032,198298,214072,215429,243511,268472,272795,293925,242716,191235,176896,186313,106499
117,9026,599,62,0,2304,11794,26357,67108,89941,76121,72761,67627,75427,74411,84198,87169,94179,100321,97922,72354,56172,56958,49227,32159
118,3070,450,0,1,1872,6896,17018,36598,48730,34019,32089,30989,32610,32230,37739,37307,40288,38640,35044,25016,20389,20494,17943,8862
119,67049,13099,4236,2968,44447,101302,171302,385319,578597,398291,315362,298210,321186,336208,336366,372834,416262,466739,527984,432773,315778,303295,296424,189185
120,14053,1701,483,344,8566,20870,49560,116199,120120,84611,75147,75795,78859,89112,82061,98982,110605,113824,119074,98408,73934,68420,64785,40092
121,29763,1781,2,0,2541,41261,78668,172955,277047,232337,238811,220041,223926,233358,246808,250301,273735,296778,313654,243729,195579,197941,200293,138209
122,3934,0,0,0,198,18374,63129,169292,258345,148989,85417,74771,86056,84811,88314,105576,119734,154921,203997,165547,104193,100713,89432,51598
123,9219,422,177,93,1522,13578,39571,96061,121010,89414,72546,70252,77917,83144,82529,87704,104881,112647,119082,101637,77349,77244,88038,51016
124,55090,9876,12325,8770,43355,137459,322015,672743,802350,614244,506717,479359,536879,549952,556011,633548,736448,803255,932484,770292,566410,551936,491810,313139
125,23913,5086,1615,1344,15089,38989,67040,153799,243976,157580,135185,133051,143685,151160,158225,173791,190697,200538,215343,191590,146740,131701,121748,83157
126,13191,1244,371,11,12730,25191,50234,123432,230259,189718,151877,127621,138823,140528,135246,147748,150030,160144,164763,105570,86514,83023,80144,58640
128,14249,2152,1074,1082,5548,25229,43614,97972,116963,87441,73361,66719,72961,75077,71462,80821,88642,93611,97902,86055,65567,59023,56460,37977
129,106377,24221,7878,4532,50579,107784,191903,424094,617873,454511,379593,381017,417199,450059,457699,512709,555594,602221,666973,565611,434345,403061,421805,282711
130,6891,1933,290,10,2462,5683,13622,33305,39414,24394,18068,16267,18483,19197,19117,21798,26992,29367,32245,27792,19942,18606,20299,13736
131,6595,1033,100,0,2106,11785,27494,63442,98439,67072,53696,49872,50637,57097,55992,64026,69457,76886,82745,68633,49301,48213,48838,27905
132,79972,19925,3327,3169,16275,89428,225029,518431,1008349,696282,468392,434402,451116,498080,503988,539858,596989,715031,955158,635847,454340,450568,426037,225289
133,16222,3238,1421,1123,9664,33582,69026,162420,245509,166895,128061,120470,125315,133228,127935,142203,155482,173284,201663,154575,115077,109904,104930,61033
134,16854,1022,113,136,12823,38535,70780,181889,244709,168826,138649,136128,147471,152011,156943,174556,197715,205819,230716,185853,143525,136334,128324,79537
135,158126,27955,12201,8858,59615,199251,361914,875455,1232166,838452,636863,604075,667017,718425,707581,782526,866540,990390,1198286,951342,731921,759966,741455,487384
136,30945,14345,9201,7517,10280,38552,47981,89674,155113,109911,82435,78754,88639,99691,103607,113597,123149,138974,162905,140154,108854,108987,106932,72834
137,62381,20995,6421,3959,23642,64500,119352,282216,475278,334750,305250,289276,306199,321746,323922,352008,397126,417935,439152,349303,273358,270169,262642,167646
138,24766,2865,1760,1163,8076,38510,68863,191264,337411,222250,167626,164109,168846,185937,182576,199415,226409,255785,310435,227685,173634,171460,172539,108998
139,29363,11139,3721,4517,13895,19446,47757,135963,149824,105284,85064,76824,83418,84448,86443,97324,108007,117225,132925,117081,83508,79209,75511,56556
140,18117,6988,3623,3292,11406,23332,44951,115384,143904,100401,83068,81696,87816,95258,94732,104499,115165,122523,129748,112473,84254,79017,73583,49005
141,58805,11767,165,0,13588,90337,122795,249658,368605,307816,277786,318800,354430,384055,402821,433368,475713,470781,480722,399391,310521,285078,272212,144579
142,26648,6016,1226,652,17500,36410,77460,191736,255565,179883,154682,146670,160588,160300,163482,177358,202029,209539,219262,186460,139680,129660,122176,81562
143,18961,3904,391,124,5261,23477,47471,114890,242088,184409,108886,95422,100396,107911,108114,118607,133975,155394,196563,134220,94963,88232,77819,44775
144,16487,300,30,255,15668,32548,54146,140029,156342,106136,92464,86990,90818,90955,92683,101905,125157,115047,116186,107476,81142,70321,68109,48228
145,92866,31129,24648,20320,21131,62596,111500,240218,455204,317860,240972,240275,274885,300237,299002,318218,360823,422712,527104,410214,305030,308243,327010,224726
146,39660,3603,2415,1948,38725,82085,124086,259007,353181,262639,214817,207853,216787,223081,221860,260423,285129,296877,332709,298688,224621,205327,192257,129683
147,66861,26685,10847,5350,34673,62124,116289,249751,378742,267735,207222,198127,217305,222057,223699,255260,303869,306429,364622,269300,217325,221265,217920,130893
148,7612,492,20,0,2648,16309,32226,53884,88190,64855,57068,59335,60345,67979,62677,71857,75587,79164,86680,64567,55660,50040,47705,24436
149,19693,4364,2673,1955,10609,97452,116119,238990,400084,236401,162434,158690,167674,170114,195060,210330,233449,289810,365069,209366,170888,171333,154821,73780
150,20776,5212,2023,1254,9838,27007,50841,126047,233591,151512,124479,121419,127610,136694,137006,147594,162312,172992,201006,149548,116610,111095,109023,72983
151,93830,9466,634,418,38511,160574,267586,603667,889926,681162,506907,477246,510656,544964,549726,615233,673840,744388,859398,684517,507110,483285,488146,295228
152,12086,3230,903,698,4566,13228,27535,70026,95377,67750,56262,54336,58041,58740,60351,69047,78751,82481,88984,72799,56486,53609,52655,34182
153,105821,41360,17061,15604,21496,98128,147343,296660,552988,442646,289523,276702,300524,350015,345896,364519,405718,483761,611766,449148,320875,338736,351940,209758
154,44061,32663,22233,26173,23367,81461,52631,81766,149403,121858,116480,126722,137267,150705,160413,168121,172962,183375,201376,171702,137160,124213,123518,82838
155,10501,1791,0,0,340,10232,27173,67576,86567,58584,49506,43200,45137,46349,48919,58010,66880,68971,72567,63830,45745,41252,42056,26835
156,31247,3651,180,189,11798,33130,67330,168722,240721,188478,176162,177412,176898,187386,192381,203608,218654,226496,218229,187100,144154,137693,132551,89200
157,13595,3829,1889,1889,9860,26903,39144,76851,122829,79437,65657,58020,66035,67735,67381,74017,84439,92847,103562,95973,68088,62246,58379,36026
158,233375,66508,23923,13835,146522,352486,562435,1160958,1762654,1357572,1170140,1192399,1305364,1393937,1437714,1580866,1726195,1816134,1938252,1562186,1173311,1109627,1050151,644808
159,3968,992,135,0,734,2946,8679,29287,39415,29549,26465,22060,23730,27155,28993,33360,36564,35672,35657,28931,21326,20307,22808,12120
160,15092,2284,440,0,8552,23744,52628,119610,202910,132772,99418,93934,101199,110708,112385,125021,137957,151169,176956,148156,112946,108841,106568,60581
161,8204,3104,881,486,3365,5969,19291,72244,79609,53726,53671,51099,55340,56471,58199,70215,81017,74357,73771,60116,47732,45736,45772,25360
162,34840,1884,118,0,21050,52795,94235,205830,288391,212267,166935,154705,169723,175244,176324,194448,221492,241002,261647,229689,175774,170417,164011,103709
163,7929,1772,715,327,2692,8136,33843,85728,92713,71002,66608,61267,68868,72240,75290,83491,98724,107011,104055,80662,61900,59962,63011,32748
164,8476,3142,2054,1538,4354,9042,22384,61742,114271,56088,37749,34001,36651,40136,39189,43956,52680,61640,81415,50427,34804,35125,37453,22547
165,55594,8034,7221,4601,32905,100882,151980,317098,480074,383593,311517,305492,339115,363631,364078,405913,442424,492380,574180,487034,376982,369297,376259,254629
166,55649,13983,3995,2232,12522,38414,61457,142448,251119,186073,130332,127928,140119,153941,161187,187730,201832,214926,262535,215561,160638,163223,180576,117619
167,18571,2717,24,0,3708,20696,47271,116701,218454,164996,122047,122060,134945,156840,155135,173681,186332,208538,224698,158753,118938,116228,130748,56637
169,32737,6099,2074,1842,19792,49998,102137,231828,387611,296630,230650,218933,237187,254109,262683,288599,313120,343457,388824,313532,231764,219818,205102,126049
170,155500,12446,1160,742,57050,251771,589168,1438568,2016658,1355535,1031212,964122,1027738,1082076,1067893,1210003,1356151,1530252,1804617,1391378,1039773,1011411,1032299,618072
171,13387,5269,1078,0,6513,14804,40371,91635,105508,77245,62727,62400,70614,69105,71917,79463,87138,94485,104815,96172,70820,67909,68904,44910
172,9149,1178,41,0,4569,19100,43035,126997,193287,140119,110364,111875,116224,128575,132633,135845,152326,160884,172865,112943,86998,91279,78267,45731
174,23604,2057,86,0,12960,39479,58135,156339,224292,178041,155303,146565,147480,162816,159062,173948,197298,207691,213350,169586,131874,132295,129599,90217
175,19200,7,0,0,2394,22510,54674,139775,175798,134667,115610,109641,126432,132025,131819,147594,168191,173838,194435,156635,119170,112977,114741,74049
176,12858,1561,562,0,7530,17061,31555,60365,88892,63792,50376,46786,51893,54732,54588,62546,70379,70580,72664,58792,44508,43851,45353,29903
177,9092,2616,567,924,5921,11255,30453,89975,104271,55529,46392,43381,43739,47135,49011,51445,60103,65690,62053,52367,36762,33064,31881,20418
178,10390,2810,162,0,5063,17930,40577,96366,127638,75274,58110,53997,60497,64001,67779,76046,86714,91813,96051,78128,57427,55036,55543,33691
179,52699,26287,14326,4219,21203,28695,75394,175463,299469,205818,141607,135858,154411,158769,164868,181412,212156,233513,298430,217497,167700,168582,167739,96975
180,62525,14504,9332,6679,33715,79838,144961,331160,498156,366242,291437,290584,317830,348296,354497,395319,436593,480934,575305,461846,342738,333002,339978,203166
181,8114,1148,307,30,2309,10490,20705,53825,78639,52808,47140,43903,47015,52898,49912,57899,64442,66696,71464,57209,44659,40980,42000,28021
182,7367,428,0,0,1070,5840,11924,23998,49743,42964,36867,37214,43946,49583,49128,50165,55187,63887,67213,52642,39888,38900,41611,25374
183,27464,6366,4119,3809,54249,111887,122229,262325,475458,309567,206654,198155,213616,228469,225623,254381,278777,343841,420145,314762,223273,230299,169688,102779
184,49152,22875,10537,8163,19136,50851,63934,121558,249843,229995,237777,257065,278148,305400,328030,337356,334421,337903,344119,222656,154150,140392,126756,74859
185,95219,42197,18579,6633,41774,76906,162137,379302,457602,335257,280762,269611,303749,308858,306643,353010,408474,420467,467985,416460,320155,318927,308472,218758
186,22151,2080,736,690,13805,49285,92397,215583,327559,221436,160081,148324,154896,164065,162718,179962,201355,232605,291454,209874,154390,146805,141918,83491
187,21728,3190,763,574,11295,28296,70474,170992,314204,225925,161392,147932,157868,170523,176016,191673,209666,237039,293164,217397,154302,148517,141373,80245
188,8638,1573,37,1358,8300,26049,41584,92301,122773,73306,57338,53059,56585,57501,59568,65450,78860,103937,128048,92806,64762,65013,53287,31701
189,1971,302,26,0,0,1392,5156,9445,23588,31936,29410,23529,23675,25471,23268,28103,26971,36422,42324,25289,20517,18024,16202,11509
190,18116,5103,2940,2794,11865,22118,46491,119659,158104,126636,105554,103655,107654,109778,108644,115957,128683,128783,139852,116443,86510,85511,82617,49816
191,38265,5809,1726,784,15864,62112,124160,321695,459593,308568,239849,226206,245566,252945,261031,292859,344801,352298,415664,337752,246767,241556,241741,146735
