클러스터,00시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
21,461037,133539,26885,21332,200653,438575,741995,1420348,2193625.0,1680902.0,1378684.0,1387392.0,1544543.0,1669488.0,1722269.0,1876686.0,2056297.0,2271182.0,2676963.0,2446577.0,1854615.0,1732057.0,1597263.0,1133614.0
22,26022,3424,1079,776,24506,44923,70980,138556,225743.0,152644.0,120767.0,117638.0,135504.0,141805.0,139545.0,147691.0,161814.0,181870.0,210851.0,205356.0,138987.0,127929.0,111749.0,61314.0
23,214305,50581,18793,19907,48044,173641,266692,609934,1153719.0,995912.0,622005.0,589438.0,653871.0,761490.0,747295.0,801072.0,855796.0,998779.0,1291351.0,1089877.0,754122.0,777857.0,824000.0,512529.0
24,50128,7370,1498,1267,32343,89548,164663,382746,583019.0,423528.0,301201.0,279888.0,306244.0,325168.0,316720.0,341036.0,363171.0,436993.0,559240.0,440127.0,304269.0,284328.0,289538.0,164275.0
25,23541,3168,2008,1998,14497,78640,105302,199839,348530.0,229951.0,165456.0,160096.0,173203.0,185087.0,187993.0,199568.0,214841.0,250110.0,327765.0,279142.0,184066.0,170693.0,162151.0,100313.0
26,8303,263,290,280,7768,23552,37002,75485,141302.0,89127.0,60987.0,56907.0,62341.0,67377.0,70540.0,76083.0,79386.0,93551.0,118928.0,96188.0,67424.0,63453.0,56526.0,34259.0
27,28088,8761,2257,2297,43386,64308,105906,189321,260980.0,193549.0,174459.0,176278.0,192100.0,215716.0,216862.0,222373.0,217623.0,243222.0,307891.0,240993.0,206144.0,185363.0,169557.0,73141.0
28,67825,8580,1435,492,24529,62955,135235,293731,412319.0,302813.0,250776.0,245943.0,273253.0,290879.0,292685.0,316933.0,344759.0,379640.0,432683.0,390572.0,292321.0,276122.0,266329.0,184188.0
29,31886,2522,0,43,32221,112611,180195,480746,1090402.0,622939.0,287243.0,250636.0,259459.0,265835.0,278338.0,303854.0,342835.0,504883.0,748035.0,568095.0,374328.0,387837.0,279716.0,148580.0
30,46195,9231,2492,1911,18542,100591,165760,346679,633999.0,430244.0,325080.0,325540.0,357502.0,378533.0,374889.0,386937.0,410510.0,457783.0,561856.0,414743.0,320988.0,316594.0,303281.0,176637.0
31,26021,2746,928,682,28450,81132,118693,229051,364511.0,284787.0,215306.0,201804.0,226958.0,234366.0,229569.0,247619.0,263596.0,298276.0,324919.0,270462.0,198777.0,191368.0,181924.0,107859.0
32,44550,343,0,0,21211,57714,157004,347425,539030.0,381278.0,276051.0,257707.0,293478.0,318156.0,307434.0,341521.0,375202.0,424723.0,526498.0,487182.0,339357.0,333582.0,325864.0,169668.0
33,51,0,0,0,0,251,609,2186,3263.0,1489.0,1057.0,927.0,1037.0,953.0,882.0,836.0,1024.0,1288.0,1604.0,1763.0,1129.0,1055.0,966.0,695.0
34,42354,131,16,0,11618,71699,147689,320769,402863.0,333971.0,243495.0,227525.0,255336.0,268074.0,243271.0,260308.0,289581.0,323638.0,376792.0,370960.0,289552.0,268631.0,285354.0,204606.0
35,31408,1570,25,0,5986,27506,63129,132854,254585.0,175829.0,126785.0,122955.0,142799.0,162125.0,153902.0,167554.0,184479.0,207781.0,261339.0,206764.0,157398.0,159104.0,163466.0,96144.0
36,11871,2993,1190,10,1929,8003,24231,54602,84790.0,54627.0,37018.0,34843.0,39811.0,42206.0,40669.0,44335.0,49234.0,57012.0,74378.0,64893.0,46036.0,43813.0,44940.0,28969.0
37,123592,15223,6478,4698,97316,220910,364266,762230,1216311.0,868298.0,660630.0,626509.0,697582.0,730554.0,719103.0,758058.0,814577.0,917740.0,1114049.0,934563.0,682031.0,653313.0,638987.0,397552.0
38,25096,4730,2091,787,16745,36919,92069,214594,341156.0,224765.0,165022.0,151076.0,166101.0,170664.0,169024.0,181891.0,196257.0,223074.0,291821.0,237490.0,175522.0,166985.0,163036.0,94380.0
39,154061,23589,8897,6606,85301,281304,485210,1119212,1715330.0,1152994.0,834903.0,802894.0,900657.0,976242.0,940484.0,1003107.0,1085186.0,1278625.0,1643514.0,1349893.0,999711.0,978505.0,1017537.0,600608.0
40,59880,8114,678,0,51080,94368,167862,307188,468933.0,358048.0,291565.0,279900.0,314133.0,327733.0,322287.0,361767.0,391325.0,407074.0,479208.0,396244.0,283210.0,272185.0,267261.0,161890.0
41,79059,9410,4503,4866,31449,162526,246449,492155,813470.0,692919.0,494475.0,465885.0,514034.0,552818.0,563878.0,615676.0,676651.0,777877.0,946925.0,761800.0,546432.0,538019.0,498368.0,287496.0
42,32980,3582,547,137,13000,36327,78394,182244,227681.0,170469.0,144378.0,136036.0,172534.0,188672.0,176545.0,187684.0,209790.0,241716.0,269484.0,221448.0,161284.0,154393.0,184860.0,89360.0
43,74569,6615,3172,2078,71926,174640,278382,567759,817005.0,610195.0,488823.0,473278.0,542154.0,567840.0,555087.0,604069.0,646580.0,721220.0,843567.0,739765.0,524273.0,490433.0,458502.0,279342.0
44,34627,2279,362,166,15129,36202,79351,179026,268258.0,193191.0,153380.0,148983.0,168947.0,185429.0,180398.0,191141.0,204323.0,225896.0,260344.0,229415.0,165480.0,152224.0,146546.0,95925.0
45,4507,1477,15,181,1502,4254,10173,27305,28200.0,16814.0,13946.0,13735.0,14240.0,15833.0,15192.0,16599.0,19316.0,21607.0,23389.0,24341.0,16259.0,14077.0,14007.0,9372.0
46,29930,1924,21,811,21831,42056,81702,186913,262058.0,182686.0,143096.0,139292.0,155183.0,154864.0,149600.0,155152.0,173219.0,187854.0,207850.0,188784.0,141189.0,135046.0,129080.0,74343.0
47,14471,744,4,0,7999,22093,44721,88235,140782.0,98338.0,77450.0,74334.0,81634.0,84635.0,83422.0,90885.0,95208.0,101962.0,117302.0,116616.0,84678.0,75159.0,68317.0,46698.0
48,34650,5105,2162,1912,62680,123706,151387,292730,558286.0,416623.0,308554.0,292818.0,315224.0,348510.0,344636.0,348642.0,365672.0,400134.0,438460.0,325929.0,261459.0,263782.0,260813.0,145018.0
49,39548,7980,3481,2944,53843,104980,151492,335889,710775.0,389434.0,269884.0,269008.0,266714.0,299632.0,299321.0,327731.0,335290.0,402581.0,605317.0,337049.0,250851.0,252771.0,219461.0,119773.0
50,36061,4424,1279,709,26492,58894,102799,215800,242910.0,166908.0,133479.0,125521.0,139717.0,143309.0,139675.0,152072.0,165851.0,181964.0,210675.0,204812.0,149548.0,129830.0,128331.0,82431.0
51,22663,821,0,0,11145,40404,86983,180479,278141.0,195994.0,145320.0,140608.0,163322.0,173356.0,172752.0,181532.0,199455.0,226210.0,280000.0,250015.0,165039.0,148887.0,140213.0,75077.0
52,27732,4299,176,242,9577,51158,109401,225752,401717.0,258008.0,155233.0,144355.0,157069.0,164503.0,166035.0,186552.0,197642.0,247450.0,336310.0,213624.0,148128.0,131595.0,120660.0,67105.0
53,35893,6542,2502,1514,11184,65943,129469,278464,575449.0,325521.0,241671.0,261605.0,283354.0,317549.0,325002.0,359886.0,404948.0,449557.0,568395.0,397497.0,314410.0,306563.0,260730.0,144776.0
54,48702,20869,3370,2048,38567,47941,78092,155866,248800.0,183373.0,156522.0,152595.0,159101.0,173492.0,176137.0,185133.0,204715.0,240812.0,273246.0,222601.0,159827.0,146239.0,131622.0,90870.0
55,44199,9731,71,2,47295,84625,126229,250101,358091.0,267369.0,224353.0,214392.0,240450.0,252409.0,250809.0,269187.0,290153.0,306364.0,346501.0,320473.0,244186.0,220078.0,197609.0,130490.0
56,146590,22667,10001,6318,73845,180200,310258,652348,1157783.0,885453.0,668422.0,648697.0,737612.0,802998.0,804729.0,866708.0,945920.0,1065378.0,1340311.0,1095482.0,807945.0,787046.0,758206.0,442084.0
57,30531,4563,0,0,3738,41506,76082,140909,249437.0,163689.0,121741.0,113423.0,127273.0,139643.0,136943.0,149239.0,166169.0,191948.0,237739.0,181277.0,140847.0,141965.0,141749.0,88345.0
58,42615,2986,591,408,20870,83949,161278,360598,528246.0,379890.0,281480.0,270543.0,303082.0,320878.0,308768.0,330674.0,351279.0,406010.0,494783.0,396960.0,287020.0,270775.0,278955.0,159288.0
59,97758,19295,3537,2490,40769,99202,212216,456870,589228.0,422438.0,343577.0,328197.0,353651.0,373227.0,368362.0,393304.0,425490.0,489041.0,562862.0,543636.0,388477.0,347526.0,333776.0,236718.0
60,19615,4092,1354,1152,14043,27955,62839,144630,183445.0,128778.0,108100.0,99550.0,115974.0,118388.0,115600.0,121460.0,129434.0,143754.0,163078.0,153748.0,107246.0,96433.0,100222.0,60693.0
61,21688,2692,1138,714,13221,41539,73067,169608,318447.0,217945.0,159681.0,148459.0,173516.0,186438.0,181605.0,185651.0,203039.0,245079.0,328929.0,245431.0,163088.0,163873.0,171505.0,93591.0
62,60632,2369,1519,1020,35682,142040,263069,634904,959953.0,651425.0,466072.0,417354.0,432923.0,456247.0,451330.0,492120.0,536887.0,651065.0,868294.0,734753.0,531354.0,488131.0,477596.0,314477.0
63,19546,4397,2388,2189,7456,37470,65120,162180,320321.0,253535.0,142701.0,116551.0,121114.0,138358.0,134104.0,141311.0,145763.0,180856.0,267471.0,201574.0,137362.0,129082.0,122178.0,68195.0
64,16148,3233,2156,1610,9577,46670,68128,174867,391687.0,260695.0,143726.0,131062.0,135001.0,145257.0,144695.0,157397.0,164677.0,211990.0,328930.0,229333.0,140757.0,136996.0,128111.0,54784.0
65,122464,19960,4830,1955,59679,163182,271374,574781,1001706.0,775697.0,533034.0,568222.0,628534.0,686657.0,709876.0,778409.0,837854.0,946197.0,1181395.0,968977.0,735508.0,703523.0,699117.0,403477.0
66,25892,6043,3750,3017,26544,68966,90421,149088,259339.0,194465.0,144726.0,139062.0,157667.0,166830.0,166146.0,175386.0,190359.0,211466.0,258816.0,222615.0,160991.0,152182.0,138743.0,84914.0
67,4611,1794,444,576,4379,18098,43342,125505,114241.0,64447.0,51257.0,43777.0,46358.0,44456.0,40364.0,40734.0,47962.0,55302.0,51507.0,37116.0,26526.0,23115.0,22508.0,11794.0
68,85199,24708,9405,6128,64317,190039,222940,521115,959377.0,620142.0,466931.0,531291.0,562348.0,659171.0,676515.0,718746.0,755636.0,870444.0,1140093.0,752312.0,578247.0,586227.0,492835.0,255719.0
69,24626,1396,82,16,10944,55615,127225,307314,457181.0,332209.0,249174.0,231053.0,261569.0,276521.0,268841.0,288893.0,319537.0,365188.0,457673.0,427976.0,302894.0,285055.0,289655.0,179872.0
70,149572,31124,4512,2080,61983,137165,191712,376747,606651.0,507398.0,430815.0,436291.0,506017.0,544189.0,551656.0,602244.0,645665.0,716407.0,803174.0,688300.0,536320.0,534824.0,540461.0,354237.0
71,39189,10080,3040,2189,39328,83931,119258,229398,365901.0,244958.0,192129.0,181021.0,204468.0,216866.0,210350.0,228137.0,244320.0,281198.0,335468.0,295858.0,205630.0,192085.0,185576.0,108857.0
72,104557,13888,5552,4418,71191,186848,304866,660684,983378.0,716272.0,547079.0,525717.0,585928.0,622741.0,608821.0,658636.0,705031.0,805093.0,972393.0,828056.0,593815.0,563777.0,568438.0,339919.0
73,96807,12943,3651,2878,56269,185973,215469,388460,692068.0,540745.0,484633.0,531639.0,607582.0,659898.0,698020.0,751805.0,781438.0,795518.0,875185.0,731364.0,549819.0,482592.0,440829.0,283114.0
74,3906,109,0,0,1973,6921,17872,33669,42629.0,35396.0,27841.0,26550.0,30991.0,31335.0,30631.0,32111.0,33466.0,39574.0,41178.0,31990.0,23505.0,22728.0,21843.0,13869.0
75,33575,3260,522,481,29354,62917,127904,258952,408011.0,311523.0,249549.0,247371.0,276350.0,293865.0,296026.0,319793.0,339909.0,358944.0,409363.0,349538.0,250546.0,230536.0,211442.0,118622.0
76,1365,335,19,0,1229,3184,8271,18956,29605.0,26678.0,18469.0,14728.0,16398.0,17556.0,17438.0,18656.0,20539.0,24136.0,26778.0,21549.0,15840.0,13657.0,12863.0,7708.0
77,31849,3998,1942,1809,56182,118087,167658,368702,632872.0,440553.0,344829.0,340810.0,349261.0,374914.0,366808.0,400381.0,410784.0,501475.0,615280.0,441297.0,335936.0,334521.0,302384.0,162169.0
78,4143,459,311,155,7681,38402,43549,114745,289186.0,142096.0,86346.0,77593.0,88748.0,91123.0,98816.0,104314.0,102048.0,151977.0,247340.0,128473.0,99174.0,103492.0,81325.0,39617.0
79,5094,1566,826,518,3061,4837,14360,28160,49680.0,32004.0,23608.0,21939.0,25119.0,25789.0,27824.0,30466.0,31688.0,35440.0,49356.0,40096.0,29529.0,26904.0,28593.0,14699.0
80,20505,201,48,0,8004,28337,62267,143385,242833.0,167531.0,122834.0,115529.0,131783.0,137625.0,133483.0,139499.0,154182.0,173251.0,212853.0,162641.0,116052.0,112657.0,114774.0,65090.0
81,30300,7685,3747,3428,22291,84722,84084,134544,248514.0,185684.0,122586.0,109269.0,119223.0,126716.0,131994.0,150606.0,159111.0,178954.0,233648.0,196093.0,153565.0,154358.0,149829.0,87827.0
82,45247,12220,2940,4667,34065,62424,117200,257862,354531.0,277976.0,243656.0,240127.0,291262.0,300109.0,303887.0,314910.0,338279.0,359653.0,389370.0,323435.0,241307.0,226246.0,242226.0,121537.0
83,266886,60251,14651,10277,127959,342465,508084,895052,1420061.0,1088843.0,945650.0,990638.0,1127560.0,1214641.0,1252958.0,1381080.0,1509489.0,1626285.0,1874538.0,1693916.0,1321315.0,1169419.0,1077489.0,718553.0
84,44305,3735,1204,1154,30301,107741,172373,345953,588352.0,376858.0,288089.0,284001.0,306887.0,332718.0,330221.0,356035.0,373338.0,417115.0,527025.0,418108.0,302814.0,282803.0,266474.0,156937.0
85,34964,2591,1340,950,17183,53732,103416,252066,329571.0,237170.0,191660.0,185237.0,207401.0,216505.0,214980.0,228252.0,244747.0,275251.0,311153.0,267966.0,196304.0,177318.0,180504.0,102193.0
86,87238,18670,6691,3847,56901,117673,204429,417902,632751.0,465689.0,415540.0,411031.0,464591.0,506428.0,499360.0,534296.0,570566.0,631323.0,745505.0,663306.0,449831.0,422996.0,368875.0,204340.0
87,39833,9115,2269,1714,25930,63829,142350,321536,522345.0,360259.0,280052.0,271892.0,305450.0,327190.0,329336.0,355752.0,381234.0,428854.0,532337.0,447076.0,323877.0,298956.0,286380.0,160969.0
88,12921,1210,483,395,3988,35082,55808,111682,262325.0,171786.0,124527.0,116241.0,133569.0,155511.0,156632.0,167556.0,185949.0,204658.0,262310.0,189259.0,110505.0,122589.0,140645.0,54976.0
89,101107,14069,7002,7760,63365,205085,351598,647888,978484.0,685004.0,543685.0,533271.0,604333.0,633481.0,628540.0,677630.0,752649.0,865734.0,1060619.0,973507.0,682260.0,625452.0,615718.0,377343.0
90,90110,32876,16276,19999,59987,157978,135083,213630,369823.0,312596.0,286441.0,308532.0,351854.0,379685.0,401052.0,417452.0,416102.0,423791.0,442542.0,351013.0,263242.0,248324.0,239052.0,173910.0
91,8,0,0,0,24,1910,6949,7141,6051.0,4688.0,3873.0,3268.0,3677.0,4263.0,4438.0,5170.0,8284.0,8545.0,5141.0,4654.0,2999.0,2941.0,2374.0,1169.0
92,52904,9837,1288,189,15037,56263,203780,502926,944428.0,621195.0,338140.0,284025.0,305855.0,313357.0,311296.0,332091.0,391202.0,528825.0,765322.0,553417.0,354286.0,323604.0,289488.0,160784.0
93,12450,1038,764,430,11302,38261,84714,192007,257811.0,170843.0,130105.0,122515.0,135787.0,141887.0,140188.0,149618.0,159570.0,186186.0,239547.0,196638.0,129842.0,120991.0,111237.0,67921.0
94,91613,21017,7056,4350,66126,143486,247582,500144,798382.0,574148.0,452176.0,437579.0,482638.0,517292.0,520548.0,557276.0,594084.0,664488.0,784752.0,663660.0,493998.0,472904.0,447825.0,281552.0
96,968,0,0,0,699,2108,4189,8652,12257.0,9546.0,7603.0,6926.0,8225.0,7861.0,7513.0,8566.0,9421.0,10228.0,11344.0,10444.0,7594.0,6978.0,7195.0,4386.0
97,38291,12545,5796,6473,12420,53056,82053,209135,404890.0,307666.0,155155.0,130700.0,133981.0,149999.0,150030.0,157074.0,165552.0,181943.0,238597.0,182148.0,134131.0,132775.0,130693.0,80298.0
98,28011,3592,0,0,3590,14939,50638,124249,182403.0,129789.0,100180.0,98162.0,110846.0,119401.0,122905.0,134006.0,145206.0,165422.0,201788.0,188469.0,134091.0,127235.0,122384.0,80897.0
99,20627,2955,318,170,21053,42991,64137,128398,179753.0,121691.0,98765.0,91499.0,106425.0,108418.0,105567.0,112269.0,118578.0,130000.0,155984.0,133466.0,96594.0,92686.0,83425.0,49596.0
100,32374,5304,2943,1813,22677,39920,76353,174896,284951.0,193641.0,144652.0,145794.0,161081.0,168566.0,168037.0,179396.0,186499.0,212495.0,274488.0,216628.0,160126.0,150063.0,145164.0,82940.0
101,18922,2494,537,483,13620,59030,99326,202622,409212.0,278356.0,193053.0,191912.0,206388.0,223782.0,221351.0,239860.0,261890.0,306947.0,404331.0,293636.0,216804.0,213571.0,209226.0,112670.0
102,4922,592,2,0,1535,2998,11912,27112,36463.0,28041.0,31057.0,27013.0,26397.0,28363.0,28796.0,31591.0,35484.0,35457.0,33628.0,29108.0,19826.0,18619.0,16239.0,9603.0
103,54919,6044,4688,3334,66843,180602,274088,587392,890152.0,673908.0,525024.0,496626.0,567840.0,592523.0,580754.0,638681.0,687089.0,743556.0,875326.0,785349.0,567766.0,532530.0,486827.0,281162.0
104,1344,0,0,0,1242,4661,12659,33156,37664.0,25563.0,19060.0,16079.0,18616.0,19111.0,18967.0,19103.0,21614.0,22926.0,28578.0,25693.0,18364.0,16371.0,14572.0,9693.0
105,22191,969,534,358,4764,38435,78686,181034,420450.0,289186.0,174367.0,166353.0,184786.0,196457.0,193070.0,210890.0,225401.0,265711.0,354890.0,270529.0,185021.0,182602.0,186525.0,91265.0
106,46064,7124,4190,3539,23635,92666,141830,299148,507141.0,343087.0,257931.0,248079.0,270787.0,299827.0,296244.0,320443.0,334148.0,376263.0,469534.0,361500.0,275817.0,273067.0,266134.0,167329.0
107,130659,20603,9879,6334,62700,175152,250724,495520,834291.0,633512.0,500216.0,497671.0,566096.0,608968.0,615118.0,669351.0,734001.0,838368.0,1031400.0,851574.0,639992.0,627874.0,607870.0,370370.0
108,45599,8428,4042,2927,24106,59710,103363,197063,311084.0,244524.0,218665.0,209880.0,251552.0,277140.0,279197.0,294212.0,307182.0,330493.0,385561.0,322067.0,254763.0,247365.0,254814.0,155842.0
109,17701,3281,3390,3092,8111,46949,98487,175153,322341.0,283459.0,199566.0,182506.0,198324.0,207918.0,212195.0,224196.0,242563.0,277741.0,350165.0,295322.0,238487.0,229161.0,236442.0,156590.0
110,38095,7130,2063,1167,13430,42431,117279,235165,364055.0,258888.0,190116.0,178221.0,201099.0,205838.0,196627.0,224037.0,240328.0,287126.0,365414.0,300136.0,224647.0,206046.0,202425.0,119276.0
111,44922,4982,222,110,18341,57976,123549,250932,353945.0,272958.0,221127.0,212160.0,238541.0,253487.0,249512.0,268788.0,280694.0,309983.0,344128.0,308694.0,227802.0,213784.0,204773.0,132122.0
112,33074,5368,36,2630,31720,46467,73937,143980,223575.0,165871.0,146794.0,138653.0,161141.0,169399.0,167393.0,176423.0,187536.0,202864.0,223214.0,196661.0,153317.0,136468.0,122342.0,82070.0
113,65903,6436,642,481,65277,144115,205377,393370,646945.0,493811.0,388546.0,369814.0,407376.0,436396.0,432761.0,462158.0,501433.0,555295.0,654785.0,537559.0,386074.0,372933.0,351721.0,211307.0
114,8358,1791,464,386,6083,9871,21668,51298,92432.0,56383.0,42044.0,41414.0,44574.0,49802.0,49765.0,54870.0,55477.0,58794.0,67538.0,55607.0,42728.0,39337.0,37905.0,23077.0
115,148372,12771,12252,10046,51872,239061,465219,980272,1377245.0,1019462.0,704301.0,672481.0,746006.0,782108.0,762340.0,843937.0,920729.0,1061525.0,1298956.0,1270309.0,937578.0,908963.0,910011.0,584655.0
116,31200,548,215,197,40256,103853,143408,273294,409243.0,299120.0,238038.0,234487.0,259807.0,274358.0,271512.0,298115.0,299938.0,332431.0,382023.0,325729.0,251702.0,225798.0,235945.0,122955.0
117,9915,26,9,0,4224,21146,38176,84669,123662.0,113462.0,94439.0,88017.0,109308.0,115286.0,119524.0,118512.0,123553.0,143219.0,146376.0,115220.0,87203.0,80576.0,72932.0,41574.0
118,4602,649,11,6,2404,11089,22740,44271,71097.0,49190.0,49453.0,47364.0,49834.0,47673.0,54862.0,55797.0,57605.0,52656.0,49524.0,35546.0,26792.0,26066.0,24319.0,11276.0
119,81726,11378,3250,2375,68402,156717,239747,492723,792407.0,545354.0,402256.0,382491.0,428751.0,445464.0,434035.0,469724.0,508971.0,589440.0,704210.0,608275.0,425347.0,409040.0,395247.0,242559.0
120,19054,1248,511,251,13437,33318,70607,120751,142044.0,107952.0,91959.0,94633.0,104955.0,110033.0,105009.0,114516.0,122770.0,136620.0,155449.0,137434.0,96912.0,90976.0,85801.0,49960.0
121,28499,1179,72,0,5497,61038,98468,229584,345719.0,306512.0,250736.0,239058.0,267229.0,285334.0,280359.0,299278.0,327528.0,350796.0,381727.0,315915.0,250797.0,235251.0,238172.0,152811.0
122,3993,0,0,0,424,18860,58140,164265,278140.0,148760.0,80133.0,68954.0,80697.0,81860.0,84711.0,93560.0,103746.0,150787.0,215960.0,185732.0,110329.0,105490.0,88421.0,47262.0
123,11907,278,86,67,1542,16903,43781,103673,142922.0,103807.0,78726.0,74314.0,89699.0,100382.0,91937.0,94548.0,107718.0,121237.0,138515.0,117357.0,85962.0,83270.0,104476.0,54994.0
124,69303,7556,9041,7461,56198,150818,358968,704956,890251.0,678471.0,542219.0,536222.0,592200.0,606988.0,610924.0,681146.0,764186.0,849502.0,1068331.0,936443.0,662550.0,635700.0,570724.0,357246.0
125,30708,5642,1120,1266,24841,52934,82993,170856,286130.0,189291.0,159374.0,158482.0,175787.0,189997.0,192312.0,204067.0,221462.0,234098.0,265540.0,243950.0,181933.0,163627.0,148636.0,97681.0
126,15947,843,249,0,20940,40608,74193,164818,367542.0,297528.0,227316.0,190801.0,191456.0,201580.0,199902.0,202583.0,201666.0,232205.0,259247.0,165676.0,123183.0,110011.0,104280.0,68078.0
128,22675,2316,844,788,8947,43527,70893,148360,189705.0,137346.0,111912.0,106732.0,116627.0,123633.0,118380.0,126019.0,134916.0,145828.0,162224.0,151188.0,110016.0,98021.0,91115.0,61994.0
129,145313,22257,6065,3496,80286,160225,275079,550250,838602.0,645474.0,502796.0,497550.0,578441.0,618790.0,613186.0,659965.0,714412.0,790812.0,934025.0,825564.0,614803.0,561479.0,569749.0,382299.0
130,8174,1929,204,78,4018,7532,19736,40154,49300.0,31707.0,23922.0,21553.0,24844.0,26136.0,24439.0,28755.0,33025.0,36983.0,43132.0,39588.0,27923.0,25181.0,26471.0,17420.0
131,8321,1092,83,2,3117,12868,30344,61878,112508.0,77810.0,58787.0,56662.0,62563.0,69036.0,65776.0,71859.0,76388.0,86097.0,100617.0,84277.0,59873.0,58050.0,60462.0,31863.0
132,90431,17350,3159,2635,22237,126563,269521,604025,1272012.0,849949.0,546701.0,509602.0,530927.0,587342.0,598407.0,624681.0,660409.0,817645.0,1196525.0,811559.0,549808.0,535204.0,502945.0,264928.0
