클러스터,00시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
13,14132,3614,748,1206,5018,18026,38126,101246,99652,81964,67460,63598,73246,75084,70968,81544,100740,92480,101228,83754,65824,66516,68500,37502
14,0,0,0,0,0,79,5238,16206,24969,22709,16943,17280,19030,17945,19599,19383,21755,24421,25907,15702,12044,10727,6710,1687
15,15211,1141,194,0,10506,27449,47036,106291,147778,93057,76667,73149,79386,85386,82489,96094,105710,109477,125029,109620,81226,77736,73903,46100
16,28198,957,0,0,12273,37257,82535,156810,195236,160325,144173,136158,143811,156479,155812,173443,200645,199664,200527,176143,141594,135279,134677,85975
17,69173,18755,7374,4782,14878,77689,173863,404286,618732,374060,276346,270074,287219,305664,301642,326614,378103,442474,567363,441204,339708,346255,363859,218311
18,35253,14833,3995,2624,19677,27949,57103,150470,190617,131928,111422,107680,120743,129327,126349,143902,178220,172270,192418,161917,123458,115080,108884,68571
19,37995,5898,1604,1082,15133,50424,101013,248561,319061,245907,198600,182978,214145,245881,231334,264476,318715,353884,376111,295029,217884,232821,279140,122291
20,88471,15180,4271,2760,62426,163011,301763,655066,890013,680843,559817,531011,583629,620743,609668,681489,766276,803004,899263,763752,586489,565557,538988,330369
21,323416,98542,24659,22239,140076,331926,563583,1108032,1509229,1182448,996699,974223,1063688,1125274,1144069,1274210,1455484,1565923,1797224,1615489,1260219,1199654,1113820,784902
22,17353,2901,1176,916,15731,31783,50670,97399,131694,94154,75896,72727,80754,84851,82128,90875,103443,115084,128255,120761,87993,81779,72906,41737
23,149988,40335,17938,17353,31871,112281,183155,392244,677462,602253,393048,370260,407569,468427,463592,486535,529953,625720,798179,651883,474132,493587,518047,319286
24,39371,6615,1683,1232,20549,64203,130054,297736,409730,303965,223986,202206,215108,230801,227843,248533,282195,318513,391225,304785,221732,212642,215285,122530
25,18046,3389,2134,2244,12018,58330,74738,151290,228801,150701,114778,107958,116058,125598,125666,134690,148733,170178,218471,181826,127256,118465,112768,71558
26,5833,305,334,275,5774,15627,27324,55700,89920,58115,43019,40844,44804,48105,50050,54804,64003,67561,80307,63202,47356,45010,39474,23065
27,18399,6577,2789,2497,27385,39277,71346,123545,163470,121629,107504,104042,112283,126081,120579,131088,135635,144744,180625,136381,116000,109872,100076,39716
28,47267,6433,1292,455,17937,50213,109244,243415,308430,228329,189266,179928,198012,210443,209864,237350,281367,283021,307327,276425,212081,210405,195495,125349
29,23572,1946,0,153,27497,91365,157091,368165,733272,426441,214522,189089,194011,200401,209198,227439,257651,368175,514804,394880,267955,271217,209173,118943
30,31284,6694,3194,2388,11578,73256,130616,284067,421684,304056,249886,243946,250925,263940,257297,266570,314058,319380,378100,277089,224057,221741,217686,125243
31,19285,2462,1120,734,17398,54469,95015,189912,261464,202829,164178,155394,170619,174647,172755,192222,214790,227348,237828,194887,151635,146623,135634,80854
32,31695,349,0,0,12454,45150,135737,316001,395878,291976,212007,195713,208932,226499,223411,260379,317895,332017,374660,339569,249608,252908,250279,127967
33,43,0,0,0,0,265,738,2035,2985,1420,1024,915,1010,913,910,892,1079,1284,1454,1634,1124,962,1002,753
34,27050,4,0,0,7595,47891,97870,207070,251707,201386,155979,145508,159503,162546,151704,168981,198380,203427,228266,223309,177770,168727,177651,129426
35,19557,1264,0,0,3828,18857,41426,92984,149136,106313,79022,77350,85505,97116,95142,102191,120152,130586,157504,121877,94777,95200,107831,58836
36,9385,1760,612,0,1627,6996,21406,53828,69137,44512,30571,29081,30308,33009,32887,39606,48645,48151,58756,51990,38072,36426,37238,24022
37,96459,15718,6993,4664,71038,167921,293314,629818,868995,636642,500343,464607,511752,534993,517025,571518,648618,696294,795055,669162,512486,502317,487086,306738
38,22234,4503,2263,1056,9403,29977,87357,200094,281122,188901,146620,131946,141563,146378,146211,160095,176927,197655,244809,195610,149419,147637,140777,82292
39,128395,21402,8975,5973,56521,214886,401079,913217,1222701,853852,653503,606913,667017,712310,696301,758714,876287,976606,1196065,973832,750961,750517,775827,468646
40,52134,8227,1120,0,37850,71353,129155,256402,327586,260595,216707,202837,225546,231382,229844,249727,296450,295721,336721,280014,210171,203851,198627,124844
41,55159,8243,5316,5448,24115,108530,168609,311844,486449,429588,313514,309280,333759,359200,366129,400613,449664,503959,570106,460320,351538,345530,325478,187727
42,24374,2943,603,128,7360,26347,59453,162525,158919,114614,94699,89373,108098,115541,108820,124035,166504,169690,182257,145334,110257,111805,125244,64015
43,58447,6994,3973,2479,54615,139973,236807,514959,615938,459992,387630,375019,416485,437303,432014,495059,577042,589858,663108,580818,429612,406325,375245,222003
44,23073,1912,324,210,7803,27664,66191,149266,196770,140471,113678,107495,118572,127412,124717,137997,158092,164554,182941,164094,123168,114305,112570,74152
45,3251,1146,9,95,960,3397,8865,22833,20988,13632,10563,10186,10586,11541,11593,14312,18268,18059,18276,18032,12585,11085,11569,7219
46,20602,1797,3,429,13565,30499,66301,173635,184997,124258,100543,93402,98355,101231,98906,117743,145881,135356,140669,129629,98952,97637,94411,52783
47,10805,821,0,0,5062,16316,38679,79474,104645,68242,57196,51726,55893,58841,57297,64350,74301,74804,82318,83659,63926,56397,52513,35135
48,25470,5337,2006,2049,34573,77050,104748,209658,344850,262765,204681,194485,211899,223552,224556,231420,249296,268971,282234,212235,180489,189322,179897,103727
49,32343,9008,4618,4083,37522,76998,116941,265628,474443,280756,196637,205231,197787,220347,225102,248906,271113,310025,430231,240887,188541,192142,173289,96501
50,23296,3230,1197,961,15712,42677,73913,145168,150919,103724,83546,78075,86089,87217,84186,96033,115598,118977,129493,125373,97429,82895,82403,52563
51,12881,591,0,0,6085,24084,51788,116592,152884,106187,80194,76652,85701,91045,89232,97560,114040,125602,148867,130826,90863,82574,80990,43357
52,25901,5257,299,147,7191,41116,88608,207809,290196,185823,117590,104309,111797,115490,115914,136755,174878,185043,229365,154886,112066,101929,93252,55717
53,29252,6010,3001,2195,9934,53099,104235,204640,359679,229806,177652,185930,199275,213527,228205,248431,290450,312574,362731,268027,222130,223741,193253,113799
54,31607,12746,3137,2393,22325,32842,51623,102111,155358,114269,99049,92358,92881,100370,101817,109708,124858,140288,162351,135358,98248,91090,81867,59732
55,28968,5575,1,14,29050,62773,97174,220833,264752,185914,157348,148461,164840,171519,170211,193398,222482,223476,245101,225590,179023,164360,150222,97936
56,108719,22713,10715,7956,60848,143685,249680,548312,824285,626079,495012,481010,532903,580943,583464,655120,752373,803636,953738,775150,592751,588507,563186,322442
57,23493,4754,0,0,3194,28936,60202,127302,163668,113377,88262,81265,89737,96334,94183,108877,138599,139750,161309,120611,100545,101379,101015,63554
58,32083,2603,594,485,14431,61322,125170,295089,362561,255904,198099,187144,199914,214296,208233,238201,283228,292526,329567,267673,202356,194794,199228,114576
59,61553,12517,3034,2710,24617,67231,154237,347353,399462,284570,234393,220402,233099,240359,236920,266910,316222,329354,370945,351296,257126,234450,230440,156921
60,13878,2631,1321,1064,8900,19567,50280,157356,132437,92633,74828,68567,80185,80637,84318,108870,121936,112360,118146,108489,78223,72132,74894,46068
61,19843,3375,1368,1096,10191,33000,63581,156080,254401,173108,140524,127076,143898,154324,149737,153857,176090,206439,278011,195370,139918,143227,142593,81600
62,42584,2608,1642,1253,27193,123684,225482,509954,723955,507442,362263,326034,335244,357336,354511,388976,432996,512656,638997,526257,395675,370498,364088,232361
63,15446,4096,2667,2720,6644,26809,48851,113556,209023,167008,98512,83180,84243,95556,92115,97408,102069,125537,175766,126743,92090,88698,86300,46597
64,13196,3484,1808,1926,6303,29507,47998,129279,248280,170519,98123,88180,90127,98280,97227,113623,133046,144836,212545,141564,96408,92740,84299,39777
65,90245,19543,4819,2846,42242,114054,195164,401875,627817,495716,355018,368085,403535,436244,451701,491745,552533,610904,737565,592004,475539,456394,452346,258525
66,23443,6977,4134,3036,21444,54925,78672,145083,198775,148948,120115,113182,125775,130181,131175,148207,168729,177711,201944,173191,134537,126375,116265,68623
67,3381,1427,473,443,3153,12033,29396,77740,70952,42682,31066,26892,27191,24997,23046,25590,33791,35639,32468,24018,17421,15949,15455,7619
68,63668,24876,10313,6781,40999,129921,171602,357399,611247,428471,329713,373770,388694,437076,441705,464279,496993,569981,744195,492970,404336,412557,356923,187981
69,18625,1359,79,0,5944,41081,96395,228742,306217,214773,173456,158322,170393,184526,183017,202816,236022,255364,303865,270845,203457,200747,206180,127696
70,106542,22565,5266,3186,36567,90694,149458,304205,408969,332362,288630,296558,331894,356475,364641,406085,475677,493853,531592,451959,366834,369558,378566,249372
71,27395,7667,2932,2454,25760,60407,86727,196409,244522,156362,127450,117404,130371,139384,134890,149993,187992,190426,219839,192955,140536,132021,126366,77554
72,70172,12678,6601,4614,44098,124026,228326,496479,651894,477301,377655,353668,387940,408818,402905,449780,513876,553264,640564,534789,402553,390529,394658,233955
73,65052,10797,4438,3736,37851,130074,155185,274768,428442,355571,319967,339187,368203,405593,417103,448049,485580,501416,556876,461298,352204,310110,288082,181462
74,2784,137,0,0,1249,5197,14370,25869,29102,23205,19861,18024,18989,19712,19684,22548,25483,28290,26577,19830,16248,15604,15899,9433
75,25440,2578,468,510,18854,46256,102584,220796,292112,236392,189089,180874,192960,208944,208541,237614,276465,277140,290463,249585,188056,178836,164069,89545
76,1583,376,14,0,1258,3885,10291,21592,29316,27611,20903,17263,18474,18540,19052,20936,23811,26571,27540,21535,17492,15937,14112,8376
77,22248,3415,2288,1634,41917,94523,144504,330498,498907,371849,296131,282758,284558,306375,289297,322068,345356,411498,487467,348960,282056,281825,245242,138647
78,4327,406,267,222,3469,26399,33258,85770,197292,100101,62994,59766,66630,69390,75352,77302,85105,118335,185884,91740,74036,79206,61913,29875
79,4355,1589,890,469,2294,3866,12828,29734,40235,26723,21116,18653,21110,22939,23692,27354,33825,32435,42103,33820,27195,24280,24935,14493
80,13810,279,50,0,5674,20260,44565,115439,160050,102952,78306,72025,77157,85034,82163,95848,111829,115901,132255,105056,76832,74592,80432,43581
81,23910,7273,4401,4091,14484,57863,58653,102019,156625,119790,86010,77025,81793,90827,91377,108879,116968,127375,156237,131252,106524,109431,106793,63929
82,32818,9586,3070,4232,17439,39636,80946,221395,231418,178138,157943,152126,178591,183598,187708,204367,253099,235897,244869,202386,160834,148619,153457,82709
83,186394,45358,12001,9849,83898,242110,389907,756776,992585,764052,665635,672973,749742,809188,832179,957384,1116141,1149539,1280104,1150543,931230,831623,783074,514129
84,32431,3835,1178,1515,20678,75981,123900,254527,371512,242741,194100,179372,193592,209889,205578,229803,258508,277361,334007,264581,199283,190490,183282,108292
85,19673,2384,1487,1137,10707,40685,73949,164388,189604,149146,124474,116804,129364,135328,133323,146803,169783,181526,191818,159272,120988,112622,110835,62586
86,67116,17404,6851,4551,39805,91280,161771,336700,442529,334596,292514,287556,317259,348047,338457,367476,433900,451905,506271,443011,325209,305898,268977,157234
87,31249,6982,2288,1570,14644,46585,111687,271883,380351,261447,212165,201985,221286,233283,236115,265241,307505,324896,381939,320780,248336,229368,223708,125430
88,9315,1113,435,475,2715,24087,45860,109623,186360,126805,95270,88483,98986,117800,125708,141448,169294,155624,197950,148144,96021,102343,106648,39216
89,74566,12756,6570,7152,43455,159515,272261,542594,715664,511025,425011,416067,446273,471699,460586,505426,611429,656985,747397,688350,504085,475629,469415,290559
90,66119,32281,17650,20206,41932,105484,97137,155021,240235,201584,195117,206964,227301,242216,253532,261241,270110,277841,292275,232204,181567,170801,167144,120617
91,22,0,0,0,160,2635,9295,17783,14739,10404,7639,7848,8237,8444,8313,9270,12009,12349,11022,12425,9279,8266,7532,4911
92,48634,9612,2130,156,11757,47585,165736,409662,672163,440472,245921,214167,228241,234750,232295,261234,320636,412905,546395,386830,264682,243332,232174,127611
93,11149,1236,824,480,10524,35765,79608,185730,209902,147514,116684,109132,117733,123441,121670,136180,153096,169389,197723,166641,114864,109856,101075,61559
94,76233,20291,7846,4597,47121,112963,200778,417419,566738,423031,340374,320866,348551,370802,368218,411348,467847,503675,563073,472346,367845,355537,338153,215690
96,562,0,0,0,430,1366,2667,6858,7690,5090,3992,3457,3892,4136,3919,4945,6293,6029,6246,5914,4104,3804,4083,2371
97,24470,9381,5666,7274,9399,33149,51695,125782,234911,179541,98596,84801,88635,100626,97535,102946,110177,118793,149071,111971,85100,84017,84605,49070
98,16362,2576,0,0,2104,8454,36431,95925,118237,86480,67433,66092,76194,80432,81159,90031,104638,110001,129445,116912,84953,81273,81628,49963
99,14690,2456,342,256,14558,32750,52582,103840,126877,87517,68950,65049,70245,75138,72935,84497,100271,98354,107337,92028,70183,66810,62268,36315
100,22942,4691,2983,2219,13864,27968,57255,139954,187694,127615,97573,95417,105129,110649,109426,125387,147975,153015,179477,139276,109995,106780,103016,56315
101,15965,1878,786,645,9326,45089,84412,163418,288670,206433,158311,153243,160175,168172,168087,181535,214119,233615,285674,205102,161893,164337,159424,88613
102,3375,362,0,0,882,2687,9946,21960,27531,24066,24969,21377,19999,21189,21296,26069,29294,29956,25937,21027,15394,13713,11042,7088
103,46108,6165,4058,4202,50845,150574,233925,579326,707675,509324,411263,387140,430763,450719,448939,503320,592022,594655,691583,612216,456902,438634,400832,230392
104,1256,7,0,0,1106,4623,13490,35710,37176,22406,16295,14088,16239,16865,16287,19124,22792,21923,22951,22133,16477,14440,13985,8886
105,12602,872,541,402,3004,24327,61706,162835,305078,207088,135318,125247,134875,146745,148270,170544,202717,205474,249314,183437,133265,133000,135825,61006
106,35481,7742,4758,4388,16470,61489,105712,224322,318041,218930,169654,166213,174848,193865,197020,215349,243978,260006,313922,236506,187826,189285,189850,118241
107,97443,21254,10646,7956,53822,140447,199796,415813,592973,453392,369154,361263,403668,430875,433932,489176,567217,621665,724547,590219,463444,463628,447934,270798
108,33275,5874,4341,2698,12959,41073,78717,167359,213778,174289,153032,149717,172092,186562,190489,200393,228503,236766,262024,213973,173917,166135,174228,104862
109,13543,3704,2984,3170,6968,35592,80736,157257,264853,221218,172189,154818,176073,181522,177562,197338,219563,246606,281573,234131,191041,192980,191449,135661
110,25389,4845,1612,1084,9342,34879,95136,229421,289086,198480,149808,138016,153069,155227,146999,182304,212801,225306,267278,219586,166856,156184,155330,86557
111,30138,3648,181,106,12428,45007,98734,213290,264926,189913,159933,155142,167223,179249,180138,204097,228391,232779,245565,218950,167021,157572,155838,97790
112,23552,4118,0,1494,20068,31148,50901,101531,140083,105595,92242,88474,101002,106943,105708,117580,125073,134030,139581,124857,97720,88766,77267,51208
113,49871,6420,613,510,41452,102747,151261,289829,426927,330798,271968,256346,275841,293329,294417,314201,356795,381358,430007,350855,265887,260460,249686,152172
114,5742,1523,560,410,3910,6339,14650,37974,55612,36227,27014,25551,28326,31036,30845,34454,37984,39610,42069,34565,27389,26361,25368,14828
115,120223,13650,13995,14612,42818,193563,369176,777599,986986,739727,535929,502167,549478,580910,568637,618827,703625,789977,934941,872126,680245,661101,663180,445878
116,26136,501,200,274,26929,71655,111759,246043,297625,216462,181775,176800,189136,204364,200686,235619,270987,259613,284392,244883,192596,179732,184061,99702
117,6868,14,0,0,2710,12730,30205,68398,88876,75467,70649,65512,73469,71315,76705,81852,91930,95841,94826,74104,59928,57270,51217,29986
118,2657,270,0,9,1543,7412,17377,37863,45307,30352,27297,25360,27788,26316,29181,30556,34288,30171,32030,23773,18066,18609,15916,7954
119,58784,10602,3473,2778,44722,111678,183704,397663,539499,383138,294880,276667,302841,317765,308914,345251,395242,430995,488048,420917,311190,299544,288492,175897
120,12662,920,563,297,8618,22164,55821,117441,108038,80151,65992,67600,70325,76746,72550,88807,116306,115259,111840,98004,72949,67620,64666,37535
121,26974,1530,0,0,2514,44846,82762,182792,283845,236486,238857,221680,226636,229537,244008,240704,265648,281365,312581,248582,204888,198931,198229,138719
122,4103,0,0,0,355,18779,54104,157946,231199,133360,79088,67797,78120,79904,83107,95953,107559,142512,183963,153510,101441,95270,84101,46514
123,8903,240,110,88,1072,13111,38192,87071,102262,74696,59551,55497,63772,69728,65222,70006,89703,93004,101193,85813,63914,65154,78965,43574
124,53793,7111,9738,7608,44299,139510,324667,678077,759846,577571,468037,456763,503718,515166,517021,585037,692221,733398,857218,751980,554308,535342,471632,293729
125,22686,4295,1116,1308,16073,42489,74217,161633,229197,152496,129959,128190,139899,145065,146777,163020,184598,192837,212033,195334,152751,137452,126744,82035
126,14037,1302,294,0,10779,25535,56980,131416,228682,204104,165164,135947,142688,150326,141666,152129,159746,165167,171469,114172,99266,93473,88921,61246
128,13057,1680,924,1124,5573,27142,45719,100443,111662,83814,68495,63246,66346,69889,66703,74124,84619,87610,94087,88223,66083,58524,55321,36610
129,96219,17155,6188,4184,51194,114760,204683,434949,574766,437339,357222,352063,389945,421436,421304,468160,531829,557570,629050,545795,423952,392610,410410,266803
130,5872,1540,167,16,2531,5291,14196,34059,34693,22249,16398,14531,16750,17163,16960,19534,25542,26908,28782,26630,18721,17782,19750,12852
131,5292,606,30,0,1792,9944,24430,57289,76323,54015,42054,39978,41841,48389,45767,51007,63700,62495,70483,58643,43818,42321,44152,23389
132,67466,14130,2526,3074,15138,91667,238412,525156,952706,650045,440293,413866,421563,469345,470631,508156,586778,661195,883876,603395,437393,427518,402791,200263
133,13833,2228,1144,1017,8822,33648,68909,165423,227783,157374,121207,111651,119965,122725,117799,131872,149251,160999,186770,152217,110843,107034,100525,55605
134,15566,729,75,99,12622,40778,78023,191043,231306,160052,129446,126556,138841,147160,146765,165572,194452,194204,221159,185813,144460,137185,129523,76757
135,130136,18621,10632,7741,56637,215524,374209,857364,1121500,785627,587135,556832,613276,650968,639712,703735,784066,905936,1091333,877092,679707,699782,681607,444709
136,25530,10585,7190,6536,9251,37653,49751,87698,147052,105643,80190,73820,85903,94566,97737,108452,117096,130537,156474,136264,108477,107015,104963,68030
137,59602,15618,5431,3814,25485,74215,129098,297623,448154,325212,284680,271821,288863,305044,302374,328731,379492,391106,417978,340998,266195,258599,255889,154379
138,20556,2206,1505,1113,7623,40289,73211,198500,319962,209049,160629,153758,163117,176959,177763,189621,216732,245547,305104,229423,171656,168635,166771,103916
139,28052,9536,2808,4438,15448,22191,48317,136805,138187,100249,82009,73901,78331,82200,82914,91492,107039,112377,129679,115236,85024,76707,72889,52401
140,16549,5518,3024,3191,11970,24397,46207,117466,134872,95923,79088,76268,85016,90423,87904,97569,113962,115090,122559,111688,87603,79844,75191,47124
141,58681,8876,0,0,13165,97092,130501,271530,351402,303353,268010,293250,332347,364313,369841,410153,467821,465336,492688,418492,332990,314230,305092,154219
142,25882,4657,972,562,17704,39503,85192,200839,244234,173874,145251,136405,147723,154751,152289,170904,200254,196500,212550,190784,144416,131071,123767,79544
143,17959,3104,316,148,5977,23695,54122,112598,223870,173817,102082,87474,94919,99436,98878,107365,123357,145007,186797,128335,95076,87903,77225,43377
144,14601,3,0,245,15142,34184,56432,148911,143475,101052,83886,75883,81760,83528,82843,93233,120466,107365,107532,102111,82821,68972,67170,45577
145,76632,20713,20312,18512,18964,75892,130531,246958,427010,306148,240569,235025,263987,292814,286815,299944,338025,394882,503111,404690,307974,312407,321289,220527
146,37266,1733,1878,1586,40462,88500,122341,272239,326509,245449,200025,183922,197126,207908,205378,238554,271952,283605,309553,288490,221099,207093,187006,122552
147,57989,19652,8894,5008,33289,65266,120797,263465,349930,256990,195515,182722,195811,208517,206515,231915,287791,289074,339586,262240,217179,217156,216465,126061
148,6332,108,0,0,2441,13632,29971,54929,82543,64380,54403,54352,57269,64761,60618,68677,76220,75788,87679,70708,55650,55233,50689,23748
149,15623,3249,2798,1801,11323,96125,113304,242464,392994,221563,154626,152651,165301,169657,187601,209999,233372,282910,377399,225630,187156,187760,157778,78382
150,19157,3809,1378,1116,9215,28425,55145,129123,214880,147765,115943,115857,121190,135094,131021,139303,163122,159458,184869,145721,115908,110004,107883,65818
151,80783,4715,554,446,38507,164620,285962,629228,832599,642846,477706,445394,476975,519869,512128,571721,654556,697031,811793,662484,507670,475500,469562,273198
152,10766,2416,827,528,4582,14304,30527,72686,89650,63783,52511,49436,53892,55775,56857,63970,77078,76313,84165,72771,56584,53788,53040,32924
153,89114,29452,13315,13224,21402,96893,151456,324084,538456,424380,280433,267106,288961,332978,327964,345555,385765,450095,588632,437719,320024,334888,359565,195629
154,40240,26230,17753,24570,25081,80581,54225,85388,151430,118410,117068,126409,137145,156614,164043,166644,174196,183503,199984,167728,136936,126836,122527,82270
155,6406,1076,0,0,288,8220,22787,54203,61014,39248,31239,27792,30258,30064,30773,40209,49716,44904,46808,43536,33170,30496,30743,18277
156,29392,3085,168,158,11876,36500,74755,170229,230595,185910,172871,162148,168067,180697,181615,190951,214751,215248,214364,186951,147098,137252,136656,88777
157,12407,3054,1628,1589,10056,27541,40188,77973,115202,76514,59145,54472,60853,64061,62119,69670,78036,85091,96798,92677,68680,61575,58550,34632
158,210337,50002,19130,12347,145575,378235,600683,1208906,1685351,1316014,1138218,1143947,1247971,1327249,1342248,1461553,1647101,1714442,1876218,1563420,1198323,1121933,1044923,615797
159,2888,739,77,0,587,2767,11609,31540,30571,23311,19967,17204,19838,21560,20959,29332,39779,32040,30096,24177,17425,17569,20328,8885
160,13788,1799,392,0,8294,25135,56051,126200,181053,127405,94474,87557,95866,103923,104185,113774,129461,137904,167285,139969,108973,104226,101513,56493
161,7458,2432,508,384,3117,5183,17397,67381,59932,45443,40003,40522,43200,46043,46735,57195,77583,63773,63775,54012,41332,39542,43226,21795
162,30301,86,0,0,20922,55382,103910,212243,270598,200900,157749,146275,160755,163801,162536,181629,211796,224237,242927,217494,173991,165687,158928,96420
163,7203,1193,581,290,2769,8384,37356,88053,90505,66609,60462,54088,62964,65439,66212,79376,99957,101437,97303,77864,60616,58285,63535,30470
164,9100,2460,1345,1136,3750,10677,23028,64377,102106,55728,35958,35597,37317,40735,41030,46139,54898,63712,84953,57993,43510,41178,41122,24153
165,50065,6518,5046,4252,29674,103544,161795,324557,456146,371723,303289,283985,321305,342990,336744,376462,421454,458028,538136,466963,375072,366533,371172,248486
166,46209,9874,3380,1844,12335,42083,66360,152890,247718,174814,124905,119062,130867,145829,144704,184358,238593,222855,267507,216878,182990,183680,192758,115307
167,16579,1609,0,0,3495,19660,47551,124251,198878,150775,111615,108372,127119,144295,137017,156499,187716,198056,204659,151111,115999,114456,126248,53702
169,30026,5112,1272,1750,18193,52823,113097,243068,367217,283860,219312,209898,228816,246448,247266,277996,310775,325964,374022,310823,232664,217520,201343,116445
170,139530,6600,987,774,59153,269186,612621,1470913,1909247,1274487,956752,885877,954460,1016325,991163,1110601,1297998,1412221,1688356,1343077,1024499,986746,989544,581583
171,12931,4642,325,0,6700,16162,41399,92034,96977,71790,58825,55644,62400,64906,65001,71913,82805,84915,98322,89606,70424,65518,66513,43310
172,7428,547,0,0,4285,19708,49057,140505,185604,132277,101345,101812,110918,121914,117817,140060,169817,159559,167292,114162,89443,88263,78436,42410
174,22204,660,0,0,11711,41807,63464,168862,213953,164908,145120,134967,139218,153504,150101,164457,190511,194747,206607,169455,132441,131749,130011,88221
175,17910,0,0,0,2316,21833,57695,149578,169457,128343,107784,101375,117046,124549,122690,139855,169513,172686,190562,159564,119715,112161,114777,69939
176,11249,1246,436,0,7357,18205,31802,64094,81626,61001,51530,45438,49129,52207,51193,59660,68651,67593,68906,58700,45691,42027,41771,29003
177,7971,2065,532,837,5721,11327,27913,82078,86162,49055,37839,35259,37100,38992,38967,44686,56080,54914,53181,48439,34636,30160,29042,18523
178,9841,2316,251,0,4669,18482,42949,106199,120725,69369,54332,49565,56416,58003,58558,68252,85514,82062,90393,75457,56794,52945,56436,33158
179,46998,21750,10704,3561,21395,28557,80673,186205,277854,191692,133655,127763,141858,149423,151231,168019,203253,220733,276294,217578,167506,167588,167874,92785
180,58822,10415,8252,5459,36696,91575,159629,361984,476015,363073,291449,281809,307167,338382,337030,374675,434255,460412,557965,458853,348670,331662,350517,194064
181,8056,1019,246,20,2916,10101,20544,58006,73266,49581,42878,39837,44485,49898,47403,54644,67302,63857,68705,57098,44187,39845,41764,26697
182,6416,36,0,0,1156,6059,13563,25178,48869,41890,36601,35650,42712,47810,45778,47415,51210,57064,65548,51173,39930,38751,39780,24528
183,20926,1979,1914,2288,50741,103560,107637,236639,374422,249793,177312,167038,178978,187827,189876,210730,225128,274910,330327,270601,192185,195837,141299,82458
184,40794,15369,7959,7235,17531,53381,71989,126714,242256,226796,240395,255137,269729,294983,313635,310662,307629,312507,332941,224778,152519,136038,121107,70186
185,85918,33822,17233,6090,38097,87783,177910,383102,434971,309676,263812,252285,276351,283900,281627,321449,396795,390927,431122,402638,312963,298710,296757,202200
186,19126,1778,594,730,13854,53589,96804,217866,311174,201370,147079,136426,146963,153268,150122,169799,200642,217832,270828,207193,153320,141348,139279,78159
187,19868,2265,468,578,10476,28970,78122,178718,292972,207884,151862,139051,149261,160164,159270,179288,201649,218597,273679,208974,150418,141597,136331,73738
188,7767,886,0,1052,9508,25549,42319,87912,112340,69439,54459,47999,49319,51074,51921,60575,71528,91768,113193,87756,61357,63099,52398,28130
189,2044,344,96,0,0,1715,5773,10351,25253,34776,31390,23800,25954,27439,23934,29097,26730,34528,39946,25940,21391,20082,17210,12833
190,17737,4428,2028,2467,12599,23096,50357,127600,153228,120041,94213,92479,99265,105892,99109,107265,125612,126422,131705,116702,86494,85918,83709,50664
191,33671,4317,1330,730,15087,64346,136832,339056,438351,283969,223762,212273,232552,237402,236740,277749,350457,332796,391194,331726,246461,240123,236130,140291
192,53075,9776,5388,4046,25932,69932,126605,265560,371143,288836,247088,239614,262722,277390,283512,316543,368734,389358,431492,353515,278129,270678,257449,152704
