클러스터,위도,경도
253,37.50000732499999,127.01223835
254,37.48970106499999,126.92204690000001
255,37.5722659,126.9600833
256,37.56294639,126.8579044
257,37.559621324999995,126.96425143333332
258,37.490178633333336,126.88132046666665
259,37.53401499999999,126.949323
260,37.519026225,126.83858380000001
261,37.566203056,126.97711091999999
262,37.475666391666664,126.92420496666668
263,37.539979905,126.831444625
264,37.50846189666667,126.92591663333333
265,37.55746765,127.13022705
266,37.623788535,126.92980855
267,37.601493475,127.01230655
268,37.52006644,126.9158288
269,37.577280009999996,126.98596674999999
270,37.568926999999995,126.84042249999999
271,37.476249010000004,127.03594109999999
272,37.640590415000005,127.06412624999999
273,37.521040459999995,126.99686485
274,37.5345964675,127.14471879999998
275,37.57856778,127.06735524999999
276,37.653626710000005,127.05098165
277,37.50734853,126.96627339999999
278,37.613597044,127.07497903999999
279,37.44095200000001,127.14759
280,37.59946825,127.07940939999997
281,37.524540255000005,126.876294
282,37.586901309999995,126.92275255000001
283,37.59562475,126.99754970000001
284,37.49201563,127.00891049999998
285,37.56493561,127.17810276666665
286,37.55285097,127.0092978
287,37.492190756666666,127.03033066666666
288,37.61581601,127.06077574999998
289,37.57252499,126.81128622499999
290,37.51989336,127.0140523
291,37.628494615,127.06989114999999
292,37.598910593333336,127.03447013333334
293,37.485182695,127.132113625
294,37.6143725325,127.02159664999999
295,37.55295365,126.81515205000001
296,37.649694634999996,127.0278041
297,37.658137405,126.94535324999998
298,37.56240817,126.94314684999999
299,37.470813455,126.93754385
300,37.586007635,127.0433207
301,37.532094586666666,126.89684083333334
302,37.47426991,126.8816669
303,37.53740032500001,127.13536634999998
304,37.54685364333333,126.95308483333332
305,37.540408,127.069231
306,37.62603483,127.09464439999998
307,37.60559411666667,126.9668292
308,37.484681673333334,126.91417009999999
309,37.58594515,127.001012175
310,37.57983073,126.89416825
311,37.45328039,126.89726829999998
312,37.60688631666666,127.04928656666667
313,37.54586754500001,127.16350375
314,37.534128798,126.85442536
315,37.518712185,127.13989339999999
316,37.56411975666667,126.92318590000001
317,37.59282953,126.96437743333333
318,37.492203695,126.9889913
319,37.62687164,126.92904329999999
320,37.67253974999999,127.0546942
321,37.61247922,127.10333819999998
322,37.46302941,126.94903130000002
323,37.64504375,126.91749389999998
324,37.63267169666666,127.03894663333331
325,37.495716897499996,127.06739409999999
326,37.483866639999995,126.97412760000002
327,37.458610209999996,127.0816843
328,37.500905493333335,127.05145593333333
329,37.60773936,127.09740455
330,37.54709690000001,126.8759113
331,37.5493302825,126.932015725
332,37.50358795499999,126.90163829999999
333,37.49146251,126.86072630000001
334,37.49856542,126.86039149999999
335,37.634988060000005,127.024786175
336,37.49416451,127.13014480000001
337,37.608501705,127.0045665
338,37.451771414999996,127.05841984999999
339,37.56624675,126.99079379999999
340,37.50700385,127.09294529999998
341,37.556153683333335,126.97641793333334
342,37.46018479999999,127.03522284999998
343,37.510575386666666,126.8840877
344,37.595231420000005,127.02328719999998
345,37.5126479275,126.95221882499999
346,37.521805206,126.90501986
347,37.580831305,126.88310175
348,37.57751803,126.92250004999998
349,37.568521624999995,127.01594265
350,37.48068151333333,126.9526396
351,37.54729068000001,126.93725414999999
352,37.492686000000006,127.11819
353,37.577364985,127.02921582499998
354,37.53670631,127.06292199999999
355,37.48406144,127.0324035
356,37.660460975,127.04913714999999
357,37.487785455,127.07325409999999
358,37.53491479,126.9869169
359,37.547929535,126.9205765
360,37.51008863,126.84239980000001
361,37.642505504999995,127.03211639999999
362,37.478667224999995,126.99948585000001
363,37.46891184500001,126.88473474999999
364,37.51450816333333,126.86942690000001
365,37.483467518000005,126.94153716
366,37.50496677,127.13893970000001
367,37.56346482,127.0661435
368,37.602215765,126.91306070000002
369,37.529839280000004,127.03391194999998
370,37.55723705,127.1696339
371,37.56194983,127.1509242
372,37.654646963333334,127.06200373333333
373,37.49214327,126.8238788
374,37.491907545000004,127.15667105
375,37.59675699,126.93870819999998
376,37.59033095,127.09628765
377,37.55815601500001,126.8377567
378,37.474152615,126.99269025
379,37.555938600000005,127.04915639999999
380,37.566288766666666,127.00582419999999
381,37.61796626333334,126.92218693333332
382,37.60169149,126.92057109999999
383,37.512974220000004,127.01160809999999
384,37.511299425000004,127.12922034999998
385,37.491857825,126.9564197
386,37.538214995000004,126.79767879999999
387,37.526951325,126.8911401
388,37.51510586333333,127.03017826666667
389,37.477356125,127.144235
390,37.495690538333335,127.01981281666666
391,37.51838722,126.8545465
392,37.49989383,126.91022913333332
393,37.5920665625,126.90596075
394,37.47813997714285,126.88818497142856
395,37.528758790000005,126.96577890000002
396,37.505001209999996,127.1203707
397,37.48781275,126.88886769999999
398,37.52660177666667,127.11837796666667
399,37.48567254,126.9949755
400,37.542118755,126.86307255000001
401,37.62925563,127.01306445
402,37.59441511,127.01015503333335
403,37.4752491125,126.96649077500001
404,37.563535,126.903326
405,37.49614445,127.04585054999998
406,37.459983975,127.02411774999999
407,37.555596855,127.02367614999999
408,37.563468846666666,126.95444336666665
409,37.51984976999999,126.9745085
410,37.577490514999994,126.9978321
411,37.535687384999996,127.00575495000001
412,37.546022400000005,126.98550394999998
413,37.538800155000004,126.83923014999999
414,37.613482520000005,126.9657791
415,37.511850859999996,127.0234689
416,37.56534134333334,126.80139923333333
417,37.57300998,127.08013299999999
418,37.541723,127.206901
419,37.513205425,126.93190535
420,37.489403335000006,127.08153885000002
421,37.548240825,127.13562762499998
422,37.67953891,127.04351925
423,37.50449666,126.9365067
424,37.66538989,127.07562564999999
425,37.54212375,127.09784336666665
426,37.56070036,127.07839359999998
427,37.540150735,127.12396405000001
428,37.64407858,127.0740027
429,37.495332886666674,126.87222549999998
430,37.48585263333333,126.85420956666665
431,37.560941269999994,127.03509615
432,37.465565,127.11286199999999
433,37.615234995,127.0297468
434,37.483362452499996,126.8794942
435,37.471337000000005,126.90307235
436,37.57267477,126.8319559
437,37.54749668499999,126.88378839999999
438,37.52378044,126.8497493
439,37.54989712857143,127.03069745714285
440,37.57064955,127.04988914999998
441,37.578176879999994,127.03694995
442,37.544952768,127.05473466
443,37.497765375,126.93004315
444,37.568771999999996,126.87511215000002
445,37.586922,127.08107615000002
446,37.54664794666667,126.96225653333332
447,37.554155995,127.09413395
448,37.556741,126.9169681
449,37.465153492499994,126.919550175
450,37.50870928999999,126.91752025000001
451,37.568995025,126.976884725
452,37.43948788,126.9029829
453,37.46059325666667,126.95671743333332
454,37.49594468666666,126.8883575
455,37.497742557500004,127.026885275
456,37.53317656666667,126.90134478333333
457,37.4783735,127.045168
458,37.562753240000006,126.93123116
459,37.465785170000004,126.92695665
460,37.51321989,126.85830869999998
461,37.487516616,126.94662913999998
462,37.65796538,127.0324772
463,37.532310232499995,127.0849846
464,37.50558000666667,126.98027523333332
465,37.62203016,127.0877273
466,37.56679872666667,126.82605776666666
467,37.51463149,126.90790835
468,37.52869776,127.13607243333334
469,37.634594865000004,126.9323559
470,37.59018399666666,127.06217823333334
471,37.481968913333326,127.00477886666665
472,37.483709516666664,126.90634333333334
473,37.598782892500004,127.09541059999998
474,37.50129385333334,126.94119073333331
475,37.644481940000006,127.06147466666667
476,37.589755635,126.9538467
477,37.547962,127.07464999999999
478,37.589193619999996,127.00521678000001
479,37.50105046666667,127.14874576666665
480,37.5453112,126.97396482500001
481,37.606737685000006,127.07675299999998
482,37.483026243333335,127.05632723333332
483,37.59361529,127.0749382
484,37.45010073,126.92043369999998
485,37.56479454,127.024454725
486,37.65169172,126.9373769
487,37.631538500000005,126.92290904999999
488,37.58466627,127.01104389999999
489,37.55485097666667,126.9302992
490,37.619566275,127.04748439999999
491,37.605704535,127.0619251
492,37.556431737500006,126.8637844
493,37.613374654999994,127.05030564999998
494,37.6654514,127.06775545
495,37.61590544333333,126.9137854
496,37.55587624,126.94592469999998
497,37.50630338500001,126.9417846
498,37.48855691,126.97238765
499,37.47588598000001,126.93694255
500,37.59167606,126.91395989999998
501,37.565609437999996,126.96661673999999
502,37.614854772499996,127.06525967500001
503,37.687964045,127.0492658
504,37.46948086,126.968472275
505,37.502794259999995,126.89646454999999
506,37.62570019500001,127.0297096
507,37.63387649,127.06497779999998
508,37.611282625,127.00900709999999
509,37.61801774999999,127.0793701
510,37.6367846,127.00980209999999
511,37.50252194,126.82907775000001
512,37.499690754999996,126.95368495000001
513,37.54137629,127.00335869999999
514,37.607603160000004,126.90998694999999
515,37.538863815,127.0832983
516,37.46563259,126.9879361
517,37.48187763,127.017307975
518,37.555288615,127.03424903333334
519,37.64753181,127.03428000000001
520,37.58835,127.03474549999999
521,37.609674585,126.9305665
522,37.534758669999995,126.9768578
523,37.539050225000004,126.9622975
524,37.58450352,126.92886684999999
525,37.603557214999995,126.94948869999999
526,37.52535644,126.86842946666667
527,37.51738938,127.04219226666666
528,37.5488455175,127.148911475
529,37.56115420166667,126.97598998333333
530,37.566357374999995,126.896890675
531,37.510004095,127.11808269999999
532,37.55343215,127.12871555
533,37.50070313,126.85097414999998
534,37.54084872,127.14295895
535,37.551536614999996,126.825303875
536,37.50221770333333,127.12860665000001
537,37.628823456,126.91486585999999
538,37.495647080000005,126.84294854999997
539,37.553174115,126.91206484999998
540,37.54705538,126.94714959999999
541,37.524250456666664,126.89488773333333
542,37.473907485,126.91773534999999
543,37.582906155,126.94997039999998
544,37.5232141925,126.88370142499998
545,37.65730619,127.03764989999999
546,37.612026695000004,126.93690055
547,37.48804383333333,127.04914453333333
548,37.471701499999995,127.03890599999998
549,37.493716085,126.91506645000001
550,37.450225465,126.90403275
551,37.592909845,127.0875277
552,37.51097711,127.0626529
553,37.459569475,126.89637799999998
554,37.53987899999999,126.90096849999999
555,37.52037876,127.049389
556,37.46707971499999,126.89441525
557,37.57681261,126.96532940000002
558,37.53028715999999,126.95246274999998
559,37.503930436666664,127.08926283333334
560,37.619721608000006,127.01567932
561,37.551683956000005,126.9627858
562,37.53861116666667,126.85155563333333
563,37.517148585,127.02195484999999
564,37.53446365666666,126.99361376666667
565,37.45713791,126.94927735
566,37.63236843000001,127.05244925
567,37.48627362714285,126.83868554285715
568,37.58770638,127.06968539999998
569,37.591004335,127.05661345
570,37.580066325,126.91146945
571,37.51880885,126.92694949999999
572,37.54677796,127.0252555
573,37.58035416571429,127.04566928571428
574,37.562278119999995,126.84745264999998
575,37.60211270200001,127.03025464000001
576,37.55954702,126.9566371
577,37.640696825,127.01625664999999
578,37.518612149999996,126.9340962
579,37.433888,127.129921
580,37.564868884999996,127.05719519999998
581,37.54958206999999,127.016712875
582,37.50469755,126.88220825
583,37.47678433,126.89470814999999
584,37.47688081,126.83973379999999
585,37.580388389999996,126.96862309999999
586,37.57539922,126.913184
587,37.509467165000004,126.99746154999998
588,37.566447636,126.94650225999999
589,37.57528709666666,126.89041656666666
590,37.559555865,127.17959119999999
591,37.56218582666667,126.91461213333332
592,37.486290925000006,127.11432094999999
593,37.525328015,126.90709085
594,37.625248109999994,127.06741039999999
595,37.478824215,127.12618675
596,37.65586236,127.01574599999998
597,37.532784389999996,126.86670235
598,37.561519354000005,126.99554544
599,37.516373956,127.13107552
600,37.52416219,126.83077965
601,37.50194107,127.06700555
602,37.557571985,126.90432165
603,37.48851950666667,127.10013716666667
604,37.484275942500005,127.08370074999999
605,37.550251332500004,127.16500072499998
606,37.59201947,126.92359202
607,37.6112299775,127.02220937499999
608,37.547176654999994,126.84385220000001
609,37.5996680325,127.017180775
610,37.453784436666666,126.95322263333334
611,37.535072764999995,127.06911754999999
612,37.55856853333333,126.80444473333333
613,37.58811626999999,126.97246860000001
614,37.47870762,126.93029047499999
615,37.51166849,126.83002109999998
616,37.572630335,127.06803849999997
617,37.61164377,127.04518579999997
618,37.56673217666667,126.8168676
619,37.49939289500001,127.00394679999998
620,37.582523808,127.02973368
621,37.61312341,126.906506025
622,37.549126,127.08980979999998
623,37.59897974,126.92594164999997
624,37.49929285,127.11290809999998
625,37.50127317,126.8653108
626,37.50123491,127.05961874999998
627,37.54354513500001,127.0375605
628,37.508423325,126.900135925
629,37.492849183333334,127.0423012
630,37.570604769999996,127.03776605
631,37.60677758,126.92270683333334
632,37.62008415,127.0332452
633,37.59220896,126.94327240000001
634,37.664096945,127.03501795000001
635,37.540343745,126.98711679999998
636,37.525180895,127.0017723
637,37.542784525,126.88124549999999
638,37.559102849999995,127.01312389999998
639,37.542340779999996,126.95146100000001
640,37.665656945,127.04293754999998
641,37.65950731666666,127.0643719
642,37.60028018,126.9045456
643,37.585471150000004,126.88498745
644,37.55924333499999,126.85419875000001
645,37.5376067725,126.85803637499998
646,37.63885164,127.08262115
647,37.52016931,126.98977856666666
648,37.54972977333333,126.81671806666667
649,37.59298789499999,126.93461177500001
650,37.57266242333334,126.92183143333332
651,37.48020627428571,126.99337598571428
652,37.5371011675,126.82743799999999
653,37.486524895,127.06781529999999
654,37.55495518500001,126.96077814999998
655,37.576974964,126.81288789999999
656,37.4570530075,127.0707631
657,37.581252185000004,127.0818535
658,37.476649325,126.818883
659,37.5501693675,126.91490205
660,37.49004763,126.8322991
661,37.53300318,126.8389263
662,37.59829622,126.99381710000002
663,37.575530205,126.9564967
664,37.54119212,127.04409629999999
665,37.496510945,127.13784535
666,37.529036955,127.01118294999999
667,37.52096825499999,127.11489970000001
668,37.5945302325,127.03594722499999
669,37.5023981,126.92731015
670,37.50410868,126.91958335000001
671,37.523185585,127.028316
672,37.59924447,127.00585206666666
673,37.48723185000001,126.82394345
674,37.55323941,126.84781904999998
675,37.49234457,127.07547515
676,37.57019685,126.9897768
677,37.49795473499999,126.99139435000001
678,37.55348088499999,126.90603420000001
679,37.494008088,127.0144105
680,37.58214387,126.88784514999999
681,37.622640894999996,127.05981324999999
682,37.53615577666667,127.1479888
683,37.517993,126.894766
684,37.54293530333334,127.06448793333334
685,37.6007355725,127.10026335
686,37.45933902,126.90820274999997
687,37.58455605,127.08840719999998
688,37.567488963333325,126.93007853333332
689,37.66255226999999,127.05833609999998
690,37.58598649499999,126.90023799999999
691,37.62883579,127.04391895
692,37.583101952,127.05368934
693,37.566716542500004,126.99873745
694,37.58271826666667,126.94351613333332
695,37.510917236,127.07288696
696,37.5082797375,126.94656214999999
697,37.59140035000001,126.88381915000001
698,37.48679522666667,126.93400813333334
699,37.603709805,126.95749159999998
700,37.55152991333333,127.02570143333332
701,37.559286310000005,126.8319858
702,37.506401345,127.031258925
703,37.5586156725,127.15133982500001
704,37.495813118,126.82520624
705,37.573910285000004,127.05751849999999
706,37.5626972225,127.08712417499999
707,37.46435410499999,127.0443593
708,37.543871585000005,126.87044104999998
709,37.56125229999999,127.04864710000001
710,37.50309548333333,127.043661
711,37.62371700999999,127.01286872499998
712,37.476329684,126.9860717
713,37.550274990000005,127.1090944
714,37.512543439999995,126.86571
715,37.63862416999999,127.02627306666666
716,37.52663208,127.0451039
717,37.49535407,126.94360539999998
718,37.51066766,127.11078619999999
719,37.493014394999996,126.87607665
720,37.56219446,127.0960429
721,37.487069145,127.02367145
722,37.52463958,127.10745339999998
723,37.59267121,126.992127725
724,37.55069862,126.99882180000002
725,37.55812568666666,126.97157026666665
726,37.630266397999996,127.01775896
727,37.64178968,126.93825739999998
728,37.4717762875,126.91110565
729,37.471883025,126.8871657
730,37.52824942666667,126.91793726666666
731,37.44947608,127.05368419999999
732,37.70015,127.05312600000002
733,37.534747,126.875742
734,37.48259272,127.04363029999999
735,37.5604831,126.8912154
736,37.56329,127.19295399999999
737,37.489125225,127.1522297
738,37.52146166333333,126.96786086666665
739,37.573033945000006,127.08419190000001
740,37.599371571999995,127.0293023
741,37.497193425000006,126.891593025
742,37.503260225,126.96085084999999
743,37.601046555,126.93354704999999
744,37.58589221,127.01906145000001
745,37.65700211,127.07742524999999
746,37.456886,127.149927
747,37.49400904000001,126.9958156
748,37.46070111,127.1034878
749,37.56956231,127.02635674999999
750,37.477987715000005,127.11341429999999
751,37.57804255,126.9304395
752,37.52940958,126.99116989999999
753,37.51265738,126.9248246
754,37.461718256666664,127.04914763333332
755,37.5056425,126.85765179999999
756,37.515547786666666,126.88679173333334
757,37.52005007500001,127.0949618
758,37.577878600000005,127.072172625
759,37.618345455,126.91717385
760,37.576059486666665,127.00293533333331
761,37.61640135,127.05710715
762,37.67753762500001,127.0552999
763,37.56794034333334,126.9083835
764,37.64937441,127.0617372
765,37.63112086,127.08310519999999
766,37.47817123,126.91883879999999
767,37.622989335,127.0712363
768,37.570852,126.804202
769,37.46965421,126.95200930000001
770,37.48563853375,126.87595501249999
771,37.486351245,126.95790849999999
772,37.61058013,127.03542299999998
773,37.537571926666665,127.1271276
774,37.551592435,127.04635625
775,37.48559210333334,126.89729043333332
776,37.511718305,127.0912128
777,37.50047658999999,126.89763689999998
778,37.62527364333334,127.05145273333332
779,37.49364162,126.85671995000001
780,37.49048506333333,126.92739353333333
781,37.536385076,127.09376928
782,37.577614790000005,126.83698145000001
783,37.601697165,127.11526200000002
784,37.50805036,126.96127536
785,37.64922778000001,127.023156475
786,37.46336256,127.08960094999999
787,37.6147784,127.09521885
788,37.646625855,126.90801795
789,37.551617095,126.92765879999999
790,37.4649194025,127.10680595000001
791,37.481152972000004,126.99661945999999
792,37.566363149999994,127.07778902499999
793,37.50650040666667,126.95091496666666
794,37.668046795,127.0604535
795,37.458718875,126.9298757
796,37.4926215,127.06417899999998
797,37.67297062,127.04099169999999
798,37.479304545000005,126.94563185
799,37.47202537999999,127.05040596666666
800,37.609066972499996,126.9994871
801,37.54585058,127.05047006666665
802,37.525882200000005,126.86294895
803,37.51377663333333,127.05797033333332
804,37.640594584999995,127.06880944999999
805,37.536793635,127.07676854999998
806,37.647024885,127.0700439
807,37.632031745000006,127.06049909999999
808,37.52083447,126.8779432
809,37.57201285,127.04478329999999
810,37.49438404,127.10496190000002
811,37.48168573,127.01288599999998
812,37.66824227,127.03471665000001
813,37.509418315,126.90757914999999
814,37.55630366333334,127.08191773333333
815,37.580239872499995,127.01536790000002
816,37.55050058,127.13956455
817,37.578443840000006,126.90131919999999
818,37.47554085,126.981359
819,37.47927000000001,126.85485399999999
820,37.61340067,126.92443779999998
821,37.591473523333335,127.05283566666668
822,37.48060607666667,126.91477986666666
823,37.63129946,127.07207829999999
824,37.45002650666667,126.91358773333333
825,37.480622,127.13887
826,37.574028150000004,127.03790173333333
827,37.48477061249999,126.970956075
828,37.515898005000004,126.84053221666665
829,37.565998,126.98256899999998
830,37.510318995,127.05475205
831,37.58654872333334,127.09514403333333
832,37.64874885,127.04289544999999
833,37.547029376666664,126.94354036666668
834,37.58206687,126.92242035
835,37.58175027,127.09339589999999
836,37.45448194,127.0529996
837,37.45451183333333,126.9060093
838,37.46552943,126.93794503333332
839,37.646805415,127.01727745
840,37.553825535,127.17961345
841,37.561255826666674,127.1705625
842,37.483204484999995,126.94651439999998
843,37.610382125,127.06686244999999
844,37.50412499,126.8866164
845,37.5917227225,127.080562575
846,37.5311358525,127.12807717499999
847,37.47616,126.868217
848,37.53156629,127.02401025
849,37.59965566,127.04115999999999
850,37.5549194675,127.14925339999998
851,37.480107215,126.905296
852,37.506455135,127.09882135
853,37.498011383333335,126.90827249999998
854,37.50623440999999,127.081433
855,37.64404094500001,126.9214527
856,37.560198680000006,126.93908275
857,37.53928761,127.1171233
858,37.6236957375,127.037607025
859,37.49765922,127.0521975
860,37.524434574999994,126.9358
861,37.483478194999996,127.09461535
862,37.49052798,127.12442874999998
863,37.6341292825,127.01924779999999
864,37.66121739,127.0422791
865,37.618010469999994,127.02152166666666
866,37.593664710000006,127.01625453333334
867,37.549439840000005,126.85126849999997
868,37.562765000000006,126.83961
869,37.68418997,127.05145624999999
870,37.55438318666667,126.84139663333333
871,37.506004950000005,127.00969716666667
872,37.494369,127.151301
