클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
0,9357,539,0,0,156,13264,53918,126459,136480,84693,60576,53947,56700,58259,56825,63283,82540,93804,111640,94495,58384,53777,49505,29682,37.640620757407405,126.91827496666666
1,23868,1864,0,0,367,31839,77081,204209,463482,287053,206401,194063,189474,208251,200971,209313,238381,299980,407829,267028,188355,174189,148204,83064,37.554672516857146,127.00978886571428
5,6290,0,0,0,0,7731,28431,91850,101574,56443,42782,41840,45133,46116,45534,51568,61733,66721,83129,71551,43472,39046,38521,22479,37.549852478630136,126.84327391369862
6,5756,3,0,0,46,4448,37981,95545,251794,147245,106565,100355,103302,117561,118913,121839,139235,174476,265848,153711,100073,87230,72529,32052,37.48650292229167,127.01878307708334
7,9955,5,0,0,51,14475,38733,110365,227949,121319,72799,70075,73190,80062,74064,79821,91646,120582,201868,116944,78595,74199,66299,37676,37.53856653323529,126.94656868235295
8,12898,426,0,0,45,14133,66349,146378,220183,173340,146718,142159,145391,155806,157638,170395,184914,210394,266486,215721,153064,137345,113429,56663,37.540276871509434,127.09157076037735
9,5179,0,0,0,39,10106,32314,67428,89845,54403,35879,31634,32150,32788,31789,33574,43603,53556,65459,55399,34781,31753,29461,18681,37.59379516368421,126.94136173508771
10,4029,139,0,0,30,7811,18512,49538,63524,34012,22673,19782,22764,24216,22377,25590,30794,33960,46738,41168,23817,21424,19599,12317,37.49099402638298,126.83816765531915
11,10632,654,0,0,35,13877,44380,144609,160368,87298,58458,53110,54886,55829,53267,59338,71472,85551,111059,93064,57079,50700,51887,33592,37.618257858250004,127.08888587250001
13,4623,73,0,0,2,6904,17992,49721,62615,35733,26271,24163,27201,28897,26618,28943,33964,41300,51642,46501,25926,25858,26264,13997,37.545206293142854,127.14775069142857
15,4427,55,0,0,25,4640,14102,36289,71054,37482,34995,26691,28714,33634,27335,32160,39002,48423,57382,40729,25970,30284,26527,18071,37.59496507482759,127.03444572931035
17,19315,829,0,0,43,22829,63468,165381,283762,162520,105350,103166,108595,112194,106683,115296,133343,180991,273151,193879,126644,122393,116289,72506,37.53180331842105,126.90143844035087
19,4932,2,0,0,48,4273,24093,54297,79673,55248,42382,39526,47514,54040,47987,54241,65718,79604,83022,62519,38290,40922,52736,17175,37.49748133567567,127.0662759027027
20,5486,7,0,0,2,6893,18375,51350,86169,53618,34222,31571,32322,35064,31216,35504,39097,46874,63632,49905,33456,32837,29388,18116,37.48661260913044,126.97160574492754
21,18432,0,0,0,117,25651,64012,166733,225609,146638,106053,97937,105253,107782,107799,116720,136320,159644,220229,190916,122982,110281,104869,67409,37.63763869479167,127.02500148541667
22,7625,0,0,0,19,13487,31790,69317,105764,61798,42727,40036,42489,43823,42868,48463,57130,68508,88247,79169,49374,43187,40343,23055,37.581115417826084,127.08651137173912
23,21085,260,0,0,124,15632,63249,166106,337940,272275,147870,131720,140333,158226,157651,167921,189390,259538,414807,290996,176821,177128,163805,92919,37.50451202065217,127.02470427608695
25,12980,238,0,0,50,22505,59644,162796,298499,141764,92231,84931,89512,98129,92696,98983,120873,156091,239585,167367,95494,86085,77828,46669,37.567475747391306,127.05770306304348
26,18049,1449,0,0,60,23317,80061,183576,529214,255837,134498,118248,124188,137637,140377,153546,177229,241123,443911,246731,138632,132708,110370,59785,37.54302093014493,127.04969984782609
27,7822,148,0,0,35,19484,61967,132778,161923,115244,100237,110166,120618,127469,131251,134134,137818,169628,214987,156798,100496,87933,85411,35711,37.56186748842105,126.80779377017544
29,22323,2,0,0,2214,64512,117061,362589,957740,515886,219293,193521,202107,221659,219443,238856,278210,451179,841786,481474,275279,250983,185981,100168,37.48156954803279,126.88153083606558
30,222795,12610,8,0,17346,304439,892783,2230019,3861489,2736589,2015588,1983226,2128292,2260874,2172954,2427625,2653438,3126425,3960720,2842249,1941997,1764707,1525772,873659,37.5476151796,126.974896176
32,10734,2418,0,0,35,20707,46763,122949,162206,97599,66226,59663,63685,66310,62578,68827,90040,105204,128018,106049,70394,60507,63537,38559,37.59112262423077,126.90973762884616
35,6486,6,0,0,14,8980,33851,82184,143680,87590,63644,58511,65802,73264,72426,83204,96393,106282,130124,90829,63001,66799,66887,30113,37.51344702022727,127.12093440227272
41,16426,2,0,0,18,19160,31714,49295,99525,79295,56136,57475,67367,76075,77926,89950,107353,137988,170229,136985,96755,103332,98201,68582,37.53271991566667,127.00123545833334
44,4941,0,0,0,7,7157,16602,40079,82783,58184,39868,38913,45757,48547,49248,51581,59046,66095,90753,67196,41698,37282,35523,20806,37.556954193174604,126.9028902968254
46,2881,0,0,0,0,5900,14754,42234,49953,29613,20928,20426,21458,21049,20461,22847,28455,28379,33048,29106,17279,14505,14444,8800,37.61344567472727,126.91255202363637
48,14474,71,0,0,40,6774,31404,80235,179657,155081,127725,141724,145480,169798,170813,180441,197871,232722,274593,187239,128136,149894,152949,69561,37.580735432790696,127.0001542372093
49,3050,90,0,0,14,4829,20657,73626,191346,77158,46003,46298,46510,51221,49589,51249,62878,82578,154563,61344,40267,39982,31531,14822,37.5652887225,126.96507205833333
53,3064,0,3,0,3,2508,17003,45203,125517,80619,44741,42547,43145,50693,48424,54026,62562,81235,139255,77393,49451,43571,32753,17349,37.5247511034375,126.964399584375
56,20128,804,0,0,160,20500,78678,199105,388118,257564,171292,161382,174383,189022,189273,199447,224926,274317,410310,268065,172332,163454,144795,81741,37.490573859240506,126.98780050886077
57,3970,0,0,0,3,5703,16799,51459,90999,45554,30079,26115,28247,30694,30590,32274,38802,47079,73039,47327,28819,25895,24119,12245,37.53036048576923,127.1178868923077
58,5826,705,1,0,134,6000,34968,87918,184369,118269,65346,64857,62508,67921,68954,75241,89273,115288,165678,94061,58142,55586,44168,22338,37.48782478666667,127.05417353
59,17664,2,0,0,111,26199,68722,173567,202087,125675,88825,79973,81905,81845,79600,85973,100672,123101,159100,150885,95967,84477,82716,52265,37.65498922236364,127.03409130545454
60,6668,35,0,0,11,10638,26081,77842,78095,44366,32868,30281,32981,31881,30185,33635,38252,44420,54542,56880,34232,28939,27251,19466,37.66397454109091,127.06224284363635
61,2723,4,0,0,3,4384,14015,39821,73159,41417,27312,26601,28009,28523,26147,29376,32884,40687,60375,37707,23400,22196,19424,10868,37.550828514375,126.9312353375
62,22518,400,0,0,246,44640,78547,202403,323402,195434,121494,106449,111734,116376,112146,124717,142947,174736,249534,203222,136196,129901,126050,76355,37.48636727808511,126.9095826787234
63,9754,168,1,0,71,12258,48901,144482,409364,326809,148666,116773,111584,135342,130547,141865,157888,238346,400355,212370,122039,120476,92629,44715,37.4963395492,127.03822166399999
64,5748,0,0,0,45,7105,31325,78090,203162,134471,60636,52087,50939,54323,52562,60242,67599,91648,156903,97482,55815,51000,42713,17147,37.52171048466666,127.05118649333333
65,110940,4096,0,0,329,87285,392522,1077649,1815036,1360125,930422,936539,986550,1067969,1056902,1157507,1296596,1612491,2145248,1567132,1108833,1006147,924664,458630,37.513895768163266,127.10329941632652
66,5069,0,0,0,6,9939,22828,62773,105953,56872,41166,38646,41349,45108,44613,49920,56506,65927,82793,61951,39848,35729,32836,18712,37.55576289518518,127.09071542777777
67,3753,1313,0,0,4,10043,51478,95363,86286,41018,28235,25474,26258,25850,25157,28787,46241,60976,60250,54347,31294,25658,22805,16523,37.5576549290625,127.16898055625
68,21018,805,0,0,182,21141,98994,369079,1037910,561533,321339,345639,334398,388151,388698,413891,463325,631408,1095440,566293,418502,406828,313027,147059,37.568107142830186,126.97896648301887
69,7838,3,0,0,17,7570,20011,55747,109018,67849,65803,53884,45643,53037,50668,51434,66551,75527,90411,69903,47442,48038,43824,30034,37.49485013775,126.95618514499999
70,22907,1025,4,0,146,18797,53363,150815,242959,162887,126385,139249,140862,145610,149310,158920,181407,219859,257047,195976,139232,133988,130915,78519,37.591749831451615,127.01025897258064
73,14370,12,0,0,2959,31385,70985,163120,267743,233118,214297,247656,281048,305663,317052,327528,314608,302690,305033,215165,155194,118099,101750,57334,37.58094735652174,127.04217352391304
77,27030,668,0,0,1358,124762,129182,270140,468392,334616,242578,237376,241708,250742,241760,265026,292174,376816,450706,313072,219810,232978,217120,113570,37.4935628526,126.89221596200001
78,5692,37,0,0,802,22327,30989,75170,121498,57484,35127,31744,35047,35341,32249,36536,46474,64779,100656,56406,38734,38904,33493,20554,37.52500320193548,126.91601253225807
80,3520,0,0,0,2,4541,12264,40866,44647,25954,19048,17722,19306,19475,18531,21263,25783,31585,38880,31688,18245,17139,17616,9127,37.5036343647619,127.13612002857141
81,77872,3814,0,0,657,59913,128403,291347,602666,419760,329373,321341,377763,414466,417989,447757,521663,678302,892199,688415,491663,493588,479287,296525,37.53818672980769,127.06490750576924
82,9518,0,0,0,24,10145,33521,102056,121611,76187,55075,52102,60099,61882,58464,62921,76572,83504,98004,90470,55582,49609,48886,29788,37.635783545555554,127.06852723174603
83,9610,4,0,0,56,17896,50061,128846,157866,108125,80610,76265,84130,86317,88525,98578,113604,131644,163256,143275,98435,77767,71094,42097,37.614186668461535,127.03004041384615
