클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
0,9354,204,0,0,132,13329,56921,117908,121135,80100,61801,55184,56098,57957,56493,63087,79603,87671,102885,90642,60624,53628,50345,30350,37.640620757407405,126.91827496666666
1,24253,1690,0,0,413,32202,83706,203063,423139,261740,187986,182539,181131,195044,187720,193455,226213,267361,354163,256659,184264,166840,144835,86010,37.554672516857146,127.00978886571428
5,5768,0,0,0,0,7797,30212,84401,91309,50660,39693,39403,42838,43795,42387,48721,58872,61270,74909,66819,44002,39749,39418,23002,37.549852478630136,126.84327391369862
6,5431,6,0,0,63,4603,37807,91732,229551,132980,99952,98348,99113,111189,112716,116200,129562,155694,237267,145813,94598,84217,72659,30296,37.48650292229167,127.01878307708334
7,8567,6,0,0,56,15227,41033,107152,198694,106942,68200,66044,69250,75000,69921,74112,84247,105606,174820,109896,74996,70282,63937,36922,37.53856653323529,126.94656868235295
8,12518,156,195,40,21,15819,70101,142596,199152,164641,143286,136838,141644,147693,149163,159767,173742,194780,238621,203494,151643,131135,115971,57928,37.540276871509434,127.09157076037735
9,4516,0,0,0,58,10479,34729,62504,78400,48544,32718,29460,30542,30710,28990,31252,40355,49069,57080,50243,33186,30224,27943,17831,37.59379516368421,126.94136173508771
10,3699,81,0,0,5,7549,18009,45570,56204,31138,21510,19317,22006,21951,21267,24142,29047,30889,41485,37381,24486,21266,18947,12593,37.49099402638298,126.83816765531915
11,10204,607,0,0,59,14166,45176,131150,135287,73428,54336,49102,51972,53145,49703,54709,65540,73503,94747,86897,55503,47592,50033,32902,37.618257858250004,127.08888587250001
13,4331,0,0,0,2,6910,17784,47355,55235,33485,25587,24184,27145,27585,26155,27926,31863,37614,47016,42229,26067,26158,24686,13936,37.545206293142854,127.14775069142857
15,4057,58,0,0,34,4893,13201,34112,60934,32584,28456,23836,26402,30365,25393,28201,33251,40602,46522,35586,24688,26225,26248,18744,37.59496507482759,127.03444572931035
17,19987,781,239,90,43,22126,62517,150346,243191,142075,97439,96887,102492,107843,100170,106697,123983,160221,242442,174295,123649,117641,112464,71087,37.53180331842105,126.90143844035087
19,4624,5,1,0,35,4465,24793,57825,68594,50524,38979,36318,43726,48985,45252,49179,59392,67880,70790,55271,36192,40107,52816,17030,37.49748133567567,127.0662759027027
20,4959,0,0,0,0,7483,19105,47247,76664,47676,32845,30126,31332,33310,30383,33614,37487,42637,56593,46862,33151,31226,28062,17764,37.48661260913044,126.97160574492754
21,16721,0,0,0,127,27363,66732,162310,208588,139353,105020,97948,104123,105968,105259,114208,130317,150185,202070,179364,126028,112795,105494,68821,37.63763869479167,127.02500148541667
22,7426,0,0,0,20,13771,31013,66872,94400,58518,42473,39803,42367,42924,41412,46178,54325,64772,81004,75897,50392,44511,41015,24427,37.581115417826084,127.08651137173912
23,21399,670,0,0,89,16415,65278,156843,303043,242739,140873,130847,138520,156015,153510,162056,183413,233276,364090,269213,173173,170262,158286,95052,37.50451202065217,127.02470427608695
25,12152,60,0,0,33,23463,62346,153864,263652,129959,87318,82649,88684,95971,90890,95474,114142,141317,211921,157997,100864,84236,76117,47774,37.567475747391306,127.05770306304348
26,19239,1483,374,29,85,24104,83659,181571,457797,219370,126837,119827,125659,141245,142512,156094,179080,225923,402661,250928,154638,144343,123202,71435,37.54302093014493,127.04969984782609
27,8221,310,1,0,69,19918,69738,131182,146028,116113,104065,115417,118333,125373,127983,135032,136978,165163,198742,147369,100990,92675,86164,38550,37.56186748842105,126.80779377017544
29,21337,5,0,0,2343,65089,116742,348647,841832,448395,208179,186170,192858,209584,204806,219665,255271,391747,724717,445589,266309,240132,179479,100334,37.48156954803279,126.88153083606558
