클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
0,8724,580,0,0,147,14403,58405,129753,137835,89570,65830,57690,58900,59880,59542,66124,86522,97257,112441,97535,60978,55175,49805,29615,37.640620757407405,126.91827496666666
1,23022,1623,0,0,344,33795,81738,213748,460588,281016,206406,193493,195576,209323,203031,208859,241338,293639,400015,269701,193247,181192,150550,84875,37.554672516857146,127.00978886571428
5,5695,0,0,0,0,8394,30080,90605,98469,54597,43143,41674,45314,46377,45034,51791,62097,64450,82620,71616,44847,39919,40012,21854,37.549852478630136,126.84327391369862
6,5342,1,0,0,71,4612,39569,98084,245655,146521,109575,104159,105563,116647,118084,123012,139087,167967,258073,154562,100922,88940,71361,30105,37.48650292229167,127.01878307708334
7,9065,0,0,0,55,15038,40554,112797,220868,117143,75115,72435,75350,82285,76923,82088,95054,119509,199357,124026,83695,78882,68930,38327,37.53856653323529,126.94656868235295
8,12015,155,3,0,27,15173,74446,153213,222048,174831,150345,144026,147903,155231,155075,167118,182255,204159,258284,217543,161709,141491,116905,56852,37.540276871509434,127.09157076037735
9,4636,2,0,0,48,10616,33193,65837,87075,53133,35402,31277,32354,33461,31534,33318,42525,52757,63631,54603,34860,32511,29246,18292,37.59379516368421,126.94136173508771
10,3756,92,0,0,36,7915,18746,49241,62084,34630,23557,21310,24232,24477,23358,25996,30919,34210,45900,40750,25010,21795,19524,12492,37.49099402638298,126.83816765531915
11,10151,668,0,0,35,14402,46099,145146,157496,84931,59717,55871,57823,58383,54607,59880,73424,84451,109641,94760,58723,51145,52927,33952,37.618257858250004,127.08888587250001
13,4360,1,0,0,2,7090,18506,50550,61152,35410,26319,24836,27808,28858,27027,28558,33345,39872,51333,45541,26995,26450,25894,13539,37.545206293142854,127.14775069142857
