클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
0,8540,619,0,0,145,13368,58258,125503,129055,78507,61987,56667,58209,59348,58142,63284,79912,91704,113288,98833,63618,56667,51553,30124,37.640620757407405,126.91827496666666
1,23457,1600,0,0,355,32989,83009,206704,442450,264915,177036,169857,174093,183538,172923,181232,207488,261567,371612,262698,184503,164778,145154,82246,37.554672516857146,127.00978886571428
5,6457,0,0,0,1,7853,30402,85741,90319,50563,40102,39130,43084,44831,42700,47077,55031,59681,79456,71320,44621,39854,39863,21522,37.549852478630136,126.84327391369862
6,5546,2,0,0,59,4745,39030,95341,253829,139021,100225,96517,101733,109608,112288,113658,126419,163704,267115,151194,95759,84776,72406,35846,37.48650292229167,127.01878307708334
7,8835,13,0,0,53,15112,41390,113329,219255,110371,68755,65401,70535,74616,69416,72521,82754,106359,192507,117107,77833,73960,66718,36312,37.53856653323529,126.94656868235295
8,12485,163,0,0,58,15418,70477,150616,215834,172181,145721,139172,143143,146422,147562,158161,170384,192479,254224,209800,150932,134998,119976,58738,37.540276871509434,127.09157076037735
9,4383,0,0,0,28,10496,34827,64432,83617,47664,31432,28123,29404,29497,28493,29262,38569,47873,60266,53322,33864,30199,27703,17082,37.59379516368421,126.94136173508771
10,3816,21,0,0,6,7797,18560,48488,58644,32414,21463,19048,22373,21822,20898,23293,27138,31027,44596,40078,25326,21934,19613,12374,37.49099402638298,126.83816765531915
11,10277,607,0,0,53,14508,47596,142877,140906,70643,50950,45235,51232,50574,48267,51784,64102,72109,99797,91796,56232,48046,50880,32779,37.618257858250004,127.08888587250001
13,4066,11,0,0,1,7151,18223,50113,58712,33540,24788,23634,28213,27685,25763,27366,33404,37502,51760,47489,26320,26223,26281,13746,37.545206293142854,127.14775069142857
15,3942,56,1,0,34,4906,13674,35873,63517,33551,23217,20620,24405,28602,23178,25402,32204,39037,45179,35441,23054,24040,23349,16156,37.59496507482759,127.03444572931035
17,19481,721,0,0,36,22793,65130,164481,267956,147681,95985,95621,101520,104637,96024,102608,118730,161871,264617,185691,126634,123479,117939,69617,37.53180331842105,126.90143844035087
19,4295,1,1,0,57,4437,25728,61826,78845,56520,43186,42927,52938,59103,52127,54660,59877,73687,79309,58888,37366,41734,56804,17051,37.49748133567567,127.0662759027027
20,5135,4,0,0,0,7585,18927,49273,79889,47829,32217,29142,30533,32380,29041,32847,35307,41759,59829,49065,33544,31515,28448,17396,37.48661260913044,126.97160574492754
21,16916,0,1,0,95,27345,67926,168080,215660,139191,101841,93844,102089,104864,101226,110055,123682,148297,207987,187058,127030,112911,104321,66734,37.63763869479167,127.02500148541667
22,7508,0,0,0,14,13926,31552,69313,100489,58316,41935,39440,41438,41640,39730,45004,52349,63425,85178,80416,50889,44634,41588,23832,37.581115417826084,127.08651137173912
23,21070,700,0,0,63,16974,69812,170109,333422,265461,145682,132996,143721,159103,156198,163488,184774,245012,403866,291700,181034,182870,171806,95832,37.50451202065217,127.02470427608695
25,12399,110,0,0,24,23344,63026,163015,281611,131724,87731,80909,88230,93268,87290,92735,110240,142259,228588,166680,101805,86149,76067,46247,37.567475747391306,127.05770306304348
26,18464,1380,1,0,77,24227,84028,190075,510661,234669,130046,116834,119647,135769,138030,148809,166600,227710,437889,260305,153879,143537,119870,66025,37.54302093014493,127.04969984782609
27,8220,342,0,0,51,20155,69012,136353,152118,113168,105957,119180,122944,130861,132192,140401,143929,174244,213438,156517,104555,96098,87647,36828,37.56186748842105,126.80779377017544
29,21106,0,0,0,2135,63830,121554,376604,937519,482923,210710,183526,192147,207799,201369,216592,252916,410201,811232,480099,280643,256083,187218,101301,37.48156954803279,126.88153083606558
30,216278,12954,4,0,18798,318865,917736,2222064,3644538,2470063,1827774,1841969,1955489,2047358,1933777,2125681,2325206,2749180,3725327,2728436,1893564,1699225,1497257,842347,37.5476151796,126.974896176
32,10713,2189,0,0,80,21375,50005,121389,151048,81809,61109,54667,60835,59974,57927,60995,77995,89058,121113,104746,70528,60914,62523,38303,37.59112262423077,126.90973762884616
35,5362,0,0,0,4,9381,35684,81339,129765,72097,50695,48744,54202,56681,54873,59766,68400,85990,117491,85568,54525,53819,47525,21826,37.51344702022727,127.12093440227272
41,17531,1,0,0,20,22611,31095,48090,90664,75257,53707,56887,67348,77204,76761,83215,101274,130480,170407,144277,102394,105264,109520,83525,37.53271991566667,127.00123545833334
44,4702,0,0,0,3,7737,17199,41596,79470,58318,40400,37759,44252,45145,45329,46241,54478,60919,88222,69653,44041,39813,36189,20546,37.556954193174604,126.9028902968254
46,2754,0,0,0,4,6519,15577,41554,45993,27339,21257,20254,21543,20382,19457,21225,26127,26577,32505,29165,18581,15204,15020,8828,37.61344567472727,126.91255202363637
48,12529,46,0,0,61,7319,34924,72377,167293,142159,115458,118115,137980,162431,154145,159602,178620,205846,244788,172585,115173,133325,136265,61548,37.580735432790696,127.0001542372093
49,2662,11,0,0,6,4841,20821,75654,180157,61637,39661,40477,39914,43987,42737,44044,50834,69428,142706,58368,38788,36458,27837,13342,37.5652887225,126.96507205833333
53,2815,2,0,0,19,2793,16316,43260,122449,74131,40019,39038,38840,44255,43378,47606,55221,69339,128574,74873,46815,40068,30158,15013,37.5247511034375,126.964399584375
56,19930,594,0,0,170,22249,82224,200145,379906,250288,165319,156047,165008,178417,176097,186271,206991,253940,398467,275500,179244,170665,147809,83074,37.490573859240506,126.98780050886077
57,3735,2,0,0,10,5736,18123,52163,88234,41707,28008,26433,26703,29315,27979,29973,35601,44163,70767,47979,30359,27465,25044,12071,37.53036048576923,127.1178868923077
