클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
0,8065,547,0,0,132,12466,54204,115151,120175,73544,58691,55315,59799,60061,58986,65298,80030,90288,113546,96086,62176,54497,48549,28426,37.640620757407405,126.91827496666666
1,21753,1553,0,0,413,31765,77479,191612,407721,245460,166224,160617,164990,174187,167984,173898,200231,251787,363147,250093,179951,155265,137399,76962,37.554672516857146,127.00978886571428
5,5936,0,0,0,0,7223,28211,78312,84362,48850,38996,37817,42106,42458,41117,46107,55332,59968,77927,68896,42520,37280,38152,20728,37.549852478630136,126.84327391369862
6,5307,16,0,0,50,4414,37914,93859,240401,133749,99772,96377,101934,110513,110904,114226,127626,163121,262999,148439,95590,82610,68495,33905,37.48650292229167,127.01878307708334
7,8286,5,0,0,68,14400,37817,104381,206669,105994,66135,63619,67706,71204,66895,69571,80706,103872,185553,113086,74172,69698,61151,34353,37.53856653323529,126.94656868235295
8,11975,43,0,0,48,14290,69131,144194,208483,168451,146474,140344,142892,148484,149082,158453,170765,195018,252631,206960,148929,132820,117561,56341,37.540276871509434,127.09157076037735
9,4162,2,0,0,46,9761,32121,60165,79300,45201,30609,27982,28664,27925,27016,28350,36559,45717,58526,50060,32336,28745,26387,16363,37.59379516368421,126.94136173508771
10,3611,25,0,0,14,7257,17768,45483,54508,31085,21488,19554,21482,20750,20430,22780,26286,29719,43526,38738,24302,20607,18380,12037,37.49099402638298,126.83816765531915
11,9744,519,0,0,38,13277,44827,135592,132005,68200,50927,46239,50635,49534,48487,52078,63608,69192,98780,88147,54744,45704,47669,30870,37.618257858250004,127.08888587250001
13,4054,22,0,0,0,6882,17050,47722,55657,32189,24124,22861,26580,27371,24755,26119,33354,35977,51305,46248,26087,24805,25500,12957,37.545206293142854,127.14775069142857
15,3894,60,0,0,29,4469,13277,33594,57614,31266,21218,19782,22608,25881,22230,24580,30487,38174,44120,33967,21942,22998,21534,15354,37.59496507482759,127.03444572931035
17,18601,628,0,0,37,21258,61525,156268,254361,140200,93321,92358,97758,99790,93012,98760,114082,159812,253617,179337,123595,116186,108875,66601,37.53180331842105,126.90143844035087
19,4264,6,1,0,53,4089,23608,56066,71894,49725,37616,34333,45026,49210,41791,47723,56321,71915,76552,58458,36118,41339,61942,16424,37.49748133567567,127.0662759027027
20,5012,3,0,0,0,7283,18363,46771,76883,47707,32323,29234,30311,31690,29163,32496,35428,41798,60331,47822,32932,30442,26720,16527,37.48661260913044,126.97160574492754
21,15865,1,0,0,78,25135,63018,155946,203075,131818,99202,92167,98484,101932,100287,106238,121888,143337,201568,178746,121553,107023,97037,64436,37.63763869479167,127.02500148541667
22,7044,34,0,0,8,13396,29351,64857,96146,56252,40653,38755,40178,40090,38676,43898,50326,61061,82951,77477,48920,41746,39098,22131,37.581115417826084,127.08651137173912
23,20915,728,0,0,56,16437,66220,159716,317557,251512,139393,129223,138572,153678,150623,159377,180371,239392,394127,278487,176444,170374,160728,92146,37.50451202065217,127.02470427608695
25,11455,111,0,0,37,21618,58822,152791,261344,123744,84411,79425,86486,89759,84503,88365,106546,139862,221433,157725,96688,81812,71215,43391,37.567475747391306,127.05770306304348
26,18194,1410,2,0,94,22669,79888,180604,479029,225255,123734,113120,117164,128327,131434,141248,162790,220681,422517,247620,147791,136789,115319,62993,37.54302093014493,127.04969984782609
27,8674,310,1,0,40,19764,67813,129476,147807,110822,108733,124375,127768,137688,142828,146887,151125,178383,213722,157389,104422,93470,86688,40985,37.56186748842105,126.80779377017544
29,20379,4,0,0,1745,59255,115092,355567,886627,452526,205806,180742,187520,201357,198292,209839,247237,398951,785307,454534,265749,240535,174747,93164,37.48156954803279,126.88153083606558
