클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
118,202,58,52,44,254,784,1433,2349,2950,3089,1710,2359,2258,2598,2270,2567,2660,3272,3207,2421,1655,1739,1539,472
119,126,0,0,0,92,718,544,1214,2274,1222,852,976,1290,1154,1286,1290,1410,1486,1706,1366,916,1418,964,296
120,26,0,0,0,0,0,16,131,499,397,270,250,272,320,280,407,427,596,892,935,597,926,463,192
121,6,0,0,0,0,18,66,60,194,86,82,32,38,184,62,88,192,44,98,94,182,388,140,66
122,28,2,0,0,40,201,457,1831,2758,1731,527,470,483,605,620,567,675,777,1095,817,520,711,448,137
123,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,2,0,0,0,2,0,0,0,0
124,916,398,276,102,484,4416,3090,4236,6804,7156,3492,2526,2186,2634,2724,2984,3494,4162,5338,4970,4756,4432,1478,1200
125,1577,147,0,0,2706,5135,6680,15522,13640,10864,8063,7519,8368,8555,8266,10327,13217,15449,17944,19886,14272,18162,13684,5185
126,503,0,0,0,1864,4941,10872,25119,27575,17817,13015,12816,15003,15549,15145,17015,19082,21455,27093,26479,19355,23358,16429,6444
127,397,206,89,121,697,2013,1974,4253,9484,6136,4382,3877,4069,4437,4043,3816,4174,4964,6214,3700,2746,2988,1974,871
128,22,0,0,0,27,111,331,927,1779,920,662,425,591,891,687,725,805,722,872,616,641,550,423,148
129,0,0,0,0,0,0,13,72,222,84,25,60,73,60,148,162,222,186,246,202,278,299,167,0
130,55,0,0,0,40,547,300,818,1315,721,737,738,917,919,966,1063,1039,987,1527,1212,743,1007,597,203
131,645,253,189,93,587,524,2634,5846,9738,6099,4324,4051,4025,4019,3885,4028,5002,5584,7828,4859,4323,5455,3559,1285
132,333,131,124,131,561,405,1129,2505,4998,4433,2653,2363,2355,2454,2216,2369,2748,3142,4522,2827,2331,2937,1457,497
133,1751,399,179,308,2194,5390,10299,22959,34169,24184,14552,13560,13030,13188,12856,15188,18183,25752,36958,24631,19945,30192,15514,6317
135,200,20,0,0,0,290,810,1165,2610,3405,1835,1605,1825,2320,2030,2100,3195,2920,4020,3805,3140,3300,2435,1000
136,2,0,0,0,306,302,932,2072,2960,2100,1246,1360,1300,1678,1458,1392,1582,1386,1348,1524,990,1022,824,318
137,84,20,80,72,1747,1408,1622,2412,3531,2196,1880,1202,1297,1342,1343,1224,1447,1747,1804,1651,1169,1482,972,476
138,328,0,0,0,1222,1278,2268,5158,4464,2400,1528,1714,1766,1788,1918,2444,2410,2610,3274,4234,3222,3952,3110,1140
139,6,0,0,0,0,28,684,2150,2062,748,582,474,392,536,546,406,636,614,1008,434,376,596,200,40
140,8,0,0,0,0,14,750,2638,2426,720,336,278,236,270,328,568,842,1334,2078,2620,1308,1458,974,400
141,0,0,0,0,0,0,19,37,20,50,94,56,17,20,17,0,5,0,1,1,0,0,0,0
143,20,74,98,20,244,338,284,630,780,726,742,914,724,600,554,516,440,658,630,512,268,624,168,112
144,0,0,0,0,0,0,15,7,14,19,1,2,7,27,25,31,39,29,21,12,32,7,3,3
145,58,0,0,0,184,148,712,1144,1414,638,548,348,440,362,280,302,408,602,682,856,528,742,536,164
147,12,0,0,0,124,524,1178,2728,4684,2382,1392,1650,1798,1880,1846,1992,1814,2406,3834,2326,1784,2130,1038,364
148,83,120,97,52,418,1754,1032,1627,3852,2741,775,622,498,709,566,835,955,2085,2939,1180,493,573,519,139
149,268,22,0,0,842,1022,840,1552,3068,2596,2094,2002,2264,2648,2466,2466,2550,2672,2592,2360,1800,2164,1336,472
150,227,0,0,0,303,365,740,1437,2416,1454,1168,1058,1037,1270,1084,1291,1549,1756,1725,1810,1495,1698,1386,570
151,10,0,0,0,0,142,129,607,380,373,244,283,254,273,284,304,278,380,657,555,241,522,243,67
152,90,0,0,0,186,808,1232,3322,8304,5002,3462,3401,3449,3912,4033,4205,4221,4178,3826,2356,4059,7914,2399,584
153,1126,116,0,0,3838,4942,6242,10002,19974,22622,15696,12906,12950,13684,14192,14830,15270,14584,18590,16978,12544,14984,10436,3730
154,115,17,0,18,290,900,2247,6037,4789,3371,3195,3202,3736,3768,3525,3281,3528,3085,2597,2357,1730,1724,1093,444
155,25,0,0,0,96,976,1220,4138,4810,3420,2010,1899,2356,2038,1835,2374,3208,6315,7116,4842,7903,3765,1166,281
157,16,0,0,0,2,102,205,198,614,461,384,264,310,472,305,367,397,490,684,690,396,466,313,104
158,26,0,0,0,16,654,1352,3018,3182,1894,1156,762,878,886,726,770,662,564,1220,1756,1086,1290,814,262
159,85,0,0,0,178,593,1171,1981,2043,1484,812,696,724,765,780,825,1071,1183,1579,1966,1479,2012,1549,590
160,19,1,0,0,41,291,1005,2530,2971,1771,1307,1404,1608,1704,1742,1863,2136,2279,2632,2314,1467,1838,1153,338
161,985,217,32,46,2073,3225,7690,18007,19427,14306,11270,11054,11699,12330,11670,11854,13271,14296,17872,16856,12102,14494,9889,4051
162,82,0,0,0,64,352,629,1719,1974,1722,1735,1671,1928,1870,2216,2269,2637,2593,1943,1786,1614,2032,1386,570
163,206,0,0,0,172,686,1560,3390,3144,1892,1488,1616,1748,1848,1906,2038,2222,2404,2868,3306,2618,2910,2606,966
164,80,0,0,0,0,15,787,2345,6966,4306,2201,1687,1760,2064,2184,2714,2935,3607,5329,5674,5168,7408,3618,1406
165,668,76,16,0,222,1078,3394,8142,10154,6308,4486,4186,4562,4846,4884,4388,6740,8260,11574,10002,6650,8744,6126,3096
166,41,0,0,0,22,295,489,1998,1657,610,515,599,589,487,397,575,504,474,969,1033,623,846,672,338
169,352,234,118,218,1130,6386,11372,23479,30070,24089,16281,15704,14847,13463,14964,17998,19308,20421,26915,27037,22488,37039,19462,7051
170,460,264,144,116,712,2124,1616,2564,2836,2192,2000,1448,2264,2460,2796,3260,3024,3536,3252,2560,2768,3600,1856,1056
171,54,0,0,0,2,42,774,2324,3040,2146,1272,992,1104,1376,1422,1444,1414,1130,1458,1074,926,2294,770,332
172,38,0,0,0,6,1024,1675,2013,7647,2942,1318,1014,1367,1629,1437,1543,1938,2295,3474,1836,1835,3128,1528,289
173,118,0,0,0,42,566,1005,1911,4253,6437,3453,1987,1960,2267,2216,3018,2860,3448,5076,4954,5278,7667,2003,614
174,208,109,115,109,221,1140,1528,2805,4206,3531,2951,3063,3168,3218,3055,3244,3465,4213,4460,2634,1854,2050,1366,578
175,87,5,0,0,3,256,579,2938,2931,1431,1347,1230,1124,1024,852,968,1239,1490,2590,2710,1753,2217,1445,547
176,0,0,0,0,0,30,239,422,767,685,629,444,288,109,114,399,250,146,731,201,61,98,115,86
178,14,0,0,0,48,152,286,628,1296,756,562,784,550,548,564,864,1188,1660,996,504,232,410,206,42
179,10,0,0,0,0,48,68,28,84,106,36,32,4,74,30,34,30,44,48,150,18,68,42,118
180,49,0,0,0,144,434,634,1150,1629,772,599,665,621,535,802,906,877,1186,1796,1790,1248,1938,1147,393
181,0,0,0,0,50,80,112,306,520,500,520,396,422,440,400,306,326,350,412,370,190,204,184,130
182,4076,348,197,128,6437,23532,50434,115896,134948,87651,58837,51373,53908,55266,52552,56925,65018,75798,106314,92763,68917,92581,62143,22090
183,0,0,0,0,18,34,74,62,190,104,152,98,92,90,52,84,92,80,84,40,54,94,60,12
184,377,1,0,0,129,1670,3626,8922,9581,8125,6335,6530,8690,10398,9036,8625,9221,10913,11647,8094,6899,8750,11598,2179
185,716,27,0,0,75,3434,10413,20370,29418,24224,14317,12884,15040,14195,14676,14111,17982,24016,41690,41807,28102,36499,27846,10290
186,376,50,50,132,424,2563,1761,3900,8000,9392,4901,2515,2565,2653,2649,2791,2870,4309,6769,4369,3323,4702,3177,1360
188,57,0,0,0,255,431,1847,4337,3260,2311,1840,1536,1947,1776,1889,2142,1809,2393,3376,3480,2437,3060,2087,740
189,70,0,0,0,21,112,2238,3260,3218,2199,2047,2202,2730,2555,2713,3214,3629,4670,6706,5722,4337,6022,3636,1406
190,167,106,54,109,1157,974,2264,4403,3733,2280,1992,1663,1994,2274,2365,2275,3063,4582,8897,9361,5490,6200,4107,1638
191,3,0,0,0,31,873,1986,4972,5360,3546,1822,1597,1486,1396,1269,1256,1452,1155,946,767,586,564,345,169
192,844,312,160,84,464,1862,1780,4156,6360,5062,2898,2814,3506,4112,3384,3828,4274,6116,6118,4694,3280,5002,4870,1378
193,0,0,0,0,0,0,50,116,379,361,133,69,90,78,97,85,53,123,168,173,105,112,36,9
194,140,30,0,0,176,1650,3410,7144,10382,4812,2442,1952,2344,2426,2000,2626,2954,3262,3682,1778,2994,1620,2422,1298
195,1588,205,33,0,7935,7027,10400,22015,24123,15342,11460,12818,13904,12428,13561,15109,15615,15849,16411,15288,10316,10682,7586,3406
196,3748,328,214,159,3522,17183,39590,95437,95215,63303,40063,37681,40997,46675,39007,43929,52360,57727,83929,79997,68040,100923,54552,21360
197,0,0,0,0,0,0,586,1386,2280,1826,1684,1522,1862,2000,2128,2218,2536,2706,2920,2376,1760,1476,500,44
198,78,2,0,0,0,274,804,1066,2704,2208,1654,1746,1988,2594,2446,2508,2888,3186,2730,2258,1448,1976,1834,412
199,7,0,0,0,2,33,410,1000,1666,1210,823,624,697,884,892,774,1014,1272,1748,911,634,828,573,168
200,0,0,0,0,0,0,264,202,650,248,366,390,242,406,480,340,432,322,90,44,68,84,32,12
201,24,0,0,0,0,59,121,173,359,171,182,254,349,350,401,483,729,879,1039,1222,917,964,707,234
202,32,0,0,0,0,246,815,2522,4519,2642,1558,1663,1849,1723,1741,1700,2026,2349,3011,1824,1425,1579,934,379
203,33,0,0,0,370,621,1510,4473,3615,1776,1206,1021,958,936,855,800,719,886,1789,2069,964,1640,837,237
204,304,24,0,0,2404,2401,2310,3107,3527,3882,3009,3394,3704,3819,3889,4479,4239,4515,4148,3921,3243,4186,2715,1202
205,0,0,0,0,116,280,840,670,1076,1370,1406,1276,1324,1720,1798,2704,2606,3260,3818,3572,3192,5236,2468,898
206,280,8,0,0,714,794,1298,1980,3282,2330,2552,2556,2532,3050,2868,3118,3348,3614,3636,3444,2484,2754,1400,626
207,1482,206,298,284,4752,9532,12336,28046,34012,22534,16150,15642,16976,16546,15466,17086,18698,20046,24282,25362,16918,19390,13630,5292
208,126,23,0,0,0,62,239,1018,1599,1220,809,787,870,1073,819,875,1142,1109,1287,1050,724,981,838,305
209,56,0,0,0,200,625,2519,6115,9741,6825,4464,4036,4115,4622,4879,4873,5444,6693,8131,6100,4287,5077,3137,644
210,486,0,0,0,892,1552,2152,3358,4810,2928,2828,2518,3292,3312,3298,3594,3876,3746,4770,3494,3096,3950,3168,1642
211,648,102,64,20,1424,3282,7224,21807,23184,11447,7214,6421,6600,5469,5967,6657,8361,9753,17362,19143,15195,18852,14012,5009
212,43,0,0,0,0,115,433,1039,1373,893,479,573,384,499,585,345,362,495,1322,1450,1311,2024,1066,470
214,27,0,0,0,0,258,1563,2415,5727,4806,2427,2136,2463,3306,2676,2667,2838,3870,4725,3300,2472,3684,1740,357
215,0,0,0,0,0,14,64,196,198,86,30,76,78,22,40,22,48,36,84,116,48,48,16,6
216,33,0,0,0,0,489,3836,7685,16160,14566,9951,8680,10027,9786,11096,11918,14826,18859,22171,16733,13152,17358,11747,4534
217,3036,231,75,243,4311,24441,44553,110085,167364,97431,64647,60720,68838,72372,69321,74286,81771,105702,150969,111471,83931,121065,68562,25893
218,0,0,0,0,0,12,10,206,103,83,25,10,75,82,87,164,184,287,485,529,351,457,269,114
220,246,124,66,28,94,504,1250,3152,5676,2914,1728,1778,1858,1990,1920,1946,2224,3780,5188,2832,2238,3684,1542,630
221,144,98,66,74,126,1050,1134,1550,3718,2124,1138,1036,1022,688,968,1024,1800,2664,4216,2078,1734,2574,1474,350
222,92,0,0,0,3504,2392,2528,5535,6698,4783,4866,5493,6835,6716,6852,8450,9337,9667,8986,7780,6973,6727,4670,1199
223,250,34,0,0,604,844,2128,4842,5294,3774,3498,3166,3466,3916,3510,4222,4102,4602,4546,4426,3200,3588,2718,1132
224,32,0,0,0,0,108,702,902,1110,872,868,874,1104,1182,1072,1352,1296,1266,1786,1446,1044,1018,686,176
225,16,1,0,0,6,23,280,398,1351,813,523,507,548,697,639,625,500,567,490,445,317,372,289,108
226,87,6,0,20,86,165,428,1075,1098,792,658,647,667,684,768,673,763,1084,1243,603,567,645,493,238
227,757,362,10,0,443,2687,6154,17382,21309,12748,7729,7137,7792,8027,8484,9050,10227,12979,17531,14954,11276,15150,7526,2953
228,130,4,0,0,233,616,988,1825,1795,1090,1038,793,986,836,832,976,1149,1203,1647,2306,1608,1822,1266,417
229,72,0,0,0,114,196,310,632,1190,650,634,808,922,724,1088,846,962,1132,1560,1208,1160,1728,976,184
230,8,0,0,0,188,467,608,807,1192,1272,1150,1294,1274,1350,1664,1746,1838,1766,1932,1668,2023,2339,666,239
231,98,6,0,0,162,390,362,1300,1664,1080,1220,774,918,1088,962,1148,960,992,946,796,712,972,570,170
232,69,0,0,0,0,316,1095,4512,3432,1926,1313,1099,1399,807,922,517,870,1396,1248,2396,1750,2469,1705,817
233,144,0,0,0,0,1008,1696,3224,4604,3380,2172,1928,2092,2028,1860,2116,2172,2480,1944,1488,920,1240,860,224
234,68,2,0,0,122,210,418,648,1196,958,742,634,578,722,664,630,660,650,814,882,814,1080,610,308
235,240,12,0,528,2836,7168,12420,29124,30184,15048,10436,8840,9264,10100,9244,9960,13260,19472,28612,17904,12328,14016,7512,2420
236,10,0,0,0,0,16,252,902,850,600,532,476,518,502,450,404,472,610,624,344,288,410,192,190
237,32,0,0,0,0,0,94,172,524,280,166,170,204,136,138,124,236,152,202,316,234,244,134,52
239,0,0,0,0,0,0,550,1158,2007,818,506,690,506,497,585,476,544,495,1447,719,422,732,428,214
240,55,0,0,0,661,895,1166,2282,1965,1817,1649,1537,1924,1994,1883,2255,2326,2364,2831,2322,1736,2671,2366,483
241,14,0,0,0,0,88,126,848,882,678,400,678,882,828,1116,1468,1614,1580,2022,2514,1662,2352,1584,480
242,164,16,0,0,300,760,1544,4908,5738,3348,2486,2226,2890,2734,2480,2728,3050,3844,4112,2846,2178,2924,1914,618
