클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,2314,1250,28,70,906,2440,2916,4944,5836,4782,4540,4542,4788,5694,6242,6814,7068,6576,6660,4966,4214,4012,3916,2294
1,4269,752,149,64,522,7304,9742,14870,22699,21289,18868,19377,20100,19891,20603,23669,24920,24271,27323,26656,25244,20973,19170,9914
2,789,120,0,2,206,768,2855,6689,5501,3441,2343,2407,2315,2255,2037,2616,3223,3660,4543,5171,3471,2738,2849,1711
3,400,8,0,0,221,966,1390,2937,2364,1867,1605,1580,2198,2045,2111,2461,2809,2604,2295,2278,1692,1614,1926,884
4,1512,786,300,164,1578,3856,4292,10398,15714,9932,6652,5358,5140,5726,4886,6164,7708,8606,11766,7328,5422,5848,6310,2888
5,20,0,0,0,0,192,162,222,768,447,219,201,221,317,187,252,313,253,379,249,170,159,85,66
6,99,0,0,0,7,387,822,1029,2643,1049,545,625,698,687,914,1866,2153,1085,1347,1111,1151,1005,909,448
7,1,0,0,0,0,62,190,401,582,366,155,194,278,332,275,349,489,480,728,590,527,353,415,283
9,90,33,0,0,165,267,1025,1770,2527,2061,1814,1517,1995,1970,1987,2441,2134,2868,2214,1630,2183,2723,4142,868
10,113,27,0,0,161,501,1108,2838,2110,1392,697,478,570,489,319,385,307,243,590,668,406,359,363,270
11,200,2,0,0,488,304,592,2582,2352,1798,876,950,1346,630,460,672,2410,884,1480,2214,1542,1404,1164,568
12,2538,111,0,0,2623,5810,9801,27585,27278,19189,17803,11727,18324,19881,15289,19430,26859,31833,35619,38711,23613,19634,18410,10881
13,81,0,0,0,45,184,225,869,773,325,374,270,306,419,315,689,1131,660,545,467,321,326,298,175
14,4,0,0,0,0,0,174,252,870,360,552,398,398,482,318,424,788,644,518,284,256,276,258,198
15,0,0,0,0,0,76,758,2054,958,1028,700,738,682,252,376,460,524,710,1274,1552,1278,1038,1014,340
16,42,0,0,0,386,732,702,2102,6626,2684,2172,2180,2318,2394,2594,3344,3580,1890,2206,1594,1266,1420,1226,728
17,340,92,70,68,1597,2018,2078,6100,21193,8940,2987,2507,2407,2630,2678,3271,3884,6799,12738,3668,2830,2802,2013,728
18,0,0,0,0,0,0,512,2040,2650,1238,384,510,540,484,526,468,550,718,1158,696,578,528,484,206
19,160,0,0,0,12,149,327,2015,2383,1493,930,948,807,930,931,1157,1105,1316,1826,1207,894,1147,822,244
20,0,0,0,0,0,0,134,299,367,212,66,54,69,103,47,35,10,17,32,33,34,42,28,29
21,2087,1116,703,566,5610,4848,7540,16424,24892,16389,12580,12281,12463,12729,12464,13374,16043,18518,24114,13458,10515,10527,8898,3411
22,18,0,0,0,0,242,392,678,686,416,206,214,132,94,80,138,156,118,136,152,48,6,12,12
23,652,93,0,0,1008,1446,2881,7053,7525,4387,3797,4085,4433,4439,3984,4917,6322,4467,4801,5127,3666,2852,2788,1648
24,132,0,0,0,0,398,1126,2958,4042,2700,2036,1860,2048,1970,1912,1974,2472,3036,3332,2614,2150,1882,1954,1028
25,16,12,0,0,2,8,12,26,40,30,10,24,22,38,50,52,82,86,164,90,62,42,94,20
26,0,0,0,0,0,74,346,742,1284,1186,952,716,818,872,808,796,994,1130,1560,1182,944,832,590,346
27,0,0,0,0,0,0,346,448,434,428,140,124,128,166,228,182,194,280,648,420,364,436,376,240
28,0,0,0,0,0,8,126,534,478,356,38,28,24,148,158,304,538,326,594,692,628,580,538,264
29,19,0,0,0,0,129,508,1827,2224,857,557,526,562,572,609,543,677,790,1035,917,620,570,512,365
30,2381,63,312,168,3225,4929,8006,15550,18313,14126,11861,12355,13714,13986,13550,16324,18051,18811,23103,22099,13866,12524,11299,7225
31,993,313,40,2,149,778,1748,4004,3850,3491,3520,3407,3804,4259,4289,4761,5435,5220,5773,5193,4161,3980,4142,2629
32,0,0,0,0,0,178,144,346,1066,1786,852,250,294,638,566,322,316,752,1094,542,106,84,74,70
33,432,3,0,0,1362,2512,4902,10858,7303,6469,4618,4076,4609,5347,4510,4609,4887,4527,4953,5437,3696,3759,3460,1939
34,87,31,59,51,210,476,393,766,2075,1799,1019,671,534,638,583,655,820,920,701,405,227,215,138,55
35,3895,305,0,0,4445,30570,61860,150175,261110,160785,72425,53430,56820,59240,58390,68225,95730,144970,173360,132535,91750,80510,61945,37270
36,262,0,0,0,228,1648,3732,7804,5676,4436,2178,1672,1960,1628,1766,1266,1948,2484,3662,4252,2230,2304,2342,1560
37,2329,313,0,0,2706,4562,8301,23063,24779,14367,13112,10734,11608,12168,11916,14429,16673,18297,19898,14261,10674,10984,9123,5300
38,920,122,32,0,1394,1390,4722,12110,14106,7418,4670,3896,4280,3922,3794,3806,5094,5660,8252,6334,4140,4282,3844,2362
39,232,54,1,0,85,463,823,2001,2777,1431,888,773,809,786,598,671,1179,3141,1891,970,701,665,694,485
40,572,60,2,0,152,896,3604,9696,9056,4002,2932,2188,1898,2410,1760,2392,2632,2988,4638,5484,3724,3024,3208,1896
41,0,0,0,0,0,0,25,101,1,3,13,41,40,21,49,5,31,39,18,13,13,31,31,1
42,62111,15722,8806,7630,6608,53032,102921,248598,340151,304584,221515,213108,230069,264614,240303,272258,330372,371119,438095,336469,289233,310961,316778,190988
43,54,0,0,0,0,42,766,1684,1458,1052,722,614,524,638,792,972,998,958,1340,1208,1006,960,920,486
44,17,0,0,0,0,44,111,247,170,145,129,141,127,145,193,195,166,162,151,131,143,121,111,43
45,42,0,0,0,248,714,1036,2076,2622,1696,1326,1282,1518,1732,1694,2104,2496,2958,2664,2128,2010,1890,1286,692
47,460,72,0,0,668,1094,1936,5104,5966,4072,2748,2350,2736,2848,2542,2950,3420,3342,3930,3646,2540,2260,2148,1416
48,1379,164,64,92,1623,3297,6526,16746,26095,10869,7516,6805,7092,7462,7032,8448,10346,12394,15360,10698,7573,7692,7678,3480
49,575,146,0,0,336,1169,2989,6011,5502,3721,2995,2582,2673,2822,2622,3088,3418,3640,4159,4570,2996,2517,2164,1332
50,94,5,0,0,0,41,210,1837,1071,314,314,202,231,291,230,546,573,261,428,315,232,215,148,133
51,484,0,0,0,16,1480,5396,27652,12268,8424,4084,4656,4840,4092,5924,13756,8968,7436,8536,6732,4972,4672,4392,2280
52,179,24,0,0,2,64,171,592,1866,465,206,85,40,98,70,107,348,657,1739,176,62,44,81,168
53,5,0,0,0,0,123,296,779,859,615,523,343,524,639,641,391,326,580,787,686,379,395,314,161
54,12,0,0,0,0,0,1038,1334,3088,710,864,688,1108,664,1136,724,1080,1210,1268,1176,814,840,768,602
55,433,13,0,0,187,399,1468,2948,2515,1189,964,846,852,907,809,838,1231,1161,1196,1340,1072,1027,988,723
57,484,0,0,0,40,656,1378,3260,2660,2866,1876,1640,1828,2000,1466,1792,2320,2214,3368,3092,1990,2006,2176,1564
58,278,0,0,0,0,350,520,1612,942,472,440,230,274,302,282,238,398,594,902,842,770,766,1064,716
59,18,66,74,116,108,190,100,286,138,84,142,220,272,208,234,314,308,352,526,472,426,412,480,228
60,1760,400,163,148,893,3732,8334,18423,27348,18337,11651,10493,11060,11030,11098,10871,11964,13956,17323,13502,10381,9260,8915,4956
61,0,0,0,0,0,0,157,207,280,255,226,132,213,172,203,243,222,265,339,142,105,22,41,0
62,546,10,0,0,30,263,2664,8050,10903,8037,4505,2628,2830,2864,2748,2423,2412,2626,3105,2694,2304,2662,2658,1669
63,288,0,0,0,0,323,318,720,1546,1646,1331,876,917,1491,1480,1819,2015,2158,2210,2508,2601,2795,2637,1514
64,0,0,0,0,0,0,120,642,2346,474,234,154,272,200,372,322,240,366,358,286,124,132,144,76
65,2032,303,370,220,1428,3629,7091,20780,35479,18320,11651,9263,10968,10073,9054,10953,12996,17493,21033,15135,10026,9745,9340,4985
66,810,315,21,0,2,547,592,859,2021,1447,1375,1152,1329,1432,1262,1734,1767,2554,2631,2149,1730,1747,1519,966
67,768,175,0,0,1051,1903,3883,8996,9690,5741,3671,3500,3591,3851,3569,4017,5131,5995,6601,6086,4134,3395,3135,1757
68,4161,235,131,241,970,14580,39463,85847,108403,73502,38622,29578,28433,25861,24844,33549,40178,51931,74710,69872,49665,49302,47933,31905
69,8691,1176,544,558,7028,21684,36336,71518,81736,57542,46186,42148,45308,49761,52191,59615,74568,80308,97921,92448,71134,66098,61658,36637
70,250,6,0,0,566,1276,1566,4180,2870,1758,1400,1154,1402,1110,1236,1534,1190,1064,1412,1232,784,758,1258,822
71,34,0,0,0,68,68,194,840,828,624,440,476,600,424,554,638,738,668,716,412,330,392,288,112
72,0,0,0,0,0,22,243,843,1213,872,669,460,295,316,500,60,206,299,433,45,115,179,223,101
73,827,65,0,0,942,932,1678,6029,6324,3128,1810,1469,1701,2032,2158,3119,3323,3237,4365,3091,2224,2289,3137,1461
74,136,6,0,0,15,154,550,1470,2094,1431,1323,1056,1346,1164,1299,1217,1339,1050,1062,886,760,698,525,315
75,0,0,0,0,0,75,10,74,96,29,8,17,5,2,2,1,15,19,16,11,3,8,5,5
76,303,71,36,28,15,45,203,560,640,391,341,456,612,599,831,1191,1508,1317,1872,1633,1235,1307,1198,688
77,120,172,124,108,70,622,684,1246,4218,3092,1464,692,1042,1272,1208,1104,1488,2042,3352,1532,1064,1138,1000,346
78,1347,0,0,0,0,519,2692,6052,8875,12224,11276,9709,12012,11620,11582,11914,13586,15236,15248,11815,11650,12273,10859,7134
79,200,2,0,0,36,248,346,1386,904,836,846,610,720,764,716,1112,1376,1300,2120,1750,1128,1128,1100,510
80,50,0,0,0,0,466,258,818,1046,614,100,64,110,86,74,148,188,114,472,484,438,406,570,534
81,148,0,0,0,0,322,1874,4304,4156,2812,1932,1754,1734,1808,1704,1992,2546,2364,2388,2376,1612,1224,1162,856
82,3177,304,196,139,992,2660,7139,19555,22990,24468,16713,14721,15658,16280,17052,18913,22143,23759,30775,28570,20135,20457,18898,10537
83,128,1,0,0,63,305,606,2247,2979,1833,1698,1555,1927,2139,3012,3544,3766,3777,2639,1690,1260,1217,1143,741
84,102,0,0,0,310,462,650,1662,1550,612,342,270,212,378,336,1024,1166,860,1130,1212,1134,1106,1056,544
85,181,0,0,0,2,490,1119,3722,3732,1919,1148,1105,1019,824,982,1096,1195,2073,3472,2796,1724,1725,2408,1032
87,92,2,0,0,54,272,654,1966,1778,992,824,902,914,994,1070,1412,1524,1288,1440,1038,834,796,890,258
88,154,0,0,0,0,262,1534,3700,7652,2126,1322,1508,1576,1340,1582,1168,1290,2162,2968,2938,2856,2844,2310,1376
89,11,0,0,0,0,24,74,506,371,83,96,97,12,48,26,100,83,78,141,77,115,73,63,66
90,504,93,0,0,293,655,1662,5089,3221,2438,1499,1384,1601,1570,1372,1664,2604,2647,3459,3121,2062,1871,1988,1178
91,282,0,0,0,316,724,830,3372,2972,1712,1440,1644,1880,1950,2962,3096,3892,3840,5172,4944,3128,2762,2608,1370
92,360,0,0,0,400,712,1494,5842,11348,6518,3228,2450,2246,2346,2080,1960,2576,2498,2980,2012,1648,1538,1506,682
93,78,0,0,0,228,2715,3391,7491,19401,12945,6248,2980,3396,2812,3097,3332,5244,7406,10212,3968,2737,3527,2239,488
94,344,48,0,0,93,222,587,4169,3077,1964,1579,1562,1891,2067,1920,2866,5177,2804,2954,2087,1589,1321,1655,778
95,120,18,0,0,202,212,300,1012,1250,1216,794,740,964,1166,846,1138,1004,1176,1420,1012,606,628,776,282
96,13,0,0,0,0,167,326,611,879,1284,483,287,400,361,346,365,442,671,1491,644,419,411,315,126
97,323,18,0,0,28,32,220,389,595,309,259,224,411,367,526,722,1065,1319,1906,2082,1374,1255,1371,789
98,186,0,0,0,28,386,702,2902,1678,984,672,532,932,856,1096,998,1278,1188,1770,2232,1828,1398,1206,790
99,0,0,0,0,43,364,357,431,452,309,379,237,187,369,415,314,260,325,291,417,192,174,209,125
