클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,2952,1180,44,78,856,2452,3094,4712,5696,4456,4588,4298,4606,5552,5932,6792,7032,7030,6418,5404,4406,3934,4278,2274
1,5476,1172,241,129,704,7164,9375,15536,20856,19483,17215,18426,18844,20425,20798,21922,24620,25230,26518,25716,26238,22994,21653,12318
2,723,96,2,16,106,622,2742,6857,5077,3203,2282,2195,1881,1996,2098,2472,3111,3205,3913,4478,3310,2556,2588,1816
3,262,8,2,0,229,883,1419,2557,2079,1674,1517,1785,2120,2148,2199,2145,2630,2371,2602,2369,1626,1591,1805,891
4,1370,710,244,150,1744,3862,4454,10128,15328,9084,6084,4770,4840,5300,4164,5484,6798,8420,10168,6888,5528,5632,6534,3286
5,16,0,0,0,0,205,167,254,649,341,222,236,221,219,289,336,403,268,334,225,179,149,124,75
6,81,0,0,0,4,379,745,1293,2835,769,623,655,600,666,801,2386,2804,917,936,961,1024,949,1166,507
7,0,0,0,0,0,48,145,454,513,320,211,198,276,296,366,402,475,413,549,608,567,404,395,303
9,98,16,0,0,84,250,960,1745,2289,1919,1528,1506,1715,1695,1858,2037,2452,2754,2038,1580,1844,2422,3998,902
10,79,34,1,0,166,387,962,2538,1744,1346,612,532,610,325,463,409,493,375,553,702,433,333,451,292
11,172,6,0,0,528,344,646,2796,2160,1528,982,606,812,498,814,584,2842,942,1470,1996,1506,1428,1238,666
12,2950,90,15,0,2887,4529,10132,26405,24614,20021,14656,10616,18970,17724,15171,19653,25286,29123,33399,35228,22248,18967,17588,10702
13,80,1,0,0,24,158,246,1127,837,337,307,295,313,389,326,691,1385,612,514,487,335,393,250,242
14,6,0,0,0,0,0,170,268,624,382,538,386,348,496,238,506,592,524,450,230,148,256,230,182
15,0,0,0,0,0,46,772,2130,924,1204,584,618,346,374,428,632,536,512,950,1336,1054,966,942,352
16,44,0,0,0,498,734,720,2256,6042,2792,2244,1984,2130,2152,2346,3344,4030,2148,1938,1436,1124,1464,1090,614
17,252,79,121,73,1577,2036,1915,5448,20052,8262,2900,2435,2359,2596,2551,2963,3255,6800,11770,3499,2693,2678,1911,886
18,0,0,0,0,0,0,560,2194,2488,1138,556,504,618,540,588,408,506,716,1098,758,524,378,444,200
19,134,0,0,0,10,153,359,1902,2393,1304,968,953,776,982,894,1129,902,1311,1717,1339,848,1156,814,318
20,1,0,0,0,0,0,77,263,326,220,101,75,76,91,61,25,30,13,3,18,23,35,9,34
21,2370,1214,923,690,5423,4671,6779,15959,22818,16336,12756,12171,12779,12341,11838,13527,15777,17649,21482,13280,10852,10326,9286,3990
22,12,0,0,0,0,144,406,790,552,316,180,164,168,178,66,134,102,94,86,108,58,2,4,18
23,807,63,6,0,915,1149,2815,7128,6667,4543,3841,3785,4527,4431,3300,5270,7159,4233,4560,4801,3825,3030,3036,1687
24,142,0,0,0,0,406,1232,3244,3932,2716,2036,1972,2120,2108,2142,2216,2692,3260,3358,2966,2112,1856,1800,1118
25,16,12,0,0,0,2,10,16,70,36,26,22,36,36,36,66,74,46,130,112,74,46,76,34
26,0,0,0,0,0,44,258,566,1026,1214,1026,832,818,934,788,878,1104,1196,1520,1160,956,850,680,288
27,0,0,0,0,0,0,386,574,392,304,156,234,108,254,202,310,294,380,598,586,390,430,412,270
28,6,0,0,0,0,30,172,476,362,310,70,4,66,106,250,408,386,272,608,706,658,612,666,360
29,31,0,0,0,0,121,519,1782,1947,749,573,505,595,563,505,512,555,738,916,950,621,505,553,472
30,2753,72,264,210,3627,4789,7781,15432,17071,14222,12157,12434,14395,13510,13839,16643,17662,18926,22549,20178,13083,12054,10958,7865
31,962,357,50,6,192,710,1983,4113,3482,3523,3754,3419,4123,4174,4354,5050,5237,5256,5526,5383,3960,3775,4142,2696
32,0,0,0,0,0,198,188,446,1166,1576,894,440,322,566,620,412,368,622,1172,442,256,42,72,82
33,2,0,0,0,0,9,489,1150,1439,642,547,423,349,428,325,283,290,285,322,153,147,130,153,22
34,55,23,46,63,216,382,397,881,2005,1546,853,651,619,602,652,728,798,905,731,292,248,226,136,71
35,3745,215,40,0,4775,26860,53235,138155,246190,148470,70930,51935,56670,57790,59215,68305,89870,135485,160355,125805,87215,76665,58695,36335
36,244,2,0,0,124,1488,3312,7202,5444,4108,2158,1754,1678,1814,1524,1250,1986,2090,3668,3852,2218,2282,2612,1582
37,2410,406,10,0,2538,4026,8279,22395,22346,13778,12060,10169,11508,11386,11913,14586,16664,16989,18257,14764,10269,10730,10188,5667
38,982,172,24,0,1390,1334,4690,11910,12538,6968,4416,3778,4106,3952,3366,3778,5306,5558,7284,5992,4246,3808,3716,2368
39,267,61,0,0,113,428,765,1863,2366,1173,805,736,647,607,581,630,912,2987,1604,818,699,586,767,478
40,604,70,8,0,178,808,2838,9000,8200,3524,2116,1634,1844,2108,1468,1924,2234,2330,3182,4366,2978,2496,2682,1960
41,0,0,0,0,0,0,19,98,6,7,17,31,44,72,58,23,32,32,8,24,21,42,42,12
42,61481,18011,11571,9590,8316,52696,103607,235263,315091,291886,198947,202510,221256,249116,235151,267120,301476,365813,409213,328538,275541,296436,307202,196980
43,74,0,0,0,0,18,742,1812,1458,1100,908,798,876,740,878,1178,1172,1120,1258,1292,976,1040,934,540
44,19,0,0,0,0,38,88,206,195,124,126,157,145,179,229,173,205,281,209,185,173,141,166,42
45,32,0,0,0,290,600,886,2172,2394,1638,1368,1242,1508,1506,1714,2004,2286,2822,2546,2050,1732,2118,1490,686
47,536,74,4,0,498,1074,2026,4798,5504,3598,2380,2554,2614,2778,2508,3012,3332,3376,3846,3616,2444,2182,2228,1516
48,1407,195,59,86,1401,2978,6721,16480,21800,9862,6577,5830,6789,7340,7041,7962,11083,11488,13827,9918,7245,7278,7390,3471
49,612,169,0,0,415,1120,2835,5625,5149,3625,2912,2622,2817,2849,2648,3045,3419,3739,3926,4501,2774,2585,2237,1275
50,81,11,0,0,0,50,277,2547,921,258,270,228,256,321,262,742,479,272,320,357,216,271,180,136
