클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
164,547,0,0,0,0,33,1193,2955,7822,5089,2364,1393,2145,2458,2152,2450,2494,3162,5389,5592,4522,4964,4946,3142
165,1832,438,156,0,312,1354,5456,10384,11912,6868,4456,3658,4454,4592,4536,6228,8446,8154,12830,11280,7376,6546,7300,4852
166,119,0,0,0,82,441,644,2608,1767,822,555,525,558,371,412,482,780,596,888,878,626,584,741,499
168,99,8,0,0,108,450,703,924,971,486,300,64,150,288,255,273,212,263,625,600,515,745,755,439
169,1314,346,374,412,1846,6851,13495,26041,33558,25656,17595,15859,15336,14730,15292,18306,21062,21588,29189,28495,21621,26112,26033,13437
170,896,272,280,244,1284,2124,2408,4428,4664,3208,2228,1912,3152,2352,2784,3624,2908,3160,4012,3468,3308,3100,2784,2072
171,224,14,0,0,26,136,828,3158,2872,2276,1318,1456,1330,1444,1608,1636,3368,1352,1502,1492,1140,1516,1192,916
172,140,5,0,0,7,1065,1593,2726,8142,3463,1534,1083,1548,1541,1364,1645,2164,2620,3671,2100,1801,1840,1869,690
173,295,0,0,0,138,580,942,2209,4445,7853,3695,2383,2488,2933,2979,3547,3127,4143,6122,6005,4538,4543,3784,1968
174,371,289,207,173,203,1296,1775,3024,4892,4038,3370,3065,3276,3234,2923,3064,3483,4184,4894,3535,2452,1905,1887,1023
175,405,31,0,0,3,215,745,3262,2904,1355,1731,1448,991,896,945,1008,1309,1776,3048,2675,1638,1561,1814,1050
176,0,0,0,0,0,55,234,402,799,561,490,350,232,226,161,348,347,265,570,127,65,137,84,82
178,54,0,0,0,18,116,272,2262,2750,894,590,710,876,790,772,2724,3520,1336,1196,638,430,462,312,82
179,2,0,0,0,0,62,12,12,32,134,14,30,22,84,142,4,48,26,184,230,34,66,36,108
180,91,0,0,0,227,398,551,1966,2277,828,587,540,703,774,834,1176,1561,1434,1932,2025,1445,1360,1333,760
181,16,0,0,0,68,84,142,444,580,566,500,396,480,476,332,370,432,446,472,310,264,202,204,220
182,10839,1071,404,370,7410,26310,61605,148055,154802,98291,64928,55849,59055,59712,56281,62928,79485,85475,118470,101172,71975,72109,77636,42744
183,2,0,0,0,46,46,136,74,226,132,104,106,72,50,116,138,104,122,98,96,42,64,24,12
184,962,70,24,9,327,1896,5074,11519,10877,8249,6994,6750,8640,9709,8119,8574,10948,12752,12540,9557,7531,8713,13101,3360
185,2844,102,0,0,237,3372,12631,24964,32866,22895,15800,12786,15832,15584,13256,15866,20212,26532,42345,42790,27898,26301,32137,19460
186,543,286,402,346,1083,2768,2347,5435,8598,9772,5384,2617,2703,2752,2682,3028,3391,4317,6778,4574,3757,4087,3681,2335
188,143,0,0,0,316,786,2457,5683,3906,2790,1849,1770,1573,1918,1746,2315,2373,2786,3775,3056,2250,2261,2329,1260
189,291,34,0,5,10,195,2230,3806,3581,2345,2219,2335,2962,3082,3254,3807,4714,5485,7449,6599,4492,4833,4732,3072
190,741,271,157,192,1344,1230,2935,7182,6447,3616,2338,2332,2524,2614,2582,2906,3368,5385,10307,10316,4845,4614,4396,3252
191,6,0,0,0,55,1044,2415,6367,6752,4262,2305,1948,1857,1627,1422,1335,1327,1725,1402,790,626,588,481,220
192,1356,666,370,194,496,2054,2126,5778,6714,5282,2994,3124,3758,4218,4282,4398,5976,7132,7026,4920,4012,4830,6598,2950
193,0,0,0,0,0,0,57,125,539,319,83,125,92,120,150,146,95,155,291,244,109,141,62,10
194,418,108,2,0,242,1908,4708,9308,10908,4894,3754,2588,2798,2736,1960,2836,3252,3624,4170,2516,3338,2048,3492,2336
195,2722,782,276,117,9022,7679,12089,23615,24546,16239,13503,13132,14323,12252,11910,14122,14630,15403,18146,15191,10076,8435,7906,4931
196,13214,766,306,196,5230,20681,47445,107059,107502,71945,44695,40110,43678,48752,40821,44736,55721,66775,93677,84527,63319,69343,69286,48068
197,0,0,0,0,0,0,750,1420,2824,2494,2226,2468,3914,3638,3468,3110,3138,3596,3958,2704,2260,1282,852,118
198,274,50,0,0,0,302,626,1556,3048,2334,1886,1798,2104,2592,2482,2904,3370,3320,3802,2528,1780,1870,2120,738
199,77,0,0,0,42,48,451,1315,1568,1338,1025,716,699,843,742,665,1016,1358,1743,950,554,403,555,395
200,8,0,0,0,0,2,440,348,744,634,786,734,750,812,706,850,826,528,404,258,166,130,54,26
201,63,0,0,0,0,62,118,344,350,161,168,284,356,434,399,494,617,734,1057,1101,879,800,759,475
202,22,0,0,0,0,752,1209,6881,6317,3062,2197,1913,1845,1890,2015,2438,3009,2741,3362,2063,1489,1285,1028,715
203,91,1,0,0,559,775,1859,5553,4371,2266,1506,1158,1418,1260,1179,822,949,847,1809,1686,721,942,1067,529
204,676,154,0,0,2706,2774,2727,3885,4052,4715,3712,3624,4461,4466,3851,4124,4796,5244,5194,4136,3849,3605,3033,1855
205,0,0,0,0,272,286,932,722,1712,1620,1252,1130,1280,1690,1686,2688,2858,3766,3936,3828,3034,2874,3382,2144
206,528,18,0,0,944,804,1556,2158,3892,3020,3138,2620,3008,3140,3158,3572,3718,3880,4692,4228,2758,2392,1622,1212
207,3020,524,370,468,5626,11410,15240,30124,37966,23584,17292,15788,17606,16862,16218,16054,18200,21010,27186,26304,17438,15852,14696,9078
208,169,29,0,0,0,65,328,1461,2091,1455,926,978,988,1052,1056,851,1140,1453,1596,1186,950,766,1035,743
209,64,2,0,0,148,779,2725,7023,9486,6716,4447,4255,4257,4728,4524,4711,5254,6667,7749,6061,3960,3172,3190,1066
210,960,0,0,0,1092,1230,2288,4774,5150,3324,3014,2338,3142,3084,3172,4272,4728,4238,4590,3836,3278,3390,3674,2456
211,1199,392,128,40,1382,4349,10039,24904,24558,12890,8664,7223,7325,6108,5837,6717,8359,11252,18200,20630,14631,14265,15393,9008
212,137,0,0,0,0,317,596,2469,2099,1207,868,159,465,655,235,703,2891,385,1219,1273,1086,1146,1280,952
214,156,0,0,0,0,591,1605,2316,5958,5448,2889,2433,3048,3372,3222,3222,3696,3906,5046,3759,2541,2724,2175,783
215,0,0,0,0,0,6,42,352,254,122,104,40,64,28,24,34,44,56,30,34,94,50,60,10
216,0,0,0,0,0,214,4169,9186,15744,12870,8378,7055,9183,8977,8689,10618,12919,16187,19650,15503,11439,12035,11814,7029
217,8089,771,345,300,4287,31482,56028,123994,167000,99056,68192,65942,71986,74610,70385,74586,86113,117710,164642,116951,85676,88386,91565,53067
218,0,0,0,0,0,21,51,331,122,15,22,12,27,96,118,206,321,350,471,504,252,343,361,174
220,530,412,190,80,212,786,1496,3434,7940,3672,2068,1704,1980,2176,2080,2556,3048,4746,6892,3802,2518,2362,2670,1378
221,204,332,184,98,230,1632,1618,1536,5068,3038,1274,1270,1408,1356,1274,1516,2548,3200,3580,2190,2192,2620,2934,942
222,236,0,0,0,4242,2670,3048,7495,7761,5861,6016,6167,7836,6825,6599,8929,9318,10242,10106,8540,7985,6257,5931,2607
223,664,176,0,0,864,1012,2428,5946,5434,4390,3352,4190,3284,3678,3074,3288,3460,3718,4934,4630,3186,2758,2686,1754
224,0,0,0,0,0,264,830,998,1408,1178,974,944,1086,1080,1236,1160,1458,1468,1810,1352,1130,870,644,338
225,20,11,0,0,13,193,428,780,1110,1121,817,798,902,1153,1030,940,1441,1025,1245,1140,642,663,986,338
226,213,24,0,0,72,289,605,1313,1030,1001,646,804,804,860,850,891,1018,1193,1735,967,835,681,739,480
227,1878,768,66,37,421,2973,7421,21370,23723,13987,9329,7977,8719,9294,9168,10374,12065,15857,20673,17765,12126,11872,11190,6298
228,234,14,0,0,279,588,1197,2592,2299,1096,1114,845,937,799,834,935,1325,1394,1899,2303,1792,1374,1232,773
229,162,0,0,0,216,176,362,920,2002,634,718,718,1030,902,662,1546,1634,1268,1394,1186,1220,1396,1040,492
230,48,0,0,0,178,588,835,1298,1272,1748,1621,1685,1991,2028,2262,2458,2547,2642,2940,2628,2734,2416,1832,679
231,134,16,0,0,198,264,576,894,1270,1208,1376,826,974,1184,1024,1596,1716,1052,1114,808,788,914,778,270
232,218,0,0,0,0,509,2072,5794,3456,1995,1357,1231,1098,801,752,723,891,917,1273,2420,1557,1661,1943,1622
233,8,0,0,0,0,1192,2516,3688,5788,3968,2516,2244,2372,2432,1920,2296,3088,2496,2320,1976,1168,1000,876,336
