클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,1002,256,8,16,732,1668,1952,3098,4188,3290,3522,3648,4114,4900,5138,5338,5086,5210,4968,3700,3046,3426,2894,1800
1,2261,206,0,0,433,4240,5990,9375,14415,13604,11052,12621,13903,15056,15444,16219,16504,17525,19139,16499,16327,14634,12412,4879
2,108,2,0,2,242,474,2034,3866,4042,2066,1602,1614,1752,1646,1730,2090,2016,2226,2866,3276,2076,1986,1922,730
3,98,0,0,0,193,586,1130,1831,1375,1451,1119,1190,1571,1936,2017,2091,2194,2184,2173,1841,1330,1510,1358,564
4,812,310,216,32,1630,2810,3268,6136,11040,6772,4936,4384,4662,4876,4608,4472,5138,6144,7066,5940,4838,5376,4492,1672
5,6,0,0,0,0,15,71,123,317,314,220,177,213,208,203,114,180,201,180,171,105,79,143,58
6,18,0,0,0,4,394,688,1497,1356,606,270,350,530,354,595,517,637,802,893,1100,859,1083,796,304
7,0,0,0,0,0,52,116,278,322,331,142,185,262,267,266,269,345,330,378,510,384,429,404,133
9,39,6,0,0,66,169,656,1236,1899,1599,1275,1297,1366,1608,1605,1632,1538,2239,1698,1523,1507,1972,2575,445
10,39,6,0,0,118,409,623,1857,1420,971,512,462,437,453,360,422,354,224,556,699,335,420,462,181
11,70,0,0,0,458,508,676,1640,2206,1580,820,546,1538,1220,360,382,600,706,1368,1672,1452,1374,1106,466
12,675,15,0,0,2456,4188,7439,21211,24397,13570,9485,8759,9386,10743,11001,13057,15606,19090,28998,31201,20958,20675,16085,6909
13,37,0,0,0,13,105,132,349,451,254,227,259,324,288,270,244,326,317,362,332,288,305,269,119
14,0,0,0,0,0,0,78,108,288,194,86,158,132,192,210,170,178,296,246,108,92,102,98,40
15,0,0,0,0,0,48,498,1276,1156,932,470,380,216,342,370,442,208,366,896,1284,900,834,766,212
16,2,0,0,0,410,572,322,1266,2814,2148,2222,1776,1960,2080,2308,1578,1696,1470,1608,1268,1028,1234,964,312
17,128,36,73,47,1106,1705,1459,4580,15890,6401,2834,1935,2164,2325,2395,2639,2839,5102,9638,3181,2711,3246,1732,618
18,0,0,0,0,0,0,300,1374,1828,828,524,410,530,408,546,506,490,526,966,642,494,468,372,96
19,18,0,0,0,4,154,336,1174,1730,954,648,604,718,573,664,847,693,816,1284,960,688,911,670,110
20,1,0,0,0,0,0,73,215,249,203,93,81,52,72,97,19,24,31,29,11,47,18,24,40
21,1414,522,351,227,4401,3085,4959,11341,18061,12763,9482,10241,10613,11114,10567,11834,12428,13588,16931,10379,8354,9177,7062,1872
22,76,0,0,0,0,90,282,654,580,444,184,234,212,164,140,172,154,98,166,72,12,26,18,28
