클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,2810,1308,64,80,838,2384,2926,4404,5784,4568,4596,4630,5284,5924,5876,6936,7180,7226,6642,5116,4192,3978,3988,2284
1,5289,935,194,74,854,7649,9850,15454,21160,20450,18848,20036,20957,21972,22502,24281,25109,25702,27502,27419,27232,22872,19351,11376
2,718,114,0,6,122,784,2838,6277,4772,3311,2348,2306,2116,2289,2089,2645,3207,3530,4253,4614,3241,2479,2886,1800
3,316,2,0,0,231,808,1405,2331,2105,1958,1705,1656,2409,2221,1988,2656,2321,2474,2527,2284,1844,1673,1830,859
4,1492,748,346,172,1918,4168,4446,9418,15256,9522,6326,5588,5496,5680,5058,6002,7414,9072,10712,6932,5494,6308,7272,3554
5,21,0,0,0,0,169,146,237,649,357,264,269,261,293,198,237,290,259,241,268,220,170,101,86
6,60,0,0,0,2,376,715,1061,2330,759,328,921,779,886,987,1992,1798,1248,1204,1301,1071,914,997,469
7,1,0,0,0,0,52,145,469,514,322,153,218,269,370,384,381,494,456,613,656,538,419,466,297
9,111,40,0,0,127,280,828,1723,2202,1760,1594,1582,1796,1943,2134,2206,2256,2825,2080,1769,1955,2386,3620,828
10,76,26,0,0,180,461,968,2438,1782,1374,772,643,498,428,450,356,362,436,456,732,410,405,444,289
11,232,2,0,0,472,354,642,2488,2364,1766,1568,940,990,716,488,534,1966,928,1368,1916,1534,1480,1256,712
12,2730,81,0,0,2480,5682,9636,26045,26037,19488,16151,12589,18195,18484,15612,18949,27428,29106,34445,35647,23774,20154,19143,12055
13,67,0,0,0,30,167,243,1131,778,316,390,304,316,409,296,681,1217,702,464,472,326,333,321,185
14,10,0,0,0,0,0,162,244,588,364,462,344,382,588,324,524,516,486,496,238,242,242,262,194
15,0,0,0,0,0,60,702,2206,1026,1114,614,618,506,600,592,584,582,450,1100,1402,1048,1036,1004,394
16,48,0,0,0,438,634,718,2420,6172,2980,2566,2048,2152,2302,2550,3418,3606,2110,2160,1314,1398,1584,1340,706
17,295,66,75,54,1473,2019,2102,5527,19080,8435,3412,2353,2613,2691,2521,2921,3233,5846,11064,3313,2720,2858,1969,946
18,0,0,0,0,0,0,528,1908,2538,1146,490,542,554,630,578,556,656,732,1002,688,574,338,396,222
19,152,0,0,0,52,198,399,1776,2316,1406,1000,884,782,980,945,1134,1228,1242,1828,1166,775,1178,845,318
20,1,0,0,0,0,0,109,276,358,258,114,107,91,90,63,39,18,5,42,47,28,40,13,50
21,2142,1275,908,822,5445,4757,6634,15663,22680,16272,13579,13005,12564,13202,12363,14327,15673,18296,21497,13343,10599,10140,8778,3837
22,14,0,0,0,0,194,444,660,524,380,156,130,146,112,62,102,168,124,164,138,52,52,8,14
23,774,87,0,0,963,1361,2770,6830,6989,4840,4301,3814,4789,4463,3628,5067,6388,4522,4795,4839,3662,3231,2766,1843
24,148,0,0,0,0,318,1154,3146,3970,2752,2178,1958,2178,2220,2122,2218,2684,3036,3342,2978,1980,1820,1690,1214
25,12,8,0,0,2,4,4,6,56,26,14,38,36,32,62,58,58,62,150,94,90,64,68,44
26,0,0,0,0,0,86,262,760,1142,1260,926,820,838,1016,834,1068,1200,1232,1678,1168,900,960,768,340
27,0,0,0,0,0,0,360,520,392,350,170,228,172,268,284,258,256,294,546,572,366,414,360,294
28,4,0,0,0,0,8,174,494,500,328,36,38,148,122,174,442,470,486,684,730,692,642,630,306
29,24,0,0,0,0,110,509,1817,2018,885,645,575,582,612,534,555,634,771,890,947,599,544,489,457
30,2653,93,279,162,3672,5244,8157,15352,17455,14069,12516,12650,14335,14394,13913,16683,18254,19082,22313,21371,13711,12872,10992,7578
31,1028,398,48,4,139,691,1884,3790,3404,3436,3549,3396,3975,4247,4125,4875,5100,4931,5500,5232,4039,3789,4006,2732
32,0,0,0,0,0,202,130,414,1114,1408,882,432,416,550,512,366,302,616,1052,460,124,90,202,48
33,3,0,0,0,0,10,460,1208,1483,693,492,452,369,426,336,314,215,299,296,153,132,79,137,11
34,47,39,63,85,233,409,418,860,2142,1449,987,827,631,620,606,629,825,971,780,370,255,190,169,115
