클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
0,11128,250,0,0,255,19285,67193,159025,168709,103371,82071,75793,79388,81062,82335,92200,108437,125364,155790,118262,77256,68651,59379,32125,37.640620757407405,126.91827496666666
1,18740,1538,0,0,232,29411,79991,192803,402005,255685,193087,174848,176510,196652,192247,203691,235607,292774,376407,224248,170405,151849,120686,62634,37.554672516857146,127.00978886571428
5,4053,0,0,0,9,8688,30199,77626,89514,50810,41507,39422,43808,44018,43821,50465,59318,65609,81073,58590,38024,33940,32310,16191,37.549852478630136,126.84327391369862
6,4074,1,0,0,20,4540,41643,103937,219015,131378,86943,76922,80041,91877,89101,95893,117605,172796,211482,108084,72011,65989,48728,19088,37.48650292229167,127.01878307708334
7,7721,0,0,0,30,12346,47045,118212,216063,118644,77257,74355,75590,78465,72589,81716,97346,131951,194364,105386,76038,72348,59241,31771,37.53856653323529,126.94656868235295
8,5899,69,0,0,34,10978,44952,95175,149548,111295,91486,81536,80477,83167,82320,93895,103276,123425,152834,103046,74973,61007,47641,22694,37.540276871509434,127.09157076037735
9,4751,8,0,0,65,10848,31247,85847,102379,58866,39754,35323,36965,36576,35233,40443,48100,57833,84602,64440,40808,36343,31218,16632,37.59379516368421,126.94136173508771
10,3291,157,0,0,19,9974,28906,68647,83053,42897,27455,25505,28552,27872,27251,32798,41476,49612,64502,45937,28423,23733,20202,11817,37.49099402638298,126.83816765531915
11,7490,268,0,0,24,15888,49278,125427,133586,73630,52144,49508,49814,52107,48394,56418,68194,83204,98105,76264,47922,41258,38096,21181,37.618257858250004,127.08888587250001
13,3403,3,0,0,3,8700,17768,46291,57677,34849,27562,27361,29861,31230,28740,30129,37255,39723,54840,37777,25734,21697,20178,9536,37.545206293142854,127.14775069142857
15,3708,52,0,0,15,4627,13202,36819,60995,32439,29414,24809,24293,29745,27532,26265,37728,43776,52152,33327,23705,27502,21595,13236,37.59496507482759,127.03444572931035
17,15059,458,0,0,132,22606,63126,162840,264762,141568,93299,91951,98860,100944,96075,108798,132783,190704,265710,162414,117828,112655,98801,57541,37.53180331842105,126.90143844035087
19,3502,1,0,0,17,4661,27773,62848,75849,51643,39492,36606,42724,48206,46141,52400,61699,76969,77477,52156,33890,35716,49088,11926,37.49748133567567,127.0662759027027
20,3844,3,0,0,51,7483,19610,49597,75802,48931,33878,30093,31002,32264,30604,34517,38868,45698,62332,42480,31003,26901,22246,12680,37.48661260913044,126.97160574492754
21,13449,42,0,0,100,26729,62205,145040,189534,127524,92504,90498,96065,99459,96685,108311,128990,147486,198555,152827,106456,94393,83769,51843,37.63763869479167,127.02500148541667
22,5409,0,0,0,23,13988,34308,70877,103242,62892,45459,40729,45161,44244,43356,51089,59049,69890,94738,72038,44375,39325,32607,17339,37.581115417826084,127.08651137173912
23,15552,756,0,0,157,14055,67099,158235,293413,269637,158228,134694,143632,153972,156946,168401,201760,286779,382042,240842,163394,157220,132232,69022,37.50451202065217,127.02470427608695
25,11435,159,0,0,61,21264,71654,175629,293135,140507,92540,82391,87675,90982,87069,97939,123164,166573,249780,144550,91224,81754,68977,38421,37.567475747391306,127.05770306304348
26,17865,909,0,0,94,22082,91275,207355,540605,360220,225933,214800,235038,266111,278760,313369,355315,467960,658957,383268,269232,228880,156522,69245,37.54302093014493,127.04969984782609
27,6149,241,0,0,68,19409,67382,137617,166896,108552,107482,116999,127961,128492,129193,134948,139121,164611,182520,117682,78090,75618,67204,31691,37.56186748842105,126.80779377017544
29,16422,0,0,0,2225,57306,135938,445551,895358,495904,208475,178282,191530,194615,193187,220593,285012,559149,756389,371879,225732,187525,138661,71629,37.48156954803279,126.88153083606558
30,198156,10762,0,0,18542,332790,1069025,2687778,4331172,2993611,2216248,2170615,2286444,2358549,2268087,2602243,2894723,3639415,4351061,2766336,1928769,1800636,1405075,763726,37.5476151796,126.974896176
32,8245,4,0,0,106,20600,47592,114238,144677,86094,58922,56618,59882,62325,58963,68942,81130,93809,126759,92834,59275,53583,45354,26126,37.59112262423077,126.90973762884616
35,7403,22,0,0,25,13184,48369,106562,170991,103144,80255,76116,86825,95633,93596,107885,124388,142306,163119,117022,92162,87065,69017,29373,37.51344702022727,127.12093440227272
41,12077,206,0,0,152,13918,36169,52178,98520,77522,59656,57471,63087,74688,71448,87170,113017,129405,149132,103674,80449,76424,75007,39174,37.53271991566667,127.00123545833334
44,4389,0,0,0,5,6915,17097,40236,76310,61641,49488,53571,60058,67175,62818,67946,72032,83273,99424,72315,49926,44682,35416,19900,37.556954193174604,126.9028902968254
46,2121,0,0,0,16,6969,16251,43065,50464,28250,20442,20461,21483,20816,20122,24703,29366,29879,35134,28045,16626,14914,13076,6997,37.61344567472727,126.91255202363637
48,8362,452,0,0,19,5668,33453,78108,154191,125217,108701,111349,120249,140874,143107,147910,162236,195991,213066,137269,103985,124643,116439,44592,37.580735432790696,127.0001542372093
49,2212,52,0,0,11,4235,26667,101576,215829,74998,46291,47336,46052,49917,50013,54013,68637,107684,160304,53523,41074,37874,26917,11114,37.5652887225,126.96507205833333
53,2991,63,0,0,11,2930,19579,57817,123408,90809,51554,52853,55097,59893,56818,67345,82088,115230,155595,79656,58633,53794,39629,17577,37.5247511034375,126.964399584375
56,13786,1675,0,0,166,19975,90004,199938,331901,220923,156773,145881,160549,174697,170562,192388,217288,277526,367631,209181,149681,128049,103540,53073,37.490573859240506,126.98780050886077
57,2738,0,0,0,18,6703,18819,51206,79163,42417,30584,26152,28375,30687,28831,33393,37833,49807,67060,39342,27142,23757,19654,9937,37.53036048576923,127.1178868923077
58,4989,546,0,0,120,7240,41531,110958,191471,118779,77135,73637,72547,76708,80274,92580,101849,136689,172067,90717,62867,58367,44567,18290,37.48782478666667,127.05417353
59,11757,56,0,0,242,27370,67342,152501,167368,106038,78744,74340,78331,75901,73756,83633,98105,112965,145765,126631,82893,71547,63634,38512,37.65498922236364,127.03409130545454
60,4783,1,0,0,14,13126,32969,80389,80900,46229,34409,33886,37877,35445,34297,38971,44243,48588,66607,58922,34543,28581,25899,14955,37.66397454109091,127.06224284363635
61,2563,1,0,0,4,4741,15714,41148,67568,40445,28023,26256,28149,26821,26618,29286,32633,43006,59820,34578,23309,21045,17192,8810,37.550828514375,126.9312353375
62,17694,211,0,0,347,37650,73184,181016,266808,167044,108087,96003,102969,104195,102769,115777,132609,159968,218946,164429,114989,110352,97276,56641,37.48636727808511,126.9095826787234
63,7224,74,0,0,41,9694,59029,189419,427678,344871,152901,104651,103918,119724,114798,127107,153217,296442,352440,201089,117092,104714,72724,31023,37.4963395492,127.03822166399999
64,3520,1,0,0,5,6347,41295,75512,159839,107068,50671,39607,42204,44837,46614,51972,65862,94427,129906,71116,41880,37056,29288,10358,37.52171048466666,127.05118649333333
65,83143,971,0,0,417,91472,420628,1027361,1623882,1190860,918562,918151,972941,1038018,1063060,1199690,1379569,1701803,2027666,1365739,1044914,959465,770660,344714,37.513895768163266,127.10329941632652
66,3756,0,0,0,20,11098,25571,62198,96761,55593,44902,44271,46982,48843,50512,58601,63413,70086,88113,58144,40304,34241,27939,14806,37.55576289518518,127.09071542777777
67,6843,1348,0,0,56,12211,41959,95308,82829,47406,35983,30534,36234,36135,34427,42414,44831,60529,81748,62425,37027,32550,27733,15759,37.5576549290625,127.16898055625
68,15390,1036,1,0,238,21456,131391,411760,1006258,545403,316488,311171,301497,341833,342397,369037,436902,667367,936691,435016,367858,317763,224070,96788,37.568107142830186,126.97896648301887
69,6143,1,0,0,46,7275,18459,50193,95423,58498,60941,47951,42653,50700,51193,48385,64123,76559,78711,55529,41365,39722,35624,22452,37.49485013775,126.95618514499999
70,18552,1702,3,0,120,17697,57097,137927,207320,151566,118515,133354,133139,138325,143343,148562,174828,209271,232113,167786,129494,122740,106763,60742,37.591749831451615,127.01025897258064
73,9651,28,0,0,3080,29535,76739,169254,253698,205026,210504,237189,246111,255677,270975,265591,270345,263420,278355,179573,122804,102037,71734,39210,37.58094735652174,127.04217352391304
77,18712,520,0,0,1502,110812,115304,245836,399778,271562,217712,210458,210468,208138,205830,227886,259002,311122,336766,218882,169176,175250,150606,74598,37.4935628526,126.89221596200001
78,4580,0,0,0,796,16580,33484,87479,123590,59153,37643,33896,37828,37003,34887,40371,49437,71525,105514,56542,41955,41407,32660,18466,37.52500320193548,126.91601253225807
80,2247,0,0,0,17,4827,13542,34980,43846,25030,18825,17556,19248,19348,19386,21191,29501,31493,37817,28855,17702,15015,14366,7147,37.5036343647619,127.13612002857141
81,53636,2676,6,0,776,45152,105482,245414,471046,344730,278482,262140,294994,323124,329402,353578,411452,527588,653678,465438,372758,364822,327558,192178,37.53818672980769,127.06490750576924
82,6280,0,0,0,59,11503,35809,94159,107592,67976,50476,48628,54125,56488,51901,60183,67929,75044,91199,71011,46724,41066,36350,20270,37.635783545555554,127.06852723174603
83,6276,1,0,0,85,18660,48360,118586,139596,95248,73157,71211,74366,78830,79009,92792,105038,114973,144677,108850,78210,61671,51919,28184,37.614186668461535,127.03004041384615
84,2480,14,0,0,55,4213,14035,34064,54284,33421,26907,24804,27986,27821,26600,29386,32220,36947,46806,29521,20170,18413,15403,7657,37.569379049333335,127.04205000222221
85,11878,358,0,0,333,33786,73585,197071,217211,119454,83052,77319,84086,83208,82167,90730,112365,141309,191742,137399,86922,77745,67977,39344,37.519432886326534,126.85707796530612
87,4935,0,0,0,120,8224,24557,68512,96240,57223,40919,36979,39894,40240,40598,45890,55072,63647,84065,57556,40173,34217,29340,15804,37.548262028,127.0209717981818
89,11735,8,0,0,2802,27818,65352,146022,181056,106362,82719,80019,87224,87396,83859,95507,114646,134036,174503,131303,84718,75290,67654,39888,37.61243216935484,127.06163358548388
90,63700,2153,0,0,3898,104070,225588,501225,948026,745750,695118,730058,762411,823770,846286,870660,917537,1027979,1055700,752415,562302,498074,404093,233040,37.571771729375,127.014431603125
92,10097,19,0,0,343,16405,55558,161775,261481,132622,68552,59296,63641,65733,62210,71672,93881,159357,232138,125517,75522,69030,57484,32016,37.57561284787879,126.90239574545453
94,13286,0,0,0,66,28342,73166,174880,249314,168686,133122,131288,140300,150958,147214,163880,177120,194904,244184,173406,117370,98788,81376,45406,37.6101137506,126.93237207
95,14211,0,0,0,266,36802,84855,212259,299311,180218,113716,95828,109629,109656,101503,123830,152290,182140,224444,151620,101022,93223,78764,41703,37.45709766666667,127.14960633333334
97,10520,156,0,0,206,13571,75772,223187,487313,360556,195668,159626,165881,189925,179275,202129,243134,363858,475153,245886,159237,142012,114597,45982,37.50808201333333,127.04514200000001
