클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
0,9202,423,0,0,193,16119,54961,130153,140561,89130,71768,68801,75216,77262,77549,82674,94895,109099,140285,111086,71133,61507,52046,27995,37.640620757407405,126.91827496666666
1,13923,834,0,0,225,24519,62793,144629,332116,211677,147219,138648,148289,159852,155914,162949,189594,242234,326393,190450,138095,125952,102369,53127,37.554672516857146,127.00978886571428
5,3413,0,0,0,0,7312,24215,58690,72618,43879,36777,37105,41572,42434,41174,44443,48295,55029,73151,53223,34198,29231,28572,14143,37.549852478630136,126.84327391369862
6,3261,6,0,0,11,3769,35105,84855,193741,119630,86266,82121,88595,101863,100595,103562,118690,175338,206210,104762,67325,55650,48502,18264,37.48650292229167,127.01878307708334
7,6309,0,0,0,48,10509,36834,96666,191938,104260,66480,65631,67513,71575,66735,73568,85190,118186,179618,97539,67513,64142,50049,26863,37.53856653323529,126.94656868235295
8,5069,40,0,0,20,9442,36354,78164,131282,102324,87143,79934,80698,81162,81860,89446,96803,111571,137642,96055,69204,54368,42865,21100,37.540276871509434,127.09157076037735
9,3577,0,0,0,60,9037,25177,70441,86707,48307,33507,30791,32532,33342,32246,35123,41655,50676,77754,58091,35966,31087,26036,14138,37.59379516368421,126.94136173508771
10,2858,128,0,0,25,8312,23387,56249,67181,37004,24434,23464,25663,25396,24507,26516,33108,42274,57541,42172,25458,21174,17584,10357,37.49099402638298,126.83816765531915
11,6637,222,0,0,30,13169,39915,104074,105658,55460,40766,38037,42746,44156,40002,44858,52288,66775,84892,68868,42026,35158,32254,18445,37.618257858250004,127.08888587250001
13,3280,0,0,0,2,7434,14562,37712,51495,30738,25835,25767,27819,28868,28393,28158,34284,36374,52007,36558,24551,20197,18692,8960,37.545206293142854,127.14775069142857
15,2580,36,0,0,19,4205,10709,27750,48256,26656,18475,18319,20452,24366,21954,22648,28395,34741,39516,27027,17685,17877,15835,9591,37.59496507482759,127.03444572931035
17,11672,306,0,0,130,19547,51423,133330,230594,118736,78241,78829,86516,90293,86494,94053,113652,164481,237572,145003,102802,97482,84636,49233,37.53180331842105,126.90143844035087
19,2764,1,0,0,11,3812,21862,51642,71124,50781,38102,36474,46664,54270,45681,47602,52806,79414,76024,47502,30603,33393,51664,10586,37.49748133567567,127.0662759027027
20,3097,1,0,0,29,6119,16075,39600,63832,42581,28699,25860,27210,28011,27814,30532,33154,39854,55108,39000,26758,22967,19303,10938,37.48661260913044,126.97160574492754
21,10589,0,0,0,98,22649,50330,117154,158852,108018,79521,78457,86698,90338,89809,97231,113755,133094,177386,138899,93961,81883,71264,44152,37.63763869479167,127.02500148541667
22,4559,0,0,0,16,12667,27956,58855,87582,53989,38823,36019,40785,39658,40272,45368,50567,61842,84830,66503,40169,34644,28876,15380,37.581115417826084,127.08651137173912
23,13707,638,0,0,103,12003,56523,130713,258411,242721,145098,126814,137089,148530,153256,163712,189980,264441,356479,225192,151191,144581,122944,65217,37.50451202065217,127.02470427608695
25,9298,142,0,0,41,18346,59859,144977,259325,123286,80645,74183,79829,84583,80360,89249,112572,149597,228667,134422,81589,70960,60266,32386,37.567475747391306,127.05770306304348
26,13594,854,0,0,64,17952,74678,171920,478308,319531,187771,177596,202330,227962,243097,264934,298142,393045,565318,311646,211074,177773,122223,55624,37.54302093014493,127.04969984782609
27,5621,193,0,0,32,16880,56168,114163,148371,101402,97363,107237,113222,121884,126617,124567,130038,151860,174610,112362,80268,67492,60763,28194,37.56186748842105,126.80779377017544
29,13340,0,0,0,1641,50261,115408,382590,796471,445826,186077,155234,166992,175980,173873,193044,250633,496518,691910,345414,207768,169536,124188,62774,37.48156954803279,126.88153083606558
30,163870,8842,4,0,15308,272468,844420,2154981,3650170,2459518,1808389,1845467,2002419,2074409,1985092,2207783,2457733,3137741,3796286,2474853,1685364,1531151,1195419,634076,37.5476151796,126.974896176
32,7234,6,0,0,66,17468,38640,92157,121609,68172,49018,46983,50967,54509,50160,57591,66518,78766,108968,83101,51373,44952,38371,22068,37.59112262423077,126.90973762884616
35,6515,45,0,0,29,11064,40026,83036,140516,87428,67075,66087,78002,84553,84158,92315,98811,121088,149913,94406,84687,76960,66693,26799,37.51344702022727,127.12093440227272
41,8600,141,0,0,216,10677,28521,42821,75591,64366,47677,45358,49734,61630,60694,70711,93760,105763,127450,87805,68216,63839,60675,31509,37.53271991566667,127.00123545833334
44,3608,0,0,0,3,5739,13415,32130,67425,52912,39385,45933,52969,59627,57396,62606,66263,73854,91264,65338,44138,39414,31104,16729,37.556954193174604,126.9028902968254
