클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
12,829,0,0,0,28,11521,16758,49369,49813,23533,9226,6010,5747,4022,557,4377,9257,14211,33761,36784,20282,17748,20785,11611,37.5888206875,127.087305125
42,2885,0,0,0,274,8994,7568,27025,34967,69959,44619,46875,60058,62991,52786,39264,24077,23701,29340,7224,77847,147268,144058,1171,37.55686269777778,126.92373355555554
59,162,0,0,0,10,4729,7731,20451,28309,15443,6594,4532,4797,2963,1085,1106,1540,3591,17012,19177,10686,9966,12098,6055,37.56605097333333,127.08438716666667
68,247,1,0,0,181,35336,56221,168520,246349,129739,51546,33994,31609,20163,5550,13646,22928,61418,161058,168732,87379,73029,92165,50514,37.484008015,126.9298187
72,132,0,0,0,146,2018,18426,88693,202281,116433,37615,22311,13710,8154,4920,21348,29259,76231,146077,65573,61067,78933,61401,5027,37.56979148,126.98300520000001
105,1642,0,0,0,91,11908,18180,105802,110214,56700,31621,32010,21126,16643,16718,14088,22691,56972,79953,76987,67120,52881,40784,23855,37.51278817,127.10047643333333
109,158,0,0,0,18,7954,15744,37595,39779,18458,8620,7159,5973,4575,2506,1255,4038,4913,19589,27379,15882,16665,19647,9015,37.451568,127.159845
164,107,3,0,0,39,2052,4275,5090,35169,51790,23132,13280,10134,15723,7391,5301,13749,15941,15640,3624,30542,49103,42425,2877,37.555271555,126.93701925
170,1032,0,0,0,0,5886,10716,31238,24361,10952,5823,4329,4425,2992,766,1571,4000,7427,19078,20035,9311,9577,9944,6597,37.545548318,127.14289266
185,1,0,0,0,11,6997,20102,70365,58311,24168,12548,7443,7291,4224,1485,2260,7089,14464,45307,45673,23066,23022,25627,12453,37.604563434,127.0258873
187,111,0,0,0,1,503,690,1844,869,273,252,276,7,103,160,106,72,132,545,1308,619,524,745,538,37.539729,127.223427
196,7138,1,0,0,4020,31676,32859,95222,25680,15491,4778,892,3773,2298,2770,1191,2486,11578,40544,52951,9357,1113,31512,24032,37.507503835,126.891694925
213,386,0,0,0,3,5088,15891,38784,30621,13619,7612,6693,6266,3415,788,2271,175,6879,31665,32741,15926,13730,18336,9322,37.54929975333334,126.83635376666666
246,336,0,0,0,2,2351,520,17311,17109,7588,4154,2983,3099,2920,2606,4369,5189,5867,4016,9670,6249,5213,7575,2820,37.471016,127.126746
257,156,2,0,0,50,2965,1506,7173,63889,26434,2609,1920,2018,1900,3228,4600,7106,17575,47090,2811,1213,901,4099,4056,37.559621325,126.96425143333333
261,3,0,0,0,4,2262,1967,5529,8583,3857,1311,943,854,726,630,437,755,1646,6047,4690,3073,4005,4462,1911,37.566203056,126.97711092
279,85,0,0,0,11,2801,2169,9182,8672,4305,1588,1269,917,548,144,1451,1101,2882,8266,8620,4771,4282,4327,3041,37.440952,127.14759
