클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
12,519,0,0,0,10,9487,13829,41013,44735,22775,8388,4453,4506,3304,32,4561,7955,13252,33582,33850,19136,23392,11490,4776,37.5888206875,127.087305125
42,1651,0,0,0,235,6707,4606,22677,28257,55907,36174,31819,37367,41530,36951,25595,12257,5731,7326,23444,85117,109208,11565,1832,37.55686269777778,126.92373355555554
59,73,0,0,0,5,4100,6582,18754,24361,13546,5150,4107,3010,2365,1009,2082,2408,5229,16680,18063,9450,12877,6013,2846,37.56605097333333,127.08438716666667
68,230,0,0,0,196,29280,46809,142334,209480,110090,41442,27133,22188,14948,1807,14436,24674,56761,143315,143644,70308,97217,47396,23711,37.484008015,126.9298187
72,90,0,0,0,112,1612,15710,73147,158571,92424,31144,16693,10052,7599,3281,16935,24599,71599,130549,58348,60830,63066,12179,2323,37.56979148,126.98300520000001
105,1138,0,0,0,92,9635,12060,85492,92219,50349,22204,22637,14058,10545,15175,9419,24524,47908,69845,62499,66655,32779,14479,11429,37.51278817,127.10047643333333
109,95,0,0,0,41,7344,13554,30914,35380,17689,7758,6246,4532,3769,2067,1742,4862,6174,21501,25536,14503,20145,10035,4090,37.451568,127.159845
164,101,0,0,0,30,1591,3753,3385,24326,41701,19742,9801,8678,14373,6236,4649,14011,18683,2068,4592,37216,27896,5390,387,37.555271555,126.93701925
170,637,0,0,0,2,5062,9027,23968,20607,10115,5037,3141,4078,2343,763,1624,3122,5764,17851,18180,7160,12431,5788,3084,37.545548318,127.14289266
185,1,0,0,0,6,5553,14911,55873,50207,19503,10947,7142,6217,5408,2284,1818,4999,14442,44450,41826,20759,27256,12348,5073,37.604563434,127.0258873
196,3601,0,0,0,3328,25417,25978,72305,19753,14041,4792,499,4104,3980,2285,2521,800,7613,26617,40873,1452,20233,18453,11586,37.507503835,126.891694925
213,138,0,0,0,4,4321,12048,36418,30247,11598,5658,5229,4874,2328,75,1727,4477,8609,30778,29201,13462,16631,8530,4100,37.54929975333334,126.83635376666666
246,257,0,0,0,0,1752,278,13935,14500,9155,4402,2422,1733,2038,691,1712,1793,1414,6041,7936,4935,7476,2017,706,37.471016,127.126746
257,133,0,0,0,46,2348,1253,5040,50231,21045,1540,1738,2302,1356,3071,3821,4251,13762,38121,1953,1083,2169,1185,1843,37.559621325,126.96425143333333
261,6,0,0,0,5,1908,1576,3845,7838,3295,1580,1336,837,1079,455,313,1261,1796,5504,4270,2615,4942,1876,970,37.566203056,126.97711092
279,47,0,0,0,6,2523,1685,8146,7955,3836,1011,506,380,366,258,1699,1610,2554,7232,7372,3364,5458,2698,1219,37.440952,127.14759
281,16,0,0,0,0,2242,4067,16608,18678,27976,10174,7123,3599,4130,2783,602,1807,976,985,8522,18706,9576,1333,2337,37.524540255,126.876294
305,1748,0,0,0,119,10274,2637,24284,31902,19535,7802,8279,12795,16197,14507,15946,21202,33728,40938,17637,45499,34559,6064,4647,37.540408,127.069231
346,10,0,0,0,2,1301,427,3515,8319,7190,3861,2340,758,1772,633,1948,4094,6043,6766,1714,431,2317,1207,1065,37.521805205999996,126.90501986
350,3558,0,0,0,3484,22020,23732,77006,100578,47725,11112,8501,8577,6761,2581,2804,6565,24383,75510,79974,30904,41798,22205,11425,37.48068151333333,126.9526396
352,3206,0,0,0,54,3302,4114,18216,59986,18676,9412,5086,3398,4262,2448,7234,4242,14282,28518,6676,6196,9398,6508,5102,37.492686,127.11819
358,64,0,0,0,17,416,1954,2972,8486,2353,1665,589,1056,744,553,83,1810,3439,5250,2108,3238,4795,1099,16,37.53491479,126.9869169
373,1748,0,0,0,212,8364,13394,49076,48402,20942,9517,7228,5852,5054,1367,1363,4213,11135,39332,37437,19499,22291,11735,4656,37.49214327,126.82387880000002
383,1,0,0,0,1,365,7,2918,4537,1651,1241,620,1178,1016,714,704,909,361,4387,4014,1701,3272,1639,1055,37.51297422,127.01160809999999
392,528,0,0,0,35,7044,9285,24863,26391,14576,5774,3035,3545,2431,1208,1446,3388,7791,20372,19982,10333,15380,6980,3053,37.49989383,126.91022913333335
404,32,0,0,0,4,4092,4092,17339,12785,11183,5678,5165,3136,3191,1578,589,201,452,5053,13486,7695,8232,5449,2593,37.563535,126.903326
431,2175,1,0,0,1282,13269,12016,42726,56192,28188,9277,9251,9129,10080,8341,6204,8919,18217,55070,40314,20943,23752,10551,7136,37.56094127,127.03509615
442,854,1,0,0,13,1374,13493,45276,203121,99286,23129,9669,8709,6071,2254,2012,10915,54231,148922,59538,38353,33839,6380,1073,37.544952768,127.05473466000001
