클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
12,1067,0,0,0,37,11320,15775,42615,41230,22217,9262,6872,5761,3793,510,4405,8383,15020,31734,30005,17341,16184,18484,9656,37.5888206875,127.087305125
42,2839,1,0,0,390,9790,6223,22440,34003,66753,47949,59647,75593,71882,58287,39591,19394,15461,14279,23355,81487,138889,141254,2708,37.55686269777778,126.92373355555554
59,155,0,0,0,9,4862,7445,16873,22038,15545,7068,6257,4395,3267,870,686,1096,4027,16873,16181,9543,9079,10988,5206,37.56605097333333,127.08438716666667
68,127,1,0,0,235,34986,51636,145645,214394,118083,50778,34476,30677,18080,4847,9652,24886,56734,147089,138747,77086,72080,81809,47522,37.484008015,126.9298187
72,117,0,0,0,106,1559,15580,71616,177240,102989,35050,25129,16531,9318,6053,22602,30368,71929,130151,54165,53191,63460,49809,4092,37.56979148,126.98300520000001
105,1099,0,0,0,97,10851,14974,89796,97112,68083,49562,48090,33963,24447,21488,16213,22126,49187,64629,55032,103560,85518,31502,22263,37.51278817,127.10047643333333
109,336,0,0,0,21,9005,13566,32963,35138,15635,8134,8094,6218,4047,3228,648,3490,4501,20033,23128,13737,15146,17388,7026,37.451568,127.159845
164,99,0,0,0,36,2462,6175,5066,29623,46821,21041,14123,7847,14925,3896,6577,16280,21059,8903,1732,26748,36337,32078,4522,37.555271555,126.93701925
170,707,0,0,0,4,5988,9799,25645,20520,10135,7037,5089,3834,3379,345,1519,3245,7754,18151,16492,8449,8648,9225,5192,37.545548318,127.14289266
185,0,0,0,0,13,7512,18759,58189,50818,23393,14402,9239,8866,4873,1064,3428,7954,15960,42457,39332,20550,20841,22365,11167,37.604563434,127.0258873
187,674,0,0,0,9,2660,4402,11709,5946,181,2968,1299,1271,750,919,2354,949,1544,2543,7371,3136,58,5497,3987,37.539729,127.223427
